category,brand,customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Clothing,Adidas,Churn Risk,Sales Associate,Autumn Deals Drive,61318.12,24,2554.92,861.26,4449.96
Clothing,Adidas,Churn Risk,Sales Associate,BOGO Blitz,39244.44,16,2452.78,603.08,4557.62
Clothing,Adidas,Churn Risk,Sales Associate,Back to School Boost,50808.37,20,2540.42,714.74,4906.50
Clothing,Adidas,Churn Risk,Sales Associate,Birthday Bash Sale,50688.02,16,3168.00,764.86,4866.15
Clothing,Adidas,Churn Risk,Sales Associate,Black Friday Blowout,70359.34,22,3198.15,503.18,4964.85
Clothing,Adidas,Churn Risk,Sales Associate,Cart Crasher Campaign,44444.70,15,2962.98,671.25,4606.26
Clothing,Adidas,Churn Risk,Sales Associate,Cashback Carnival,62714.81,23,2726.73,548.04,4869.06
Clothing,Adidas,Churn Risk,Sales Associate,Clearance Countdown,46863.94,16,2929.00,575.39,4996.24
Clothing,Adidas,Churn Risk,Sales Associate,Countdown to Savings,40381.16,16,2523.82,529.00,4123.70
Clothing,Adidas,Churn Risk,Sales Associate,Customer Appreciation Week,33045.49,15,2203.03,605.52,4246.51
Clothing,Adidas,Churn Risk,Sales Associate,Cyber Monday Mania,55121.72,16,3445.11,1299.08,4923.88
Clothing,Adidas,Churn Risk,Sales Associate,Deal of the Month,55330.68,17,3254.75,840.22,4885.72
Clothing,Adidas,Churn Risk,Sales Associate,Double Points Bonanza,43324.41,17,2548.49,538.98,4415.96
Clothing,Adidas,Churn Risk,Sales Associate,Early Bird Specials,39993.86,15,2666.26,977.52,4321.03
Clothing,Adidas,Churn Risk,Sales Associate,End of Season Sale,51559.89,19,2713.68,560.40,4753.36
Clothing,Adidas,Churn Risk,Sales Associate,Exclusive Insider Offers,50169.53,18,2787.20,590.62,4873.74
Clothing,Adidas,Churn Risk,Sales Associate,Festive Fever Promo,49729.09,16,3108.07,547.68,4843.21
Clothing,Adidas,Churn Risk,Sales Associate,Final Call Frenzy,34044.38,12,2837.03,541.76,4776.74
Clothing,Adidas,Churn Risk,Sales Associate,Flash Frenzy Friday,21947.30,9,2438.59,511.20,4875.29
Clothing,Adidas,Churn Risk,Sales Associate,"Gift More, Spend Less",52977.95,20,2648.90,548.68,4958.60
Clothing,Adidas,Churn Risk,Sales Associate,Golden Hour Bargains,39589.09,11,3599.01,1194.28,4971.94
Clothing,Adidas,Churn Risk,Sales Associate,Green Weekend Deals,42189.85,18,2343.88,726.73,4410.32
Clothing,Adidas,Churn Risk,Sales Associate,Happy Hour Discounts,57835.91,21,2754.09,1030.58,4479.40
Clothing,Adidas,Churn Risk,Sales Associate,Holiday Shopping Rush,70942.21,26,2728.55,593.19,4940.32
Clothing,Adidas,Churn Risk,Sales Associate,Hot Picks Promo,41693.65,16,2605.85,593.47,4777.68
Clothing,Adidas,Churn Risk,Sales Associate,Instant Gratification Sale,42950.40,17,2526.49,631.32,4998.40
Clothing,Adidas,Churn Risk,Sales Associate,Limited Time Treasures,48639.97,21,2316.19,629.29,4579.00
Clothing,Adidas,Churn Risk,Sales Associate,Loyalty Rewards Blast,35256.24,12,2938.02,1354.37,4608.75
Clothing,Adidas,Churn Risk,Sales Associate,Mega Weekend Bonanza,45299.91,17,2664.70,603.23,4992.14
Clothing,Adidas,Churn Risk,Sales Associate,Mid-Year Madness,48615.24,15,3241.02,1574.26,4729.87
Clothing,Adidas,Churn Risk,Sales Associate,Midnight Madness,30145.14,11,2740.47,512.42,4169.70
Clothing,Adidas,Churn Risk,Sales Associate,Mystery Discount Days,60711.11,20,3035.56,1064.75,4533.74
Clothing,Adidas,Churn Risk,Sales Associate,New Arrival Showcase,52026.17,20,2601.31,562.25,4988.89
Clothing,Adidas,Churn Risk,Sales Associate,New Product Launch Promo,41081.96,13,3160.15,615.78,4973.89
Clothing,Adidas,Churn Risk,Sales Associate,New Year Kickoff,39212.14,17,2306.60,543.84,4793.19
Clothing,Adidas,Churn Risk,Sales Associate,Price Drop Parade,34378.56,13,2644.50,983.82,4710.85
Clothing,Adidas,Churn Risk,Sales Associate,Red Tag Clearance,25947.17,11,2358.83,707.96,4982.81
Clothing,Adidas,Churn Risk,Sales Associate,Seasonal Surprise Box,44118.90,15,2941.26,632.67,4907.35
Clothing,Adidas,Churn Risk,Sales Associate,Shop & Save Spectacular,76952.69,25,3078.11,926.93,4936.87
Clothing,Adidas,Churn Risk,Sales Associate,Smart Shopper Week,52155.05,20,2607.75,972.22,4889.47
Clothing,Adidas,Churn Risk,Sales Associate,Spring Refresh Event,16130.58,10,1613.06,672.94,2699.25
Clothing,Adidas,Churn Risk,Sales Associate,Spring Splash Discounts,42874.50,20,2143.72,535.63,4824.86
Clothing,Adidas,Churn Risk,Sales Associate,Summer Sizzle Promo,41808.50,15,2787.23,646.22,4899.98
Clothing,Adidas,Churn Risk,Sales Associate,Super Savings Week,36263.45,12,3021.95,869.23,4774.81
Clothing,Adidas,Churn Risk,Sales Associate,Ultimate Value Event,52477.42,18,2915.41,1074.93,4731.15
Clothing,Adidas,Churn Risk,Sales Associate,VIP Access Sale,32800.71,12,2733.39,591.93,4373.35
Clothing,Adidas,Churn Risk,Sales Associate,Weekend Warrior Specials,38659.13,14,2761.37,973.98,4264.12
Clothing,Adidas,Churn Risk,Sales Associate,Winter Clearance Carnival,57430.56,19,3022.66,984.62,4919.39
Clothing,Adidas,Churn Risk,Sales Associate,Winter Wonders Sale,38471.21,16,2404.45,660.55,4599.05
Clothing,Adidas,Churn Risk,Salesperson,12 Days of Deals,59898.29,20,2994.91,704.67,4915.71
Clothing,Adidas,Churn Risk,Salesperson,Autumn Deals Drive,38467.46,13,2959.04,1131.04,4350.68
Clothing,Adidas,Churn Risk,Salesperson,BOGO Blitz,62263.27,20,3113.16,979.52,4812.60
Clothing,Adidas,Churn Risk,Salesperson,Back to School Boost,61052.08,19,3213.27,639.52,4974.32
Clothing,Adidas,Churn Risk,Salesperson,Birthday Bash Sale,64841.83,22,2947.36,528.52,4957.03
Clothing,Adidas,Churn Risk,Salesperson,Black Friday Blowout,42478.02,16,2654.88,567.65,4697.00
Clothing,Adidas,Churn Risk,Salesperson,Cart Crasher Campaign,42466.71,16,2654.17,818.48,4942.50
Clothing,Adidas,Churn Risk,Salesperson,Cashback Carnival,69658.86,24,2902.45,1072.02,4809.34
Clothing,Adidas,Churn Risk,Salesperson,Clearance Countdown,47841.72,17,2814.22,1013.70,4871.68
Clothing,Adidas,Churn Risk,Salesperson,Countdown to Savings,50239.97,17,2955.29,712.98,4746.78
Clothing,Adidas,Churn Risk,Salesperson,Customer Appreciation Week,53141.11,20,2657.06,1152.29,4860.31
Clothing,Adidas,Churn Risk,Salesperson,Cyber Monday Mania,53930.54,17,3172.38,1231.16,4601.82
Clothing,Adidas,Churn Risk,Salesperson,Deal of the Month,48632.61,16,3039.54,567.68,4922.70
Clothing,Adidas,Churn Risk,Salesperson,Double Points Bonanza,41100.06,18,2283.34,583.85,4829.49
Clothing,Adidas,Churn Risk,Salesperson,Early Bird Specials,47392.63,15,3159.51,922.33,4637.32
Clothing,Adidas,Churn Risk,Salesperson,End of Season Sale,40164.64,15,2677.64,1238.44,4635.42
Clothing,Adidas,Churn Risk,Salesperson,Exclusive Insider Offers,53822.81,20,2691.14,508.78,4931.91
Clothing,Adidas,Churn Risk,Salesperson,Festive Fever Promo,60037.98,24,2501.58,510.97,4681.12
Clothing,Adidas,Churn Risk,Salesperson,Final Call Frenzy,50599.17,20,2529.96,962.34,4897.76
Clothing,Adidas,Churn Risk,Salesperson,Flash Frenzy Friday,64640.20,25,2585.61,753.66,4488.03
Clothing,Adidas,Churn Risk,Salesperson,"Gift More, Spend Less",35023.77,16,2188.99,510.65,4901.85
Clothing,Adidas,Churn Risk,Salesperson,Golden Hour Bargains,45263.73,17,2662.57,548.12,4991.51
Clothing,Adidas,Churn Risk,Salesperson,Green Weekend Deals,57399.78,20,2869.99,631.26,4724.77
Clothing,Adidas,Churn Risk,Salesperson,Happy Hour Discounts,59757.15,19,3145.11,653.51,4929.09
Clothing,Adidas,Churn Risk,Salesperson,Holiday Shopping Rush,52412.38,18,2911.80,1352.70,4787.24
Clothing,Adidas,Churn Risk,Salesperson,Hot Picks Promo,56752.22,21,2702.49,544.41,4892.47
Clothing,Adidas,Churn Risk,Salesperson,Instant Gratification Sale,35860.46,14,2561.46,864.80,4558.97
Clothing,Adidas,Churn Risk,Salesperson,Limited Time Treasures,46122.06,15,3074.80,945.46,4733.87
Clothing,Adidas,Churn Risk,Salesperson,Loyalty Rewards Blast,64492.22,21,3071.06,737.73,4952.85
Clothing,Adidas,Churn Risk,Salesperson,Mega Weekend Bonanza,18657.33,7,2665.33,887.11,4547.28
Clothing,Adidas,Churn Risk,Salesperson,Mid-Year Madness,50457.61,18,2803.20,595.88,4559.93
Clothing,Adidas,Churn Risk,Salesperson,Midnight Madness,56793.25,21,2704.44,833.13,4694.35
Clothing,Adidas,Churn Risk,Salesperson,Mystery Discount Days,48923.03,15,3261.54,1666.77,4827.67
Clothing,Adidas,Churn Risk,Salesperson,New Arrival Showcase,72009.30,23,3130.84,1241.39,4992.69
Clothing,Adidas,Churn Risk,Salesperson,New Product Launch Promo,65255.95,21,3107.43,726.31,4999.18
Clothing,Adidas,Churn Risk,Salesperson,New Year Kickoff,67007.42,21,3190.83,1035.89,4955.51
Clothing,Adidas,Churn Risk,Salesperson,Price Drop Parade,28458.31,11,2587.12,876.48,4636.36
Clothing,Adidas,Churn Risk,Salesperson,Red Tag Clearance,48994.62,19,2578.66,620.15,4692.97
Clothing,Adidas,Churn Risk,Salesperson,Seasonal Surprise Box,59491.78,17,3499.52,1136.06,4914.78
Clothing,Adidas,Churn Risk,Salesperson,Shop & Save Spectacular,34378.69,11,3125.34,1374.74,4948.15
Clothing,Adidas,Churn Risk,Salesperson,Smart Shopper Week,76510.19,27,2833.71,594.66,4998.23
Clothing,Adidas,Churn Risk,Salesperson,Spring Refresh Event,49337.36,14,3524.10,1625.59,4997.20
Clothing,Adidas,Churn Risk,Salesperson,Spring Splash Discounts,31816.17,13,2447.40,727.62,4893.59
Clothing,Adidas,Churn Risk,Salesperson,Summer Sizzle Promo,33249.89,13,2557.68,808.96,4378.88
Clothing,Adidas,Churn Risk,Salesperson,Super Savings Week,51763.66,20,2588.18,513.59,4848.66
Clothing,Adidas,Churn Risk,Salesperson,Ultimate Value Event,58426.42,20,2921.32,784.07,4861.16
Clothing,Adidas,Churn Risk,Salesperson,VIP Access Sale,45888.73,19,2415.20,835.20,4882.24
Clothing,Adidas,Churn Risk,Salesperson,Weekend Warrior Specials,47867.38,21,2279.40,602.20,4859.48
Clothing,Adidas,Churn Risk,Salesperson,Winter Clearance Carnival,47884.50,15,3192.30,571.93,4926.80
Clothing,Adidas,Churn Risk,Salesperson,Winter Wonders Sale,50064.45,16,3129.03,734.20,4827.83
Clothing,Adidas,Churn Risk,Senior Salesperson,12 Days of Deals,38974.51,16,2435.91,680.11,4506.15
Clothing,Adidas,Churn Risk,Senior Salesperson,Autumn Deals Drive,43927.42,13,3379.03,1412.62,4897.12
Clothing,Adidas,Churn Risk,Senior Salesperson,BOGO Blitz,32014.71,12,2667.89,563.77,4828.26
Clothing,Adidas,Churn Risk,Senior Salesperson,Back to School Boost,37166.22,14,2654.73,1049.41,4368.70
Clothing,Adidas,Churn Risk,Senior Salesperson,Birthday Bash Sale,54532.99,18,3029.61,777.66,4913.22
Clothing,Adidas,Churn Risk,Senior Salesperson,Black Friday Blowout,32523.16,11,2956.65,657.95,4977.09
Clothing,Adidas,Churn Risk,Senior Salesperson,Cart Crasher Campaign,37347.53,13,2872.89,540.89,4790.39
Clothing,Adidas,Churn Risk,Senior Salesperson,Cashback Carnival,49569.48,18,2753.86,569.49,4648.21
Clothing,Adidas,Churn Risk,Senior Salesperson,Clearance Countdown,33058.92,11,3005.36,842.48,4689.39
Clothing,Adidas,Churn Risk,Senior Salesperson,Countdown to Savings,36140.75,13,2780.06,1210.98,4749.50
Clothing,Adidas,Churn Risk,Senior Salesperson,Customer Appreciation Week,38734.37,12,3227.86,655.41,4863.56
Clothing,Adidas,Churn Risk,Senior Salesperson,Cyber Monday Mania,44208.96,14,3157.78,1845.80,4974.49
Clothing,Adidas,Churn Risk,Senior Salesperson,Deal of the Month,33239.80,14,2374.27,590.99,4624.11
Clothing,Adidas,Churn Risk,Senior Salesperson,Double Points Bonanza,46360.04,15,3090.67,927.36,4502.01
Clothing,Adidas,Churn Risk,Senior Salesperson,Early Bird Specials,49953.01,17,2938.41,868.15,4872.42
Clothing,Adidas,Churn Risk,Senior Salesperson,End of Season Sale,40587.72,14,2899.12,1387.21,4868.56
Clothing,Adidas,Churn Risk,Senior Salesperson,Exclusive Insider Offers,51097.49,18,2838.75,828.26,4984.33
Clothing,Adidas,Churn Risk,Senior Salesperson,Festive Fever Promo,53203.55,18,2955.75,636.24,4848.85
Clothing,Adidas,Churn Risk,Senior Salesperson,Final Call Frenzy,37641.64,13,2895.51,1330.08,4546.29
Clothing,Adidas,Churn Risk,Senior Salesperson,Flash Frenzy Friday,50941.08,18,2830.06,521.53,4658.63
Clothing,Adidas,Churn Risk,Senior Salesperson,"Gift More, Spend Less",29556.93,11,2686.99,1569.81,4201.98
Clothing,Adidas,Churn Risk,Senior Salesperson,Golden Hour Bargains,56479.90,17,3322.35,1020.12,4791.61
Clothing,Adidas,Churn Risk,Senior Salesperson,Green Weekend Deals,25055.95,11,2277.81,656.92,4948.82
Clothing,Adidas,Churn Risk,Senior Salesperson,Happy Hour Discounts,37678.92,15,2511.93,535.53,4994.51
Clothing,Adidas,Churn Risk,Senior Salesperson,Holiday Shopping Rush,45239.68,15,3015.98,957.04,4826.87
Clothing,Adidas,Churn Risk,Senior Salesperson,Hot Picks Promo,53056.21,18,2947.57,689.44,4923.72
Clothing,Adidas,Churn Risk,Senior Salesperson,Instant Gratification Sale,72007.21,25,2880.29,925.58,4605.25
Clothing,Adidas,Churn Risk,Senior Salesperson,Limited Time Treasures,25813.66,11,2346.70,1036.44,4787.02
Clothing,Adidas,Churn Risk,Senior Salesperson,Loyalty Rewards Blast,43697.97,14,3121.28,657.16,4829.45
Clothing,Adidas,Churn Risk,Senior Salesperson,Mega Weekend Bonanza,40482.64,16,2530.16,889.44,4781.71
Clothing,Adidas,Churn Risk,Senior Salesperson,Mid-Year Madness,49524.26,15,3301.62,1401.74,4935.87
Clothing,Adidas,Churn Risk,Senior Salesperson,Midnight Madness,28983.14,10,2898.31,560.60,4836.35
Clothing,Adidas,Churn Risk,Senior Salesperson,Mystery Discount Days,64375.42,20,3218.77,903.54,4974.81
Clothing,Adidas,Churn Risk,Senior Salesperson,New Arrival Showcase,48553.45,12,4046.12,2071.25,4984.16
Clothing,Adidas,Churn Risk,Senior Salesperson,New Product Launch Promo,43420.44,16,2713.78,682.15,4815.75
Clothing,Adidas,Churn Risk,Senior Salesperson,New Year Kickoff,34576.12,13,2659.70,634.46,4879.97
Clothing,Adidas,Churn Risk,Senior Salesperson,Price Drop Parade,25625.60,12,2135.47,560.63,4263.17
Clothing,Adidas,Churn Risk,Senior Salesperson,Red Tag Clearance,31944.38,12,2662.03,618.81,4939.22
Clothing,Adidas,Churn Risk,Senior Salesperson,Seasonal Surprise Box,39501.19,17,2323.60,651.16,4195.85
Clothing,Adidas,Churn Risk,Senior Salesperson,Shop & Save Spectacular,40977.53,15,2731.84,576.60,4632.86
Clothing,Adidas,Churn Risk,Senior Salesperson,Smart Shopper Week,54210.64,19,2853.19,928.16,4999.86
Clothing,Adidas,Churn Risk,Senior Salesperson,Spring Refresh Event,48021.73,18,2667.87,1033.19,4597.52
Clothing,Adidas,Churn Risk,Senior Salesperson,Spring Splash Discounts,39225.53,14,2801.82,750.84,4960.86
Clothing,Adidas,Churn Risk,Senior Salesperson,Summer Sizzle Promo,29039.67,14,2074.26,595.31,4766.05
Clothing,Adidas,Churn Risk,Senior Salesperson,Super Savings Week,43422.66,15,2894.84,705.08,4875.54
Clothing,Adidas,Churn Risk,Senior Salesperson,Ultimate Value Event,17501.67,9,1944.63,976.24,4086.39
Clothing,Adidas,Churn Risk,Senior Salesperson,VIP Access Sale,22388.55,8,2798.57,725.37,4643.84
Clothing,Adidas,Churn Risk,Senior Salesperson,Weekend Warrior Specials,27968.84,11,2542.62,752.76,4745.00
Clothing,Adidas,Churn Risk,Senior Salesperson,Winter Clearance Carnival,54338.73,16,3396.17,854.92,4485.89
Clothing,Adidas,Churn Risk,Senior Salesperson,Winter Wonders Sale,42923.66,18,2384.65,625.46,4019.37
Clothing,Adidas,Deal Seeker,Manager,12 Days of Deals,33302.07,14,2378.72,749.70,4801.91
Clothing,Adidas,Deal Seeker,Manager,Autumn Deals Drive,71596.81,23,3112.90,518.04,4569.92
Clothing,Adidas,Deal Seeker,Manager,BOGO Blitz,35593.05,15,2372.87,1071.94,4183.78
Clothing,Adidas,Deal Seeker,Manager,Back to School Boost,51372.04,18,2854.00,665.50,4924.99
Clothing,Adidas,Deal Seeker,Manager,Birthday Bash Sale,56390.35,20,2819.52,534.32,4994.20
Clothing,Adidas,Deal Seeker,Manager,Black Friday Blowout,44704.10,15,2980.27,774.67,4947.74
Clothing,Adidas,Deal Seeker,Manager,Cart Crasher Campaign,61269.99,20,3063.50,1384.47,4818.65
Clothing,Adidas,Deal Seeker,Manager,Cashback Carnival,40196.83,13,3092.06,720.27,4849.76
Clothing,Adidas,Deal Seeker,Manager,Clearance Countdown,38340.08,15,2556.01,972.81,4446.46
Clothing,Adidas,Deal Seeker,Manager,Countdown to Savings,27226.40,12,2268.87,1164.40,4963.31
Clothing,Adidas,Deal Seeker,Manager,Customer Appreciation Week,60643.14,21,2887.77,680.92,4813.76
Clothing,Adidas,Deal Seeker,Manager,Cyber Monday Mania,63540.46,22,2888.20,1052.12,4990.88
Clothing,Adidas,Deal Seeker,Manager,Deal of the Month,47082.84,18,2615.71,577.97,4723.45
Clothing,Adidas,Deal Seeker,Manager,Double Points Bonanza,35516.52,14,2536.89,684.47,4673.81
Clothing,Adidas,Deal Seeker,Manager,Early Bird Specials,63714.29,21,3034.01,567.68,4688.94
Clothing,Adidas,Deal Seeker,Manager,End of Season Sale,72781.61,23,3164.42,610.80,4933.50
Clothing,Adidas,Deal Seeker,Manager,Exclusive Insider Offers,55984.52,17,3293.21,534.77,4816.31
Clothing,Adidas,Deal Seeker,Manager,Festive Fever Promo,49885.07,15,3325.67,660.77,4939.91
Clothing,Adidas,Deal Seeker,Manager,Final Call Frenzy,38723.94,12,3226.99,1529.43,4971.11
Clothing,Adidas,Deal Seeker,Manager,Flash Frenzy Friday,29208.46,11,2655.31,1116.75,4994.26
Clothing,Adidas,Deal Seeker,Manager,"Gift More, Spend Less",44983.49,16,2811.47,510.97,4709.48
Clothing,Adidas,Deal Seeker,Manager,Golden Hour Bargains,34838.87,15,2322.59,656.27,4040.57
Clothing,Adidas,Deal Seeker,Manager,Green Weekend Deals,59416.35,19,3127.18,810.73,4722.11
Clothing,Adidas,Deal Seeker,Manager,Happy Hour Discounts,31636.44,12,2636.37,787.74,4359.08
Clothing,Adidas,Deal Seeker,Manager,Holiday Shopping Rush,45650.64,18,2536.15,700.60,4506.82
Clothing,Adidas,Deal Seeker,Manager,Hot Picks Promo,26114.75,11,2374.07,794.48,4872.13
Clothing,Adidas,Deal Seeker,Manager,Instant Gratification Sale,40163.42,19,2113.86,509.42,4424.26
Clothing,Adidas,Deal Seeker,Manager,Limited Time Treasures,54992.54,18,3055.14,844.99,4804.11
Clothing,Adidas,Deal Seeker,Manager,Loyalty Rewards Blast,55237.48,19,2907.24,607.97,4872.86
Clothing,Adidas,Deal Seeker,Manager,Mega Weekend Bonanza,33516.45,13,2578.19,650.06,4542.09
Clothing,Adidas,Deal Seeker,Manager,Mid-Year Madness,48310.93,22,2195.95,501.32,4853.56
Clothing,Adidas,Deal Seeker,Manager,Midnight Madness,23516.35,9,2612.93,1261.12,4034.09
Clothing,Adidas,Deal Seeker,Manager,Mystery Discount Days,45336.24,16,2833.51,639.78,4677.88
Clothing,Adidas,Deal Seeker,Manager,New Arrival Showcase,38750.62,13,2980.82,599.07,4978.03
Clothing,Adidas,Deal Seeker,Manager,New Product Launch Promo,54555.73,17,3209.16,1200.03,4793.11
Clothing,Adidas,Deal Seeker,Manager,New Year Kickoff,43627.32,16,2726.71,827.59,4523.07
Clothing,Adidas,Deal Seeker,Manager,Price Drop Parade,72806.38,25,2912.26,1033.96,4852.15
Clothing,Adidas,Deal Seeker,Manager,Red Tag Clearance,33131.68,13,2548.59,534.18,4065.14
Clothing,Adidas,Deal Seeker,Manager,Seasonal Surprise Box,57973.46,19,3051.23,759.58,4956.42
Clothing,Adidas,Deal Seeker,Manager,Shop & Save Spectacular,54007.11,17,3176.89,1598.21,4514.64
Clothing,Adidas,Deal Seeker,Manager,Smart Shopper Week,35955.92,14,2568.28,898.75,4562.68
Clothing,Adidas,Deal Seeker,Manager,Spring Refresh Event,31701.88,14,2264.42,535.22,4148.62
Clothing,Adidas,Deal Seeker,Manager,Spring Splash Discounts,54757.89,21,2607.52,503.97,4834.00
Clothing,Adidas,Deal Seeker,Manager,Summer Sizzle Promo,53209.33,22,2418.61,513.93,4975.17
Clothing,Adidas,Deal Seeker,Manager,Super Savings Week,54862.90,19,2887.52,555.09,4936.67
Clothing,Adidas,Deal Seeker,Manager,Ultimate Value Event,29164.43,12,2430.37,917.07,4158.50
Clothing,Adidas,Deal Seeker,Manager,VIP Access Sale,66602.27,18,3700.13,1632.09,4952.43
Clothing,Adidas,Deal Seeker,Manager,Weekend Warrior Specials,58730.12,19,3091.06,722.55,4849.45
Clothing,Adidas,Deal Seeker,Manager,Winter Clearance Carnival,74076.32,24,3086.51,717.44,4909.08
Clothing,Adidas,Deal Seeker,Manager,Winter Wonders Sale,43038.45,19,2265.18,586.36,4219.03
Clothing,Adidas,Deal Seeker,Sales Associate,12 Days of Deals,76205.40,25,3048.22,601.55,4970.14
Clothing,Adidas,Deal Seeker,Sales Associate,Autumn Deals Drive,77728.76,23,3379.51,1311.19,4991.85
Clothing,Adidas,Deal Seeker,Sales Associate,BOGO Blitz,47665.34,19,2508.70,615.57,4255.43
Clothing,Adidas,Deal Seeker,Sales Associate,Back to School Boost,60339.80,21,2873.32,612.67,4989.82
Clothing,Adidas,Deal Seeker,Sales Associate,Birthday Bash Sale,32298.19,13,2484.48,889.26,4136.70
Clothing,Adidas,Deal Seeker,Sales Associate,Black Friday Blowout,51491.59,16,3218.22,663.80,4822.29
Clothing,Adidas,Deal Seeker,Sales Associate,Cart Crasher Campaign,46485.95,17,2734.47,846.59,4700.13
Clothing,Adidas,Deal Seeker,Sales Associate,Cashback Carnival,40925.30,15,2728.35,515.77,4821.51
Clothing,Adidas,Deal Seeker,Sales Associate,Clearance Countdown,53498.34,21,2547.54,631.52,4787.19
Clothing,Adidas,Deal Seeker,Sales Associate,Countdown to Savings,38009.76,12,3167.48,1030.85,4934.22
