brand,customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Adidas,Churn Risk,Sales Associate,Limited Time Treasures,84784.63,34,2493.67,629.29,4579.00
Adidas,Churn Risk,Sales Associate,Loyalty Rewards Blast,62928.82,20,3146.44,1354.37,4940.38
Adidas,Churn Risk,Sales Associate,Mega Weekend Bonanza,80575.60,31,2599.21,603.23,4992.14
Adidas,Churn Risk,Sales Associate,Mid-Year Madness,111658.45,36,3101.62,545.41,4828.54
Adidas,Churn Risk,Sales Associate,Midnight Madness,82355.68,29,2839.85,512.42,4919.33
Adidas,Churn Risk,Sales Associate,Mystery Discount Days,117477.21,39,3012.24,582.64,4821.24
Adidas,Churn Risk,Sales Associate,New Arrival Showcase,114638.87,42,2729.50,526.98,4988.89
Adidas,Churn Risk,Sales Associate,New Product Launch Promo,82081.52,27,3040.06,615.78,4973.89
Adidas,Churn Risk,Sales Associate,New Year Kickoff,92922.91,35,2654.94,543.84,4814.45
Adidas,Churn Risk,Sales Associate,Price Drop Parade,82059.97,30,2735.33,714.59,4932.51
Adidas,Churn Risk,Sales Associate,Red Tag Clearance,59617.65,23,2592.07,683.60,4982.81
Adidas,Churn Risk,Sales Associate,Seasonal Surprise Box,100749.51,35,2878.56,632.67,4907.35
Adidas,Churn Risk,Sales Associate,Shop & Save Spectacular,114991.18,41,2804.66,533.19,4936.87
Adidas,Churn Risk,Sales Associate,Smart Shopper Week,130575.21,50,2611.50,690.21,4889.47
Adidas,Churn Risk,Sales Associate,Spring Refresh Event,78445.05,32,2451.41,600.69,4814.88
Adidas,Churn Risk,Sales Associate,Spring Splash Discounts,109018.89,41,2659.00,535.63,4824.86
Adidas,Churn Risk,Sales Associate,Summer Sizzle Promo,76724.54,27,2841.65,646.22,4899.98
Adidas,Churn Risk,Sales Associate,Super Savings Week,70984.65,25,2839.39,674.19,4774.81
Adidas,Churn Risk,Sales Associate,Ultimate Value Event,82399.56,32,2574.99,618.97,4731.15
Adidas,Churn Risk,Sales Associate,VIP Access Sale,74153.92,31,2392.06,558.18,4910.25
Adidas,Churn Risk,Sales Associate,Weekend Warrior Specials,72571.64,28,2591.84,559.71,4966.80
Adidas,Churn Risk,Sales Associate,Winter Clearance Carnival,111318.00,40,2782.95,965.35,4997.18
Adidas,Churn Risk,Sales Associate,Winter Wonders Sale,79164.87,32,2473.90,660.55,4821.52
Adidas,Churn Risk,Salesperson,12 Days of Deals,114593.39,41,2794.96,538.90,4915.71
Adidas,Churn Risk,Salesperson,Autumn Deals Drive,62531.49,24,2605.48,748.16,4879.80
Adidas,Churn Risk,Salesperson,BOGO Blitz,104210.49,33,3157.89,979.52,4880.78
Adidas,Churn Risk,Salesperson,Back to School Boost,97484.24,34,2867.18,639.52,4974.32
Adidas,Churn Risk,Salesperson,Birthday Bash Sale,115073.60,39,2950.61,506.71,4993.81
Adidas,Churn Risk,Salesperson,Black Friday Blowout,85433.77,30,2847.79,567.65,4697.00
Adidas,Churn Risk,Salesperson,Cart Crasher Campaign,74232.54,26,2855.10,818.48,4942.50
Adidas,Churn Risk,Salesperson,Cashback Carnival,96407.46,35,2754.50,666.18,4809.34
Adidas,Churn Risk,Salesperson,Clearance Countdown,110107.03,40,2752.68,749.99,4973.84
Adidas,Churn Risk,Salesperson,Countdown to Savings,105500.01,36,2930.56,601.96,4968.92
Adidas,Churn Risk,Salesperson,Customer Appreciation Week,90281.28,31,2912.30,780.88,4860.31
Adidas,Churn Risk,Salesperson,Cyber Monday Mania,87159.85,31,2811.61,834.60,4601.82
Adidas,Churn Risk,Salesperson,Deal of the Month,77957.13,28,2784.18,567.68,4995.45
Adidas,Churn Risk,Salesperson,Double Points Bonanza,79802.18,32,2493.82,583.85,4829.49
Adidas,Churn Risk,Salesperson,Early Bird Specials,89400.22,32,2793.76,845.90,4637.32
Adidas,Churn Risk,Salesperson,End of Season Sale,95972.46,35,2742.07,921.43,4786.74
Adidas,Churn Risk,Salesperson,Exclusive Insider Offers,127855.16,48,2663.65,508.78,4982.41
Adidas,Churn Risk,Salesperson,Festive Fever Promo,99897.42,38,2628.88,510.97,4681.12
Adidas,Churn Risk,Salesperson,Final Call Frenzy,133697.48,49,2728.52,537.30,4910.75
Adidas,Churn Risk,Salesperson,Flash Frenzy Friday,109868.58,40,2746.71,753.66,4659.51
Adidas,Churn Risk,Salesperson,"Gift More, Spend Less",80784.89,35,2308.14,510.65,4901.85
Adidas,Churn Risk,Salesperson,Golden Hour Bargains,89746.85,37,2425.59,508.67,4991.51
Adidas,Churn Risk,Salesperson,Green Weekend Deals,103987.35,35,2971.07,631.26,4910.87
Adidas,Churn Risk,Salesperson,Happy Hour Discounts,95709.04,30,3190.30,653.51,4929.09
Adidas,Churn Risk,Salesperson,Holiday Shopping Rush,78806.89,26,3031.03,852.47,4787.24
Adidas,Churn Risk,Salesperson,Hot Picks Promo,120326.78,38,3166.49,544.41,4901.15
Adidas,Churn Risk,Salesperson,Instant Gratification Sale,91783.27,34,2699.51,790.03,4777.61
Adidas,Churn Risk,Salesperson,Limited Time Treasures,79646.49,30,2654.88,624.56,4733.87
Adidas,Churn Risk,Salesperson,Loyalty Rewards Blast,122435.18,40,3060.88,554.99,4990.36
Adidas,Churn Risk,Salesperson,Mega Weekend Bonanza,67609.06,25,2704.36,802.41,4800.55
Adidas,Churn Risk,Salesperson,Mid-Year Madness,116045.25,40,2901.13,595.88,4773.03
Adidas,Churn Risk,Salesperson,Midnight Madness,122288.63,45,2717.53,592.82,4694.35
Adidas,Churn Risk,Salesperson,Mystery Discount Days,104569.03,39,2681.26,532.78,4880.77
Adidas,Churn Risk,Salesperson,New Arrival Showcase,123546.95,40,3088.67,566.44,4992.69
Adidas,Churn Risk,Salesperson,New Product Launch Promo,118625.15,39,3041.67,601.84,4999.18
Adidas,Churn Risk,Salesperson,New Year Kickoff,114288.43,40,2857.21,643.24,4957.93
Adidas,Churn Risk,Salesperson,Price Drop Parade,66917.73,30,2230.59,602.24,4848.90
Adidas,Churn Risk,Salesperson,Red Tag Clearance,72720.72,27,2693.36,620.15,4890.57
Adidas,Churn Risk,Salesperson,Seasonal Surprise Box,103369.37,32,3230.29,547.21,4914.78
Adidas,Churn Risk,Salesperson,Shop & Save Spectacular,88018.49,31,2839.31,530.01,4948.15
Adidas,Churn Risk,Salesperson,Smart Shopper Week,140187.43,50,2803.75,594.66,4998.23
Adidas,Churn Risk,Salesperson,Spring Refresh Event,94650.80,32,2957.84,578.47,4997.20
Adidas,Churn Risk,Salesperson,Spring Splash Discounts,59694.24,24,2487.26,727.62,4893.59
Adidas,Churn Risk,Salesperson,Summer Sizzle Promo,97685.99,34,2873.12,674.42,4985.23
Adidas,Churn Risk,Salesperson,Super Savings Week,92185.48,35,2633.87,513.59,4848.66
Adidas,Churn Risk,Salesperson,Ultimate Value Event,110597.13,41,2697.49,521.06,4979.03
Adidas,Churn Risk,Salesperson,VIP Access Sale,82224.84,33,2491.66,729.30,4882.24
Adidas,Churn Risk,Salesperson,Weekend Warrior Specials,88511.84,35,2528.91,602.20,4859.48
Adidas,Churn Risk,Salesperson,Winter Clearance Carnival,111944.51,36,3109.57,532.03,4951.81
Adidas,Churn Risk,Salesperson,Winter Wonders Sale,91449.08,30,3048.30,734.20,4827.83
Adidas,Churn Risk,Senior Salesperson,12 Days of Deals,76552.45,31,2469.43,680.11,4506.15
Adidas,Churn Risk,Senior Salesperson,Autumn Deals Drive,78698.17,24,3279.09,1009.85,4897.12
Adidas,Churn Risk,Senior Salesperson,BOGO Blitz,65674.65,26,2525.95,540.74,4828.26
Adidas,Churn Risk,Senior Salesperson,Back to School Boost,69696.34,26,2680.63,960.15,4981.81
Adidas,Churn Risk,Senior Salesperson,Birthday Bash Sale,101811.65,36,2828.10,660.03,4913.22
Adidas,Churn Risk,Senior Salesperson,Black Friday Blowout,60500.08,20,3025.00,657.95,4977.09
Adidas,Churn Risk,Senior Salesperson,Cart Crasher Campaign,80903.89,30,2696.80,540.89,4790.39
Adidas,Churn Risk,Senior Salesperson,Cashback Carnival,106005.78,37,2865.02,526.46,4992.80
Adidas,Churn Risk,Senior Salesperson,Clearance Countdown,62493.37,22,2840.61,842.48,4689.39
Adidas,Churn Risk,Senior Salesperson,Countdown to Savings,78257.91,30,2608.60,765.94,4749.50
Adidas,Churn Risk,Senior Salesperson,Customer Appreciation Week,92341.43,33,2798.23,625.16,4863.56
Adidas,Churn Risk,Senior Salesperson,Cyber Monday Mania,87423.34,30,2914.11,587.59,4974.49
Adidas,Churn Risk,Senior Salesperson,Deal of the Month,77362.30,33,2344.31,511.14,4708.97
Adidas,Churn Risk,Senior Salesperson,Double Points Bonanza,113338.33,35,3238.24,847.94,4976.03
Adidas,Churn Risk,Senior Salesperson,Early Bird Specials,72740.77,26,2797.72,862.74,4872.42
Adidas,Churn Risk,Senior Salesperson,End of Season Sale,92052.39,33,2789.47,631.56,4868.56
Adidas,Churn Risk,Senior Salesperson,Exclusive Insider Offers,94149.68,33,2853.02,828.26,4984.33
Adidas,Churn Risk,Senior Salesperson,Festive Fever Promo,105470.74,37,2850.56,528.84,4986.10
Adidas,Churn Risk,Senior Salesperson,Final Call Frenzy,105361.19,36,2926.70,514.15,4730.86
Adidas,Churn Risk,Senior Salesperson,Flash Frenzy Friday,71114.41,27,2633.87,521.53,4773.44
Adidas,Churn Risk,Senior Salesperson,"Gift More, Spend Less",59111.69,22,2686.89,805.46,4324.81
Adidas,Churn Risk,Senior Salesperson,Golden Hour Bargains,78017.92,26,3000.69,934.39,4791.61
Adidas,Churn Risk,Senior Salesperson,Green Weekend Deals,61803.26,22,2809.24,656.92,4948.82
Adidas,Churn Risk,Senior Salesperson,Happy Hour Discounts,76712.07,28,2739.72,535.53,4994.51
Adidas,Churn Risk,Senior Salesperson,Holiday Shopping Rush,96575.36,35,2759.30,655.08,4952.40
Adidas,Churn Risk,Senior Salesperson,Hot Picks Promo,88708.29,33,2688.13,689.44,4923.72
Adidas,Churn Risk,Senior Salesperson,Instant Gratification Sale,94055.17,35,2687.29,566.52,4605.25
Adidas,Churn Risk,Senior Salesperson,Limited Time Treasures,52269.42,20,2613.47,1036.44,4815.23
Adidas,Churn Risk,Senior Salesperson,Loyalty Rewards Blast,73929.29,26,2843.43,657.16,4829.45
Adidas,Churn Risk,Senior Salesperson,Mega Weekend Bonanza,94227.99,35,2692.23,515.58,4781.71
Adidas,Churn Risk,Senior Salesperson,Mid-Year Madness,105693.70,37,2856.59,532.31,4935.87
Adidas,Churn Risk,Senior Salesperson,Midnight Madness,72944.99,25,2917.80,560.60,4994.43
Adidas,Churn Risk,Senior Salesperson,Mystery Discount Days,128997.34,44,2931.76,650.22,4974.81
Adidas,Churn Risk,Senior Salesperson,New Arrival Showcase,104997.38,33,3181.74,604.13,4993.32
Adidas,Churn Risk,Senior Salesperson,New Product Launch Promo,70519.82,27,2611.85,500.73,4815.75
Adidas,Churn Risk,Senior Salesperson,New Year Kickoff,58103.00,23,2526.22,634.46,4879.97
Adidas,Churn Risk,Senior Salesperson,Price Drop Parade,67457.47,26,2594.52,560.63,4757.90
Adidas,Churn Risk,Senior Salesperson,Red Tag Clearance,92629.63,33,2806.96,618.81,4939.22
Adidas,Churn Risk,Senior Salesperson,Seasonal Surprise Box,61641.08,28,2201.47,651.16,4195.85
Adidas,Churn Risk,Senior Salesperson,Shop & Save Spectacular,58842.42,21,2802.02,576.60,4632.86
Adidas,Churn Risk,Senior Salesperson,Smart Shopper Week,102862.08,37,2780.06,624.91,4999.86
Adidas,Churn Risk,Senior Salesperson,Spring Refresh Event,97561.49,35,2787.47,1033.19,4865.15
Adidas,Churn Risk,Senior Salesperson,Spring Splash Discounts,64926.63,27,2404.69,543.29,4960.86
Adidas,Churn Risk,Senior Salesperson,Summer Sizzle Promo,74766.72,34,2199.02,513.04,4766.05
Adidas,Churn Risk,Senior Salesperson,Super Savings Week,94335.71,32,2947.99,556.94,4938.35
Adidas,Churn Risk,Senior Salesperson,Ultimate Value Event,64586.12,26,2484.08,539.83,4740.96
Adidas,Churn Risk,Senior Salesperson,VIP Access Sale,60604.01,21,2885.91,725.37,4643.84
Adidas,Churn Risk,Senior Salesperson,Weekend Warrior Specials,54915.45,23,2387.63,502.77,4745.00
Adidas,Churn Risk,Senior Salesperson,Winter Clearance Carnival,92914.24,32,2903.57,792.27,4567.67
Adidas,Churn Risk,Senior Salesperson,Winter Wonders Sale,77725.72,29,2680.20,625.46,4458.55
Adidas,Deal Seeker,Manager,12 Days of Deals,97283.17,38,2560.08,606.65,4834.33
Adidas,Deal Seeker,Manager,Autumn Deals Drive,112826.58,39,2892.99,518.04,4689.40
Adidas,Deal Seeker,Manager,BOGO Blitz,90868.45,35,2596.24,560.59,4880.96
Adidas,Deal Seeker,Manager,Back to School Boost,107405.93,37,2902.86,665.50,4965.92
Adidas,Deal Seeker,Manager,Birthday Bash Sale,91366.75,34,2687.26,534.32,4994.20
Adidas,Deal Seeker,Manager,Black Friday Blowout,90285.10,32,2821.41,774.28,4947.74
Adidas,Deal Seeker,Manager,Cart Crasher Campaign,128338.50,43,2984.62,512.46,4818.65
Adidas,Deal Seeker,Manager,Cashback Carnival,85400.65,30,2846.69,720.27,4849.76
Adidas,Deal Seeker,Manager,Clearance Countdown,82737.32,31,2668.95,972.81,4740.38
Adidas,Deal Seeker,Manager,Countdown to Savings,73760.14,27,2731.86,790.12,4963.31
Adidas,Deal Seeker,Manager,Customer Appreciation Week,98643.49,34,2901.28,675.24,4954.61
Adidas,Deal Seeker,Manager,Cyber Monday Mania,101794.82,33,3084.69,1052.12,4990.88
Adidas,Deal Seeker,Manager,Deal of the Month,83202.49,29,2869.05,577.97,4939.52
Adidas,Deal Seeker,Manager,Double Points Bonanza,78744.15,28,2812.29,507.68,4996.56
Adidas,Deal Seeker,Manager,Early Bird Specials,117198.31,39,3005.08,567.68,4688.94
Adidas,Deal Seeker,Manager,End of Season Sale,107076.57,37,2893.96,555.33,4933.50
Adidas,Deal Seeker,Manager,Exclusive Insider Offers,117049.91,36,3251.39,534.77,4831.30
Adidas,Deal Seeker,Manager,Festive Fever Promo,90493.84,29,3120.48,654.21,4940.86
Adidas,Deal Seeker,Manager,Final Call Frenzy,77179.22,26,2968.43,1112.68,4971.11
Adidas,Deal Seeker,Manager,Flash Frenzy Friday,74847.04,30,2494.90,511.53,4994.26
Adidas,Deal Seeker,Manager,"Gift More, Spend Less",82534.14,31,2662.39,510.97,4709.48
Adidas,Deal Seeker,Manager,Golden Hour Bargains,86082.37,32,2690.07,656.27,4976.21
Adidas,Deal Seeker,Manager,Green Weekend Deals,100433.59,36,2789.82,585.39,4920.02
Adidas,Deal Seeker,Manager,Happy Hour Discounts,79458.61,29,2739.95,776.84,4740.98
Adidas,Deal Seeker,Manager,Holiday Shopping Rush,86521.76,33,2621.87,700.60,4506.82
Adidas,Deal Seeker,Manager,Hot Picks Promo,89536.51,32,2798.02,794.48,4872.13
Adidas,Deal Seeker,Manager,Instant Gratification Sale,94051.33,35,2687.18,509.42,4955.46
Adidas,Deal Seeker,Manager,Limited Time Treasures,88377.87,29,3047.51,844.99,4936.80
Adidas,Deal Seeker,Manager,Loyalty Rewards Blast,118897.80,41,2899.95,503.10,4941.50
Adidas,Deal Seeker,Manager,Mega Weekend Bonanza,87515.85,30,2917.20,650.06,4720.70
Adidas,Deal Seeker,Manager,Mid-Year Madness,68057.11,32,2126.78,501.32,4853.56
Adidas,Deal Seeker,Manager,Midnight Madness,64386.87,23,2799.43,793.92,4847.49
Adidas,Deal Seeker,Manager,Mystery Discount Days,90552.14,33,2744.00,534.57,4708.63
Adidas,Deal Seeker,Manager,New Arrival Showcase,100768.10,32,3149.00,599.07,4982.07
Adidas,Deal Seeker,Manager,New Product Launch Promo,101345.83,35,2895.60,655.68,4793.11
Adidas,Deal Seeker,Manager,New Year Kickoff,95581.75,34,2811.23,827.59,4977.99
Adidas,Deal Seeker,Manager,Price Drop Parade,122355.67,43,2845.48,611.58,4852.15
Adidas,Deal Seeker,Manager,Red Tag Clearance,80207.74,28,2864.56,534.18,4957.70
Adidas,Deal Seeker,Manager,Seasonal Surprise Box,105093.96,37,2840.38,759.58,4956.42
Adidas,Deal Seeker,Manager,Shop & Save Spectacular,109873.68,34,3231.58,1150.47,4809.99
Adidas,Deal Seeker,Manager,Smart Shopper Week,87264.10,33,2644.37,564.26,4935.13
Adidas,Deal Seeker,Manager,Spring Refresh Event,81881.73,33,2481.26,535.22,4883.40
Adidas,Deal Seeker,Manager,Spring Splash Discounts,91607.48,33,2775.98,503.97,4834.00
Adidas,Deal Seeker,Manager,Summer Sizzle Promo,96317.67,34,2832.87,513.93,4975.17
Adidas,Deal Seeker,Manager,Super Savings Week,101977.99,40,2549.45,555.09,4936.67
Adidas,Deal Seeker,Manager,Ultimate Value Event,64828.77,26,2493.41,645.05,4531.90
Adidas,Deal Seeker,Manager,VIP Access Sale,94726.91,27,3508.40,1541.73,4952.43
Adidas,Deal Seeker,Manager,Weekend Warrior Specials,112827.67,38,2969.15,722.55,4849.45
Adidas,Deal Seeker,Manager,Winter Clearance Carnival,124386.61,40,3109.67,509.53,4909.08
Adidas,Deal Seeker,Manager,Winter Wonders Sale,95568.71,36,2654.69,586.36,4674.39
Adidas,Deal Seeker,Sales Associate,12 Days of Deals,132704.91,47,2823.51,601.55,4970.14
Adidas,Deal Seeker,Sales Associate,Autumn Deals Drive,120682.20,37,3261.68,1213.05,4991.85
Adidas,Deal Seeker,Sales Associate,BOGO Blitz,114899.91,42,2735.71,588.22,4884.01
Adidas,Deal Seeker,Sales Associate,Back to School Boost,115011.58,43,2674.69,612.67,4989.82
Adidas,Deal Seeker,Sales Associate,Birthday Bash Sale,71075.16,26,2733.66,889.26,4978.32
Adidas,Deal Seeker,Sales Associate,Black Friday Blowout,97372.80,35,2782.08,524.52,4956.18
Adidas,Deal Seeker,Sales Associate,Cart Crasher Campaign,75132.22,27,2782.67,846.59,4700.13
Adidas,Deal Seeker,Sales Associate,Cashback Carnival,96337.94,32,3010.56,515.77,4874.76
Adidas,Deal Seeker,Sales Associate,Clearance Countdown,104658.68,37,2828.61,605.70,4866.81
Adidas,Deal Seeker,Sales Associate,Countdown to Savings,90325.96,30,3010.87,920.02,4957.19
Adidas,Deal Seeker,Sales Associate,Customer Appreciation Week,118134.34,38,3108.80,804.33,4857.87
Adidas,Deal Seeker,Sales Associate,Cyber Monday Mania,95568.77,34,2810.85,704.59,4902.93
Adidas,Deal Seeker,Sales Associate,Deal of the Month,95154.93,35,2718.71,578.40,4950.00
Adidas,Deal Seeker,Sales Associate,Double Points Bonanza,83224.70,31,2684.67,513.04,4973.05
Adidas,Deal Seeker,Sales Associate,Early Bird Specials,99300.57,36,2758.35,578.87,4919.73
Adidas,Deal Seeker,Sales Associate,End of Season Sale,93359.80,35,2667.42,515.55,4979.39
Adidas,Deal Seeker,Sales Associate,Exclusive Insider Offers,75386.31,29,2599.53,851.32,4968.64
Adidas,Deal Seeker,Sales Associate,Festive Fever Promo,106701.67,40,2667.54,594.75,4895.67
Adidas,Deal Seeker,Sales Associate,Final Call Frenzy,133424.81,46,2900.54,684.89,4937.97
Adidas,Deal Seeker,Sales Associate,Flash Frenzy Friday,107075.91,37,2893.94,677.91,4731.61
Adidas,Deal Seeker,Sales Associate,"Gift More, Spend Less",108123.50,38,2845.36,738.22,4946.78
Adidas,Deal Seeker,Sales Associate,Golden Hour Bargains,97727.69,37,2641.29,675.00,4998.10
Adidas,Deal Seeker,Sales Associate,Green Weekend Deals,111158.00,37,3004.27,504.25,4953.96
Adidas,Deal Seeker,Sales Associate,Happy Hour Discounts,83327.38,29,2873.36,623.18,4945.76
Adidas,Deal Seeker,Sales Associate,Holiday Shopping Rush,105098.61,38,2765.75,506.26,4969.91
Adidas,Deal Seeker,Sales Associate,Hot Picks Promo,105931.24,38,2787.66,656.39,4968.49
Adidas,Deal Seeker,Sales Associate,Instant Gratification Sale,95099.49,33,2881.80,683.42,4937.52
Adidas,Deal Seeker,Sales Associate,Limited Time Treasures,97089.69,38,2554.99,556.42,4886.81
Adidas,Deal Seeker,Sales Associate,Loyalty Rewards Blast,65367.34,23,2842.06,505.10,4882.37
Adidas,Deal Seeker,Sales Associate,Mega Weekend Bonanza,105477.98,35,3013.66,559.96,4957.09
Adidas,Deal Seeker,Sales Associate,Mid-Year Madness,70542.49,27,2612.68,576.75,4782.26
Adidas,Deal Seeker,Sales Associate,Midnight Madness,124349.45,45,2763.32,512.27,4888.85
Adidas,Deal Seeker,Sales Associate,Mystery Discount Days,109082.01,37,2948.16,720.99,4976.22
Adidas,Deal Seeker,Sales Associate,New Arrival Showcase,77370.99,26,2975.81,829.03,4965.97
Adidas,Deal Seeker,Sales Associate,New Product Launch Promo,112968.87,40,2824.22,541.18,4984.55
Adidas,Deal Seeker,Sales Associate,New Year Kickoff,74472.21,29,2568.01,678.70,4842.63
Adidas,Deal Seeker,Sales Associate,Price Drop Parade,112771.67,39,2891.58,545.20,4849.57
Adidas,Deal Seeker,Sales Associate,Red Tag Clearance,110867.22,34,3260.80,548.38,4953.36
Adidas,Deal Seeker,Sales Associate,Seasonal Surprise Box,81886.14,32,2558.94,500.52,4978.73
Adidas,Deal Seeker,Sales Associate,Shop & Save Spectacular,110154.88,38,2898.81,554.78,4960.95
Adidas,Deal Seeker,Sales Associate,Smart Shopper Week,127633.07,45,2836.29,629.33,4983.10
Adidas,Deal Seeker,Sales Associate,Spring Refresh Event,73326.41,26,2820.25,840.41,4777.27
Adidas,Deal Seeker,Sales Associate,Spring Splash Discounts,91706.10,40,2292.65,589.32,4861.43
Adidas,Deal Seeker,Sales Associate,Summer Sizzle Promo,115935.13,40,2898.38,674.97,4936.99
Adidas,Deal Seeker,Sales Associate,Super Savings Week,110692.33,39,2838.26,515.33,4983.09
Adidas,Deal Seeker,Sales Associate,Ultimate Value Event,106615.36,38,2805.67,573.04,4913.36
Adidas,Deal Seeker,Sales Associate,VIP Access Sale,89360.04,34,2628.24,732.99,4770.48
Adidas,Deal Seeker,Sales Associate,Weekend Warrior Specials,101033.50,37,2730.64,651.82,4416.61
Adidas,Deal Seeker,Sales Associate,Winter Clearance Carnival,112561.37,43,2617.71,659.69,4945.48
Adidas,Deal Seeker,Sales Associate,Winter Wonders Sale,100878.93,34,2967.03,588.66,4996.30
Adidas,Deal Seeker,Salesperson,12 Days of Deals,96800.13,35,2765.72,523.07,4757.90
Adidas,Deal Seeker,Salesperson,Autumn Deals Drive,91719.70,32,2866.24,688.45,4967.23
Adidas,Deal Seeker,Salesperson,BOGO Blitz,113552.69,36,3154.24,518.34,4917.52
Adidas,Deal Seeker,Salesperson,Back to School Boost,91488.56,36,2541.35,527.30,4978.26
Adidas,Deal Seeker,Salesperson,Birthday Bash Sale,111385.21,40,2784.63,529.74,4808.19
