category,customer_segment,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Clothing,Loyal Customer,Flash Frenzy Friday,884974.55,328,2698.09,506.08,4998.23
Clothing,Loyal Customer,"Gift More, Spend Less",918216.33,335,2740.94,501.94,4997.42
Clothing,Loyal Customer,Golden Hour Bargains,911069.22,340,2679.62,501.59,4977.91
Clothing,Loyal Customer,Green Weekend Deals,968853.64,359,2698.76,522.76,4974.46
Clothing,Loyal Customer,Happy Hour Discounts,883206.71,317,2786.14,529.25,4971.52
Clothing,Loyal Customer,Holiday Shopping Rush,897104.75,315,2847.95,507.47,4996.42
Clothing,Loyal Customer,Hot Picks Promo,959939.56,337,2848.49,531.47,4964.66
Clothing,Loyal Customer,Instant Gratification Sale,878845.30,305,2881.46,520.34,4996.19
Clothing,Loyal Customer,Limited Time Treasures,847962.96,307,2762.09,536.70,4987.77
Clothing,Loyal Customer,Loyalty Rewards Blast,967043.09,340,2844.24,503.40,4982.90
Clothing,Loyal Customer,Mega Weekend Bonanza,925935.30,340,2723.34,538.40,4995.44
Clothing,Loyal Customer,Mid-Year Madness,929868.82,339,2742.98,512.43,4994.31
Clothing,Loyal Customer,Midnight Madness,942306.91,351,2684.64,500.50,4995.53
Clothing,Loyal Customer,Mystery Discount Days,900938.40,340,2649.82,506.69,4999.85
Clothing,Loyal Customer,New Arrival Showcase,841894.73,321,2622.73,511.56,4953.62
Clothing,Loyal Customer,New Product Launch Promo,922533.69,327,2821.20,532.27,4997.47
Clothing,Loyal Customer,New Year Kickoff,814788.08,301,2706.94,522.90,4994.72
Clothing,Loyal Customer,Price Drop Parade,937244.34,349,2685.51,506.33,4999.68
Clothing,Loyal Customer,Red Tag Clearance,855271.02,321,2664.40,502.12,4969.63
Clothing,Loyal Customer,Seasonal Surprise Box,986448.02,363,2717.49,511.68,4996.71
Clothing,Loyal Customer,Shop & Save Spectacular,1065338.81,370,2879.29,500.18,4992.80
Clothing,Loyal Customer,Smart Shopper Week,857239.92,319,2687.27,516.12,4988.46
Clothing,Loyal Customer,Spring Refresh Event,1012409.18,363,2789.01,513.21,4995.47
Clothing,Loyal Customer,Spring Splash Discounts,843138.53,301,2801.12,534.12,4987.96
Clothing,Loyal Customer,Summer Sizzle Promo,1024352.44,359,2853.35,508.47,4984.71
Clothing,Loyal Customer,Super Savings Week,940649.86,337,2791.25,528.11,4998.42
Clothing,Loyal Customer,Ultimate Value Event,881991.09,330,2672.70,518.28,4993.23
Clothing,Loyal Customer,VIP Access Sale,939814.17,333,2822.26,514.81,4999.97
Clothing,Loyal Customer,Weekend Warrior Specials,962100.02,355,2710.14,531.77,4993.66
Clothing,Loyal Customer,Winter Clearance Carnival,865052.74,314,2754.95,505.16,4965.37
Clothing,Loyal Customer,Winter Wonders Sale,992099.45,375,2645.60,508.14,4954.69
Clothing,Occasional Shopper,12 Days of Deals,856241.30,300,2854.14,529.17,4994.45
Clothing,Occasional Shopper,Autumn Deals Drive,918761.93,326,2818.29,501.28,4999.75
Clothing,Occasional Shopper,BOGO Blitz,1010861.48,375,2695.63,532.84,4999.06
Clothing,Occasional Shopper,Back to School Boost,817170.19,311,2627.56,500.65,4950.77
Clothing,Occasional Shopper,Birthday Bash Sale,894826.00,320,2796.33,525.94,4985.44
Clothing,Occasional Shopper,Black Friday Blowout,932474.92,335,2783.51,548.69,4994.34
Clothing,Occasional Shopper,Cart Crasher Campaign,868324.93,318,2730.58,520.56,4972.37
Clothing,Occasional Shopper,Cashback Carnival,941375.22,336,2801.71,509.31,4992.74
Clothing,Occasional Shopper,Clearance Countdown,958092.62,339,2826.23,503.83,4992.47
Clothing,Occasional Shopper,Countdown to Savings,885095.30,330,2682.11,502.59,4992.78
Clothing,Occasional Shopper,Customer Appreciation Week,1060325.22,369,2873.51,510.90,4994.47
Clothing,Occasional Shopper,Cyber Monday Mania,980728.94,356,2754.86,520.22,4990.65
Clothing,Occasional Shopper,Deal of the Month,893977.11,333,2684.62,502.57,4990.92
Clothing,Occasional Shopper,Double Points Bonanza,971142.26,340,2856.30,537.04,4996.75
Clothing,Occasional Shopper,Early Bird Specials,964264.14,346,2786.89,501.20,4999.19
Clothing,Occasional Shopper,End of Season Sale,843264.48,308,2737.87,525.01,4933.32
Clothing,Occasional Shopper,Exclusive Insider Offers,879528.01,327,2689.69,501.94,4992.82
Clothing,Occasional Shopper,Festive Fever Promo,947782.21,342,2771.29,521.21,4964.03
Clothing,Occasional Shopper,Final Call Frenzy,816857.89,299,2731.97,505.58,4993.90
Clothing,Occasional Shopper,Flash Frenzy Friday,925867.08,335,2763.78,513.91,4984.44
Clothing,Occasional Shopper,"Gift More, Spend Less",902648.04,324,2785.95,512.13,4986.61
Clothing,Occasional Shopper,Golden Hour Bargains,974592.65,352,2768.73,521.34,4994.72
Clothing,Occasional Shopper,Green Weekend Deals,964565.74,345,2795.84,529.73,4988.06
Clothing,Occasional Shopper,Happy Hour Discounts,899266.57,324,2775.51,518.75,4994.57
Clothing,Occasional Shopper,Holiday Shopping Rush,982987.94,356,2761.20,503.29,4988.67
Clothing,Occasional Shopper,Hot Picks Promo,914262.48,332,2753.80,502.01,4982.25
Clothing,Occasional Shopper,Instant Gratification Sale,925976.09,339,2731.49,528.66,4997.44
Clothing,Occasional Shopper,Limited Time Treasures,909537.46,337,2698.92,509.30,4963.78
Clothing,Occasional Shopper,Loyalty Rewards Blast,929029.78,327,2841.07,511.31,4981.91
Clothing,Occasional Shopper,Mega Weekend Bonanza,895871.84,320,2799.60,527.22,4988.26
Clothing,Occasional Shopper,Mid-Year Madness,918999.98,342,2687.13,502.00,4962.59
Clothing,Occasional Shopper,Midnight Madness,954523.88,348,2742.88,504.20,4997.93
Clothing,Occasional Shopper,Mystery Discount Days,951675.06,345,2758.48,509.78,4992.01
Clothing,Occasional Shopper,New Arrival Showcase,912106.28,346,2636.15,508.18,4991.01
Clothing,Occasional Shopper,New Product Launch Promo,884334.44,324,2729.43,521.39,4984.83
Clothing,Occasional Shopper,New Year Kickoff,983346.89,343,2866.90,503.74,4991.55
Clothing,Occasional Shopper,Price Drop Parade,960619.33,352,2729.03,506.80,4953.83
Clothing,Occasional Shopper,Red Tag Clearance,918056.42,318,2886.97,501.79,4997.50
Clothing,Occasional Shopper,Seasonal Surprise Box,1046227.21,384,2724.55,502.82,4990.98
Clothing,Occasional Shopper,Shop & Save Spectacular,952867.50,351,2714.72,502.52,4973.68
Clothing,Occasional Shopper,Smart Shopper Week,949060.67,345,2750.90,501.31,4967.21
Clothing,Occasional Shopper,Spring Refresh Event,898868.23,332,2707.43,529.10,4973.07
Clothing,Occasional Shopper,Spring Splash Discounts,883065.28,327,2700.51,513.31,4993.32
Clothing,Occasional Shopper,Summer Sizzle Promo,926753.45,331,2799.86,510.41,4995.74
Clothing,Occasional Shopper,Super Savings Week,847570.24,315,2690.70,501.26,4998.86
Clothing,Occasional Shopper,Ultimate Value Event,906446.89,313,2896.00,502.13,4994.01
Clothing,Occasional Shopper,VIP Access Sale,1003307.61,365,2748.79,506.71,4970.86
Clothing,Occasional Shopper,Weekend Warrior Specials,813336.15,312,2606.85,501.72,4938.00
Clothing,Occasional Shopper,Winter Clearance Carnival,843988.92,302,2794.67,501.25,4993.54
Clothing,Occasional Shopper,Winter Wonders Sale,938710.99,353,2659.24,530.36,4993.56
Clothing,Online Shopper,12 Days of Deals,897697.48,332,2703.91,519.41,4977.02
Clothing,Online Shopper,Autumn Deals Drive,918271.70,335,2741.11,509.47,4982.21
Clothing,Online Shopper,BOGO Blitz,973541.00,355,2742.37,508.84,4981.27
Clothing,Online Shopper,Back to School Boost,967516.28,341,2837.29,510.27,4994.39
Clothing,Online Shopper,Birthday Bash Sale,931425.04,327,2848.39,524.96,4991.41
Clothing,Online Shopper,Black Friday Blowout,857818.63,312,2749.42,531.54,4992.36
Clothing,Online Shopper,Cart Crasher Campaign,856855.64,320,2677.67,521.86,4993.73
Clothing,Online Shopper,Cashback Carnival,871538.11,302,2885.89,518.52,4995.11
Clothing,Online Shopper,Clearance Countdown,958616.72,356,2692.74,513.63,4983.18
Clothing,Online Shopper,Countdown to Savings,856389.03,313,2736.07,501.71,4980.65
Clothing,Online Shopper,Customer Appreciation Week,923415.31,329,2806.73,503.51,4977.50
Clothing,Online Shopper,Cyber Monday Mania,948644.77,329,2883.42,562.89,4978.36
Clothing,Online Shopper,Deal of the Month,938644.42,334,2810.31,505.18,4999.45
Clothing,Online Shopper,Double Points Bonanza,912230.98,326,2798.25,513.51,4985.08
Clothing,Online Shopper,Early Bird Specials,987371.78,371,2661.38,501.24,4959.68
Clothing,Online Shopper,End of Season Sale,926130.18,333,2781.17,505.96,4950.72
Clothing,Online Shopper,Exclusive Insider Offers,918887.19,335,2742.95,500.29,4975.61
Clothing,Online Shopper,Festive Fever Promo,915098.02,331,2764.65,503.50,4972.14
Clothing,Online Shopper,Final Call Frenzy,990193.33,355,2789.28,503.34,4970.24
Clothing,Online Shopper,Flash Frenzy Friday,919878.38,335,2745.91,520.08,4996.44
Clothing,Online Shopper,"Gift More, Spend Less",934274.10,331,2822.58,505.29,4954.80
Clothing,Online Shopper,Golden Hour Bargains,961365.75,343,2802.82,514.14,4980.41
Clothing,Online Shopper,Green Weekend Deals,840290.43,305,2755.05,513.09,4991.70
Clothing,Online Shopper,Happy Hour Discounts,894545.89,329,2718.98,503.61,4997.02
Clothing,Online Shopper,Holiday Shopping Rush,952512.43,346,2752.93,505.46,4993.01
Clothing,Online Shopper,Hot Picks Promo,924002.57,322,2869.57,500.12,4999.60
Clothing,Online Shopper,Instant Gratification Sale,869147.19,315,2759.20,501.81,4990.16
Clothing,Online Shopper,Limited Time Treasures,949179.18,344,2759.24,510.34,4987.04
Clothing,Online Shopper,Loyalty Rewards Blast,1045110.77,377,2772.18,524.75,4979.86
Clothing,Online Shopper,Mega Weekend Bonanza,939636.03,336,2796.54,508.93,4983.37
Clothing,Online Shopper,Mid-Year Madness,928084.53,342,2713.70,503.75,4981.55
Clothing,Online Shopper,Midnight Madness,911171.63,334,2728.06,511.51,4981.54
Clothing,Online Shopper,Mystery Discount Days,828380.72,302,2742.98,500.93,4993.54
Clothing,Online Shopper,New Arrival Showcase,988026.92,353,2798.94,510.69,4994.65
Clothing,Online Shopper,New Product Launch Promo,807685.63,284,2843.96,543.75,4956.07
Clothing,Online Shopper,New Year Kickoff,904092.96,331,2731.40,503.72,4987.75
Clothing,Online Shopper,Price Drop Parade,872267.37,318,2742.98,505.80,4997.22
Clothing,Online Shopper,Red Tag Clearance,984383.78,351,2804.51,501.14,4990.12
Clothing,Online Shopper,Seasonal Surprise Box,849190.40,326,2604.88,500.11,4982.48
Clothing,Online Shopper,Shop & Save Spectacular,946310.28,334,2833.26,500.33,4966.57
Clothing,Online Shopper,Smart Shopper Week,861594.88,315,2735.22,526.21,4996.33
Clothing,Online Shopper,Spring Refresh Event,984977.18,353,2790.30,500.43,4985.02
Clothing,Online Shopper,Spring Splash Discounts,887133.35,328,2704.67,500.66,4982.46
Clothing,Online Shopper,Summer Sizzle Promo,914409.78,336,2721.46,506.00,4988.81
Clothing,Online Shopper,Super Savings Week,857643.68,298,2878.00,518.09,4984.02
Clothing,Online Shopper,Ultimate Value Event,926996.15,340,2726.46,510.86,4982.94
Clothing,Online Shopper,VIP Access Sale,934858.11,348,2686.37,505.21,4978.47
Clothing,Online Shopper,Weekend Warrior Specials,972850.88,357,2725.07,508.00,4998.52
Clothing,Online Shopper,Winter Clearance Carnival,998547.02,348,2869.39,504.78,4998.41
Clothing,Online Shopper,Winter Wonders Sale,861001.14,323,2665.64,502.39,4976.93
Clothing,Premium Shopper,12 Days of Deals,793561.02,299,2654.05,502.77,4987.39
Clothing,Premium Shopper,Autumn Deals Drive,864007.94,312,2769.26,537.48,4986.62
Clothing,Premium Shopper,BOGO Blitz,922929.49,344,2682.93,510.11,4984.91
Clothing,Premium Shopper,Back to School Boost,856277.91,301,2844.78,567.97,4988.01
Clothing,Premium Shopper,Birthday Bash Sale,893672.83,318,2810.29,507.09,4993.14
Clothing,Premium Shopper,Black Friday Blowout,922067.02,328,2811.18,505.64,4986.73
Clothing,Premium Shopper,Cart Crasher Campaign,914215.04,321,2848.02,513.28,4996.89
Clothing,Premium Shopper,Cashback Carnival,864498.87,336,2572.91,500.72,4985.43
Clothing,Premium Shopper,Clearance Countdown,958510.99,344,2786.37,511.75,4994.91
Clothing,Premium Shopper,Countdown to Savings,911694.63,341,2673.59,510.74,4991.40
Clothing,Premium Shopper,Customer Appreciation Week,1031086.73,364,2832.66,505.57,4998.60
Clothing,Premium Shopper,Cyber Monday Mania,850191.27,315,2699.02,504.42,4993.48
Clothing,Premium Shopper,Deal of the Month,885372.57,330,2682.95,507.82,4980.89
Clothing,Premium Shopper,Double Points Bonanza,1015093.32,358,2835.46,522.83,4999.44
Clothing,Premium Shopper,Early Bird Specials,952251.76,341,2792.53,509.91,4979.29
Clothing,Premium Shopper,End of Season Sale,864438.90,322,2684.59,505.48,4997.08
Clothing,Premium Shopper,Exclusive Insider Offers,867414.45,315,2753.70,500.07,4981.25
Clothing,Premium Shopper,Festive Fever Promo,918056.87,330,2781.99,568.75,4991.64
Clothing,Premium Shopper,Final Call Frenzy,925105.51,334,2769.78,517.29,4961.36
Clothing,Premium Shopper,Flash Frenzy Friday,794632.07,296,2684.57,509.03,4993.36
Clothing,Premium Shopper,"Gift More, Spend Less",843946.00,312,2704.96,510.81,4988.67
Clothing,Premium Shopper,Golden Hour Bargains,891713.67,314,2839.85,506.24,4998.56
Clothing,Premium Shopper,Green Weekend Deals,930792.06,341,2729.60,518.83,4999.76
Clothing,Premium Shopper,Happy Hour Discounts,964266.38,339,2844.44,517.05,4983.25
Clothing,Premium Shopper,Holiday Shopping Rush,818507.79,317,2582.04,507.23,4997.57
Clothing,Premium Shopper,Hot Picks Promo,937892.18,325,2885.82,523.47,4997.81
Clothing,Premium Shopper,Instant Gratification Sale,813950.09,287,2836.06,515.12,4993.08
Clothing,Premium Shopper,Limited Time Treasures,928593.14,335,2771.92,511.13,4974.73
Clothing,Premium Shopper,Loyalty Rewards Blast,827297.24,292,2833.21,530.25,4996.42
Clothing,Premium Shopper,Mega Weekend Bonanza,871177.11,322,2705.52,504.47,4980.15
Clothing,Premium Shopper,Mid-Year Madness,929109.96,344,2700.90,510.73,4979.78
Clothing,Premium Shopper,Midnight Madness,898713.45,314,2862.14,512.97,4986.57
Clothing,Premium Shopper,Mystery Discount Days,846219.04,309,2738.57,503.54,4980.80
Clothing,Premium Shopper,New Arrival Showcase,856233.45,322,2659.11,513.68,4996.20
Clothing,Premium Shopper,New Product Launch Promo,893792.82,327,2733.31,500.83,4984.79
Clothing,Premium Shopper,New Year Kickoff,893396.35,337,2651.03,506.98,4956.24
Clothing,Premium Shopper,Price Drop Parade,866929.64,325,2667.48,508.98,4996.80
Clothing,Premium Shopper,Red Tag Clearance,964580.02,349,2763.84,502.58,4970.08
Clothing,Premium Shopper,Seasonal Surprise Box,873093.84,313,2789.44,545.74,4982.46
Clothing,Premium Shopper,Shop & Save Spectacular,942288.25,332,2838.22,547.57,4989.80
Clothing,Premium Shopper,Smart Shopper Week,884709.04,315,2808.60,518.72,4997.07
Clothing,Premium Shopper,Spring Refresh Event,928822.51,333,2789.26,508.91,4985.65
Clothing,Premium Shopper,Spring Splash Discounts,930953.10,334,2787.28,508.64,4997.44
Clothing,Premium Shopper,Summer Sizzle Promo,869483.00,326,2667.13,506.24,4974.59
Clothing,Premium Shopper,Super Savings Week,847020.05,320,2646.94,510.99,4953.24
Clothing,Premium Shopper,Ultimate Value Event,832430.59,309,2693.95,500.17,4997.25
Clothing,Premium Shopper,VIP Access Sale,999147.64,349,2862.89,501.68,4974.51
Clothing,Premium Shopper,Weekend Warrior Specials,891471.13,322,2768.54,533.71,4995.02
Clothing,Premium Shopper,Winter Clearance Carnival,855606.02,318,2690.58,508.47,4979.50
Clothing,Premium Shopper,Winter Wonders Sale,908074.79,339,2678.69,505.91,4968.00
Electronics,Budget Shopper,12 Days of Deals,867741.77,316,2746.02,512.48,4990.97
Electronics,Budget Shopper,Autumn Deals Drive,838974.45,303,2768.89,502.24,4974.49
Electronics,Budget Shopper,BOGO Blitz,789300.09,287,2750.17,505.45,4967.43
Electronics,Budget Shopper,Back to School Boost,899174.46,322,2792.47,511.72,4994.30
Electronics,Budget Shopper,Birthday Bash Sale,1005659.54,359,2801.28,504.53,4989.43
Electronics,Budget Shopper,Black Friday Blowout,966475.92,346,2793.28,508.22,4994.38
Electronics,Budget Shopper,Cart Crasher Campaign,896228.33,327,2740.76,504.62,4988.86
Electronics,Budget Shopper,Cashback Carnival,927508.72,331,2802.14,538.48,4992.15
Electronics,Budget Shopper,Clearance Countdown,1011578.57,361,2802.16,503.09,4998.92
Electronics,Budget Shopper,Countdown to Savings,945202.09,335,2821.50,504.78,4989.61
Electronics,Budget Shopper,Customer Appreciation Week,918638.92,336,2734.04,504.71,4991.30
Electronics,Budget Shopper,Cyber Monday Mania,844984.41,321,2632.35,520.98,4999.28
Electronics,Budget Shopper,Deal of the Month,879011.25,313,2808.34,502.25,4981.77
Electronics,Budget Shopper,Double Points Bonanza,824947.92,303,2722.60,500.59,4998.12
Electronics,Budget Shopper,Early Bird Specials,968415.25,344,2815.16,510.85,4977.91
Electronics,Budget Shopper,End of Season Sale,821332.62,313,2624.07,510.44,4967.22
Electronics,Budget Shopper,Exclusive Insider Offers,934942.79,346,2702.15,516.09,4994.95
Electronics,Budget Shopper,Festive Fever Promo,875724.98,314,2788.93,520.71,4996.41
Electronics,Budget Shopper,Final Call Frenzy,1007346.29,358,2813.82,519.16,4971.23
Electronics,Budget Shopper,Flash Frenzy Friday,798279.61,291,2743.23,510.10,4989.37
Electronics,Budget Shopper,"Gift More, Spend Less",847045.51,307,2759.11,505.10,4998.35
Electronics,Budget Shopper,Golden Hour Bargains,868478.09,324,2680.49,506.49,4997.22
Electronics,Budget Shopper,Green Weekend Deals,909756.04,326,2790.66,503.08,4991.30
Electronics,Budget Shopper,Happy Hour Discounts,878715.18,310,2834.57,528.07,4980.21
Electronics,Budget Shopper,Holiday Shopping Rush,961380.72,345,2786.61,514.69,4999.40
Electronics,Budget Shopper,Hot Picks Promo,904627.08,319,2835.82,510.10,4986.36
Electronics,Budget Shopper,Instant Gratification Sale,911521.23,332,2745.55,528.39,4978.35
Electronics,Budget Shopper,Limited Time Treasures,893146.98,319,2799.83,539.36,4992.37
Electronics,Budget Shopper,Loyalty Rewards Blast,933703.46,353,2645.05,529.29,4989.82
Electronics,Budget Shopper,Mega Weekend Bonanza,982543.94,342,2872.94,512.88,4996.39
Electronics,Budget Shopper,Mid-Year Madness,940655.85,335,2807.93,502.59,4973.78
Electronics,Budget Shopper,Midnight Madness,940979.19,341,2759.47,533.40,4986.24
Electronics,Budget Shopper,Mystery Discount Days,938361.43,330,2843.52,500.80,4971.65
Electronics,Budget Shopper,New Arrival Showcase,943172.95,339,2782.22,567.63,4991.76
Electronics,Budget Shopper,New Product Launch Promo,1012885.15,379,2672.52,501.09,4998.61
Electronics,Budget Shopper,New Year Kickoff,969402.17,344,2818.03,501.31,4990.42
Electronics,Budget Shopper,Price Drop Parade,920445.77,332,2772.43,500.55,4996.70
Electronics,Budget Shopper,Red Tag Clearance,967432.92,348,2779.98,501.68,4993.50
Electronics,Budget Shopper,Seasonal Surprise Box,1013936.56,348,2913.61,504.53,4989.80
Electronics,Budget Shopper,Shop & Save Spectacular,844712.40,324,2607.14,525.72,4975.24
Electronics,Budget Shopper,Smart Shopper Week,915441.36,334,2740.84,521.56,4997.06
Electronics,Budget Shopper,Spring Refresh Event,896813.07,314,2856.09,506.77,4991.42
Electronics,Budget Shopper,Spring Splash Discounts,847646.62,291,2912.87,508.68,4994.40
Electronics,Budget Shopper,Summer Sizzle Promo,771203.76,271,2845.77,518.75,4986.41
Electronics,Budget Shopper,Super Savings Week,869606.07,309,2814.26,545.86,4995.54
Electronics,Budget Shopper,Ultimate Value Event,840532.87,312,2694.02,519.08,4994.52
Electronics,Budget Shopper,VIP Access Sale,948470.51,350,2709.92,520.15,4979.66
Electronics,Budget Shopper,Weekend Warrior Specials,960442.29,339,2833.16,546.90,4985.78
Electronics,Budget Shopper,Winter Clearance Carnival,906118.02,332,2729.27,523.40,4992.13
Electronics,Budget Shopper,Winter Wonders Sale,852324.25,322,2646.97,502.26,4980.29
