category,customer_segment,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Clothing,First-time Buyer,Large Malls / Complexes,Golden Hour Bargains,310123.06,105,2953.55,504.67,4993.74
Clothing,First-time Buyer,Large Malls / Complexes,Green Weekend Deals,300111.42,105,2858.20,625.38,4999.23
Clothing,First-time Buyer,Large Malls / Complexes,Happy Hour Discounts,301548.36,108,2792.11,510.62,4996.12
Clothing,First-time Buyer,Large Malls / Complexes,Holiday Shopping Rush,343996.54,119,2890.73,548.15,4963.43
Clothing,First-time Buyer,Large Malls / Complexes,Instant Gratification Sale,319992.19,117,2734.98,514.98,4997.63
Clothing,First-time Buyer,Large Malls / Complexes,Loyalty Rewards Blast,307118.69,115,2670.60,541.61,4834.94
Clothing,First-time Buyer,Large Malls / Complexes,Midnight Madness,308518.87,108,2856.66,536.42,4900.07
Clothing,First-time Buyer,Large Malls / Complexes,New Arrival Showcase,301936.04,112,2695.86,632.67,4956.65
Clothing,First-time Buyer,Large Malls / Complexes,Price Drop Parade,325838.26,122,2670.81,584.04,4923.14
Clothing,First-time Buyer,Large Malls / Complexes,Weekend Warrior Specials,322293.40,122,2641.75,503.41,4998.79
Clothing,First-time Buyer,Large Malls / Complexes,Winter Clearance Carnival,367530.91,130,2827.16,594.28,4929.57
Clothing,First-time Buyer,Small Stores / Shops,12 Days of Deals,314531.85,120,2621.10,512.27,4999.40
Clothing,First-time Buyer,Small Stores / Shops,Autumn Deals Drive,380192.55,131,2902.23,518.90,4994.53
Clothing,First-time Buyer,Small Stores / Shops,BOGO Blitz,307612.13,109,2822.13,511.49,4983.88
Clothing,First-time Buyer,Small Stores / Shops,Black Friday Blowout,324160.89,116,2794.49,550.36,4987.67
Clothing,First-time Buyer,Small Stores / Shops,Countdown to Savings,302054.32,116,2603.92,504.95,4994.19
Clothing,First-time Buyer,Small Stores / Shops,Deal of the Month,303243.79,105,2888.04,509.10,4986.62
Clothing,First-time Buyer,Small Stores / Shops,Early Bird Specials,353958.56,122,2901.30,504.72,4978.03
Clothing,First-time Buyer,Small Stores / Shops,End of Season Sale,342443.44,122,2806.91,508.79,4962.55
Clothing,First-time Buyer,Small Stores / Shops,Exclusive Insider Offers,331217.00,117,2830.91,533.72,4977.52
Clothing,First-time Buyer,Small Stores / Shops,Festive Fever Promo,366762.28,129,2843.12,516.42,4956.94
Clothing,First-time Buyer,Small Stores / Shops,Final Call Frenzy,372272.28,131,2841.77,608.17,4994.06
Clothing,First-time Buyer,Small Stores / Shops,Flash Frenzy Friday,311740.56,107,2913.46,629.97,4993.42
Clothing,First-time Buyer,Small Stores / Shops,Happy Hour Discounts,323175.18,109,2964.91,515.80,4974.67
Clothing,First-time Buyer,Small Stores / Shops,Instant Gratification Sale,305028.72,108,2824.34,518.33,4936.90
Clothing,First-time Buyer,Small Stores / Shops,Loyalty Rewards Blast,328734.34,109,3015.91,689.12,4990.18
Clothing,First-time Buyer,Small Stores / Shops,Mega Weekend Bonanza,318581.03,115,2770.27,622.41,4975.54
Clothing,First-time Buyer,Small Stores / Shops,Mid-Year Madness,305599.04,110,2778.17,590.20,4959.02
Clothing,First-time Buyer,Small Stores / Shops,Midnight Madness,316619.68,119,2660.67,501.63,4972.30
Clothing,First-time Buyer,Small Stores / Shops,New Arrival Showcase,309487.67,110,2813.52,501.06,4965.73
Clothing,First-time Buyer,Small Stores / Shops,Red Tag Clearance,320727.10,103,3113.86,900.77,4992.97
Clothing,First-time Buyer,Small Stores / Shops,Seasonal Surprise Box,306010.87,107,2859.91,568.11,4849.33
Clothing,First-time Buyer,Small Stores / Shops,Shop & Save Spectacular,320047.50,112,2857.57,501.24,4986.82
Clothing,First-time Buyer,Small Stores / Shops,Spring Refresh Event,359194.07,132,2721.17,531.09,4979.80
Clothing,First-time Buyer,Small Stores / Shops,Spring Splash Discounts,302413.43,116,2607.01,510.99,4982.93
Clothing,First-time Buyer,Small Stores / Shops,Summer Sizzle Promo,344000.77,125,2752.01,575.10,4927.44
Clothing,First-time Buyer,Small Stores / Shops,Ultimate Value Event,359920.28,118,3050.17,612.94,4999.82
Clothing,First-time Buyer,Small Stores / Shops,Weekend Warrior Specials,311813.33,121,2576.97,511.44,4992.92
Clothing,First-time Buyer,Small Stores / Shops,Winter Wonders Sale,374353.05,129,2901.96,552.55,4988.48
Clothing,First-time Buyer,Supermarkets ,12 Days of Deals,314129.48,109,2881.92,511.89,4978.94
Clothing,First-time Buyer,Supermarkets ,Autumn Deals Drive,350294.60,128,2736.68,504.68,4941.40
Clothing,First-time Buyer,Supermarkets ,BOGO Blitz,334877.88,119,2814.10,527.19,4962.62
Clothing,First-time Buyer,Supermarkets ,Back to School Boost,309714.56,112,2765.31,522.26,4999.86
Clothing,First-time Buyer,Supermarkets ,Birthday Bash Sale,304810.91,104,2930.87,551.78,4974.06
Clothing,First-time Buyer,Supermarkets ,Black Friday Blowout,355692.14,128,2778.84,537.43,4949.66
Clothing,First-time Buyer,Supermarkets ,Cart Crasher Campaign,320851.06,114,2814.48,512.62,4994.01
Clothing,First-time Buyer,Supermarkets ,Clearance Countdown,323897.17,120,2699.14,522.28,4993.67
Clothing,First-time Buyer,Supermarkets ,Countdown to Savings,332096.93,122,2722.11,568.26,4998.86
Clothing,First-time Buyer,Supermarkets ,Customer Appreciation Week,344207.82,124,2775.87,517.23,4984.95
Clothing,First-time Buyer,Supermarkets ,Deal of the Month,346502.52,122,2840.18,520.13,4989.69
Clothing,First-time Buyer,Supermarkets ,End of Season Sale,332921.92,124,2684.85,656.60,4849.47
Clothing,First-time Buyer,Supermarkets ,Exclusive Insider Offers,352086.78,121,2909.81,512.76,4989.69
Clothing,First-time Buyer,Supermarkets ,Festive Fever Promo,355743.63,128,2779.25,504.43,4974.14
Clothing,First-time Buyer,Supermarkets ,Golden Hour Bargains,396551.11,135,2937.42,548.40,4953.16
Clothing,First-time Buyer,Supermarkets ,Green Weekend Deals,308257.73,113,2727.94,519.98,4999.98
Clothing,First-time Buyer,Supermarkets ,Holiday Shopping Rush,307469.80,110,2795.18,537.22,4960.12
Clothing,First-time Buyer,Supermarkets ,Hot Picks Promo,310587.90,120,2588.23,579.62,4909.67
Clothing,First-time Buyer,Supermarkets ,Limited Time Treasures,320593.79,119,2694.07,625.46,4924.81
Clothing,First-time Buyer,Supermarkets ,Loyalty Rewards Blast,313985.42,110,2854.41,540.50,4995.86
Clothing,First-time Buyer,Supermarkets ,Mega Weekend Bonanza,387918.21,130,2983.99,518.73,4984.20
Clothing,First-time Buyer,Supermarkets ,Midnight Madness,368143.08,124,2968.90,522.78,4962.34
Clothing,First-time Buyer,Supermarkets ,Mystery Discount Days,321344.72,117,2746.54,502.13,4836.15
Clothing,First-time Buyer,Supermarkets ,New Product Launch Promo,309765.82,110,2816.05,500.27,4927.99
Clothing,First-time Buyer,Supermarkets ,Seasonal Surprise Box,359541.79,123,2923.10,577.48,4971.33
Clothing,First-time Buyer,Supermarkets ,Shop & Save Spectacular,318655.70,116,2747.03,502.20,4961.58
Clothing,First-time Buyer,Supermarkets ,Smart Shopper Week,307864.01,109,2824.44,509.54,4953.34
Clothing,First-time Buyer,Supermarkets ,Ultimate Value Event,323230.40,118,2739.24,557.16,4970.00
Clothing,First-time Buyer,Supermarkets ,VIP Access Sale,370337.61,129,2870.83,543.54,4996.65
Clothing,First-time Buyer,Supermarkets ,Weekend Warrior Specials,310664.40,113,2749.24,533.94,4974.91
Clothing,High Value,Large Malls / Complexes,BOGO Blitz,348070.42,117,2974.96,631.23,4963.61
Clothing,High Value,Large Malls / Complexes,Clearance Countdown,335229.43,120,2793.58,511.93,4995.95
Clothing,High Value,Large Malls / Complexes,Countdown to Savings,305170.94,109,2799.73,504.64,4976.47
Clothing,High Value,Large Malls / Complexes,Cyber Monday Mania,313593.80,121,2591.68,514.29,4991.94
Clothing,High Value,Large Malls / Complexes,Double Points Bonanza,325347.12,112,2904.89,565.78,4990.96
Clothing,High Value,Large Malls / Complexes,Early Bird Specials,313305.00,113,2772.61,536.35,4993.12
Clothing,High Value,Large Malls / Complexes,"Gift More, Spend Less",306927.06,109,2815.84,504.71,4958.73
Clothing,High Value,Large Malls / Complexes,Happy Hour Discounts,309023.78,105,2943.08,532.60,4987.27
Clothing,High Value,Large Malls / Complexes,Hot Picks Promo,301653.60,108,2793.09,520.35,4932.44
Clothing,High Value,Large Malls / Complexes,Limited Time Treasures,310374.94,114,2722.59,525.25,4974.22
Clothing,High Value,Large Malls / Complexes,Midnight Madness,306105.45,117,2616.29,528.90,4956.09
Clothing,High Value,Large Malls / Complexes,New Arrival Showcase,300900.40,104,2893.27,554.15,4916.63
Clothing,High Value,Large Malls / Complexes,Shop & Save Spectacular,371001.20,123,3016.27,554.95,4998.75
Clothing,High Value,Large Malls / Complexes,Spring Refresh Event,307868.09,105,2932.08,517.03,4982.52
Clothing,High Value,Large Malls / Complexes,Summer Sizzle Promo,330197.77,120,2751.65,522.24,4859.58
Clothing,High Value,Large Malls / Complexes,Weekend Warrior Specials,325828.61,119,2738.06,508.77,4973.65
Clothing,High Value,Small Stores / Shops,Autumn Deals Drive,369723.74,131,2822.32,565.36,4974.03
Clothing,High Value,Small Stores / Shops,BOGO Blitz,340012.13,120,2833.43,523.22,4962.26
Clothing,High Value,Small Stores / Shops,Birthday Bash Sale,303707.13,111,2736.10,502.17,4954.50
Clothing,High Value,Small Stores / Shops,Cart Crasher Campaign,350623.06,126,2782.72,546.19,4950.99
Clothing,High Value,Small Stores / Shops,Cashback Carnival,311644.40,116,2686.59,602.21,4878.59
Clothing,High Value,Small Stores / Shops,Countdown to Savings,353395.68,123,2873.14,527.01,4985.56
Clothing,High Value,Small Stores / Shops,Cyber Monday Mania,331614.82,121,2740.62,508.76,4980.20
Clothing,High Value,Small Stores / Shops,Double Points Bonanza,347362.70,130,2672.02,514.48,4992.59
Clothing,High Value,Small Stores / Shops,Early Bird Specials,372610.72,129,2888.46,509.37,4988.19
Clothing,High Value,Small Stores / Shops,Exclusive Insider Offers,326135.84,125,2609.09,535.92,4961.65
Clothing,High Value,Small Stores / Shops,Flash Frenzy Friday,335757.68,131,2563.04,516.34,4981.02
Clothing,High Value,Small Stores / Shops,Golden Hour Bargains,303757.29,115,2641.37,557.50,4958.05
Clothing,High Value,Small Stores / Shops,Happy Hour Discounts,324885.33,114,2849.87,543.74,4992.66
Clothing,High Value,Small Stores / Shops,Holiday Shopping Rush,336486.42,118,2851.58,517.84,4998.34
Clothing,High Value,Small Stores / Shops,Instant Gratification Sale,304312.88,109,2791.86,530.59,4958.80
Clothing,High Value,Small Stores / Shops,Limited Time Treasures,310742.00,111,2799.48,614.53,4868.08
Clothing,High Value,Small Stores / Shops,Mid-Year Madness,328857.59,115,2859.63,502.52,4997.99
Clothing,High Value,Small Stores / Shops,New Arrival Showcase,352077.09,124,2839.33,539.08,4912.34
Clothing,High Value,Small Stores / Shops,New Year Kickoff,333327.53,124,2688.13,503.46,4916.55
Clothing,High Value,Small Stores / Shops,Price Drop Parade,312113.51,116,2690.63,503.07,4944.33
Clothing,High Value,Small Stores / Shops,Red Tag Clearance,340925.14,119,2864.92,530.53,4902.68
Clothing,High Value,Small Stores / Shops,Spring Splash Discounts,333178.39,122,2730.97,505.94,4975.22
Clothing,High Value,Small Stores / Shops,Super Savings Week,334026.28,112,2982.38,535.04,4959.27
Clothing,High Value,Small Stores / Shops,Weekend Warrior Specials,356218.26,123,2896.08,525.81,4942.98
Clothing,High Value,Small Stores / Shops,Winter Clearance Carnival,341270.38,115,2967.57,709.11,4972.59
Clothing,High Value,Small Stores / Shops,Winter Wonders Sale,307216.37,109,2818.50,538.73,4943.68
Clothing,High Value,Supermarkets ,12 Days of Deals,310154.86,115,2697.00,510.93,4998.46
Clothing,High Value,Supermarkets ,Autumn Deals Drive,362816.57,130,2790.90,500.77,4999.11
Clothing,High Value,Supermarkets ,Birthday Bash Sale,335075.16,117,2863.89,506.06,4972.61
Clothing,High Value,Supermarkets ,Black Friday Blowout,341087.81,130,2623.75,631.04,4980.21
Clothing,High Value,Supermarkets ,Cart Crasher Campaign,343992.64,124,2774.13,553.68,4903.75
Clothing,High Value,Supermarkets ,Cashback Carnival,325147.31,119,2732.33,527.96,4984.98
Clothing,High Value,Supermarkets ,Clearance Countdown,311280.11,117,2660.51,500.53,4954.75
Clothing,High Value,Supermarkets ,Countdown to Savings,369797.50,132,2801.50,562.20,4959.99
Clothing,High Value,Supermarkets ,Cyber Monday Mania,351241.47,129,2722.80,516.07,4924.05
Clothing,High Value,Supermarkets ,Double Points Bonanza,331212.69,128,2587.60,622.70,4989.35
Clothing,High Value,Supermarkets ,Early Bird Specials,309684.16,115,2692.91,504.93,4881.12
Clothing,High Value,Supermarkets ,Exclusive Insider Offers,333699.05,120,2780.83,507.69,4987.30
Clothing,High Value,Supermarkets ,Festive Fever Promo,327409.17,118,2774.65,501.90,4988.91
Clothing,High Value,Supermarkets ,Final Call Frenzy,310016.39,114,2719.44,505.45,4977.52
Clothing,High Value,Supermarkets ,Flash Frenzy Friday,300922.50,104,2893.49,509.25,4986.49
Clothing,High Value,Supermarkets ,"Gift More, Spend Less",314907.88,112,2811.68,523.26,4935.55
Clothing,High Value,Supermarkets ,Golden Hour Bargains,307844.92,114,2700.39,507.62,4987.66
Clothing,High Value,Supermarkets ,Green Weekend Deals,314001.47,121,2595.05,513.01,4917.06
Clothing,High Value,Supermarkets ,Happy Hour Discounts,335441.45,115,2916.88,566.53,4898.37
Clothing,High Value,Supermarkets ,Limited Time Treasures,338559.39,123,2752.52,506.89,4999.38
Clothing,High Value,Supermarkets ,Mega Weekend Bonanza,322863.80,119,2713.14,582.35,4881.41
Clothing,High Value,Supermarkets ,Mid-Year Madness,335139.75,128,2618.28,500.82,4994.34
Clothing,High Value,Supermarkets ,Midnight Madness,322179.98,119,2707.39,550.80,4972.35
Clothing,High Value,Supermarkets ,New Arrival Showcase,338185.58,128,2642.07,533.03,4976.30
Clothing,High Value,Supermarkets ,New Product Launch Promo,331639.69,120,2763.66,501.71,4967.22
Clothing,High Value,Supermarkets ,Price Drop Parade,380245.18,134,2837.65,534.65,4970.18
Clothing,High Value,Supermarkets ,Red Tag Clearance,325190.42,115,2827.74,540.36,4949.50
Clothing,High Value,Supermarkets ,Seasonal Surprise Box,304990.76,110,2772.64,572.59,4960.31
Clothing,High Value,Supermarkets ,Shop & Save Spectacular,324589.79,119,2727.65,549.90,4997.38
Clothing,High Value,Supermarkets ,Smart Shopper Week,306912.34,108,2841.78,507.97,4924.36
Clothing,High Value,Supermarkets ,Spring Splash Discounts,330665.80,125,2645.33,511.47,4985.19
Clothing,High Value,Supermarkets ,Summer Sizzle Promo,306223.77,111,2758.77,504.25,4998.80
Clothing,High Value,Supermarkets ,Super Savings Week,300287.16,108,2780.44,515.26,4965.52
Clothing,High Value,Supermarkets ,Ultimate Value Event,364967.18,133,2744.11,532.59,4956.78
Clothing,High Value,Supermarkets ,VIP Access Sale,314843.62,119,2645.74,528.56,4947.75
Clothing,High Value,Supermarkets ,Winter Wonders Sale,307845.15,112,2748.62,553.21,4971.63
Clothing,In-Store Regular,Large Malls / Complexes,BOGO Blitz,335093.27,116,2888.74,502.29,4985.85
Clothing,In-Store Regular,Large Malls / Complexes,Back to School Boost,301906.40,107,2821.56,526.24,4998.12
Clothing,In-Store Regular,Large Malls / Complexes,Exclusive Insider Offers,314202.83,110,2856.39,580.36,4988.97
Clothing,In-Store Regular,Large Malls / Complexes,Green Weekend Deals,318023.94,110,2891.13,652.07,4980.12
Clothing,In-Store Regular,Large Malls / Complexes,Hot Picks Promo,328325.91,118,2782.42,563.52,4988.19
Clothing,In-Store Regular,Large Malls / Complexes,Instant Gratification Sale,303285.67,103,2944.52,506.92,4993.22
Clothing,In-Store Regular,Large Malls / Complexes,Mega Weekend Bonanza,309661.65,109,2840.93,500.60,4997.25
Clothing,In-Store Regular,Large Malls / Complexes,New Product Launch Promo,326240.95,118,2764.75,522.14,4943.13
Clothing,In-Store Regular,Large Malls / Complexes,Weekend Warrior Specials,312930.82,109,2870.92,515.36,4936.89
Clothing,In-Store Regular,Small Stores / Shops,12 Days of Deals,327107.50,117,2795.79,586.10,4981.75
Clothing,In-Store Regular,Small Stores / Shops,BOGO Blitz,306887.44,116,2645.58,500.64,4989.16
Clothing,In-Store Regular,Small Stores / Shops,Black Friday Blowout,306528.42,105,2919.32,500.74,4977.85
Clothing,In-Store Regular,Small Stores / Shops,Cart Crasher Campaign,327548.64,113,2898.66,515.65,4964.42
Clothing,In-Store Regular,Small Stores / Shops,Customer Appreciation Week,356027.44,128,2781.46,563.87,4995.61
Clothing,In-Store Regular,Small Stores / Shops,Double Points Bonanza,313282.17,115,2724.19,515.01,4979.34
Clothing,In-Store Regular,Small Stores / Shops,End of Season Sale,337709.48,121,2790.99,535.49,4984.90
Clothing,In-Store Regular,Small Stores / Shops,Exclusive Insider Offers,312230.18,111,2812.88,532.79,4960.88
Clothing,In-Store Regular,Small Stores / Shops,Festive Fever Promo,305543.32,115,2656.90,516.04,4947.94
Clothing,In-Store Regular,Small Stores / Shops,Flash Frenzy Friday,302755.57,108,2803.29,564.54,4970.37
Clothing,In-Store Regular,Small Stores / Shops,"Gift More, Spend Less",387130.25,131,2955.19,518.87,4969.33
Clothing,In-Store Regular,Small Stores / Shops,Golden Hour Bargains,300478.98,107,2808.21,631.08,4936.19
Clothing,In-Store Regular,Small Stores / Shops,Green Weekend Deals,330560.45,123,2687.48,528.50,4993.73
Clothing,In-Store Regular,Small Stores / Shops,Happy Hour Discounts,308967.93,114,2710.24,507.84,4969.85
Clothing,In-Store Regular,Small Stores / Shops,Holiday Shopping Rush,303820.06,108,2813.15,655.31,4970.59
Clothing,In-Store Regular,Small Stores / Shops,Instant Gratification Sale,316266.35,109,2901.53,540.82,4948.30
Clothing,In-Store Regular,Small Stores / Shops,Limited Time Treasures,311589.62,116,2686.12,527.04,4977.63
Clothing,In-Store Regular,Small Stores / Shops,Mega Weekend Bonanza,322809.78,112,2882.23,527.25,4932.63
Clothing,In-Store Regular,Small Stores / Shops,Mid-Year Madness,329701.27,121,2724.80,524.10,4905.42
Clothing,In-Store Regular,Small Stores / Shops,Midnight Madness,316997.26,108,2935.16,524.30,4981.69
Clothing,In-Store Regular,Small Stores / Shops,Mystery Discount Days,313367.97,117,2678.36,558.27,4906.97
Clothing,In-Store Regular,Small Stores / Shops,New Arrival Showcase,317199.06,111,2857.65,618.95,4989.84
Clothing,In-Store Regular,Small Stores / Shops,New Product Launch Promo,328964.33,116,2835.90,577.92,4978.53
Clothing,In-Store Regular,Small Stores / Shops,Price Drop Parade,345977.16,120,2883.14,578.17,4999.49
Clothing,In-Store Regular,Small Stores / Shops,Red Tag Clearance,342052.10,129,2651.57,509.39,4992.47
Clothing,In-Store Regular,Small Stores / Shops,Shop & Save Spectacular,304176.34,117,2599.80,502.23,4900.93
Clothing,In-Store Regular,Small Stores / Shops,Smart Shopper Week,361029.68,121,2983.72,516.26,4976.73
Clothing,In-Store Regular,Small Stores / Shops,Spring Refresh Event,334675.84,122,2743.24,526.82,4995.99
Clothing,In-Store Regular,Small Stores / Shops,Spring Splash Discounts,312949.12,114,2745.17,510.18,4954.35
Clothing,In-Store Regular,Small Stores / Shops,Super Savings Week,330442.09,114,2898.61,507.31,4899.02
Clothing,In-Store Regular,Small Stores / Shops,VIP Access Sale,357798.09,124,2885.47,551.61,4953.30
Clothing,In-Store Regular,Supermarkets ,12 Days of Deals,349524.42,122,2864.95,513.52,4931.09
Clothing,In-Store Regular,Supermarkets ,BOGO Blitz,358899.01,126,2848.40,568.92,4991.71
Clothing,In-Store Regular,Supermarkets ,Birthday Bash Sale,318062.61,106,3000.59,653.24,4991.13
Clothing,In-Store Regular,Supermarkets ,Cart Crasher Campaign,331864.19,121,2742.68,521.26,4936.23
Clothing,In-Store Regular,Supermarkets ,Clearance Countdown,311556.74,118,2640.31,548.59,4993.56
Clothing,In-Store Regular,Supermarkets ,Customer Appreciation Week,328285.44,123,2668.99,527.58,4984.08
Clothing,In-Store Regular,Supermarkets ,Deal of the Month,321093.17,117,2744.39,518.24,4931.68
Clothing,In-Store Regular,Supermarkets ,Exclusive Insider Offers,309118.10,121,2554.70,524.93,4998.51
