category,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Clothing,Small Stores / Shops,Sales Associate,Cyber Monday Mania,796165.63,273,2916.36,511.64,4987.56
Clothing,Small Stores / Shops,Sales Associate,Deal of the Month,798657.71,295,2707.31,507.82,4999.41
Clothing,Small Stores / Shops,Sales Associate,Double Points Bonanza,815427.74,297,2745.55,515.01,4995.86
Clothing,Small Stores / Shops,Sales Associate,Early Bird Specials,871331.27,305,2856.82,548.78,4988.14
Clothing,Small Stores / Shops,Sales Associate,End of Season Sale,728064.28,269,2706.56,504.46,4958.77
Clothing,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,910456.31,326,2792.81,532.79,4997.63
Clothing,Small Stores / Shops,Sales Associate,Festive Fever Promo,763534.55,269,2838.42,505.36,4956.94
Clothing,Small Stores / Shops,Sales Associate,Final Call Frenzy,840285.22,299,2810.32,517.29,4989.90
Clothing,Small Stores / Shops,Sales Associate,Flash Frenzy Friday,807470.63,290,2784.38,513.91,4993.42
Clothing,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",859858.14,307,2800.84,514.52,4985.89
Clothing,Small Stores / Shops,Sales Associate,Golden Hour Bargains,720377.51,267,2698.04,500.57,4996.69
Clothing,Small Stores / Shops,Sales Associate,Green Weekend Deals,689409.08,266,2591.76,502.55,4992.17
Clothing,Small Stores / Shops,Sales Associate,Happy Hour Discounts,806832.40,294,2744.33,507.84,4974.67
Clothing,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,848118.54,317,2675.45,505.46,4987.85
Clothing,Small Stores / Shops,Sales Associate,Hot Picks Promo,685970.10,253,2711.34,518.58,4978.45
Clothing,Small Stores / Shops,Sales Associate,Instant Gratification Sale,826257.87,296,2791.41,501.81,4951.79
Clothing,Small Stores / Shops,Sales Associate,Limited Time Treasures,700108.58,280,2500.39,507.40,4997.38
Clothing,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,809665.64,294,2753.96,528.24,4992.46
Clothing,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,786934.06,281,2800.48,503.43,4992.14
Clothing,Small Stores / Shops,Sales Associate,Mid-Year Madness,853518.96,304,2807.63,511.74,4994.31
Clothing,Small Stores / Shops,Sales Associate,Midnight Madness,753404.64,271,2780.09,512.97,4933.01
Clothing,Small Stores / Shops,Sales Associate,Mystery Discount Days,795195.31,289,2751.54,504.07,4972.19
Clothing,Small Stores / Shops,Sales Associate,New Arrival Showcase,870459.76,302,2882.32,526.27,4988.89
Clothing,Small Stores / Shops,Sales Associate,New Product Launch Promo,863189.01,313,2757.79,578.62,4984.79
Clothing,Small Stores / Shops,Sales Associate,New Year Kickoff,828201.61,298,2779.20,503.74,4930.98
Clothing,Small Stores / Shops,Sales Associate,Price Drop Parade,809488.05,308,2628.21,521.09,4999.49
Clothing,Small Stores / Shops,Sales Associate,Red Tag Clearance,854559.08,304,2811.05,530.53,4982.81
Clothing,Small Stores / Shops,Sales Associate,Seasonal Surprise Box,803551.11,295,2723.90,526.17,4982.48
Clothing,Small Stores / Shops,Sales Associate,Shop & Save Spectacular,827073.06,306,2702.85,500.14,4999.95
Clothing,Small Stores / Shops,Sales Associate,Smart Shopper Week,808180.19,297,2721.15,501.31,4997.07
Clothing,Small Stores / Shops,Sales Associate,Spring Refresh Event,779330.32,296,2632.87,513.21,4995.99
Clothing,Small Stores / Shops,Sales Associate,Spring Splash Discounts,824553.20,303,2721.30,515.22,4975.22
Clothing,Small Stores / Shops,Sales Associate,Summer Sizzle Promo,850939.34,313,2718.66,552.42,4995.49
Clothing,Small Stores / Shops,Sales Associate,Super Savings Week,780770.18,282,2768.69,518.09,4998.86
Clothing,Small Stores / Shops,Sales Associate,Ultimate Value Event,846247.72,295,2868.64,526.43,4998.36
Clothing,Small Stores / Shops,Sales Associate,VIP Access Sale,812518.75,299,2717.45,534.77,4978.47
Clothing,Small Stores / Shops,Sales Associate,Weekend Warrior Specials,817732.31,301,2716.72,511.44,4995.02
Clothing,Small Stores / Shops,Sales Associate,Winter Clearance Carnival,724621.64,276,2625.44,501.25,4972.59
Clothing,Small Stores / Shops,Sales Associate,Winter Wonders Sale,845859.72,304,2782.43,502.80,4973.38
Clothing,Small Stores / Shops,Salesperson,12 Days of Deals,826156.00,298,2772.34,513.34,4993.99
Clothing,Small Stores / Shops,Salesperson,Autumn Deals Drive,795464.78,289,2752.47,518.98,4995.34
Clothing,Small Stores / Shops,Salesperson,BOGO Blitz,846567.71,304,2784.76,518.34,4999.45
Clothing,Small Stores / Shops,Salesperson,Back to School Boost,745156.05,265,2811.91,528.43,4957.12
Clothing,Small Stores / Shops,Salesperson,Birthday Bash Sale,817317.56,285,2867.78,502.17,4997.78
Clothing,Small Stores / Shops,Salesperson,Black Friday Blowout,824005.74,286,2881.14,541.53,4994.34
Clothing,Small Stores / Shops,Salesperson,Cart Crasher Campaign,720454.85,253,2847.65,525.60,4971.66
Clothing,Small Stores / Shops,Salesperson,Cashback Carnival,805431.05,288,2796.64,513.23,4992.74
Clothing,Small Stores / Shops,Salesperson,Clearance Countdown,813280.44,297,2738.32,511.56,4985.37
Clothing,Small Stores / Shops,Salesperson,Countdown to Savings,765277.32,286,2675.79,504.23,4956.24
Clothing,Small Stores / Shops,Salesperson,Customer Appreciation Week,776677.38,280,2773.85,513.31,4980.59
Clothing,Small Stores / Shops,Salesperson,Cyber Monday Mania,862356.79,320,2694.86,506.75,4993.46
Clothing,Small Stores / Shops,Salesperson,Deal of the Month,793866.27,291,2728.06,503.19,4990.92
Clothing,Small Stores / Shops,Salesperson,Double Points Bonanza,874559.72,321,2724.49,517.10,4996.75
Clothing,Small Stores / Shops,Salesperson,Early Bird Specials,885011.86,307,2882.77,530.10,4988.19
Clothing,Small Stores / Shops,Salesperson,End of Season Sale,831921.96,304,2736.59,505.48,4984.90
Clothing,Small Stores / Shops,Salesperson,Exclusive Insider Offers,733387.28,273,2686.40,516.58,4926.65
Clothing,Small Stores / Shops,Salesperson,Festive Fever Promo,770829.33,278,2772.77,513.73,4995.75
Clothing,Small Stores / Shops,Salesperson,Final Call Frenzy,795277.67,295,2695.86,506.19,4994.06
Clothing,Small Stores / Shops,Salesperson,Flash Frenzy Friday,789357.84,293,2694.05,506.08,4996.58
Clothing,Small Stores / Shops,Salesperson,"Gift More, Spend Less",820682.25,294,2791.44,510.65,4988.67
Clothing,Small Stores / Shops,Salesperson,Golden Hour Bargains,812938.38,298,2727.98,514.14,4998.56
Clothing,Small Stores / Shops,Salesperson,Green Weekend Deals,821716.95,307,2676.60,538.01,4996.15
Clothing,Small Stores / Shops,Salesperson,Happy Hour Discounts,795222.05,281,2829.97,531.80,4964.85
Clothing,Small Stores / Shops,Salesperson,Holiday Shopping Rush,776132.58,285,2723.27,503.85,4998.34
Clothing,Small Stores / Shops,Salesperson,Hot Picks Promo,829318.69,297,2792.32,504.12,4983.33
Clothing,Small Stores / Shops,Salesperson,Instant Gratification Sale,780394.54,281,2777.20,508.35,4969.22
Clothing,Small Stores / Shops,Salesperson,Limited Time Treasures,703710.96,267,2635.62,511.13,4977.63
Clothing,Small Stores / Shops,Salesperson,Loyalty Rewards Blast,820516.98,283,2899.35,503.40,4990.18
Clothing,Small Stores / Shops,Salesperson,Mega Weekend Bonanza,910653.24,319,2854.71,527.22,4983.37
Clothing,Small Stores / Shops,Salesperson,Mid-Year Madness,754754.81,275,2744.56,505.48,4997.99
Clothing,Small Stores / Shops,Salesperson,Midnight Madness,877806.84,318,2760.40,500.50,4986.57
Clothing,Small Stores / Shops,Salesperson,Mystery Discount Days,845371.90,304,2780.83,509.78,4995.70
Clothing,Small Stores / Shops,Salesperson,New Arrival Showcase,784032.22,287,2731.82,508.18,4996.20
Clothing,Small Stores / Shops,Salesperson,New Product Launch Promo,767580.61,290,2646.83,526.80,4978.53
Clothing,Small Stores / Shops,Salesperson,New Year Kickoff,835346.68,314,2660.34,529.24,4976.14
Clothing,Small Stores / Shops,Salesperson,Price Drop Parade,781816.09,291,2686.65,506.95,4996.09
Clothing,Small Stores / Shops,Salesperson,Red Tag Clearance,836898.04,295,2836.94,527.34,4997.50
Clothing,Small Stores / Shops,Salesperson,Seasonal Surprise Box,881438.85,320,2754.50,505.17,4965.35
Clothing,Small Stores / Shops,Salesperson,Shop & Save Spectacular,911432.97,317,2875.18,528.50,4997.93
Clothing,Small Stores / Shops,Salesperson,Smart Shopper Week,866834.04,309,2805.29,526.32,4999.73
Clothing,Small Stores / Shops,Salesperson,Spring Refresh Event,758084.61,275,2756.67,515.97,4974.13
Clothing,Small Stores / Shops,Salesperson,Spring Splash Discounts,841579.90,304,2768.35,525.41,4998.97
Clothing,Small Stores / Shops,Salesperson,Summer Sizzle Promo,804008.14,296,2716.24,507.53,4998.14
Clothing,Small Stores / Shops,Salesperson,Super Savings Week,778862.08,285,2732.85,506.81,4947.59
Clothing,Small Stores / Shops,Salesperson,Ultimate Value Event,765237.85,281,2723.27,502.13,4999.82
Clothing,Small Stores / Shops,Salesperson,VIP Access Sale,821781.57,296,2776.29,530.27,4949.01
Clothing,Small Stores / Shops,Salesperson,Weekend Warrior Specials,851985.56,315,2704.72,517.69,4938.99
Clothing,Small Stores / Shops,Salesperson,Winter Clearance Carnival,688800.05,247,2788.66,523.82,4932.29
Clothing,Small Stores / Shops,Salesperson,Winter Wonders Sale,824185.14,311,2650.11,530.57,4988.48
Clothing,Small Stores / Shops,Senior Salesperson,12 Days of Deals,673955.40,246,2739.66,510.36,4991.26
Clothing,Small Stores / Shops,Senior Salesperson,Autumn Deals Drive,704399.02,251,2806.37,514.74,4994.53
Clothing,Small Stores / Shops,Senior Salesperson,BOGO Blitz,711848.70,260,2737.88,503.91,4999.06
Clothing,Small Stores / Shops,Senior Salesperson,Back to School Boost,685533.19,245,2798.09,500.65,4975.49
Clothing,Small Stores / Shops,Senior Salesperson,Birthday Bash Sale,727496.33,257,2830.73,548.18,4997.36
Clothing,Small Stores / Shops,Senior Salesperson,Black Friday Blowout,738519.78,271,2725.17,500.74,4996.66
Clothing,Small Stores / Shops,Senior Salesperson,Cart Crasher Campaign,737921.91,255,2893.81,508.66,4913.90
Clothing,Small Stores / Shops,Senior Salesperson,Cashback Carnival,613940.17,231,2657.75,531.51,4998.40
Clothing,Small Stores / Shops,Senior Salesperson,Clearance Countdown,666054.00,251,2653.60,516.15,4988.20
Clothing,Small Stores / Shops,Senior Salesperson,Countdown to Savings,675616.81,243,2780.32,519.60,4985.56
Clothing,Small Stores / Shops,Senior Salesperson,Customer Appreciation Week,778148.84,284,2739.96,503.78,4981.97
Clothing,Small Stores / Shops,Senior Salesperson,Cyber Monday Mania,618819.66,228,2714.12,505.15,4992.60
Clothing,Small Stores / Shops,Senior Salesperson,Deal of the Month,694137.88,253,2743.63,508.62,4928.94
Clothing,Small Stores / Shops,Senior Salesperson,Double Points Bonanza,726741.26,256,2838.83,536.85,4990.29
Clothing,Small Stores / Shops,Senior Salesperson,Early Bird Specials,777385.66,285,2727.67,504.72,4997.16
Clothing,Small Stores / Shops,Senior Salesperson,End of Season Sale,707904.89,252,2809.15,509.34,4972.03
Clothing,Small Stores / Shops,Senior Salesperson,Exclusive Insider Offers,750133.60,271,2768.02,500.07,4989.88
Clothing,Small Stores / Shops,Senior Salesperson,Festive Fever Promo,805080.65,290,2776.14,503.50,4981.97
Clothing,Small Stores / Shops,Senior Salesperson,Final Call Frenzy,729212.88,265,2751.75,513.55,4968.41
Clothing,Small Stores / Shops,Senior Salesperson,Flash Frenzy Friday,756688.47,271,2792.21,520.08,4996.44
Clothing,Small Stores / Shops,Senior Salesperson,"Gift More, Spend Less",759132.85,282,2691.96,518.87,4972.69
Clothing,Small Stores / Shops,Senior Salesperson,Golden Hour Bargains,695230.19,251,2769.84,506.14,4994.31
Clothing,Small Stores / Shops,Senior Salesperson,Green Weekend Deals,785157.21,273,2876.03,531.05,4993.73
Clothing,Small Stores / Shops,Senior Salesperson,Happy Hour Discounts,637685.64,239,2668.14,538.42,4992.66
Clothing,Small Stores / Shops,Senior Salesperson,Holiday Shopping Rush,703497.53,259,2716.21,507.23,4963.46
Clothing,Small Stores / Shops,Senior Salesperson,Hot Picks Promo,738015.53,253,2917.06,525.98,4982.85
Clothing,Small Stores / Shops,Senior Salesperson,Instant Gratification Sale,732687.75,240,3052.87,543.01,4998.85
Clothing,Small Stores / Shops,Senior Salesperson,Limited Time Treasures,730401.21,263,2777.19,509.31,4999.81
Clothing,Small Stores / Shops,Senior Salesperson,Loyalty Rewards Blast,811576.72,283,2867.76,545.30,4996.42
Clothing,Small Stores / Shops,Senior Salesperson,Mega Weekend Bonanza,702805.58,248,2833.89,542.23,4975.54
Clothing,Small Stores / Shops,Senior Salesperson,Mid-Year Madness,626625.91,237,2643.99,502.52,4991.48
Clothing,Small Stores / Shops,Senior Salesperson,Midnight Madness,687424.13,253,2717.09,511.51,4988.44
Clothing,Small Stores / Shops,Senior Salesperson,Mystery Discount Days,639251.76,236,2708.69,549.38,4993.88
Clothing,Small Stores / Shops,Senior Salesperson,New Arrival Showcase,747420.28,259,2885.79,506.65,4989.84
Clothing,Small Stores / Shops,Senior Salesperson,New Product Launch Promo,643794.95,227,2836.10,562.12,4988.38
Clothing,Small Stores / Shops,Senior Salesperson,New Year Kickoff,722476.45,259,2789.48,503.46,4981.51
Clothing,Small Stores / Shops,Senior Salesperson,Price Drop Parade,673958.47,251,2685.09,503.07,4999.68
Clothing,Small Stores / Shops,Senior Salesperson,Red Tag Clearance,731821.21,272,2690.52,518.26,4996.92
Clothing,Small Stores / Shops,Senior Salesperson,Seasonal Surprise Box,724381.39,262,2764.81,507.61,4982.46
Clothing,Small Stores / Shops,Senior Salesperson,Shop & Save Spectacular,734451.95,258,2846.71,501.24,4989.80
Clothing,Small Stores / Shops,Senior Salesperson,Smart Shopper Week,626123.32,241,2598.02,505.75,4897.85
Clothing,Small Stores / Shops,Senior Salesperson,Spring Refresh Event,696422.25,260,2678.55,526.82,4979.80
Clothing,Small Stores / Shops,Senior Salesperson,Spring Splash Discounts,667257.67,242,2757.26,505.94,4989.56
Clothing,Small Stores / Shops,Senior Salesperson,Summer Sizzle Promo,616611.93,233,2646.40,528.18,4992.67
Clothing,Small Stores / Shops,Senior Salesperson,Super Savings Week,712533.24,246,2896.48,510.99,4999.08
Clothing,Small Stores / Shops,Senior Salesperson,Ultimate Value Event,678908.62,252,2694.08,508.15,4998.73
Clothing,Small Stores / Shops,Senior Salesperson,VIP Access Sale,750570.89,255,2943.42,519.78,4983.73
Clothing,Small Stores / Shops,Senior Salesperson,Weekend Warrior Specials,645820.73,240,2690.92,503.46,4989.06
Clothing,Small Stores / Shops,Senior Salesperson,Winter Clearance Carnival,734903.75,256,2870.72,522.50,4998.41
Clothing,Small Stores / Shops,Senior Salesperson,Winter Wonders Sale,693001.59,255,2717.65,542.38,4976.93
Clothing,Supermarkets ,Manager,12 Days of Deals,839517.56,319,2631.72,502.77,4998.46
Clothing,Supermarkets ,Manager,Autumn Deals Drive,740679.87,269,2753.46,509.47,4999.75
Clothing,Supermarkets ,Manager,BOGO Blitz,849293.30,308,2757.45,500.97,4989.78
Clothing,Supermarkets ,Manager,Back to School Boost,778189.56,286,2720.94,514.47,4969.60
Clothing,Supermarkets ,Manager,Birthday Bash Sale,761774.15,272,2800.64,517.04,4972.85
Clothing,Supermarkets ,Manager,Black Friday Blowout,791927.46,293,2702.82,531.54,4980.21
Clothing,Supermarkets ,Manager,Cart Crasher Campaign,776130.50,283,2742.51,584.75,4996.89
Clothing,Supermarkets ,Manager,Cashback Carnival,747004.77,263,2840.32,550.07,4973.33
Clothing,Supermarkets ,Manager,Clearance Countdown,868524.77,318,2731.21,500.53,4995.43
Clothing,Supermarkets ,Manager,Countdown to Savings,794875.44,288,2759.98,501.16,4996.97
Clothing,Supermarkets ,Manager,Customer Appreciation Week,751603.26,272,2763.25,508.47,4984.08
Clothing,Supermarkets ,Manager,Cyber Monday Mania,783718.83,283,2769.32,502.07,4994.22
Clothing,Supermarkets ,Manager,Deal of the Month,787081.79,284,2771.41,508.62,4982.42
Clothing,Supermarkets ,Manager,Double Points Bonanza,759191.38,280,2711.40,500.63,4973.85
Clothing,Supermarkets ,Manager,Early Bird Specials,692214.86,242,2860.39,573.13,4996.74
Clothing,Supermarkets ,Manager,End of Season Sale,753678.02,273,2760.73,553.88,4993.28
Clothing,Supermarkets ,Manager,Exclusive Insider Offers,721203.29,255,2828.25,504.62,4998.51
Clothing,Supermarkets ,Manager,Festive Fever Promo,882380.34,318,2774.78,501.90,4961.84
Clothing,Supermarkets ,Manager,Final Call Frenzy,854241.70,309,2764.54,536.12,4976.65
Clothing,Supermarkets ,Manager,Flash Frenzy Friday,755097.51,285,2649.46,509.25,4994.26
Clothing,Supermarkets ,Manager,"Gift More, Spend Less",691372.70,263,2628.79,503.15,4997.42
Clothing,Supermarkets ,Manager,Golden Hour Bargains,812234.95,289,2810.50,555.39,4997.10
Clothing,Supermarkets ,Manager,Green Weekend Deals,750355.88,275,2728.57,512.49,4968.81
Clothing,Supermarkets ,Manager,Happy Hour Discounts,823470.94,294,2800.92,555.16,4993.33
Clothing,Supermarkets ,Manager,Holiday Shopping Rush,719288.10,260,2766.49,526.16,4988.49
Clothing,Supermarkets ,Manager,Hot Picks Promo,803787.23,290,2771.68,512.09,4958.46
Clothing,Supermarkets ,Manager,Instant Gratification Sale,791449.03,285,2777.01,501.99,4996.19
Clothing,Supermarkets ,Manager,Limited Time Treasures,748636.69,269,2783.04,511.01,4999.38
Clothing,Supermarkets ,Manager,Loyalty Rewards Blast,768836.58,283,2716.74,521.58,4997.44
Clothing,Supermarkets ,Manager,Mega Weekend Bonanza,924353.18,339,2726.71,517.03,4996.67
Clothing,Supermarkets ,Manager,Mid-Year Madness,767278.91,297,2583.43,500.82,4989.93
Clothing,Supermarkets ,Manager,Midnight Madness,795168.86,288,2761.00,549.54,4973.36
Clothing,Supermarkets ,Manager,Mystery Discount Days,748543.04,287,2608.16,529.00,4979.18
Clothing,Supermarkets ,Manager,New Arrival Showcase,719867.05,280,2570.95,500.17,4976.30
Clothing,Supermarkets ,Manager,New Product Launch Promo,857630.62,303,2830.46,501.71,4988.99
Clothing,Supermarkets ,Manager,New Year Kickoff,778392.22,287,2712.17,506.98,4970.59
Clothing,Supermarkets ,Manager,Price Drop Parade,815243.83,299,2726.57,505.80,4991.01
Clothing,Supermarkets ,Manager,Red Tag Clearance,812161.66,295,2753.09,516.38,4981.37
Clothing,Supermarkets ,Manager,Seasonal Surprise Box,839781.55,294,2856.40,519.89,4964.92
Clothing,Supermarkets ,Manager,Shop & Save Spectacular,854213.38,294,2905.49,503.87,4962.54
Clothing,Supermarkets ,Manager,Smart Shopper Week,751866.74,270,2784.69,509.54,4996.33
Clothing,Supermarkets ,Manager,Spring Refresh Event,767117.58,277,2769.38,501.02,4977.82
Clothing,Supermarkets ,Manager,Spring Splash Discounts,843690.42,314,2686.91,508.64,4984.88
