brand,customer_segment,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Adidas,Loyal Customer,New Product Launch Promo,352917.49,119,2965.69,520.95,4979.77
Adidas,Loyal Customer,New Year Kickoff,345848.88,126,2744.83,554.80,4963.23
Adidas,Loyal Customer,Price Drop Parade,423085.25,142,2979.47,507.14,4918.74
Adidas,Loyal Customer,Red Tag Clearance,396328.14,136,2914.18,514.99,4968.23
Adidas,Loyal Customer,Seasonal Surprise Box,392730.55,144,2727.30,559.89,4964.98
Adidas,Loyal Customer,Shop & Save Spectacular,443673.17,149,2977.67,503.19,4992.80
Adidas,Loyal Customer,Smart Shopper Week,353439.77,133,2657.44,521.59,4977.56
Adidas,Loyal Customer,Spring Refresh Event,401955.96,141,2850.75,565.27,4995.47
Adidas,Loyal Customer,Spring Splash Discounts,361838.47,133,2720.59,560.52,4880.35
Adidas,Loyal Customer,Summer Sizzle Promo,440886.10,157,2808.19,501.65,4984.71
Adidas,Loyal Customer,Super Savings Week,403592.32,145,2783.40,514.08,4992.84
Adidas,Loyal Customer,Ultimate Value Event,355705.12,139,2559.03,501.61,4983.26
Adidas,Loyal Customer,VIP Access Sale,401779.85,142,2829.44,540.60,4991.78
Adidas,Loyal Customer,Weekend Warrior Specials,390380.29,148,2637.70,540.40,4998.83
Adidas,Loyal Customer,Winter Clearance Carnival,363797.46,126,2887.28,510.29,4953.01
Adidas,Occasional Shopper,12 Days of Deals,374111.88,126,2969.14,539.04,4968.66
Adidas,Occasional Shopper,Autumn Deals Drive,388123.50,140,2772.31,500.33,4969.14
Adidas,Occasional Shopper,BOGO Blitz,348907.29,126,2769.11,510.81,4969.52
Adidas,Occasional Shopper,Back to School Boost,397560.36,147,2704.49,501.52,4961.94
Adidas,Occasional Shopper,Birthday Bash Sale,386354.59,133,2904.92,532.26,4947.52
Adidas,Occasional Shopper,Black Friday Blowout,403194.67,147,2742.82,573.60,4994.34
Adidas,Occasional Shopper,Cart Crasher Campaign,390310.96,140,2787.94,520.56,4923.30
Adidas,Occasional Shopper,Cashback Carnival,410105.23,147,2789.83,529.52,4961.14
Adidas,Occasional Shopper,Clearance Countdown,405525.03,139,2917.45,503.83,4952.99
Adidas,Occasional Shopper,Countdown to Savings,388817.21,144,2700.12,502.59,4992.78
Adidas,Occasional Shopper,Customer Appreciation Week,407335.12,145,2809.21,546.36,4994.47
Adidas,Occasional Shopper,Cyber Monday Mania,424022.16,145,2924.29,512.33,4999.05
Adidas,Occasional Shopper,Double Points Bonanza,359670.39,129,2788.14,575.94,4986.54
Adidas,Occasional Shopper,Early Bird Specials,412346.87,151,2730.77,505.00,4994.73
Adidas,Occasional Shopper,End of Season Sale,419239.91,146,2871.51,552.42,4980.34
Adidas,Occasional Shopper,Exclusive Insider Offers,380089.27,132,2879.46,511.16,4991.28
Adidas,Occasional Shopper,Festive Fever Promo,338352.56,118,2867.39,548.90,4918.47
Adidas,Occasional Shopper,Final Call Frenzy,368993.13,137,2693.38,532.09,4995.70
Adidas,Occasional Shopper,Flash Frenzy Friday,354345.44,135,2624.78,521.17,4911.20
Adidas,Occasional Shopper,"Gift More, Spend Less",346050.12,126,2746.43,532.59,4994.22
Adidas,Occasional Shopper,Golden Hour Bargains,367139.30,137,2679.85,539.51,4972.07
Adidas,Occasional Shopper,Green Weekend Deals,335934.70,119,2822.98,560.33,4996.09
Adidas,Occasional Shopper,Happy Hour Discounts,375307.84,132,2843.24,502.86,4965.94
Adidas,Occasional Shopper,Holiday Shopping Rush,366534.02,134,2735.33,524.61,4988.67
Adidas,Occasional Shopper,Hot Picks Promo,341508.10,129,2647.35,540.99,4964.05
Adidas,Occasional Shopper,Instant Gratification Sale,347100.92,120,2892.51,517.51,4953.65
Adidas,Occasional Shopper,Limited Time Treasures,366120.39,129,2838.14,512.09,4979.59
Adidas,Occasional Shopper,Loyalty Rewards Blast,406563.55,138,2946.11,513.69,4989.94
Adidas,Occasional Shopper,Mega Weekend Bonanza,415080.66,153,2712.95,575.14,4981.52
Adidas,Occasional Shopper,Mid-Year Madness,327302.79,124,2639.54,502.00,4896.51
Adidas,Occasional Shopper,Midnight Madness,390311.19,136,2869.94,504.20,4935.43
Adidas,Occasional Shopper,Mystery Discount Days,323746.08,117,2767.06,571.58,4940.60
Adidas,Occasional Shopper,New Arrival Showcase,343315.76,128,2682.15,525.22,4955.32
Adidas,Occasional Shopper,New Product Launch Promo,370445.45,137,2703.98,526.80,4979.03
Adidas,Occasional Shopper,New Year Kickoff,392755.95,143,2746.55,557.45,4991.46
Adidas,Occasional Shopper,Price Drop Parade,347025.57,133,2609.21,506.80,4936.53
Adidas,Occasional Shopper,Red Tag Clearance,404227.49,140,2887.34,582.74,4995.28
Adidas,Occasional Shopper,Seasonal Surprise Box,355507.25,124,2866.99,501.08,4990.98
Adidas,Occasional Shopper,Shop & Save Spectacular,373907.68,130,2876.21,507.72,4963.93
Adidas,Occasional Shopper,Smart Shopper Week,385770.31,140,2755.50,536.78,4967.21
Adidas,Occasional Shopper,Spring Refresh Event,388398.31,144,2697.21,506.81,4973.07
Adidas,Occasional Shopper,Spring Splash Discounts,356947.80,129,2767.04,527.34,4993.32
Adidas,Occasional Shopper,Summer Sizzle Promo,422154.54,141,2994.00,533.53,4973.85
Adidas,Occasional Shopper,Super Savings Week,327855.91,111,2953.66,501.26,4998.86
Adidas,Occasional Shopper,Ultimate Value Event,392721.89,146,2689.88,502.59,4983.22
Adidas,Occasional Shopper,VIP Access Sale,394913.68,151,2615.32,506.71,4970.86
Adidas,Occasional Shopper,Weekend Warrior Specials,364061.32,130,2800.47,501.72,4971.28
Adidas,Occasional Shopper,Winter Clearance Carnival,356264.30,134,2658.69,526.27,4988.66
Adidas,Occasional Shopper,Winter Wonders Sale,375622.13,131,2867.34,645.02,4993.56
Adidas,Online Shopper,12 Days of Deals,389364.55,133,2927.55,660.25,4977.02
Adidas,Online Shopper,Autumn Deals Drive,354229.51,137,2585.62,502.62,4982.21
Adidas,Online Shopper,BOGO Blitz,343107.84,138,2486.29,509.05,4990.14
Adidas,Online Shopper,Back to School Boost,356247.67,127,2805.10,637.79,4994.39
Adidas,Online Shopper,Birthday Bash Sale,314330.91,119,2641.44,516.00,4933.99
Adidas,Online Shopper,Black Friday Blowout,359374.48,133,2702.06,562.65,4944.99
Adidas,Online Shopper,Cart Crasher Campaign,402330.24,141,2853.41,522.03,4983.68
Adidas,Online Shopper,Cashback Carnival,359044.36,127,2827.12,531.51,4949.97
Adidas,Online Shopper,Clearance Countdown,334766.14,131,2555.47,566.49,4993.50
Adidas,Online Shopper,Countdown to Savings,357737.11,129,2773.16,502.26,4989.47
Adidas,Online Shopper,Customer Appreciation Week,383294.53,124,3091.08,528.34,4977.50
Adidas,Online Shopper,Cyber Monday Mania,383167.58,134,2859.46,606.41,4989.43
Adidas,Online Shopper,Deal of the Month,341504.23,127,2689.01,524.61,4999.41
Adidas,Online Shopper,Double Points Bonanza,364823.43,134,2722.56,528.47,4984.67
Adidas,Online Shopper,Early Bird Specials,360414.44,139,2592.91,541.82,4988.51
Adidas,Online Shopper,End of Season Sale,361383.27,129,2801.42,557.84,4990.21
Adidas,Online Shopper,Exclusive Insider Offers,384655.83,138,2787.36,516.58,4975.61
Adidas,Online Shopper,Festive Fever Promo,368047.22,135,2726.28,520.59,4984.89
Adidas,Online Shopper,Final Call Frenzy,321766.51,120,2681.39,519.45,4966.19
Adidas,Online Shopper,Flash Frenzy Friday,378579.22,145,2610.89,595.12,4976.92
Adidas,Online Shopper,"Gift More, Spend Less",364793.48,131,2784.68,547.61,4977.21
Adidas,Online Shopper,Golden Hour Bargains,370958.79,138,2688.11,534.86,4935.36
Adidas,Online Shopper,Green Weekend Deals,334026.71,118,2830.73,513.09,4990.27
Adidas,Online Shopper,Happy Hour Discounts,308495.17,118,2614.37,542.00,4916.45
Adidas,Online Shopper,Holiday Shopping Rush,351184.05,128,2743.63,551.56,4963.18
Adidas,Online Shopper,Hot Picks Promo,365284.70,136,2685.92,526.98,4987.14
Adidas,Online Shopper,Instant Gratification Sale,327263.08,121,2704.65,500.89,4973.67
Adidas,Online Shopper,Limited Time Treasures,358583.10,133,2696.11,558.62,4927.28
Adidas,Online Shopper,Loyalty Rewards Blast,341195.71,124,2751.58,509.05,4976.27
Adidas,Online Shopper,Mega Weekend Bonanza,352287.75,128,2752.25,508.93,4951.61
Adidas,Online Shopper,Mid-Year Madness,386665.15,147,2630.38,541.49,4981.55
Adidas,Online Shopper,Midnight Madness,354750.95,129,2750.01,500.23,4937.53
Adidas,Online Shopper,Mystery Discount Days,336321.00,124,2712.27,529.02,4950.82
Adidas,Online Shopper,New Arrival Showcase,387228.73,133,2911.49,529.94,4997.59
Adidas,Online Shopper,New Product Launch Promo,337250.37,121,2787.19,519.44,4919.44
Adidas,Online Shopper,New Year Kickoff,303687.31,110,2760.79,503.72,4984.10
Adidas,Online Shopper,Price Drop Parade,417629.83,152,2747.56,559.26,4974.39
Adidas,Online Shopper,Red Tag Clearance,452524.75,157,2882.32,504.13,4966.78
Adidas,Online Shopper,Seasonal Surprise Box,401511.54,151,2659.02,500.11,4976.23
Adidas,Online Shopper,Shop & Save Spectacular,340376.58,127,2680.13,557.74,4973.44
Adidas,Online Shopper,Smart Shopper Week,325585.24,121,2690.79,528.74,4991.97
Adidas,Online Shopper,Spring Refresh Event,378338.60,133,2844.65,533.04,4985.02
Adidas,Online Shopper,Spring Splash Discounts,321154.39,122,2632.41,534.24,4990.37
Adidas,Online Shopper,Summer Sizzle Promo,382690.28,146,2621.17,506.00,4958.89
Adidas,Online Shopper,Super Savings Week,348873.53,133,2623.11,528.38,4856.00
Adidas,Online Shopper,Ultimate Value Event,391963.20,141,2779.88,607.38,4991.47
Adidas,Online Shopper,VIP Access Sale,319463.36,121,2640.19,510.81,4978.47
Adidas,Online Shopper,Weekend Warrior Specials,390581.49,140,2789.87,528.63,4992.44
Adidas,Online Shopper,Winter Clearance Carnival,361248.97,127,2844.48,535.08,4932.29
Adidas,Online Shopper,Winter Wonders Sale,332405.59,125,2659.24,614.79,4975.48
Adidas,Premium Shopper,Autumn Deals Drive,401011.38,142,2824.02,558.07,4996.22
Adidas,Premium Shopper,BOGO Blitz,373823.24,138,2708.86,570.27,4993.50
Adidas,Premium Shopper,Back to School Boost,395397.71,142,2784.49,532.74,4964.49
Adidas,Premium Shopper,Birthday Bash Sale,324106.92,114,2843.04,517.04,4974.29
Adidas,Premium Shopper,Black Friday Blowout,361609.39,142,2546.54,546.08,4967.45
Adidas,Premium Shopper,Cart Crasher Campaign,372467.46,125,2979.74,525.18,4967.90
Adidas,Premium Shopper,Cashback Carnival,369369.65,137,2696.13,502.29,4924.41
Adidas,Premium Shopper,Clearance Countdown,356478.66,129,2763.40,516.16,4904.11
Adidas,Premium Shopper,Countdown to Savings,387941.12,140,2771.01,510.74,4976.20
Adidas,Premium Shopper,Customer Appreciation Week,415102.90,142,2923.26,543.16,4980.59
Adidas,Premium Shopper,Deal of the Month,366840.20,136,2697.35,559.31,4980.89
Adidas,Premium Shopper,Double Points Bonanza,390886.47,136,2874.17,524.38,4995.71
Adidas,Premium Shopper,Early Bird Specials,315265.37,110,2866.05,556.33,4961.87
Adidas,Premium Shopper,Exclusive Insider Offers,398584.00,138,2888.29,526.99,4889.16
Adidas,Premium Shopper,Festive Fever Promo,374876.47,133,2818.62,553.01,4982.38
Adidas,Premium Shopper,Final Call Frenzy,355035.61,129,2752.21,550.77,4986.38
Adidas,Premium Shopper,Flash Frenzy Friday,316209.00,120,2635.07,509.03,4926.08
Adidas,Premium Shopper,"Gift More, Spend Less",348945.95,126,2769.41,533.89,4993.87
Adidas,Premium Shopper,Golden Hour Bargains,391934.96,141,2779.68,506.24,4967.36
Adidas,Premium Shopper,Green Weekend Deals,303451.37,116,2615.96,518.83,4999.76
Adidas,Premium Shopper,Happy Hour Discounts,344698.49,122,2825.40,575.25,4987.84
Adidas,Premium Shopper,Holiday Shopping Rush,317370.37,114,2783.95,531.41,4952.54
Adidas,Premium Shopper,Hot Picks Promo,398539.08,141,2826.52,523.47,4938.72
Adidas,Premium Shopper,Instant Gratification Sale,382501.85,142,2693.68,515.12,4977.77
Adidas,Premium Shopper,Limited Time Treasures,335489.97,121,2772.64,509.09,4981.23
Adidas,Premium Shopper,Loyalty Rewards Blast,352272.22,131,2689.10,530.81,4971.34
Adidas,Premium Shopper,Mega Weekend Bonanza,379719.17,139,2731.79,562.35,4980.15
Adidas,Premium Shopper,Mid-Year Madness,424181.93,152,2790.67,502.53,4886.37
Adidas,Premium Shopper,Midnight Madness,318197.17,114,2791.20,520.72,4819.00
Adidas,Premium Shopper,Mystery Discount Days,372117.73,138,2696.51,507.22,4998.07
Adidas,Premium Shopper,New Arrival Showcase,322029.01,128,2515.85,513.68,4941.54
Adidas,Premium Shopper,New Product Launch Promo,361336.13,131,2758.29,500.83,4984.79
Adidas,Premium Shopper,New Year Kickoff,324645.53,122,2661.03,506.98,4967.83
Adidas,Premium Shopper,Price Drop Parade,343645.23,128,2684.73,508.98,4989.39
Adidas,Premium Shopper,Red Tag Clearance,322740.08,121,2667.27,521.17,4855.69
Adidas,Premium Shopper,Seasonal Surprise Box,358274.87,135,2653.89,562.24,4980.91
Adidas,Premium Shopper,Shop & Save Spectacular,357361.70,142,2516.63,532.33,4900.10
Adidas,Premium Shopper,Smart Shopper Week,332625.99,129,2578.50,507.17,4925.47
Adidas,Premium Shopper,Spring Refresh Event,392014.35,139,2820.25,515.97,4985.65
Adidas,Premium Shopper,Spring Splash Discounts,405827.18,142,2857.94,531.91,4972.98
Adidas,Premium Shopper,Summer Sizzle Promo,401777.31,137,2932.68,590.03,4974.59
Adidas,Premium Shopper,Super Savings Week,362283.57,138,2625.24,509.31,4973.62
Adidas,Premium Shopper,Ultimate Value Event,401999.65,139,2892.08,576.32,4909.30
Adidas,Premium Shopper,VIP Access Sale,356550.38,124,2875.41,576.24,4992.01
Adidas,Premium Shopper,Weekend Warrior Specials,370616.69,130,2850.90,505.42,4970.87
Adidas,Premium Shopper,Winter Wonders Sale,342607.29,135,2537.83,513.20,4973.78
LG,Budget Shopper,12 Days of Deals,315685.71,115,2745.09,524.29,4991.58
LG,Budget Shopper,Autumn Deals Drive,370543.44,138,2685.10,524.24,4974.49
LG,Budget Shopper,BOGO Blitz,373455.47,139,2686.73,519.41,4962.06
LG,Budget Shopper,Back to School Boost,353319.46,131,2697.10,545.45,4969.03
LG,Budget Shopper,Birthday Bash Sale,377601.24,143,2640.57,584.06,4918.70
LG,Budget Shopper,Black Friday Blowout,313184.45,117,2676.79,508.22,4994.38
LG,Budget Shopper,Cart Crasher Campaign,405557.06,152,2668.14,575.86,4988.50
LG,Budget Shopper,Cashback Carnival,345314.14,122,2830.44,574.05,4984.77
LG,Budget Shopper,Clearance Countdown,401152.78,146,2747.62,503.09,4991.96
LG,Budget Shopper,Countdown to Savings,329989.24,119,2773.02,567.34,4903.25
LG,Budget Shopper,Customer Appreciation Week,400388.77,142,2819.64,623.60,4999.25
LG,Budget Shopper,Cyber Monday Mania,367694.12,129,2850.34,520.98,4970.50
LG,Budget Shopper,Deal of the Month,379504.99,136,2790.48,530.49,4981.77
LG,Budget Shopper,Double Points Bonanza,312243.55,121,2580.53,531.91,4901.94
LG,Budget Shopper,Early Bird Specials,353231.26,130,2717.16,510.85,4939.15
LG,Budget Shopper,End of Season Sale,302111.40,103,2933.12,510.44,4912.07
LG,Budget Shopper,Exclusive Insider Offers,348794.11,130,2683.03,513.19,4994.95
LG,Budget Shopper,Festive Fever Promo,356394.38,135,2639.96,523.00,4996.41
LG,Budget Shopper,Final Call Frenzy,421119.91,151,2788.87,507.00,4971.23
LG,Budget Shopper,Flash Frenzy Friday,388483.11,136,2856.49,545.48,4982.24
LG,Budget Shopper,Golden Hour Bargains,302848.95,113,2680.08,569.14,4997.22
LG,Budget Shopper,Green Weekend Deals,411611.17,144,2858.41,504.78,4986.31
LG,Budget Shopper,Holiday Shopping Rush,373715.70,137,2727.85,511.58,4994.25
LG,Budget Shopper,Hot Picks Promo,409103.56,149,2745.66,502.00,4997.89
LG,Budget Shopper,Instant Gratification Sale,351403.63,130,2703.10,504.58,4978.35
LG,Budget Shopper,Limited Time Treasures,337336.42,120,2811.14,594.19,4981.17
LG,Budget Shopper,Loyalty Rewards Blast,363919.70,136,2675.88,542.19,4998.29
LG,Budget Shopper,Mega Weekend Bonanza,353766.61,130,2721.28,511.53,4938.79
LG,Budget Shopper,Mid-Year Madness,303173.65,111,2731.29,544.51,4947.00
LG,Budget Shopper,Midnight Madness,398848.39,142,2808.79,500.72,4968.24
LG,Budget Shopper,Mystery Discount Days,381061.29,133,2865.12,511.16,4971.65
LG,Budget Shopper,New Arrival Showcase,393936.81,138,2854.61,519.73,4993.31
LG,Budget Shopper,New Product Launch Promo,322353.15,135,2387.80,518.24,4979.19
LG,Budget Shopper,New Year Kickoff,368001.48,131,2809.17,507.36,4989.85
LG,Budget Shopper,Price Drop Parade,307919.49,116,2654.48,632.44,4901.04
LG,Budget Shopper,Red Tag Clearance,344858.70,128,2694.21,633.12,4984.12
LG,Budget Shopper,Seasonal Surprise Box,373493.21,133,2808.22,504.53,4961.44
LG,Budget Shopper,Shop & Save Spectacular,329402.18,134,2458.23,529.40,4975.24
LG,Budget Shopper,Smart Shopper Week,402632.41,143,2815.61,576.12,4968.50
LG,Budget Shopper,Spring Refresh Event,424269.42,150,2828.46,539.03,4978.31
LG,Budget Shopper,Spring Splash Discounts,349203.76,127,2749.64,555.53,4977.74
LG,Budget Shopper,Summer Sizzle Promo,389456.57,134,2906.39,510.56,4994.68
LG,Budget Shopper,Super Savings Week,404441.06,144,2808.62,554.35,4983.99
LG,Budget Shopper,Ultimate Value Event,364531.98,131,2782.69,615.26,4974.80
LG,Budget Shopper,VIP Access Sale,365255.63,128,2853.56,520.15,4979.66
LG,Budget Shopper,Weekend Warrior Specials,389749.73,137,2844.89,551.78,4979.32
LG,Budget Shopper,Winter Clearance Carnival,363261.51,134,2710.91,623.10,4947.87
LG,Budget Shopper,Winter Wonders Sale,399495.37,147,2717.66,502.26,4980.29
LG,Churn Risk,12 Days of Deals,358580.57,133,2696.09,579.48,4995.63
LG,Churn Risk,Autumn Deals Drive,378950.07,134,2827.99,509.65,4995.01
LG,Churn Risk,BOGO Blitz,385709.35,135,2857.11,511.28,4992.34
LG,Churn Risk,Back to School Boost,387651.30,148,2619.27,527.63,4923.85
LG,Churn Risk,Birthday Bash Sale,376633.49,138,2729.23,517.97,4969.64
LG,Churn Risk,Black Friday Blowout,384093.55,141,2724.07,516.25,4994.07
LG,Churn Risk,Cart Crasher Campaign,366703.93,139,2638.16,523.12,4980.94
LG,Churn Risk,Clearance Countdown,365546.50,139,2629.83,502.94,4989.20
LG,Churn Risk,Countdown to Savings,397721.01,141,2820.72,514.27,4967.28
LG,Churn Risk,Customer Appreciation Week,381892.55,136,2808.03,506.65,4942.87
LG,Churn Risk,Cyber Monday Mania,319470.74,108,2958.06,515.57,4993.63
LG,Churn Risk,Deal of the Month,342104.61,124,2758.91,510.03,4897.08
LG,Churn Risk,Double Points Bonanza,362444.71,134,2704.81,524.67,4972.64
LG,Churn Risk,Early Bird Specials,320836.07,116,2765.83,550.91,4967.22
LG,Churn Risk,End of Season Sale,383958.00,139,2762.29,509.35,4996.48
LG,Churn Risk,Exclusive Insider Offers,347597.71,124,2803.21,511.95,4989.63
LG,Churn Risk,Festive Fever Promo,377420.26,133,2837.75,510.16,4982.26
LG,Churn Risk,Final Call Frenzy,358134.76,129,2776.24,511.25,4992.68
LG,Churn Risk,Flash Frenzy Friday,414464.89,155,2673.97,508.81,4941.65
LG,Churn Risk,"Gift More, Spend Less",440730.12,161,2737.45,578.83,4987.76
LG,Churn Risk,Golden Hour Bargains,385212.80,140,2751.52,517.84,4992.88
LG,Churn Risk,Green Weekend Deals,382009.89,130,2938.54,511.69,4996.70
LG,Churn Risk,Happy Hour Discounts,365153.15,124,2944.78,576.75,4949.78
LG,Churn Risk,Holiday Shopping Rush,416796.17,148,2816.19,500.17,4904.71
LG,Churn Risk,Hot Picks Promo,342133.28,114,3001.17,545.88,4970.31
LG,Churn Risk,Instant Gratification Sale,405366.90,148,2738.97,561.73,4907.76
LG,Churn Risk,Limited Time Treasures,352182.82,135,2608.76,613.45,4994.16
LG,Churn Risk,Loyalty Rewards Blast,372693.22,134,2781.29,565.84,4991.63
LG,Churn Risk,Mega Weekend Bonanza,374913.87,138,2716.77,541.79,4967.35
LG,Churn Risk,Mid-Year Madness,336685.28,130,2589.89,504.33,4997.94
LG,Churn Risk,Midnight Madness,407593.03,140,2911.38,506.51,4974.49
LG,Churn Risk,Mystery Discount Days,385031.82,144,2673.83,501.23,4958.18
LG,Churn Risk,New Arrival Showcase,386496.03,130,2973.05,507.24,4978.56
LG,Churn Risk,New Product Launch Promo,399014.97,143,2790.31,502.45,4988.32
LG,Churn Risk,New Year Kickoff,409426.96,144,2843.24,518.77,4959.36
LG,Churn Risk,Red Tag Clearance,341590.78,120,2846.59,518.74,4977.15
LG,Churn Risk,Seasonal Surprise Box,343389.77,125,2747.12,513.03,4992.28
LG,Churn Risk,Shop & Save Spectacular,380940.92,135,2821.78,618.67,4992.95
LG,Churn Risk,Smart Shopper Week,361822.40,125,2894.58,509.77,4980.18
LG,Churn Risk,Spring Refresh Event,363134.25,131,2772.02,544.90,4950.27
LG,Churn Risk,Spring Splash Discounts,389570.97,138,2822.98,510.15,4890.23
LG,Churn Risk,Summer Sizzle Promo,393697.83,143,2753.13,548.34,4973.57
LG,Churn Risk,Super Savings Week,427036.79,150,2846.91,501.34,4957.77
LG,Churn Risk,Ultimate Value Event,402598.10,144,2795.82,509.32,4991.35
LG,Churn Risk,VIP Access Sale,360702.10,137,2632.86,510.68,4999.15
LG,Churn Risk,Weekend Warrior Specials,380386.16,129,2948.73,575.68,4967.59
LG,Churn Risk,Winter Clearance Carnival,375383.67,130,2887.57,512.56,4980.40
