customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Loyal Customer,Manager,Deal of the Month,1263974.62,464,2724.08,500.90,4998.97
Loyal Customer,Manager,Double Points Bonanza,1353233.26,506,2674.37,512.55,4976.69
Loyal Customer,Manager,Early Bird Specials,1485789.18,542,2741.31,502.97,4996.61
Loyal Customer,Manager,End of Season Sale,1318866.15,480,2747.64,500.37,4993.60
Loyal Customer,Manager,Exclusive Insider Offers,1375433.63,493,2789.93,516.17,4995.77
Loyal Customer,Manager,Festive Fever Promo,1354052.33,504,2686.61,508.28,4982.65
Loyal Customer,Manager,Final Call Frenzy,1382193.40,506,2731.61,501.47,4987.28
Loyal Customer,Manager,Flash Frenzy Friday,1415466.42,523,2706.44,503.14,4985.68
Loyal Customer,Manager,"Gift More, Spend Less",1315445.55,474,2775.20,503.15,4997.42
Loyal Customer,Manager,Golden Hour Bargains,1295028.47,477,2714.94,509.01,4995.77
Loyal Customer,Manager,Green Weekend Deals,1277339.40,469,2723.54,522.76,4995.36
Loyal Customer,Manager,Happy Hour Discounts,1365787.40,503,2715.28,542.86,4962.42
Loyal Customer,Manager,Holiday Shopping Rush,1288272.66,464,2776.45,534.28,4996.20
Loyal Customer,Manager,Hot Picks Promo,1463927.64,538,2721.06,502.22,4997.69
Loyal Customer,Manager,Instant Gratification Sale,1442887.25,535,2696.99,504.46,4996.19
Loyal Customer,Manager,Limited Time Treasures,1321600.12,499,2648.50,511.62,4984.23
Loyal Customer,Manager,Loyalty Rewards Blast,1408745.46,523,2693.59,506.20,4994.77
Loyal Customer,Manager,Mega Weekend Bonanza,1318014.48,483,2728.81,517.92,4999.15
Loyal Customer,Manager,Mid-Year Madness,1350713.35,489,2762.19,517.65,4998.26
Loyal Customer,Manager,Midnight Madness,1471887.45,545,2700.71,536.86,4995.53
Loyal Customer,Manager,Mystery Discount Days,1409829.63,506,2786.22,506.69,4990.54
Loyal Customer,Manager,New Arrival Showcase,1486251.86,525,2830.96,511.56,4996.94
Loyal Customer,Manager,New Product Launch Promo,1420377.57,508,2796.02,512.05,4998.56
Loyal Customer,Manager,New Year Kickoff,1328006.67,484,2743.82,517.20,4988.70
Loyal Customer,Manager,Price Drop Parade,1378134.80,495,2784.11,500.50,4989.65
Loyal Customer,Manager,Red Tag Clearance,1375008.92,489,2811.88,510.52,4991.35
Loyal Customer,Manager,Seasonal Surprise Box,1355164.04,498,2721.21,501.30,4990.80
Loyal Customer,Manager,Shop & Save Spectacular,1448253.46,514,2817.61,507.87,4997.54
Loyal Customer,Manager,Smart Shopper Week,1310256.37,475,2758.43,500.56,4999.40
Loyal Customer,Manager,Spring Refresh Event,1416943.52,505,2805.83,509.43,4997.36
Loyal Customer,Manager,Spring Splash Discounts,1319317.77,482,2737.17,510.27,4999.83
Loyal Customer,Manager,Summer Sizzle Promo,1452524.99,511,2842.51,504.80,4987.70
Loyal Customer,Manager,Super Savings Week,1278304.26,480,2663.13,514.08,4993.53
Loyal Customer,Manager,Ultimate Value Event,1365030.71,503,2713.78,501.61,4999.80
Loyal Customer,Manager,VIP Access Sale,1427607.79,509,2804.73,508.66,4994.22
Loyal Customer,Manager,Weekend Warrior Specials,1346684.59,496,2715.09,501.07,4998.83
Loyal Customer,Manager,Winter Clearance Carnival,1236073.23,451,2740.74,517.16,4990.51
Loyal Customer,Manager,Winter Wonders Sale,1378882.31,512,2693.13,502.50,4993.15
Loyal Customer,Sales Associate,12 Days of Deals,1448996.52,533,2718.57,512.19,4998.04
Loyal Customer,Sales Associate,Autumn Deals Drive,1479517.63,541,2734.78,522.24,4992.02
Loyal Customer,Sales Associate,BOGO Blitz,1346848.22,501,2688.32,511.61,4998.71
Loyal Customer,Sales Associate,Back to School Boost,1357113.24,518,2619.91,519.59,4971.31
Loyal Customer,Sales Associate,Birthday Bash Sale,1406289.40,502,2801.37,500.58,4998.00
Loyal Customer,Sales Associate,Black Friday Blowout,1360218.31,500,2720.44,550.90,4999.69
Loyal Customer,Sales Associate,Cart Crasher Campaign,1321392.09,489,2702.23,508.00,4995.09
Loyal Customer,Sales Associate,Cashback Carnival,1425922.85,522,2731.65,504.12,4990.25
Loyal Customer,Sales Associate,Clearance Countdown,1543343.07,557,2770.81,513.98,4990.06
Loyal Customer,Sales Associate,Countdown to Savings,1516137.82,539,2812.87,508.05,4999.16
Loyal Customer,Sales Associate,Customer Appreciation Week,1419201.36,518,2739.77,508.42,4997.65
Loyal Customer,Sales Associate,Cyber Monday Mania,1471983.62,529,2782.58,504.57,4984.72
Loyal Customer,Sales Associate,Deal of the Month,1472711.08,532,2768.25,500.38,4991.67
Loyal Customer,Sales Associate,Double Points Bonanza,1565293.31,566,2765.54,506.41,4998.97
Loyal Customer,Sales Associate,Early Bird Specials,1463164.08,519,2819.20,503.37,4997.79
Loyal Customer,Sales Associate,End of Season Sale,1428264.18,514,2778.72,504.34,4983.79
Loyal Customer,Sales Associate,Exclusive Insider Offers,1567255.51,575,2725.66,503.34,4998.93
Loyal Customer,Sales Associate,Festive Fever Promo,1439765.21,518,2779.47,506.65,4991.54
Loyal Customer,Sales Associate,Final Call Frenzy,1386137.10,507,2734.00,504.31,4980.69
Loyal Customer,Sales Associate,Flash Frenzy Friday,1393690.37,516,2700.95,509.18,4989.81
Loyal Customer,Sales Associate,"Gift More, Spend Less",1440087.39,513,2807.19,506.16,4997.34
Loyal Customer,Sales Associate,Golden Hour Bargains,1525522.16,540,2825.04,501.59,4990.85
Loyal Customer,Sales Associate,Green Weekend Deals,1377914.38,515,2675.56,503.85,4994.05
Loyal Customer,Sales Associate,Happy Hour Discounts,1390727.41,511,2721.58,501.29,4996.65
Loyal Customer,Sales Associate,Holiday Shopping Rush,1518106.03,538,2821.76,500.68,4992.01
Loyal Customer,Sales Associate,Hot Picks Promo,1470716.63,548,2683.79,510.77,4997.12
Loyal Customer,Sales Associate,Instant Gratification Sale,1552308.81,554,2802.00,501.41,4987.32
Loyal Customer,Sales Associate,Limited Time Treasures,1487770.52,537,2770.52,529.45,4999.73
Loyal Customer,Sales Associate,Loyalty Rewards Blast,1439580.51,519,2773.76,504.89,4985.68
Loyal Customer,Sales Associate,Mega Weekend Bonanza,1401035.42,507,2763.38,531.18,4995.44
Loyal Customer,Sales Associate,Mid-Year Madness,1513855.65,529,2861.73,504.23,4994.31
Loyal Customer,Sales Associate,Midnight Madness,1497325.55,525,2852.05,503.86,4995.25
Loyal Customer,Sales Associate,Mystery Discount Days,1457733.58,533,2734.96,525.60,4999.85
Loyal Customer,Sales Associate,New Arrival Showcase,1531609.63,547,2800.02,512.30,4998.09
Loyal Customer,Sales Associate,New Product Launch Promo,1503120.48,543,2768.18,507.93,4997.47
Loyal Customer,Sales Associate,New Year Kickoff,1372445.00,526,2609.21,504.68,4994.72
Loyal Customer,Sales Associate,Price Drop Parade,1406317.44,533,2638.49,505.17,4998.12
Loyal Customer,Sales Associate,Red Tag Clearance,1412931.42,509,2775.90,514.32,4990.32
Loyal Customer,Sales Associate,Seasonal Surprise Box,1380945.23,513,2691.90,511.24,4998.58
Loyal Customer,Sales Associate,Shop & Save Spectacular,1472357.39,510,2886.98,500.18,4996.07
Loyal Customer,Sales Associate,Smart Shopper Week,1454808.18,533,2729.47,511.85,4998.20
Loyal Customer,Sales Associate,Spring Refresh Event,1418310.84,520,2727.52,513.21,4995.73
Loyal Customer,Sales Associate,Spring Splash Discounts,1443286.91,526,2743.89,506.84,4992.00
Loyal Customer,Sales Associate,Summer Sizzle Promo,1529549.17,550,2781.00,506.96,4982.47
Loyal Customer,Sales Associate,Super Savings Week,1595205.16,559,2853.68,513.38,4998.75
Loyal Customer,Sales Associate,Ultimate Value Event,1423703.84,510,2791.58,501.69,4990.67
Loyal Customer,Sales Associate,VIP Access Sale,1389676.25,499,2784.92,519.00,4971.16
Loyal Customer,Sales Associate,Weekend Warrior Specials,1486970.79,533,2789.81,504.05,4993.77
Loyal Customer,Sales Associate,Winter Clearance Carnival,1541144.46,547,2817.45,509.43,4996.11
Loyal Customer,Sales Associate,Winter Wonders Sale,1353798.95,512,2644.14,501.94,4965.24
Loyal Customer,Salesperson,12 Days of Deals,1329033.78,489,2717.86,508.44,4978.63
Loyal Customer,Salesperson,Autumn Deals Drive,1411203.21,525,2688.01,500.76,4997.04
Loyal Customer,Salesperson,BOGO Blitz,1381609.11,513,2693.20,508.28,4998.67
Loyal Customer,Salesperson,Back to School Boost,1412814.49,520,2716.95,522.55,4973.63
Loyal Customer,Salesperson,Birthday Bash Sale,1500317.30,523,2868.68,502.19,4998.56
Loyal Customer,Salesperson,Black Friday Blowout,1371838.37,496,2765.80,508.77,4999.91
Loyal Customer,Salesperson,Cart Crasher Campaign,1449243.26,528,2744.78,510.35,4986.87
Loyal Customer,Salesperson,Cashback Carnival,1345324.11,492,2734.40,509.05,4992.77
Loyal Customer,Salesperson,Clearance Countdown,1594528.93,557,2862.71,527.22,4979.48
Loyal Customer,Salesperson,Countdown to Savings,1375936.31,502,2740.91,509.66,4968.95
Loyal Customer,Salesperson,Customer Appreciation Week,1519961.05,550,2763.57,533.46,4994.15
Loyal Customer,Salesperson,Cyber Monday Mania,1595581.35,577,2765.31,504.82,4999.50
Loyal Customer,Salesperson,Deal of the Month,1439382.08,529,2720.95,503.70,4997.12
Loyal Customer,Salesperson,Double Points Bonanza,1278654.18,481,2658.32,508.58,4997.23
Loyal Customer,Salesperson,Early Bird Specials,1384458.18,510,2714.62,507.63,4986.96
Loyal Customer,Salesperson,End of Season Sale,1348907.25,480,2810.22,503.57,4997.29
Loyal Customer,Salesperson,Exclusive Insider Offers,1466073.34,527,2781.92,520.02,4997.09
Loyal Customer,Salesperson,Festive Fever Promo,1440442.89,543,2652.75,502.80,4986.51
Loyal Customer,Salesperson,Final Call Frenzy,1483739.39,539,2752.76,503.00,4992.74
Loyal Customer,Salesperson,Flash Frenzy Friday,1348264.70,481,2803.05,506.08,4998.23
Loyal Customer,Salesperson,"Gift More, Spend Less",1379240.13,523,2637.17,501.94,4993.14
Loyal Customer,Salesperson,Golden Hour Bargains,1473891.10,519,2839.87,504.46,4993.31
Loyal Customer,Salesperson,Green Weekend Deals,1475175.26,525,2809.86,503.53,4997.02
Loyal Customer,Salesperson,Happy Hour Discounts,1372118.11,505,2717.07,516.34,4971.80
Loyal Customer,Salesperson,Holiday Shopping Rush,1302007.89,491,2651.75,525.33,4960.18
Loyal Customer,Salesperson,Hot Picks Promo,1497391.58,524,2857.62,505.53,4978.45
Loyal Customer,Salesperson,Instant Gratification Sale,1364990.04,490,2785.69,503.24,4976.23
Loyal Customer,Salesperson,Limited Time Treasures,1317281.37,476,2767.40,515.91,4994.63
Loyal Customer,Salesperson,Loyalty Rewards Blast,1484781.27,530,2801.47,502.78,4993.48
Loyal Customer,Salesperson,Mega Weekend Bonanza,1513444.59,528,2866.37,504.97,4995.11
Loyal Customer,Salesperson,Mid-Year Madness,1404034.86,521,2694.88,509.20,4995.47
Loyal Customer,Salesperson,Midnight Madness,1459835.40,538,2713.45,500.50,4999.83
Loyal Customer,Salesperson,Mystery Discount Days,1344190.80,492,2732.10,509.66,4994.86
Loyal Customer,Salesperson,New Arrival Showcase,1381567.24,517,2672.28,502.12,4993.53
Loyal Customer,Salesperson,New Product Launch Promo,1384077.63,509,2719.21,509.55,4978.88
Loyal Customer,Salesperson,New Year Kickoff,1470551.35,539,2728.30,540.21,4944.73
Loyal Customer,Salesperson,Price Drop Parade,1455539.18,520,2799.11,511.87,4999.50
Loyal Customer,Salesperson,Red Tag Clearance,1389247.47,506,2745.55,502.12,4997.86
Loyal Customer,Salesperson,Seasonal Surprise Box,1395102.33,489,2852.97,501.63,4996.71
Loyal Customer,Salesperson,Shop & Save Spectacular,1477256.87,534,2766.40,502.74,4986.30
Loyal Customer,Salesperson,Smart Shopper Week,1415251.53,518,2732.15,544.34,4969.55
Loyal Customer,Salesperson,Spring Refresh Event,1493959.89,532,2808.20,511.23,4998.88
Loyal Customer,Salesperson,Spring Splash Discounts,1533750.94,546,2809.07,519.32,4998.87
Loyal Customer,Salesperson,Summer Sizzle Promo,1510871.41,539,2803.10,508.47,4977.21
Loyal Customer,Salesperson,Super Savings Week,1437706.89,520,2764.82,510.14,4990.35
Loyal Customer,Salesperson,Ultimate Value Event,1446388.26,517,2797.66,503.10,4970.94
Loyal Customer,Salesperson,VIP Access Sale,1542440.80,551,2799.35,507.72,4999.97
Loyal Customer,Salesperson,Weekend Warrior Specials,1548819.12,551,2810.92,530.97,4999.43
Loyal Customer,Salesperson,Winter Clearance Carnival,1492323.09,539,2768.69,503.87,4991.69
Loyal Customer,Salesperson,Winter Wonders Sale,1487767.91,539,2760.24,500.27,4998.39
Loyal Customer,Senior Salesperson,12 Days of Deals,1258542.07,475,2649.56,509.36,4992.13
Loyal Customer,Senior Salesperson,Autumn Deals Drive,1287465.76,453,2842.09,514.57,4998.96
Loyal Customer,Senior Salesperson,BOGO Blitz,1085258.26,395,2747.49,503.91,4989.26
Loyal Customer,Senior Salesperson,Back to School Boost,1263676.91,465,2717.58,505.29,4988.23
Loyal Customer,Senior Salesperson,Birthday Bash Sale,1343906.86,490,2742.67,528.92,4995.40
Loyal Customer,Senior Salesperson,Black Friday Blowout,1277293.78,460,2776.73,505.39,4999.22
Loyal Customer,Senior Salesperson,Cart Crasher Campaign,1161233.79,414,2804.91,508.66,4998.01
Loyal Customer,Senior Salesperson,Cashback Carnival,1249369.11,456,2739.84,505.38,4994.46
Loyal Customer,Senior Salesperson,Clearance Countdown,1221584.82,452,2702.62,542.46,4989.38
Loyal Customer,Senior Salesperson,Countdown to Savings,1137484.33,432,2633.07,510.44,4972.93
Loyal Customer,Senior Salesperson,Customer Appreciation Week,1247809.03,456,2736.42,503.78,4970.23
Loyal Customer,Senior Salesperson,Cyber Monday Mania,1147419.72,403,2847.20,501.43,4995.91
Loyal Customer,Senior Salesperson,Deal of the Month,1310437.35,480,2730.08,504.17,4985.37
Loyal Customer,Senior Salesperson,Double Points Bonanza,1286981.92,452,2847.31,502.33,4996.95
Loyal Customer,Senior Salesperson,Early Bird Specials,1191475.18,427,2790.34,521.99,4994.19
Loyal Customer,Senior Salesperson,End of Season Sale,1224012.49,429,2853.18,511.75,4972.03
Loyal Customer,Senior Salesperson,Exclusive Insider Offers,1273803.50,451,2824.40,502.99,4980.47
Loyal Customer,Senior Salesperson,Festive Fever Promo,1260673.64,463,2722.84,517.52,4992.90
Loyal Customer,Senior Salesperson,Final Call Frenzy,1267111.55,456,2778.75,510.60,4965.52
Loyal Customer,Senior Salesperson,Flash Frenzy Friday,1229857.63,436,2820.77,512.53,4995.53
Loyal Customer,Senior Salesperson,"Gift More, Spend Less",1275500.24,460,2772.83,516.96,4985.21
Loyal Customer,Senior Salesperson,Golden Hour Bargains,1218643.56,435,2801.48,501.07,4987.94
Loyal Customer,Senior Salesperson,Green Weekend Deals,1294015.65,482,2684.68,503.96,4954.03
Loyal Customer,Senior Salesperson,Happy Hour Discounts,1290625.31,467,2763.65,511.00,4989.58
Loyal Customer,Senior Salesperson,Holiday Shopping Rush,1296014.73,474,2734.21,501.38,4996.42
Loyal Customer,Senior Salesperson,Hot Picks Promo,1359930.71,483,2815.59,501.49,4999.96
Loyal Customer,Senior Salesperson,Instant Gratification Sale,1204397.89,442,2724.88,546.84,4995.76
Loyal Customer,Senior Salesperson,Limited Time Treasures,1333447.52,474,2813.18,500.84,4987.77
Loyal Customer,Senior Salesperson,Loyalty Rewards Blast,1252969.90,456,2747.74,501.80,4968.42
Loyal Customer,Senior Salesperson,Mega Weekend Bonanza,1265371.70,457,2768.87,542.91,4996.49
Loyal Customer,Senior Salesperson,Mid-Year Madness,1263548.93,439,2878.24,500.32,4997.51
Loyal Customer,Senior Salesperson,Midnight Madness,1210148.83,440,2750.34,510.11,4997.26
Loyal Customer,Senior Salesperson,Mystery Discount Days,1316284.16,475,2771.12,503.05,4993.88
Loyal Customer,Senior Salesperson,New Arrival Showcase,1166882.23,434,2688.67,500.17,4990.33
Loyal Customer,Senior Salesperson,New Product Launch Promo,1217469.65,440,2766.98,512.28,4993.37
Loyal Customer,Senior Salesperson,New Year Kickoff,1171885.04,418,2803.55,505.95,4981.24
Loyal Customer,Senior Salesperson,Price Drop Parade,1266017.68,456,2776.35,506.33,4999.68
Loyal Customer,Senior Salesperson,Red Tag Clearance,1218400.36,442,2756.56,505.74,4990.05
Loyal Customer,Senior Salesperson,Seasonal Surprise Box,1286499.47,473,2719.87,503.60,4997.09
Loyal Customer,Senior Salesperson,Shop & Save Spectacular,1169114.31,420,2783.61,501.58,4992.80
Loyal Customer,Senior Salesperson,Smart Shopper Week,1248806.46,451,2768.97,517.75,4988.46
Loyal Customer,Senior Salesperson,Spring Refresh Event,1300196.39,465,2796.12,525.59,4997.33
Loyal Customer,Senior Salesperson,Spring Splash Discounts,1378491.12,497,2773.62,507.14,4988.90
Loyal Customer,Senior Salesperson,Summer Sizzle Promo,1352409.60,493,2743.22,501.65,4998.66
Loyal Customer,Senior Salesperson,Super Savings Week,1222009.59,443,2758.49,523.93,4998.42
Loyal Customer,Senior Salesperson,Ultimate Value Event,1159888.87,425,2729.15,505.43,4996.03
Loyal Customer,Senior Salesperson,VIP Access Sale,1176146.83,432,2722.56,523.97,4999.89
Loyal Customer,Senior Salesperson,Weekend Warrior Specials,1207994.10,444,2720.71,503.07,4988.19
Loyal Customer,Senior Salesperson,Winter Clearance Carnival,1230351.42,453,2716.01,505.00,4991.60
Loyal Customer,Senior Salesperson,Winter Wonders Sale,1213545.11,458,2649.66,535.31,4962.23
Occasional Shopper,Manager,12 Days of Deals,1273435.92,471,2703.69,508.94,4984.06
Occasional Shopper,Manager,Autumn Deals Drive,1355537.17,508,2668.38,500.33,4999.75
Occasional Shopper,Manager,BOGO Blitz,1360724.02,510,2668.09,535.51,4997.06
Occasional Shopper,Manager,Back to School Boost,1339649.64,500,2679.30,505.89,4985.54
Occasional Shopper,Manager,Birthday Bash Sale,1347435.49,485,2778.22,510.21,4993.71
Occasional Shopper,Manager,Black Friday Blowout,1371912.55,514,2669.09,506.66,4996.79
Occasional Shopper,Manager,Cart Crasher Campaign,1413154.76,533,2651.32,509.00,4956.43
Occasional Shopper,Manager,Cashback Carnival,1478546.37,539,2743.13,504.64,4993.29
Occasional Shopper,Manager,Clearance Countdown,1316003.34,489,2691.21,501.38,4991.97
Occasional Shopper,Manager,Countdown to Savings,1277141.36,485,2633.28,502.59,4996.52
Occasional Shopper,Manager,Customer Appreciation Week,1523090.42,530,2873.76,531.59,4997.34
Occasional Shopper,Manager,Cyber Monday Mania,1385424.37,505,2743.41,502.61,4999.05
Occasional Shopper,Manager,Deal of the Month,1358893.33,503,2701.58,509.93,4974.48
Occasional Shopper,Manager,Double Points Bonanza,1268388.90,468,2710.23,500.57,4999.60
Occasional Shopper,Manager,Early Bird Specials,1328799.76,502,2647.01,500.89,4995.57
Occasional Shopper,Manager,End of Season Sale,1437216.98,532,2701.54,506.38,4992.97
Occasional Shopper,Manager,Exclusive Insider Offers,1326580.17,484,2740.87,530.98,4996.28
Occasional Shopper,Manager,Festive Fever Promo,1336902.96,493,2711.77,503.81,4958.72
Occasional Shopper,Manager,Final Call Frenzy,1248006.43,479,2605.44,512.06,4994.28
Occasional Shopper,Manager,Flash Frenzy Friday,1395621.13,514,2715.22,505.72,4987.91
Occasional Shopper,Manager,"Gift More, Spend Less",1392178.03,507,2745.91,513.65,4969.21
Occasional Shopper,Manager,Golden Hour Bargains,1502050.46,531,2828.72,519.85,4999.31
Occasional Shopper,Manager,Green Weekend Deals,1401142.92,506,2769.06,505.65,4997.45
Occasional Shopper,Manager,Happy Hour Discounts,1227202.57,452,2715.05,501.84,4979.68
Occasional Shopper,Manager,Holiday Shopping Rush,1285839.06,484,2656.69,501.14,4989.18
Occasional Shopper,Manager,Hot Picks Promo,1351629.90,498,2714.12,502.08,4967.12
Occasional Shopper,Manager,Instant Gratification Sale,1444030.81,531,2719.46,507.03,4985.75
Occasional Shopper,Manager,Limited Time Treasures,1403989.87,519,2705.18,505.55,4983.32
Occasional Shopper,Manager,Loyalty Rewards Blast,1389916.31,501,2774.28,505.77,4967.54
Occasional Shopper,Manager,Mega Weekend Bonanza,1497086.19,542,2762.15,503.69,4973.58
Occasional Shopper,Manager,Mid-Year Madness,1493456.48,534,2796.73,517.53,4996.93
Occasional Shopper,Manager,Midnight Madness,1330403.75,465,2861.08,554.61,4998.42
Occasional Shopper,Manager,Mystery Discount Days,1280800.71,465,2754.41,508.73,4987.89
Occasional Shopper,Manager,New Arrival Showcase,1418552.50,534,2656.47,517.92,4997.96
Occasional Shopper,Manager,New Product Launch Promo,1458888.93,535,2726.90,503.65,4998.84
Occasional Shopper,Manager,New Year Kickoff,1436348.65,512,2805.37,528.09,4996.56
Occasional Shopper,Manager,Price Drop Parade,1336958.09,485,2756.61,500.07,4987.17
Occasional Shopper,Manager,Red Tag Clearance,1464559.90,510,2871.69,512.99,4995.28
Occasional Shopper,Manager,Seasonal Surprise Box,1357499.90,509,2666.99,500.56,4994.59
Occasional Shopper,Manager,Shop & Save Spectacular,1522767.59,541,2814.73,503.87,4981.91
Occasional Shopper,Manager,Smart Shopper Week,1363409.04,499,2732.28,514.39,4990.50
Occasional Shopper,Manager,Spring Refresh Event,1349019.66,487,2770.06,517.25,4993.39
Occasional Shopper,Manager,Spring Splash Discounts,1422466.25,525,2709.46,504.61,4993.32
Occasional Shopper,Manager,Summer Sizzle Promo,1241453.48,453,2740.52,507.16,4973.85
Occasional Shopper,Manager,Super Savings Week,1402246.13,515,2722.81,500.28,4983.91
Occasional Shopper,Manager,Ultimate Value Event,1281647.68,480,2670.10,513.09,4996.74
Occasional Shopper,Manager,VIP Access Sale,1506679.61,532,2832.10,546.86,4998.87
Occasional Shopper,Manager,Weekend Warrior Specials,1328204.65,492,2699.60,501.32,4996.60
Occasional Shopper,Manager,Winter Clearance Carnival,1358281.44,485,2800.58,508.42,4994.03
Occasional Shopper,Manager,Winter Wonders Sale,1367445.25,500,2734.89,507.20,4989.20
Occasional Shopper,Sales Associate,12 Days of Deals,1441654.67,525,2746.01,515.25,4979.95
Occasional Shopper,Sales Associate,Autumn Deals Drive,1546027.41,572,2702.85,536.74,4993.48
Occasional Shopper,Sales Associate,BOGO Blitz,1446898.84,522,2771.84,508.21,4972.69
Occasional Shopper,Sales Associate,Back to School Boost,1456613.82,532,2738.00,506.56,4986.61
Occasional Shopper,Sales Associate,Birthday Bash Sale,1497557.76,548,2732.77,501.84,4994.15
Occasional Shopper,Sales Associate,Black Friday Blowout,1497140.24,543,2757.16,513.30,4998.22
Occasional Shopper,Sales Associate,Cart Crasher Campaign,1491837.29,538,2772.93,503.17,4998.18
Occasional Shopper,Sales Associate,Cashback Carnival,1494415.74,540,2767.44,500.39,4994.18
Occasional Shopper,Sales Associate,Clearance Countdown,1537943.25,562,2736.55,501.49,4992.47
Occasional Shopper,Sales Associate,Countdown to Savings,1457427.86,517,2819.01,520.57,4994.99
Occasional Shopper,Sales Associate,Customer Appreciation Week,1505669.18,535,2814.33,507.61,4990.33
Occasional Shopper,Sales Associate,Cyber Monday Mania,1345255.28,482,2790.99,508.49,4995.39
Occasional Shopper,Sales Associate,Deal of the Month,1528303.28,553,2763.66,503.87,4997.93
Occasional Shopper,Sales Associate,Double Points Bonanza,1465350.25,534,2744.10,514.98,4967.38
Occasional Shopper,Sales Associate,Early Bird Specials,1398433.15,514,2720.69,519.87,4996.45
Occasional Shopper,Sales Associate,End of Season Sale,1499341.65,536,2797.28,501.39,4998.09
Occasional Shopper,Sales Associate,Exclusive Insider Offers,1513095.56,551,2746.09,501.94,4998.02
Occasional Shopper,Sales Associate,Festive Fever Promo,1443300.82,515,2802.53,511.83,4996.22
Occasional Shopper,Sales Associate,Final Call Frenzy,1497132.96,541,2767.34,501.74,4996.83
Occasional Shopper,Sales Associate,Flash Frenzy Friday,1569251.90,559,2807.25,508.18,4997.67
Occasional Shopper,Sales Associate,"Gift More, Spend Less",1501833.19,554,2710.89,505.11,4973.12
Occasional Shopper,Sales Associate,Golden Hour Bargains,1472444.56,529,2783.45,518.50,4983.47
Occasional Shopper,Sales Associate,Green Weekend Deals,1480494.11,545,2716.50,504.95,4996.09
Occasional Shopper,Sales Associate,Happy Hour Discounts,1446243.08,531,2723.62,501.89,4995.33
Occasional Shopper,Sales Associate,Holiday Shopping Rush,1424061.28,512,2781.37,511.70,4987.85
Occasional Shopper,Sales Associate,Hot Picks Promo,1338551.35,494,2709.62,511.52,4982.25
Occasional Shopper,Sales Associate,Instant Gratification Sale,1426193.25,513,2780.10,517.51,4998.19
Occasional Shopper,Sales Associate,Limited Time Treasures,1600617.16,564,2837.97,516.28,4986.24
Occasional Shopper,Sales Associate,Loyalty Rewards Blast,1437527.64,513,2802.20,515.85,4979.62
Occasional Shopper,Sales Associate,Mega Weekend Bonanza,1390242.93,498,2791.65,517.38,4981.69
Occasional Shopper,Sales Associate,Mid-Year Madness,1446458.65,543,2663.83,512.74,4983.50
Occasional Shopper,Sales Associate,Midnight Madness,1502354.31,541,2777.00,501.59,4987.14
Occasional Shopper,Sales Associate,Mystery Discount Days,1461390.00,547,2671.65,506.37,4994.20
Occasional Shopper,Sales Associate,New Arrival Showcase,1501726.72,539,2786.13,521.56,4988.35
Occasional Shopper,Sales Associate,New Product Launch Promo,1442959.80,516,2796.43,519.16,4989.97
Occasional Shopper,Sales Associate,New Year Kickoff,1520027.85,544,2794.17,503.74,4999.63
Occasional Shopper,Sales Associate,Price Drop Parade,1476445.37,531,2780.50,521.09,4985.41
Occasional Shopper,Sales Associate,Red Tag Clearance,1553833.12,549,2830.30,504.14,4989.66
Occasional Shopper,Sales Associate,Seasonal Surprise Box,1588056.77,560,2835.82,502.27,4984.81
Occasional Shopper,Sales Associate,Shop & Save Spectacular,1449659.80,519,2793.18,507.72,4986.55
Occasional Shopper,Sales Associate,Smart Shopper Week,1486601.84,538,2763.20,501.31,4988.05
Occasional Shopper,Sales Associate,Spring Refresh Event,1496248.29,549,2725.41,503.69,4991.30
Occasional Shopper,Sales Associate,Spring Splash Discounts,1514311.35,555,2728.49,525.62,4999.44
Occasional Shopper,Sales Associate,Summer Sizzle Promo,1482959.71,544,2726.03,504.99,4998.50
Occasional Shopper,Sales Associate,Super Savings Week,1331145.97,492,2705.58,502.78,4998.86
Occasional Shopper,Sales Associate,Ultimate Value Event,1474401.27,530,2781.89,502.59,4997.53
Occasional Shopper,Sales Associate,VIP Access Sale,1493735.58,531,2813.06,506.30,4995.20
Occasional Shopper,Sales Associate,Weekend Warrior Specials,1525206.37,561,2718.73,533.47,4986.14
Occasional Shopper,Sales Associate,Winter Clearance Carnival,1453016.32,533,2726.11,501.25,4988.00
Occasional Shopper,Sales Associate,Winter Wonders Sale,1350162.73,497,2716.63,507.73,4991.15
Occasional Shopper,Salesperson,12 Days of Deals,1441616.04,535,2694.61,505.19,4974.60
Occasional Shopper,Salesperson,Autumn Deals Drive,1469115.37,514,2858.20,518.79,4997.95
Occasional Shopper,Salesperson,BOGO Blitz,1479742.57,530,2791.97,515.56,4993.38
Occasional Shopper,Salesperson,Back to School Boost,1405974.90,508,2767.67,500.09,4966.99
Occasional Shopper,Salesperson,Birthday Bash Sale,1335505.93,499,2676.36,521.57,4991.03
Occasional Shopper,Salesperson,Black Friday Blowout,1402625.20,522,2687.02,507.45,4999.65
Occasional Shopper,Salesperson,Cart Crasher Campaign,1428448.83,526,2715.68,504.51,4993.76
Occasional Shopper,Salesperson,Cashback Carnival,1428633.42,535,2670.34,500.92,4992.74
Occasional Shopper,Salesperson,Clearance Countdown,1400005.88,510,2745.11,519.11,4992.48
