brand,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Apple,Large Malls / Complexes,BOGO Blitz,438959.73,160,2743.50,507.85,4967.49
Apple,Large Malls / Complexes,Back to School Boost,500612.68,192,2607.36,579.91,4988.38
Apple,Large Malls / Complexes,Birthday Bash Sale,598557.02,216,2771.10,550.98,4978.05
Apple,Large Malls / Complexes,Black Friday Blowout,627736.21,237,2648.68,521.24,4939.20
Apple,Large Malls / Complexes,Cart Crasher Campaign,571633.38,202,2829.87,508.39,4963.92
Apple,Large Malls / Complexes,Cashback Carnival,566665.36,202,2805.27,522.52,4988.77
Apple,Large Malls / Complexes,Clearance Countdown,540430.12,199,2715.73,586.54,4956.48
Apple,Large Malls / Complexes,Countdown to Savings,581059.92,220,2641.18,500.60,4989.61
Apple,Large Malls / Complexes,Customer Appreciation Week,538472.63,187,2879.53,517.88,4998.63
Apple,Large Malls / Complexes,Cyber Monday Mania,552320.27,201,2747.86,518.12,4990.26
Apple,Large Malls / Complexes,Deal of the Month,639460.43,225,2842.05,604.27,4975.80
Apple,Large Malls / Complexes,Double Points Bonanza,541444.41,200,2707.22,562.96,4999.96
Apple,Large Malls / Complexes,Early Bird Specials,484123.93,182,2660.02,575.05,4960.42
Apple,Large Malls / Complexes,End of Season Sale,548440.37,195,2812.51,504.05,4965.76
Apple,Large Malls / Complexes,Exclusive Insider Offers,608974.61,232,2624.89,526.79,4974.61
Apple,Large Malls / Complexes,Festive Fever Promo,560250.84,203,2759.86,500.64,4901.48
Apple,Large Malls / Complexes,Final Call Frenzy,575941.07,215,2678.80,500.25,4987.50
Apple,Large Malls / Complexes,Flash Frenzy Friday,523303.26,204,2565.21,505.17,4990.29
Apple,Large Malls / Complexes,"Gift More, Spend Less",554362.09,204,2717.46,519.09,4956.17
Apple,Large Malls / Complexes,Golden Hour Bargains,590357.39,210,2811.23,502.34,4995.98
Apple,Large Malls / Complexes,Green Weekend Deals,504728.94,172,2934.47,542.53,4999.77
Apple,Large Malls / Complexes,Happy Hour Discounts,575782.64,207,2781.56,521.65,4993.94
Apple,Large Malls / Complexes,Holiday Shopping Rush,543503.74,197,2758.90,528.27,4987.03
Apple,Large Malls / Complexes,Hot Picks Promo,632187.37,220,2873.58,505.53,4974.13
Apple,Large Malls / Complexes,Instant Gratification Sale,615935.03,232,2654.89,544.57,4977.17
Apple,Large Malls / Complexes,Limited Time Treasures,617681.25,221,2794.94,536.75,4968.06
Apple,Large Malls / Complexes,Loyalty Rewards Blast,520264.35,194,2681.78,536.35,4966.00
Apple,Large Malls / Complexes,Mega Weekend Bonanza,557081.66,201,2771.55,511.57,4956.74
Apple,Large Malls / Complexes,Mid-Year Madness,596559.28,210,2840.76,506.67,4989.21
Apple,Large Malls / Complexes,Midnight Madness,582919.58,209,2789.09,538.82,4999.83
Apple,Large Malls / Complexes,Mystery Discount Days,591390.43,205,2884.83,500.77,4986.37
Apple,Large Malls / Complexes,New Arrival Showcase,617836.30,217,2847.17,519.44,4999.20
Apple,Large Malls / Complexes,New Product Launch Promo,610743.20,228,2678.70,541.64,4916.79
Apple,Large Malls / Complexes,New Year Kickoff,696940.67,246,2833.09,526.40,4996.42
Apple,Large Malls / Complexes,Price Drop Parade,559225.29,205,2727.93,511.56,4960.26
Apple,Large Malls / Complexes,Red Tag Clearance,596776.92,217,2750.12,544.24,4985.06
Apple,Large Malls / Complexes,Seasonal Surprise Box,626207.71,226,2770.83,509.83,4997.26
Apple,Large Malls / Complexes,Shop & Save Spectacular,601357.91,218,2758.52,513.31,4982.70
Apple,Large Malls / Complexes,Smart Shopper Week,584030.96,214,2729.12,545.66,4997.75
Apple,Large Malls / Complexes,Spring Refresh Event,638271.22,225,2836.76,509.24,4998.88
Apple,Large Malls / Complexes,Spring Splash Discounts,507877.38,180,2821.54,524.04,4935.09
Apple,Large Malls / Complexes,Summer Sizzle Promo,525182.84,185,2838.83,501.20,4969.25
Apple,Large Malls / Complexes,Super Savings Week,564306.27,210,2687.17,545.86,4996.76
Apple,Large Malls / Complexes,Ultimate Value Event,633463.52,226,2802.94,541.37,4998.93
Apple,Large Malls / Complexes,VIP Access Sale,597869.94,223,2681.03,522.89,4993.82
Apple,Large Malls / Complexes,Weekend Warrior Specials,530553.39,204,2600.75,509.94,4940.93
Apple,Large Malls / Complexes,Winter Clearance Carnival,623947.05,236,2643.84,511.37,4961.60
Apple,Large Malls / Complexes,Winter Wonders Sale,519023.63,195,2661.66,602.04,4979.50
Apple,Small Stores / Shops,12 Days of Deals,566340.93,213,2658.88,510.31,4956.65
Apple,Small Stores / Shops,Autumn Deals Drive,614612.89,219,2806.45,519.51,4966.20
Apple,Small Stores / Shops,BOGO Blitz,583994.93,220,2654.52,517.95,4998.43
Apple,Small Stores / Shops,Back to School Boost,583585.63,216,2701.79,501.01,4991.54
Apple,Small Stores / Shops,Birthday Bash Sale,634756.35,235,2701.09,504.53,4983.95
Apple,Small Stores / Shops,Black Friday Blowout,633710.37,228,2779.43,522.18,4989.77
Apple,Small Stores / Shops,Cart Crasher Campaign,656803.14,240,2736.68,526.19,4966.70
Apple,Small Stores / Shops,Cashback Carnival,614806.43,218,2820.21,500.55,4941.15
Apple,Small Stores / Shops,Clearance Countdown,587934.07,205,2867.97,518.31,4982.48
Apple,Small Stores / Shops,Countdown to Savings,628902.99,231,2722.52,505.11,4966.84
Apple,Small Stores / Shops,Customer Appreciation Week,639417.68,233,2744.28,510.56,4997.50
Apple,Small Stores / Shops,Cyber Monday Mania,597984.80,223,2681.55,535.88,4970.73
Apple,Small Stores / Shops,Deal of the Month,587456.39,213,2758.01,507.33,4997.93
Apple,Small Stores / Shops,Double Points Bonanza,590209.42,219,2695.02,500.80,4962.94
Apple,Small Stores / Shops,Early Bird Specials,612557.81,228,2686.66,511.39,4982.24
Apple,Small Stores / Shops,End of Season Sale,697432.42,244,2858.33,549.98,4995.06
Apple,Small Stores / Shops,Exclusive Insider Offers,624529.51,223,2800.58,536.56,4986.42
Apple,Small Stores / Shops,Festive Fever Promo,599058.88,212,2825.75,524.53,4994.26
Apple,Small Stores / Shops,Final Call Frenzy,571458.00,214,2670.36,509.54,4969.68
Apple,Small Stores / Shops,Flash Frenzy Friday,552471.01,190,2907.74,604.14,4990.08
Apple,Small Stores / Shops,"Gift More, Spend Less",561497.01,213,2636.14,508.46,4993.33
Apple,Small Stores / Shops,Golden Hour Bargains,550854.04,203,2713.57,543.96,4993.39
Apple,Small Stores / Shops,Green Weekend Deals,653134.12,235,2779.29,508.03,4983.70
Apple,Small Stores / Shops,Happy Hour Discounts,615772.75,228,2700.76,539.60,4984.26
Apple,Small Stores / Shops,Holiday Shopping Rush,602484.59,208,2896.56,500.26,4988.74
Apple,Small Stores / Shops,Hot Picks Promo,577602.28,209,2763.65,553.05,4986.36
Apple,Small Stores / Shops,Instant Gratification Sale,590960.17,228,2591.93,510.27,4993.60
Apple,Small Stores / Shops,Limited Time Treasures,681519.95,251,2715.22,520.41,4973.60
Apple,Small Stores / Shops,Loyalty Rewards Blast,701232.71,256,2739.19,508.20,4996.70
Apple,Small Stores / Shops,Mega Weekend Bonanza,625323.26,230,2718.80,504.97,4958.79
Apple,Small Stores / Shops,Mid-Year Madness,635550.04,224,2837.28,505.44,4946.83
Apple,Small Stores / Shops,Midnight Madness,651182.24,230,2831.23,532.81,4998.11
Apple,Small Stores / Shops,Mystery Discount Days,705960.55,248,2846.62,525.96,4996.44
Apple,Small Stores / Shops,New Arrival Showcase,592348.52,212,2794.10,522.67,4997.32
Apple,Small Stores / Shops,New Product Launch Promo,669138.62,247,2709.06,540.97,4981.24
Apple,Small Stores / Shops,New Year Kickoff,619081.20,225,2751.47,512.61,4976.30
Apple,Small Stores / Shops,Price Drop Parade,610568.62,217,2813.68,534.32,4996.99
Apple,Small Stores / Shops,Red Tag Clearance,608332.91,227,2679.88,501.68,4991.96
Apple,Small Stores / Shops,Seasonal Surprise Box,626282.00,232,2699.49,518.17,4991.81
Apple,Small Stores / Shops,Shop & Save Spectacular,625911.25,227,2757.32,544.21,4994.26
Apple,Small Stores / Shops,Smart Shopper Week,730051.59,260,2807.89,504.91,4982.77
Apple,Small Stores / Shops,Spring Refresh Event,607637.03,220,2761.99,509.43,4983.87
Apple,Small Stores / Shops,Spring Splash Discounts,653683.07,228,2867.03,515.83,4998.48
Apple,Small Stores / Shops,Summer Sizzle Promo,601999.08,225,2675.55,510.80,4995.70
Apple,Small Stores / Shops,Super Savings Week,642743.28,230,2794.54,544.30,4995.51
Apple,Small Stores / Shops,Ultimate Value Event,583047.31,214,2724.52,519.49,4999.80
Apple,Small Stores / Shops,VIP Access Sale,597319.14,217,2752.62,503.41,4944.64
Apple,Small Stores / Shops,Weekend Warrior Specials,625293.42,222,2816.64,541.17,4986.26
Apple,Small Stores / Shops,Winter Clearance Carnival,655916.59,242,2710.40,513.61,4980.20
Apple,Small Stores / Shops,Winter Wonders Sale,637020.45,226,2818.67,538.75,4991.72
Apple,Supermarkets ,12 Days of Deals,636874.49,239,2664.75,562.23,4987.59
Apple,Supermarkets ,Autumn Deals Drive,619658.63,227,2729.77,535.79,4933.07
Apple,Supermarkets ,BOGO Blitz,582959.53,227,2568.10,528.14,4942.61
Apple,Supermarkets ,Back to School Boost,695255.00,249,2792.19,530.14,4962.61
Apple,Supermarkets ,Birthday Bash Sale,610987.02,214,2855.08,567.78,4995.40
Apple,Supermarkets ,Black Friday Blowout,633596.58,234,2707.68,511.49,4994.08
Apple,Supermarkets ,Cart Crasher Campaign,643638.32,237,2715.77,511.88,4998.84
Apple,Supermarkets ,Cashback Carnival,619057.35,224,2763.65,511.73,4992.85
Apple,Supermarkets ,Clearance Countdown,691472.31,245,2822.34,510.87,4960.06
Apple,Supermarkets ,Countdown to Savings,605278.41,232,2608.96,522.02,4989.36
Apple,Supermarkets ,Customer Appreciation Week,693871.49,256,2710.44,507.42,4983.41
Apple,Supermarkets ,Cyber Monday Mania,653054.02,239,2732.44,526.23,4989.43
Apple,Supermarkets ,Deal of the Month,629949.41,223,2824.89,520.13,4999.96
Apple,Supermarkets ,Double Points Bonanza,511066.07,184,2777.53,509.10,4980.94
Apple,Supermarkets ,Early Bird Specials,612808.28,234,2618.84,503.12,4973.65
Apple,Supermarkets ,End of Season Sale,592881.25,226,2623.37,509.28,4997.96
Apple,Supermarkets ,Exclusive Insider Offers,667653.30,239,2793.53,528.96,4997.92
Apple,Supermarkets ,Festive Fever Promo,634592.49,238,2666.35,501.00,4977.00
Apple,Supermarkets ,Final Call Frenzy,682262.37,243,2807.66,509.18,4992.74
Apple,Supermarkets ,Flash Frenzy Friday,581678.41,221,2632.03,518.70,4965.81
Apple,Supermarkets ,"Gift More, Spend Less",577391.90,215,2685.54,513.99,4967.17
Apple,Supermarkets ,Golden Hour Bargains,613863.75,227,2704.25,526.52,4996.32
Apple,Supermarkets ,Green Weekend Deals,624768.83,233,2681.41,517.70,4991.30
Apple,Supermarkets ,Happy Hour Discounts,667230.51,230,2901.00,532.22,4990.56
Apple,Supermarkets ,Holiday Shopping Rush,644190.48,241,2672.99,502.32,4991.74
Apple,Supermarkets ,Hot Picks Promo,633051.08,232,2728.67,519.48,4995.24
Apple,Supermarkets ,Instant Gratification Sale,659241.48,236,2793.40,501.85,4996.98
Apple,Supermarkets ,Limited Time Treasures,541704.90,205,2642.46,502.69,4977.48
Apple,Supermarkets ,Loyalty Rewards Blast,654322.09,229,2857.30,513.80,4991.91
Apple,Supermarkets ,Mega Weekend Bonanza,646824.54,230,2812.28,527.11,4977.51
Apple,Supermarkets ,Mid-Year Madness,502481.14,192,2617.09,509.00,4993.10
Apple,Supermarkets ,Midnight Madness,612476.64,231,2651.41,514.32,4996.09
Apple,Supermarkets ,Mystery Discount Days,558371.42,196,2848.83,527.53,4996.73
Apple,Supermarkets ,New Arrival Showcase,682699.40,253,2698.42,508.74,4981.04
Apple,Supermarkets ,New Product Launch Promo,670386.88,255,2628.97,511.01,4989.38
Apple,Supermarkets ,New Year Kickoff,626049.02,229,2733.84,503.50,4984.25
Apple,Supermarkets ,Price Drop Parade,664124.19,235,2826.06,534.99,4987.47
Apple,Supermarkets ,Red Tag Clearance,620381.38,219,2832.79,514.32,4943.14
Apple,Supermarkets ,Seasonal Surprise Box,677594.78,245,2765.69,500.70,4989.80
Apple,Supermarkets ,Shop & Save Spectacular,625504.11,231,2707.81,503.16,4991.97
Apple,Supermarkets ,Smart Shopper Week,641947.87,232,2767.02,535.73,4999.52
Apple,Supermarkets ,Spring Refresh Event,714210.37,242,2951.28,528.99,4997.20
Apple,Supermarkets ,Spring Splash Discounts,679643.87,246,2762.78,508.55,4957.91
Apple,Supermarkets ,Summer Sizzle Promo,554314.33,204,2717.23,510.94,4988.14
Apple,Supermarkets ,Super Savings Week,607738.57,220,2762.45,527.66,4972.57
Apple,Supermarkets ,Ultimate Value Event,591919.86,204,2901.57,519.87,4990.13
Apple,Supermarkets ,VIP Access Sale,717140.84,255,2812.32,554.81,4994.23
Apple,Supermarkets ,Weekend Warrior Specials,657981.45,248,2653.15,506.54,4904.05
Apple,Supermarkets ,Winter Clearance Carnival,606076.41,230,2635.11,522.78,4995.16
Apple,Supermarkets ,Winter Wonders Sale,642954.11,232,2771.35,533.84,4989.20
Bosch,Large Malls / Complexes,12 Days of Deals,509913.26,200,2549.57,509.29,4995.00
Bosch,Large Malls / Complexes,Autumn Deals Drive,560653.71,219,2560.06,518.61,4989.53
Bosch,Large Malls / Complexes,BOGO Blitz,615241.26,220,2796.55,503.66,4984.36
Bosch,Large Malls / Complexes,Back to School Boost,608597.33,222,2741.43,529.02,4992.97
Bosch,Large Malls / Complexes,Birthday Bash Sale,598555.75,215,2783.98,558.71,4996.94
Bosch,Large Malls / Complexes,Black Friday Blowout,521404.82,193,2701.58,516.49,4939.15
Bosch,Large Malls / Complexes,Cart Crasher Campaign,526315.18,187,2814.52,510.35,4994.64
Bosch,Large Malls / Complexes,Cashback Carnival,626327.13,218,2873.06,513.18,4933.74
Bosch,Large Malls / Complexes,Clearance Countdown,512466.81,189,2711.46,523.77,4989.38
Bosch,Large Malls / Complexes,Countdown to Savings,517560.80,194,2667.84,543.01,4999.30
Bosch,Large Malls / Complexes,Customer Appreciation Week,568766.72,210,2708.41,610.60,4990.07
Bosch,Large Malls / Complexes,Cyber Monday Mania,552981.55,206,2684.38,511.88,4970.33
Bosch,Large Malls / Complexes,Deal of the Month,526488.68,195,2699.94,501.60,4985.15
Bosch,Large Malls / Complexes,Double Points Bonanza,657695.94,238,2763.43,517.58,4996.68
Bosch,Large Malls / Complexes,Early Bird Specials,601376.37,217,2771.32,502.49,4994.00
Bosch,Large Malls / Complexes,End of Season Sale,591647.00,219,2701.58,530.84,4947.57
Bosch,Large Malls / Complexes,Exclusive Insider Offers,570807.55,195,2927.22,503.97,4998.02
Bosch,Large Malls / Complexes,Festive Fever Promo,555079.94,217,2557.97,507.88,4981.86
Bosch,Large Malls / Complexes,Final Call Frenzy,566405.98,201,2817.94,525.11,4925.43
Bosch,Large Malls / Complexes,Flash Frenzy Friday,563435.55,211,2670.31,529.18,4988.13
Bosch,Large Malls / Complexes,"Gift More, Spend Less",570910.36,218,2618.85,515.29,4927.70
Bosch,Large Malls / Complexes,Golden Hour Bargains,482622.35,174,2773.69,500.71,4966.01
Bosch,Large Malls / Complexes,Green Weekend Deals,628320.55,230,2731.83,503.05,4988.41
Bosch,Large Malls / Complexes,Happy Hour Discounts,600349.99,219,2741.32,504.73,4980.09
Bosch,Large Malls / Complexes,Holiday Shopping Rush,553480.43,202,2740.00,512.78,4986.26
Bosch,Large Malls / Complexes,Hot Picks Promo,572359.51,211,2712.60,519.69,4991.02
Bosch,Large Malls / Complexes,Instant Gratification Sale,576778.22,215,2682.69,509.24,4976.42
Bosch,Large Malls / Complexes,Limited Time Treasures,558725.14,218,2562.96,505.55,4966.06
Bosch,Large Malls / Complexes,Loyalty Rewards Blast,503655.01,188,2679.02,504.89,4998.98
Bosch,Large Malls / Complexes,Mega Weekend Bonanza,592328.70,215,2755.02,567.19,4924.43
Bosch,Large Malls / Complexes,Mid-Year Madness,553028.42,201,2751.39,523.24,4991.40
Bosch,Large Malls / Complexes,Midnight Madness,497677.95,195,2552.19,510.44,4979.06
Bosch,Large Malls / Complexes,Mystery Discount Days,553943.49,201,2755.94,520.91,4982.52
Bosch,Large Malls / Complexes,New Arrival Showcase,654680.04,242,2705.29,561.40,4995.95
Bosch,Large Malls / Complexes,New Product Launch Promo,641000.42,226,2836.29,500.80,4978.16
Bosch,Large Malls / Complexes,New Year Kickoff,527999.86,201,2626.86,509.52,4974.38
Bosch,Large Malls / Complexes,Price Drop Parade,593393.12,215,2759.97,545.71,4992.73
Bosch,Large Malls / Complexes,Red Tag Clearance,517149.52,195,2652.05,500.88,4998.91
Bosch,Large Malls / Complexes,Seasonal Surprise Box,502994.15,194,2592.75,505.59,4998.58
Bosch,Large Malls / Complexes,Shop & Save Spectacular,608077.49,223,2726.80,523.02,4973.61
Bosch,Large Malls / Complexes,Smart Shopper Week,535964.82,192,2791.48,510.10,4991.04
Bosch,Large Malls / Complexes,Spring Refresh Event,573599.64,211,2718.48,501.78,4978.78
Bosch,Large Malls / Complexes,Spring Splash Discounts,616560.77,223,2764.85,562.62,4995.52
Bosch,Large Malls / Complexes,Summer Sizzle Promo,624083.26,222,2811.19,523.79,4998.36
Bosch,Large Malls / Complexes,Super Savings Week,650653.17,236,2757.00,501.99,4971.79
Bosch,Large Malls / Complexes,Ultimate Value Event,575790.88,217,2653.41,512.34,4967.62
Bosch,Large Malls / Complexes,VIP Access Sale,569155.15,214,2659.60,549.15,4976.21
Bosch,Large Malls / Complexes,Weekend Warrior Specials,612145.96,224,2732.79,505.78,4987.65
Bosch,Large Malls / Complexes,Winter Clearance Carnival,526296.72,190,2769.98,502.95,4991.60
Bosch,Large Malls / Complexes,Winter Wonders Sale,621796.15,214,2905.59,665.62,4999.74
Bosch,Small Stores / Shops,12 Days of Deals,616554.85,236,2612.52,504.11,4956.33
Bosch,Small Stores / Shops,Autumn Deals Drive,547885.57,202,2712.30,537.73,4997.76
Bosch,Small Stores / Shops,BOGO Blitz,525568.14,197,2667.86,531.42,4979.56
Bosch,Small Stores / Shops,Back to School Boost,557008.54,211,2639.85,516.87,4962.05
Bosch,Small Stores / Shops,Birthday Bash Sale,532766.97,207,2573.75,526.70,4976.22
Bosch,Small Stores / Shops,Black Friday Blowout,578103.64,216,2676.41,512.83,4973.40
Bosch,Small Stores / Shops,Cart Crasher Campaign,602028.21,223,2699.68,531.87,4993.56
Bosch,Small Stores / Shops,Cashback Carnival,570426.79,213,2678.06,544.01,4991.33
Bosch,Small Stores / Shops,Clearance Countdown,680362.83,245,2776.99,513.39,4995.95
Bosch,Small Stores / Shops,Countdown to Savings,571198.11,205,2786.33,502.22,4966.57
Bosch,Small Stores / Shops,Customer Appreciation Week,550465.67,202,2725.08,502.07,4936.77
Bosch,Small Stores / Shops,Cyber Monday Mania,640639.64,233,2749.53,503.20,4976.81
Bosch,Small Stores / Shops,Deal of the Month,624525.20,230,2715.33,534.60,4934.48
Bosch,Small Stores / Shops,Double Points Bonanza,594618.29,216,2752.86,503.85,4998.02
Bosch,Small Stores / Shops,Early Bird Specials,659845.43,237,2784.16,518.12,4994.26
Bosch,Small Stores / Shops,End of Season Sale,607541.48,229,2653.02,520.64,4986.21
Bosch,Small Stores / Shops,Exclusive Insider Offers,625032.52,222,2815.46,504.93,4996.02
Bosch,Small Stores / Shops,Festive Fever Promo,612361.32,225,2721.61,500.98,4991.17
Bosch,Small Stores / Shops,Final Call Frenzy,627727.73,224,2802.36,529.66,4989.24
Bosch,Small Stores / Shops,Flash Frenzy Friday,633277.86,232,2729.65,504.30,4968.77
Bosch,Small Stores / Shops,"Gift More, Spend Less",623683.76,231,2699.93,522.62,4961.67
Bosch,Small Stores / Shops,Golden Hour Bargains,594650.13,212,2804.95,594.47,4986.82
Bosch,Small Stores / Shops,Green Weekend Deals,595946.43,225,2648.65,509.17,4996.73
Bosch,Small Stores / Shops,Happy Hour Discounts,681025.86,242,2814.16,505.19,4969.19
Bosch,Small Stores / Shops,Holiday Shopping Rush,586221.22,213,2752.21,546.36,4984.77
Bosch,Small Stores / Shops,Hot Picks Promo,574706.78,219,2624.23,503.76,4988.48
Bosch,Small Stores / Shops,Instant Gratification Sale,629632.51,232,2713.93,533.45,4906.36
Bosch,Small Stores / Shops,Limited Time Treasures,627317.20,237,2646.91,503.29,4979.98
Bosch,Small Stores / Shops,Loyalty Rewards Blast,527537.13,200,2637.69,525.35,4998.12
Bosch,Small Stores / Shops,Mega Weekend Bonanza,588172.35,223,2637.54,508.82,4995.11
Bosch,Small Stores / Shops,Mid-Year Madness,649523.03,236,2752.22,536.29,4992.45
Bosch,Small Stores / Shops,Midnight Madness,551999.61,198,2787.88,502.75,4995.31
Bosch,Small Stores / Shops,Mystery Discount Days,613806.31,215,2854.91,507.78,4994.86
Bosch,Small Stores / Shops,New Arrival Showcase,575666.09,218,2640.67,549.51,4971.15
Bosch,Small Stores / Shops,New Product Launch Promo,617399.70,228,2707.89,506.06,4959.94
Bosch,Small Stores / Shops,New Year Kickoff,566323.55,210,2696.78,517.81,4985.21
