category,customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Clothing,Churn Risk,Sales Associate,Limited Time Treasures,238545.44,92,2592.89,556.91,4948.35
Clothing,Churn Risk,Sales Associate,Loyalty Rewards Blast,193171.15,74,2610.42,528.24,4972.66
Clothing,Churn Risk,Sales Associate,Mega Weekend Bonanza,280907.31,103,2727.26,503.55,4992.14
Clothing,Churn Risk,Sales Associate,Mid-Year Madness,264382.21,90,2937.58,517.92,4969.79
Clothing,Churn Risk,Sales Associate,Midnight Madness,227275.25,82,2771.65,512.42,4819.93
Clothing,Churn Risk,Sales Associate,Mystery Discount Days,247738.05,88,2815.21,606.85,4864.88
Clothing,Churn Risk,Sales Associate,New Arrival Showcase,290317.89,100,2903.18,562.25,4988.89
Clothing,Churn Risk,Sales Associate,New Product Launch Promo,214949.56,88,2442.61,542.51,4973.89
Clothing,Churn Risk,Sales Associate,New Year Kickoff,225028.14,84,2678.91,519.86,4990.26
Clothing,Churn Risk,Sales Associate,Price Drop Parade,177006.58,71,2493.05,508.52,4832.25
Clothing,Churn Risk,Sales Associate,Red Tag Clearance,196780.32,71,2771.55,577.37,4982.81
Clothing,Churn Risk,Sales Associate,Seasonal Surprise Box,251595.06,91,2764.78,543.94,4988.87
Clothing,Churn Risk,Sales Associate,Shop & Save Spectacular,252086.50,91,2770.18,506.94,4999.91
Clothing,Churn Risk,Sales Associate,Smart Shopper Week,226938.29,89,2549.87,511.95,4889.47
Clothing,Churn Risk,Sales Associate,Spring Refresh Event,243650.91,93,2619.90,506.20,4970.33
Clothing,Churn Risk,Sales Associate,Spring Splash Discounts,223847.00,89,2515.13,535.63,4836.71
Clothing,Churn Risk,Sales Associate,Summer Sizzle Promo,242314.05,90,2692.38,536.25,4899.98
Clothing,Churn Risk,Sales Associate,Super Savings Week,241910.57,90,2687.90,505.75,4994.09
Clothing,Churn Risk,Sales Associate,Ultimate Value Event,263270.33,98,2686.43,698.96,4822.25
Clothing,Churn Risk,Sales Associate,VIP Access Sale,252992.09,92,2749.91,530.38,4990.46
Clothing,Churn Risk,Sales Associate,Weekend Warrior Specials,247838.85,91,2723.50,545.03,4995.92
Clothing,Churn Risk,Sales Associate,Winter Clearance Carnival,240989.96,98,2459.08,510.18,4959.11
Clothing,Churn Risk,Sales Associate,Winter Wonders Sale,214141.09,77,2781.05,653.65,4845.87
Clothing,Churn Risk,Salesperson,12 Days of Deals,257971.46,89,2898.56,607.65,4968.86
Clothing,Churn Risk,Salesperson,Autumn Deals Drive,196342.45,74,2653.28,518.98,4960.65
Clothing,Churn Risk,Salesperson,BOGO Blitz,211248.63,75,2816.65,556.04,4999.45
Clothing,Churn Risk,Salesperson,Back to School Boost,224971.71,81,2777.43,616.98,4974.32
Clothing,Churn Risk,Salesperson,Birthday Bash Sale,289593.01,102,2839.15,501.83,4997.78
Clothing,Churn Risk,Salesperson,Black Friday Blowout,187366.27,69,2715.45,536.29,4928.88
Clothing,Churn Risk,Salesperson,Cart Crasher Campaign,233560.57,90,2595.12,525.60,4963.71
Clothing,Churn Risk,Salesperson,Cashback Carnival,242582.58,87,2788.31,505.92,4947.84
Clothing,Churn Risk,Salesperson,Clearance Countdown,194911.00,72,2707.10,512.27,4871.68
Clothing,Churn Risk,Salesperson,Countdown to Savings,236431.91,87,2717.61,520.50,4916.26
Clothing,Churn Risk,Salesperson,Customer Appreciation Week,251958.48,97,2597.51,536.62,4865.74
Clothing,Churn Risk,Salesperson,Cyber Monday Mania,281357.84,97,2900.60,613.02,4934.19
Clothing,Churn Risk,Salesperson,Deal of the Month,269209.87,95,2833.79,562.78,4922.70
Clothing,Churn Risk,Salesperson,Double Points Bonanza,240473.85,93,2585.74,583.85,4882.25
Clothing,Churn Risk,Salesperson,Early Bird Specials,243204.76,84,2895.29,519.84,4991.60
Clothing,Churn Risk,Salesperson,End of Season Sale,213423.72,78,2736.20,628.54,4969.53
Clothing,Churn Risk,Salesperson,Exclusive Insider Offers,216062.18,83,2603.16,508.78,4970.64
Clothing,Churn Risk,Salesperson,Festive Fever Promo,251718.13,95,2649.66,510.97,4995.75
Clothing,Churn Risk,Salesperson,Final Call Frenzy,219771.36,82,2680.14,536.34,4939.54
Clothing,Churn Risk,Salesperson,Flash Frenzy Friday,250813.31,95,2640.14,522.10,4895.32
Clothing,Churn Risk,Salesperson,"Gift More, Spend Less",251449.98,92,2733.15,510.65,4901.85
Clothing,Churn Risk,Salesperson,Golden Hour Bargains,279009.03,103,2708.83,548.12,4991.51
Clothing,Churn Risk,Salesperson,Green Weekend Deals,231133.57,85,2719.22,519.01,4882.55
Clothing,Churn Risk,Salesperson,Happy Hour Discounts,273859.70,96,2852.71,567.60,4939.94
Clothing,Churn Risk,Salesperson,Holiday Shopping Rush,236386.45,85,2781.02,528.18,4974.99
Clothing,Churn Risk,Salesperson,Hot Picks Promo,203376.21,79,2574.38,504.24,4976.01
Clothing,Churn Risk,Salesperson,Instant Gratification Sale,229618.16,81,2834.79,527.17,4982.70
Clothing,Churn Risk,Salesperson,Limited Time Treasures,264904.24,92,2879.39,520.25,4882.05
Clothing,Churn Risk,Salesperson,Loyalty Rewards Blast,244367.79,88,2776.91,500.82,4955.15
Clothing,Churn Risk,Salesperson,Mega Weekend Bonanza,205483.07,73,2814.84,526.35,4939.14
Clothing,Churn Risk,Salesperson,Mid-Year Madness,255924.80,93,2751.88,506.96,4859.55
Clothing,Churn Risk,Salesperson,Midnight Madness,221996.59,74,2999.95,642.69,4942.54
Clothing,Churn Risk,Salesperson,Mystery Discount Days,236417.83,86,2749.04,529.69,4998.98
Clothing,Churn Risk,Salesperson,New Arrival Showcase,248019.42,87,2850.80,506.85,4992.69
Clothing,Churn Risk,Salesperson,New Product Launch Promo,250159.53,95,2633.26,587.87,4999.18
Clothing,Churn Risk,Salesperson,New Year Kickoff,277962.36,103,2698.66,537.10,4955.51
Clothing,Churn Risk,Salesperson,Price Drop Parade,208880.83,77,2712.74,515.13,4996.09
Clothing,Churn Risk,Salesperson,Red Tag Clearance,268158.12,95,2822.72,508.96,4985.45
Clothing,Churn Risk,Salesperson,Seasonal Surprise Box,306950.27,106,2895.76,529.30,4914.78
Clothing,Churn Risk,Salesperson,Shop & Save Spectacular,258121.48,86,3001.41,506.29,4997.93
Clothing,Churn Risk,Salesperson,Smart Shopper Week,257565.32,91,2830.39,594.66,4998.23
Clothing,Churn Risk,Salesperson,Spring Refresh Event,219181.13,79,2774.44,517.43,4997.20
Clothing,Churn Risk,Salesperson,Spring Splash Discounts,251160.30,86,2920.47,638.98,4946.66
Clothing,Churn Risk,Salesperson,Summer Sizzle Promo,185600.81,71,2614.10,705.95,4990.32
Clothing,Churn Risk,Salesperson,Super Savings Week,296412.17,104,2850.12,505.22,4992.52
Clothing,Churn Risk,Salesperson,Ultimate Value Event,221448.08,80,2768.10,616.96,4861.16
Clothing,Churn Risk,Salesperson,VIP Access Sale,253390.41,90,2815.45,738.09,4989.78
Clothing,Churn Risk,Salesperson,Weekend Warrior Specials,229077.26,91,2517.33,517.69,4859.48
Clothing,Churn Risk,Salesperson,Winter Clearance Carnival,233835.91,75,3117.81,571.93,4999.04
Clothing,Churn Risk,Salesperson,Winter Wonders Sale,230638.37,89,2591.44,527.74,4901.75
Clothing,Churn Risk,Senior Salesperson,12 Days of Deals,221785.84,83,2672.12,557.51,4977.32
Clothing,Churn Risk,Senior Salesperson,Autumn Deals Drive,229700.09,85,2702.35,543.41,4936.34
Clothing,Churn Risk,Senior Salesperson,BOGO Blitz,233537.88,87,2684.34,563.77,4970.56
Clothing,Churn Risk,Senior Salesperson,Back to School Boost,203979.01,75,2719.72,501.92,4991.50
Clothing,Churn Risk,Senior Salesperson,Birthday Bash Sale,277957.39,97,2865.54,630.96,4997.36
Clothing,Churn Risk,Senior Salesperson,Black Friday Blowout,185133.11,68,2722.55,654.66,4989.01
Clothing,Churn Risk,Senior Salesperson,Cart Crasher Campaign,184507.92,69,2674.03,540.89,4997.29
Clothing,Churn Risk,Senior Salesperson,Cashback Carnival,205305.45,77,2666.30,569.49,4962.54
Clothing,Churn Risk,Senior Salesperson,Clearance Countdown,190975.02,69,2767.75,556.95,4890.84
Clothing,Churn Risk,Senior Salesperson,Countdown to Savings,233073.00,83,2808.11,576.02,4913.36
Clothing,Churn Risk,Senior Salesperson,Customer Appreciation Week,266145.79,97,2743.77,525.36,4981.97
Clothing,Churn Risk,Senior Salesperson,Cyber Monday Mania,184928.00,62,2982.71,628.23,4992.60
Clothing,Churn Risk,Senior Salesperson,Deal of the Month,208538.26,77,2708.29,520.26,4944.09
Clothing,Churn Risk,Senior Salesperson,Double Points Bonanza,159247.10,57,2793.81,558.48,4936.92
Clothing,Churn Risk,Senior Salesperson,Early Bird Specials,193404.60,71,2724.01,572.81,4997.16
Clothing,Churn Risk,Senior Salesperson,End of Season Sale,213851.88,75,2851.36,537.27,4995.12
Clothing,Churn Risk,Senior Salesperson,Exclusive Insider Offers,231873.77,79,2935.11,555.37,4989.88
Clothing,Churn Risk,Senior Salesperson,Festive Fever Promo,204005.35,74,2756.83,583.53,4981.97
Clothing,Churn Risk,Senior Salesperson,Final Call Frenzy,213907.70,76,2814.58,513.55,4968.41
Clothing,Churn Risk,Senior Salesperson,Flash Frenzy Friday,251254.87,92,2731.03,521.53,4960.91
Clothing,Churn Risk,Senior Salesperson,"Gift More, Spend Less",195759.84,71,2757.18,513.39,4977.65
Clothing,Churn Risk,Senior Salesperson,Golden Hour Bargains,223428.90,76,2939.85,515.33,4994.31
Clothing,Churn Risk,Senior Salesperson,Green Weekend Deals,183936.05,76,2420.21,628.40,4948.82
Clothing,Churn Risk,Senior Salesperson,Happy Hour Discounts,208968.97,76,2749.59,517.45,4994.51
Clothing,Churn Risk,Senior Salesperson,Holiday Shopping Rush,176825.98,63,2806.76,642.07,4958.78
Clothing,Churn Risk,Senior Salesperson,Hot Picks Promo,230783.74,83,2780.53,537.00,4923.72
Clothing,Churn Risk,Senior Salesperson,Instant Gratification Sale,260629.04,94,2772.65,522.66,4998.85
Clothing,Churn Risk,Senior Salesperson,Limited Time Treasures,189091.92,68,2780.76,618.38,4989.54
Clothing,Churn Risk,Senior Salesperson,Loyalty Rewards Blast,228150.17,84,2716.07,523.81,4991.43
Clothing,Churn Risk,Senior Salesperson,Mega Weekend Bonanza,221565.76,80,2769.57,538.33,4954.90
Clothing,Churn Risk,Senior Salesperson,Mid-Year Madness,230798.59,83,2780.71,502.44,4962.31
Clothing,Churn Risk,Senior Salesperson,Midnight Madness,216358.89,78,2773.83,560.60,4884.44
Clothing,Churn Risk,Senior Salesperson,Mystery Discount Days,231874.13,81,2862.64,567.52,4974.81
Clothing,Churn Risk,Senior Salesperson,New Arrival Showcase,217719.55,77,2827.53,512.99,4984.16
Clothing,Churn Risk,Senior Salesperson,New Product Launch Promo,199407.73,73,2731.61,520.13,4944.80
Clothing,Churn Risk,Senior Salesperson,New Year Kickoff,201142.98,77,2612.25,518.02,4954.51
Clothing,Churn Risk,Senior Salesperson,Price Drop Parade,201489.46,76,2651.18,540.56,4875.56
Clothing,Churn Risk,Senior Salesperson,Red Tag Clearance,169475.68,62,2733.48,550.63,4939.22
Clothing,Churn Risk,Senior Salesperson,Seasonal Surprise Box,196333.49,73,2689.50,651.16,4887.57
Clothing,Churn Risk,Senior Salesperson,Shop & Save Spectacular,188983.93,76,2486.63,546.82,4968.32
Clothing,Churn Risk,Senior Salesperson,Smart Shopper Week,211932.50,76,2788.59,504.15,4999.86
Clothing,Churn Risk,Senior Salesperson,Spring Refresh Event,192651.22,68,2833.11,583.07,4996.02
Clothing,Churn Risk,Senior Salesperson,Spring Splash Discounts,222252.87,78,2849.40,651.77,4960.86
Clothing,Churn Risk,Senior Salesperson,Summer Sizzle Promo,196260.23,76,2582.37,511.51,4927.75
Clothing,Churn Risk,Senior Salesperson,Super Savings Week,209935.29,76,2762.31,632.44,4989.04
Clothing,Churn Risk,Senior Salesperson,Ultimate Value Event,140729.34,52,2706.33,674.48,4998.67
Clothing,Churn Risk,Senior Salesperson,VIP Access Sale,160444.70,58,2766.29,525.59,4974.45
Clothing,Churn Risk,Senior Salesperson,Weekend Warrior Specials,185170.32,70,2645.29,527.62,4942.33
Clothing,Churn Risk,Senior Salesperson,Winter Clearance Carnival,212167.50,78,2720.10,522.50,4994.24
Clothing,Churn Risk,Senior Salesperson,Winter Wonders Sale,189487.92,74,2560.65,625.46,4960.21
Clothing,Deal Seeker,Manager,12 Days of Deals,254676.57,96,2652.88,530.68,4996.81
Clothing,Deal Seeker,Manager,Autumn Deals Drive,291057.89,101,2881.76,518.04,4959.79
Clothing,Deal Seeker,Manager,BOGO Blitz,220510.35,81,2722.35,500.97,4969.29
Clothing,Deal Seeker,Manager,Back to School Boost,230839.77,84,2748.09,514.47,4948.64
Clothing,Deal Seeker,Manager,Birthday Bash Sale,251269.49,93,2701.82,532.69,4994.20
Clothing,Deal Seeker,Manager,Black Friday Blowout,241306.02,79,3054.51,595.80,4965.89
Clothing,Deal Seeker,Manager,Cart Crasher Campaign,243848.22,85,2868.80,508.37,4989.90
Clothing,Deal Seeker,Manager,Cashback Carnival,222399.00,77,2888.30,601.21,4961.22
Clothing,Deal Seeker,Manager,Clearance Countdown,247473.60,90,2749.71,529.19,4921.19
Clothing,Deal Seeker,Manager,Countdown to Savings,172439.13,69,2499.12,535.14,4963.31
Clothing,Deal Seeker,Manager,Customer Appreciation Week,224313.40,83,2702.57,523.40,4924.63
Clothing,Deal Seeker,Manager,Cyber Monday Mania,255545.87,95,2689.96,502.07,4990.88
Clothing,Deal Seeker,Manager,Deal of the Month,250904.32,91,2757.19,577.97,4934.99
Clothing,Deal Seeker,Manager,Double Points Bonanza,236073.40,83,2844.26,503.93,4844.07
Clothing,Deal Seeker,Manager,Early Bird Specials,248213.33,84,2954.92,567.68,4969.72
Clothing,Deal Seeker,Manager,End of Season Sale,251020.67,89,2820.46,553.88,4933.50
Clothing,Deal Seeker,Manager,Exclusive Insider Offers,221084.68,82,2696.15,513.28,4853.81
Clothing,Deal Seeker,Manager,Festive Fever Promo,229985.19,85,2705.71,509.13,4939.91
Clothing,Deal Seeker,Manager,Final Call Frenzy,248801.54,89,2795.52,541.12,4971.11
Clothing,Deal Seeker,Manager,Flash Frenzy Friday,219678.29,83,2646.73,582.82,4994.26
Clothing,Deal Seeker,Manager,"Gift More, Spend Less",239987.26,85,2823.38,510.97,4981.44
Clothing,Deal Seeker,Manager,Golden Hour Bargains,267025.19,92,2902.45,579.37,4997.10
Clothing,Deal Seeker,Manager,Green Weekend Deals,250145.70,96,2605.68,505.56,4740.86
Clothing,Deal Seeker,Manager,Happy Hour Discounts,240833.18,85,2833.33,548.71,4993.33
Clothing,Deal Seeker,Manager,Holiday Shopping Rush,203283.70,83,2449.20,501.97,4966.84
Clothing,Deal Seeker,Manager,Hot Picks Promo,209371.42,76,2754.89,515.29,4958.46
Clothing,Deal Seeker,Manager,Instant Gratification Sale,190563.44,75,2540.85,509.42,4654.49
Clothing,Deal Seeker,Manager,Limited Time Treasures,254820.92,83,3070.13,586.99,4903.24
Clothing,Deal Seeker,Manager,Loyalty Rewards Blast,271904.00,90,3021.16,607.97,4965.78
Clothing,Deal Seeker,Manager,Mega Weekend Bonanza,210911.77,77,2739.11,520.09,4987.76
Clothing,Deal Seeker,Manager,Mid-Year Madness,227254.42,83,2738.01,500.89,4997.09
Clothing,Deal Seeker,Manager,Midnight Madness,233390.37,84,2778.46,502.64,4998.11
Clothing,Deal Seeker,Manager,Mystery Discount Days,240681.67,91,2644.85,547.12,4936.72
Clothing,Deal Seeker,Manager,New Arrival Showcase,225239.84,79,2851.14,522.21,4998.00
Clothing,Deal Seeker,Manager,New Product Launch Promo,223764.02,78,2868.77,501.71,4975.69
Clothing,Deal Seeker,Manager,New Year Kickoff,241791.08,89,2716.75,720.23,4992.69
Clothing,Deal Seeker,Manager,Price Drop Parade,256355.19,98,2615.87,513.72,4914.85
Clothing,Deal Seeker,Manager,Red Tag Clearance,220677.32,80,2758.47,516.38,4879.90
Clothing,Deal Seeker,Manager,Seasonal Surprise Box,271367.08,96,2826.74,515.96,4957.04
Clothing,Deal Seeker,Manager,Shop & Save Spectacular,193317.07,63,3068.52,755.84,4995.64
Clothing,Deal Seeker,Manager,Smart Shopper Week,195712.24,72,2718.23,629.71,4930.69
Clothing,Deal Seeker,Manager,Spring Refresh Event,255614.02,90,2840.16,500.55,4949.65
Clothing,Deal Seeker,Manager,Spring Splash Discounts,202482.77,73,2773.74,503.97,4975.06
Clothing,Deal Seeker,Manager,Summer Sizzle Promo,209044.07,76,2750.58,513.93,4975.17
Clothing,Deal Seeker,Manager,Super Savings Week,238189.54,86,2769.65,555.09,4936.67
Clothing,Deal Seeker,Manager,Ultimate Value Event,206089.17,79,2608.72,576.48,4985.25
Clothing,Deal Seeker,Manager,VIP Access Sale,275598.70,89,3096.61,562.01,4952.43
Clothing,Deal Seeker,Manager,Weekend Warrior Specials,238473.41,82,2908.21,547.85,4988.31
Clothing,Deal Seeker,Manager,Winter Clearance Carnival,271938.00,98,2774.88,638.68,4941.51
Clothing,Deal Seeker,Manager,Winter Wonders Sale,237396.34,96,2472.88,521.06,4991.55
Clothing,Deal Seeker,Sales Associate,12 Days of Deals,294980.87,100,2949.81,566.33,4970.14
Clothing,Deal Seeker,Sales Associate,Autumn Deals Drive,300377.38,101,2974.03,514.37,4991.85
Clothing,Deal Seeker,Sales Associate,BOGO Blitz,237364.77,92,2580.05,551.62,4964.63
Clothing,Deal Seeker,Sales Associate,Back to School Boost,270559.46,97,2789.27,531.12,4989.82
Clothing,Deal Seeker,Sales Associate,Birthday Bash Sale,242083.02,95,2548.24,501.20,4896.68
Clothing,Deal Seeker,Sales Associate,Black Friday Blowout,263505.94,93,2833.40,514.06,4967.33
Clothing,Deal Seeker,Sales Associate,Cart Crasher Campaign,197349.72,74,2666.89,753.99,4958.71
Clothing,Deal Seeker,Sales Associate,Cashback Carnival,193506.68,73,2650.78,515.77,4910.83
Clothing,Deal Seeker,Sales Associate,Clearance Countdown,281888.62,105,2684.65,631.52,4897.27
Clothing,Deal Seeker,Sales Associate,Countdown to Savings,233539.61,84,2780.23,504.03,4936.42
Clothing,Deal Seeker,Sales Associate,Customer Appreciation Week,236643.11,84,2817.18,548.91,4984.88
Clothing,Deal Seeker,Sales Associate,Cyber Monday Mania,194229.66,76,2555.65,527.15,4955.21
Clothing,Deal Seeker,Sales Associate,Deal of the Month,257480.93,97,2654.44,524.46,4955.45
Clothing,Deal Seeker,Sales Associate,Double Points Bonanza,218592.84,76,2876.22,501.70,4978.78
Clothing,Deal Seeker,Sales Associate,Early Bird Specials,284892.75,99,2877.70,646.45,4988.14
Clothing,Deal Seeker,Sales Associate,End of Season Sale,203271.84,70,2903.88,504.46,4921.45
Clothing,Deal Seeker,Sales Associate,Exclusive Insider Offers,219632.44,85,2583.91,515.70,4980.74
Clothing,Deal Seeker,Sales Associate,Festive Fever Promo,256089.31,96,2667.60,560.56,4988.75
Clothing,Deal Seeker,Sales Associate,Final Call Frenzy,262364.53,92,2851.79,524.93,4996.06
Clothing,Deal Seeker,Sales Associate,Flash Frenzy Friday,299923.10,102,2940.42,561.83,4943.05
Clothing,Deal Seeker,Sales Associate,"Gift More, Spend Less",277693.38,100,2776.93,514.52,4843.30
Clothing,Deal Seeker,Sales Associate,Golden Hour Bargains,219452.87,80,2743.16,639.48,4907.51
Clothing,Deal Seeker,Sales Associate,Green Weekend Deals,278004.12,99,2808.12,502.55,4957.58
Clothing,Deal Seeker,Sales Associate,Happy Hour Discounts,242458.26,90,2693.98,583.10,4875.60
Clothing,Deal Seeker,Sales Associate,Holiday Shopping Rush,198740.52,73,2722.47,588.26,4916.23
Clothing,Deal Seeker,Sales Associate,Hot Picks Promo,231896.61,88,2635.19,502.48,4968.49
Clothing,Deal Seeker,Sales Associate,Instant Gratification Sale,207258.63,84,2467.36,536.65,4891.09
Clothing,Deal Seeker,Sales Associate,Limited Time Treasures,288737.06,103,2803.27,509.27,4886.81
Clothing,Deal Seeker,Sales Associate,Loyalty Rewards Blast,202675.10,82,2471.65,505.10,4985.45
Clothing,Deal Seeker,Sales Associate,Mega Weekend Bonanza,223772.87,78,2868.88,566.36,4957.09
Clothing,Deal Seeker,Sales Associate,Mid-Year Madness,214429.26,78,2749.09,511.74,4987.56
Clothing,Deal Seeker,Sales Associate,Midnight Madness,238032.76,91,2615.74,512.27,4888.85
Clothing,Deal Seeker,Sales Associate,Mystery Discount Days,245645.86,89,2760.07,504.07,4976.22
Clothing,Deal Seeker,Sales Associate,New Arrival Showcase,258486.91,86,3005.66,610.26,4965.97
Clothing,Deal Seeker,Sales Associate,New Product Launch Promo,194126.82,75,2588.36,541.18,4929.74
Clothing,Deal Seeker,Sales Associate,New Year Kickoff,251734.61,90,2797.05,599.31,4977.67
Clothing,Deal Seeker,Sales Associate,Price Drop Parade,244576.97,87,2811.23,528.48,4974.06
Clothing,Deal Seeker,Sales Associate,Red Tag Clearance,208285.75,76,2740.60,540.59,4905.11
Clothing,Deal Seeker,Sales Associate,Seasonal Surprise Box,273912.95,96,2853.26,500.52,4978.73
Clothing,Deal Seeker,Sales Associate,Shop & Save Spectacular,244802.69,100,2448.03,500.14,4984.02
