category,brand,customer_segment,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Clothing,Adidas,Churn Risk,Small Stores / Shops,New Year Kickoff,47002.45,18,2611.25,683.02,4860.73
Clothing,Adidas,Churn Risk,Small Stores / Shops,Price Drop Parade,52510.15,22,2386.82,560.63,4689.21
Clothing,Adidas,Churn Risk,Small Stores / Shops,Red Tag Clearance,65310.63,28,2332.52,618.81,4982.81
Clothing,Adidas,Churn Risk,Small Stores / Shops,Seasonal Surprise Box,65846.87,26,2532.57,632.67,4914.78
Clothing,Adidas,Churn Risk,Small Stores / Shops,Shop & Save Spectacular,68198.07,24,2841.59,808.44,4726.94
Clothing,Adidas,Churn Risk,Small Stores / Shops,Smart Shopper Week,50605.67,20,2530.28,594.66,4344.62
Clothing,Adidas,Churn Risk,Small Stores / Shops,Spring Refresh Event,38017.02,15,2534.47,534.63,4543.82
Clothing,Adidas,Churn Risk,Small Stores / Shops,Spring Splash Discounts,69887.15,25,2795.49,577.56,4960.86
Clothing,Adidas,Churn Risk,Small Stores / Shops,Summer Sizzle Promo,58780.64,21,2799.08,808.96,4407.09
Clothing,Adidas,Churn Risk,Small Stores / Shops,Super Savings Week,64898.09,19,3415.69,513.59,4837.76
Clothing,Adidas,Churn Risk,Small Stores / Shops,Ultimate Value Event,54375.67,20,2718.78,632.88,4861.16
Clothing,Adidas,Churn Risk,Small Stores / Shops,VIP Access Sale,32189.45,13,2476.11,725.37,4816.34
Clothing,Adidas,Churn Risk,Small Stores / Shops,Weekend Warrior Specials,43283.81,14,3091.70,723.91,4989.77
Clothing,Adidas,Churn Risk,Small Stores / Shops,Winter Clearance Carnival,52574.31,20,2628.72,571.93,4414.09
Clothing,Adidas,Churn Risk,Small Stores / Shops,Winter Wonders Sale,59524.76,26,2289.41,625.46,4827.83
Clothing,Adidas,Churn Risk,Supermarkets ,12 Days of Deals,74611.10,29,2572.80,680.11,4976.56
Clothing,Adidas,Churn Risk,Supermarkets ,Autumn Deals Drive,66585.00,24,2774.38,1018.38,4231.06
Clothing,Adidas,Churn Risk,Supermarkets ,BOGO Blitz,73585.53,25,2943.42,897.64,4868.95
Clothing,Adidas,Churn Risk,Supermarkets ,Back to School Boost,89935.60,34,2645.16,605.49,4974.32
Clothing,Adidas,Churn Risk,Supermarkets ,Birthday Bash Sale,58724.72,23,2553.25,574.63,4866.15
Clothing,Adidas,Churn Risk,Supermarkets ,Black Friday Blowout,84554.98,29,2915.69,503.18,4977.09
Clothing,Adidas,Churn Risk,Supermarkets ,Cart Crasher Campaign,66077.05,23,2872.92,671.25,4950.61
Clothing,Adidas,Churn Risk,Supermarkets ,Cashback Carnival,75241.14,28,2687.18,569.49,4869.06
Clothing,Adidas,Churn Risk,Supermarkets ,Clearance Countdown,38801.10,17,2282.42,1013.70,3924.78
Clothing,Adidas,Churn Risk,Supermarkets ,Countdown to Savings,69092.11,24,2878.84,529.00,4749.50
Clothing,Adidas,Churn Risk,Supermarkets ,Customer Appreciation Week,41753.43,17,2456.08,650.37,4747.76
Clothing,Adidas,Churn Risk,Supermarkets ,Cyber Monday Mania,68579.51,22,3117.25,1231.16,4606.39
Clothing,Adidas,Churn Risk,Supermarkets ,Deal of the Month,78873.67,27,2921.25,540.95,4982.42
Clothing,Adidas,Churn Risk,Supermarkets ,Double Points Bonanza,68534.77,22,3115.22,1566.42,4610.83
Clothing,Adidas,Churn Risk,Supermarkets ,Early Bird Specials,59144.46,22,2688.38,799.00,4637.32
Clothing,Adidas,Churn Risk,Supermarkets ,End of Season Sale,72026.00,25,2881.04,1061.54,4753.36
Clothing,Adidas,Churn Risk,Supermarkets ,Exclusive Insider Offers,67295.80,23,2925.90,508.78,4931.91
Clothing,Adidas,Churn Risk,Supermarkets ,Festive Fever Promo,90293.41,37,2440.36,510.97,4843.21
Clothing,Adidas,Churn Risk,Supermarkets ,Final Call Frenzy,64478.62,22,2930.85,905.44,4715.61
Clothing,Adidas,Churn Risk,Supermarkets ,Flash Frenzy Friday,67218.27,24,2800.76,511.20,4658.63
Clothing,Adidas,Churn Risk,Supermarkets ,"Gift More, Spend Less",62711.40,26,2411.98,693.50,4944.80
Clothing,Adidas,Churn Risk,Supermarkets ,Golden Hour Bargains,61997.93,20,3099.90,786.96,4991.51
Clothing,Adidas,Churn Risk,Supermarkets ,Green Weekend Deals,70082.44,27,2595.65,631.26,4714.30
Clothing,Adidas,Churn Risk,Supermarkets ,Happy Hour Discounts,51487.76,20,2574.39,548.47,4248.32
Clothing,Adidas,Churn Risk,Supermarkets ,Holiday Shopping Rush,68273.87,23,2968.43,1277.83,4940.32
Clothing,Adidas,Churn Risk,Supermarkets ,Hot Picks Promo,67552.12,26,2598.16,593.47,4923.72
Clothing,Adidas,Churn Risk,Supermarkets ,Instant Gratification Sale,49973.52,19,2630.19,745.26,4998.40
Clothing,Adidas,Churn Risk,Supermarkets ,Limited Time Treasures,67826.01,24,2826.08,705.40,4733.87
Clothing,Adidas,Churn Risk,Supermarkets ,Loyalty Rewards Blast,56938.66,18,3163.26,1089.13,4832.79
Clothing,Adidas,Churn Risk,Supermarkets ,Mega Weekend Bonanza,48464.72,23,2107.16,622.79,3818.16
Clothing,Adidas,Churn Risk,Supermarkets ,Mid-Year Madness,69306.57,22,3150.30,714.80,4935.87
Clothing,Adidas,Churn Risk,Supermarkets ,Midnight Madness,60086.25,22,2731.19,512.42,4865.84
Clothing,Adidas,Churn Risk,Supermarkets ,Mystery Discount Days,72136.06,23,3136.35,758.48,4979.18
Clothing,Adidas,Churn Risk,Supermarkets ,New Arrival Showcase,76812.10,25,3072.48,541.17,4887.41
Clothing,Adidas,Churn Risk,Supermarkets ,New Product Launch Promo,63011.75,22,2864.17,615.78,4973.89
Clothing,Adidas,Churn Risk,Supermarkets ,New Year Kickoff,58399.08,22,2654.50,543.84,4955.51
Clothing,Adidas,Churn Risk,Supermarkets ,Price Drop Parade,54049.91,20,2702.50,571.45,4710.85
Clothing,Adidas,Churn Risk,Supermarkets ,Red Tag Clearance,34583.56,13,2660.27,809.23,4939.22
Clothing,Adidas,Churn Risk,Supermarkets ,Seasonal Surprise Box,65595.40,23,2851.97,678.42,4841.21
Clothing,Adidas,Churn Risk,Supermarkets ,Shop & Save Spectacular,61157.13,21,2912.24,576.60,4936.87
Clothing,Adidas,Churn Risk,Supermarkets ,Smart Shopper Week,82736.83,29,2852.99,832.26,4889.47
Clothing,Adidas,Churn Risk,Supermarkets ,Spring Refresh Event,50897.70,18,2827.65,1015.29,4997.20
Clothing,Adidas,Churn Risk,Supermarkets ,Spring Splash Discounts,41037.37,20,2051.87,702.34,4509.99
Clothing,Adidas,Churn Risk,Supermarkets ,Summer Sizzle Promo,37269.13,21,1774.72,580.01,3494.73
Clothing,Adidas,Churn Risk,Supermarkets ,Super Savings Week,65798.86,24,2741.62,671.25,4524.01
Clothing,Adidas,Churn Risk,Supermarkets ,Ultimate Value Event,67512.41,25,2700.50,750.58,4731.15
Clothing,Adidas,Churn Risk,Supermarkets ,VIP Access Sale,55874.19,19,2940.75,591.93,4894.06
Clothing,Adidas,Churn Risk,Supermarkets ,Weekend Warrior Specials,67678.33,28,2417.08,534.87,4993.94
Clothing,Adidas,Churn Risk,Supermarkets ,Winter Clearance Carnival,73888.76,25,2955.55,535.31,4919.39
Clothing,Adidas,Churn Risk,Supermarkets ,Winter Wonders Sale,64537.49,22,2933.52,705.17,4929.83
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,12 Days of Deals,59409.71,23,2583.03,908.39,4782.00
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Autumn Deals Drive,75927.27,23,3301.19,688.45,4891.83
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,BOGO Blitz,65125.03,22,2960.23,565.98,4914.72
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Back to School Boost,72857.31,24,3035.72,518.87,4933.66
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Birthday Bash Sale,51530.94,20,2576.55,661.59,4994.20
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Black Friday Blowout,78170.36,26,3006.55,797.29,4947.74
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Cart Crasher Campaign,57349.85,21,2730.95,731.51,4875.30
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Cashback Carnival,49918.93,20,2495.95,515.77,4849.76
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Clearance Countdown,62932.31,24,2622.18,505.52,4651.33
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Countdown to Savings,52884.79,18,2938.04,681.12,4863.05
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Customer Appreciation Week,62092.17,19,3268.01,1686.33,4747.78
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Cyber Monday Mania,61217.19,25,2448.69,632.08,4948.27
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Deal of the Month,78749.99,27,2916.67,577.97,4950.00
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Double Points Bonanza,32778.26,12,2731.52,530.30,4740.14
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Early Bird Specials,55367.05,23,2407.26,567.13,4688.94
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,End of Season Sale,54093.06,18,3005.17,610.80,4833.07
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Exclusive Insider Offers,63961.12,20,3198.06,1519.23,4968.64
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Festive Fever Promo,61016.49,16,3813.53,2300.43,4895.67
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Final Call Frenzy,64068.78,22,2912.22,555.33,4937.97
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Flash Frenzy Friday,59416.71,20,2970.84,1116.75,4291.75
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,"Gift More, Spend Less",46708.54,16,2919.28,1066.77,4556.94
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Golden Hour Bargains,47590.35,18,2643.91,656.27,4823.68
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Green Weekend Deals,55781.62,19,2935.87,579.55,4953.96
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Happy Hour Discounts,62611.53,24,2608.81,741.15,4633.35
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Holiday Shopping Rush,74451.44,26,2863.52,600.65,4934.17
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Hot Picks Promo,54841.28,18,3046.74,1180.08,4968.49
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Instant Gratification Sale,57537.40,22,2615.34,509.42,4616.78
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Limited Time Treasures,57498.39,23,2499.93,556.42,4490.19
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Loyalty Rewards Blast,67626.31,23,2940.27,505.10,4881.65
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Mega Weekend Bonanza,57965.62,22,2634.80,649.03,4744.92
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Mid-Year Madness,41533.43,22,1887.88,501.32,4180.30
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Midnight Madness,59079.64,23,2568.68,512.27,4952.37
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Mystery Discount Days,74242.17,26,2855.47,793.46,4976.22
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,New Arrival Showcase,40377.75,15,2691.85,1293.73,4880.36
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,New Product Launch Promo,36897.81,16,2306.11,545.87,4793.11
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,New Year Kickoff,46369.33,17,2727.61,880.76,4523.07
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Price Drop Parade,78537.15,27,2908.78,1179.68,4724.74
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Red Tag Clearance,76645.28,27,2838.71,517.61,4905.92
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Seasonal Surprise Box,79827.23,29,2752.66,702.91,4928.22
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Shop & Save Spectacular,65490.54,24,2728.77,554.78,4900.34
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Smart Shopper Week,68241.95,22,3101.91,920.81,4847.06
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Spring Refresh Event,61935.92,23,2692.87,567.95,4917.83
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Spring Splash Discounts,62595.17,26,2407.51,659.72,4911.84
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Summer Sizzle Promo,68292.77,25,2731.71,672.94,4873.43
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Super Savings Week,73833.47,27,2734.57,522.46,4851.09
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Ultimate Value Event,62237.28,22,2828.97,593.54,4576.47
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,VIP Access Sale,63859.61,19,3361.03,1058.26,4920.58
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Weekend Warrior Specials,93143.11,31,3004.62,722.55,4976.61
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Winter Clearance Carnival,57103.58,21,2719.22,801.27,4757.23
Clothing,Adidas,Deal Seeker,Large Malls / Complexes,Winter Wonders Sale,62431.72,25,2497.27,528.79,4886.54
Clothing,Adidas,Deal Seeker,Small Stores / Shops,12 Days of Deals,75652.91,26,2909.73,601.55,4970.14
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Autumn Deals Drive,67243.19,26,2586.28,518.04,4860.51
Clothing,Adidas,Deal Seeker,Small Stores / Shops,BOGO Blitz,86415.13,34,2541.62,518.34,4789.76
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Back to School Boost,56347.75,21,2683.23,758.15,4465.68
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Birthday Bash Sale,64014.32,21,3048.30,529.74,4893.86
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Black Friday Blowout,45928.86,18,2551.60,663.80,4288.62
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Cart Crasher Campaign,58429.83,22,2655.90,528.70,4647.72
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Cashback Carnival,73761.90,25,2950.48,1205.74,4821.51
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Clearance Countdown,42030.46,17,2472.38,631.52,4787.19
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Countdown to Savings,58103.07,19,3058.06,509.94,4963.31
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Customer Appreciation Week,80805.17,28,2885.90,661.57,4971.64
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Cyber Monday Mania,62164.34,21,2960.21,576.58,4990.88
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Deal of the Month,49692.80,19,2615.41,899.23,4942.38
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Double Points Bonanza,52826.49,19,2780.34,598.74,4673.81
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Early Bird Specials,89711.86,31,2893.93,567.68,4944.70
Clothing,Adidas,Deal Seeker,Small Stores / Shops,End of Season Sale,61871.14,22,2812.32,515.55,4788.24
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Exclusive Insider Offers,56730.08,18,3151.67,1285.27,4909.73
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Festive Fever Promo,95992.92,32,2999.78,802.85,4909.62
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Final Call Frenzy,54633.88,20,2731.69,805.87,4992.84
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Flash Frenzy Friday,27905.64,12,2325.47,610.52,4670.12
Clothing,Adidas,Deal Seeker,Small Stores / Shops,"Gift More, Spend Less",72681.37,25,2907.25,613.11,4834.46
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Golden Hour Bargains,45869.85,17,2698.23,675.00,4743.00
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Green Weekend Deals,77513.42,29,2672.88,606.97,4824.05
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Happy Hour Discounts,34614.83,16,2163.43,597.27,4359.08
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Holiday Shopping Rush,56847.86,21,2707.04,1246.38,4730.01
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Hot Picks Promo,43886.91,21,2089.85,520.65,4261.10
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Instant Gratification Sale,47739.13,20,2386.96,822.17,4948.74
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Limited Time Treasures,54883.36,23,2386.23,619.04,4804.11
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Loyalty Rewards Blast,77199.01,26,2969.19,578.20,4882.37
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Mega Weekend Bonanza,77997.15,25,3119.89,1366.31,4957.09
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Mid-Year Madness,61496.79,24,2562.37,785.92,4386.10
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Midnight Madness,58427.13,20,2921.36,539.35,4803.14
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Mystery Discount Days,62454.75,24,2602.28,561.96,4888.38
Clothing,Adidas,Deal Seeker,Small Stores / Shops,New Arrival Showcase,64333.57,21,3063.50,599.07,4978.03
Clothing,Adidas,Deal Seeker,Small Stores / Shops,New Product Launch Promo,68836.99,26,2647.58,1033.56,4247.39
Clothing,Adidas,Deal Seeker,Small Stores / Shops,New Year Kickoff,59405.34,22,2700.24,687.97,4810.38
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Price Drop Parade,85945.77,29,2963.65,701.29,4852.15
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Red Tag Clearance,56472.91,21,2689.19,518.26,4914.16
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Seasonal Surprise Box,55013.73,23,2391.90,612.03,4978.73
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Shop & Save Spectacular,62526.90,22,2842.13,528.50,4455.61
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Smart Shopper Week,58389.51,22,2654.07,619.61,4942.48
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Spring Refresh Event,67246.61,21,3202.22,535.22,4696.35
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Spring Splash Discounts,53381.35,17,3140.08,503.97,4927.91
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Summer Sizzle Promo,70994.80,26,2730.57,513.93,4975.17
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Super Savings Week,51493.07,20,2574.65,535.44,4983.09
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Ultimate Value Event,64381.09,24,2682.55,608.43,4851.34
Clothing,Adidas,Deal Seeker,Small Stores / Shops,VIP Access Sale,76154.79,27,2820.55,560.93,4952.43
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Weekend Warrior Specials,39261.70,15,2617.45,651.82,4039.71
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Winter Clearance Carnival,71620.52,25,2864.82,614.61,4909.08
Clothing,Adidas,Deal Seeker,Small Stores / Shops,Winter Wonders Sale,60546.74,21,2883.18,586.36,4924.10
Clothing,Adidas,Deal Seeker,Supermarkets ,12 Days of Deals,59750.59,22,2715.94,749.70,4801.91
Clothing,Adidas,Deal Seeker,Supermarkets ,Autumn Deals Drive,85369.88,27,3161.85,1311.19,4991.85
Clothing,Adidas,Deal Seeker,Supermarkets ,BOGO Blitz,49115.93,16,3069.75,1071.94,4692.55
Clothing,Adidas,Deal Seeker,Supermarkets ,Back to School Boost,81527.42,27,3019.53,900.62,4989.82
Clothing,Adidas,Deal Seeker,Supermarkets ,Birthday Bash Sale,70218.06,27,2600.67,534.32,4972.85
Clothing,Adidas,Deal Seeker,Supermarkets ,Black Friday Blowout,60526.64,19,3185.61,968.61,4840.65
Clothing,Adidas,Deal Seeker,Supermarkets ,Cart Crasher Campaign,73595.32,27,2725.75,861.56,4818.65
Clothing,Adidas,Deal Seeker,Supermarkets ,Cashback Carnival,62170.27,22,2825.92,541.79,4857.73
Clothing,Adidas,Deal Seeker,Supermarkets ,Clearance Countdown,63758.76,26,2452.26,590.16,4871.41
Clothing,Adidas,Deal Seeker,Supermarkets ,Countdown to Savings,59878.51,23,2603.41,985.27,4934.22
Clothing,Adidas,Deal Seeker,Supermarkets ,Customer Appreciation Week,62201.77,20,3110.09,774.28,4914.73
Clothing,Adidas,Deal Seeker,Supermarkets ,Cyber Monday Mania,53281.25,24,2220.05,704.59,4567.19
Clothing,Adidas,Deal Seeker,Supermarkets ,Deal of the Month,76600.16,27,2837.04,578.40,4916.91
Clothing,Adidas,Deal Seeker,Supermarkets ,Double Points Bonanza,58227.79,25,2329.11,513.04,4535.67
Clothing,Adidas,Deal Seeker,Supermarkets ,Early Bird Specials,74231.97,22,3374.18,710.66,4919.73
Clothing,Adidas,Deal Seeker,Supermarkets ,End of Season Sale,59346.34,22,2697.56,882.87,4933.50
Clothing,Adidas,Deal Seeker,Supermarkets ,Exclusive Insider Offers,55445.85,19,2918.20,534.77,4816.31
Clothing,Adidas,Deal Seeker,Supermarkets ,Festive Fever Promo,79799.14,28,2849.97,594.75,4958.43
Clothing,Adidas,Deal Seeker,Supermarkets ,Final Call Frenzy,69147.60,23,3006.42,509.40,4971.11
Clothing,Adidas,Deal Seeker,Supermarkets ,Flash Frenzy Friday,37239.32,15,2482.62,566.96,4994.26
Clothing,Adidas,Deal Seeker,Supermarkets ,"Gift More, Spend Less",62811.70,26,2415.83,510.97,4670.99
Clothing,Adidas,Deal Seeker,Supermarkets ,Golden Hour Bargains,89224.48,35,2549.27,585.11,4694.43
Clothing,Adidas,Deal Seeker,Supermarkets ,Green Weekend Deals,77231.12,26,2970.43,501.10,4936.01
Clothing,Adidas,Deal Seeker,Supermarkets ,Happy Hour Discounts,54017.63,21,2572.27,623.18,4612.19
Clothing,Adidas,Deal Seeker,Supermarkets ,Holiday Shopping Rush,37776.71,15,2518.45,553.86,4352.64
Clothing,Adidas,Deal Seeker,Supermarkets ,Hot Picks Promo,63828.64,22,2901.30,805.21,4958.46
Clothing,Adidas,Deal Seeker,Supermarkets ,Instant Gratification Sale,84439.61,31,2723.86,632.86,4985.30
Clothing,Adidas,Deal Seeker,Supermarkets ,Limited Time Treasures,73645.50,26,2832.52,501.46,4886.81
Clothing,Adidas,Deal Seeker,Supermarkets ,Loyalty Rewards Blast,65205.79,25,2608.23,571.99,4682.11
Clothing,Adidas,Deal Seeker,Supermarkets ,Mega Weekend Bonanza,35253.86,14,2518.13,650.06,4823.83
Clothing,Adidas,Deal Seeker,Supermarkets ,Mid-Year Madness,76021.37,26,2923.90,511.18,4853.56
