category,brand,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Clothing,Adidas,Small Stores / Shops,Manager,Seasonal Surprise Box,105838.14,42,2519.96,759.58,4990.98
Clothing,Adidas,Small Stores / Shops,Manager,Shop & Save Spectacular,138769.36,53,2618.29,572.84,4877.56
Clothing,Adidas,Small Stores / Shops,Manager,Smart Shopper Week,145209.58,56,2593.03,518.72,4807.46
Clothing,Adidas,Small Stores / Shops,Manager,Spring Refresh Event,113806.89,43,2646.67,534.63,4995.47
Clothing,Adidas,Small Stores / Shops,Manager,Spring Splash Discounts,180278.08,64,2816.85,503.97,4993.32
Clothing,Adidas,Small Stores / Shops,Manager,Summer Sizzle Promo,160872.84,63,2553.54,513.93,4975.17
Clothing,Adidas,Small Stores / Shops,Manager,Super Savings Week,168219.29,59,2851.17,531.76,4959.27
Clothing,Adidas,Small Stores / Shops,Manager,Ultimate Value Event,127494.73,42,3035.59,632.88,4949.42
Clothing,Adidas,Small Stores / Shops,Manager,VIP Access Sale,120381.61,43,2799.57,506.38,4952.43
Clothing,Adidas,Small Stores / Shops,Manager,Weekend Warrior Specials,156288.87,57,2741.91,502.44,4989.77
Clothing,Adidas,Small Stores / Shops,Manager,Winter Clearance Carnival,169837.02,58,2928.22,524.08,4909.08
Clothing,Adidas,Small Stores / Shops,Manager,Winter Wonders Sale,162629.08,58,2803.95,586.36,4894.09
Clothing,Adidas,Small Stores / Shops,Sales Associate,12 Days of Deals,150767.26,52,2899.37,512.27,4970.14
Clothing,Adidas,Small Stores / Shops,Sales Associate,Autumn Deals Drive,214196.60,73,2934.20,653.58,4965.27
Clothing,Adidas,Small Stores / Shops,Sales Associate,BOGO Blitz,163192.94,63,2590.36,521.79,4988.61
Clothing,Adidas,Small Stores / Shops,Sales Associate,Back to School Boost,150000.14,60,2500.00,501.04,4994.39
Clothing,Adidas,Small Stores / Shops,Sales Associate,Birthday Bash Sale,146121.46,54,2705.95,500.58,4996.78
Clothing,Adidas,Small Stores / Shops,Sales Associate,Black Friday Blowout,173349.91,63,2751.59,562.65,4954.24
Clothing,Adidas,Small Stores / Shops,Sales Associate,Cart Crasher Campaign,115752.95,44,2630.75,541.70,4967.90
Clothing,Adidas,Small Stores / Shops,Sales Associate,Cashback Carnival,166772.36,63,2647.18,532.95,4918.90
Clothing,Adidas,Small Stores / Shops,Sales Associate,Clearance Countdown,156179.63,58,2692.75,628.15,4996.24
Clothing,Adidas,Small Stores / Shops,Sales Associate,Countdown to Savings,149509.19,54,2768.69,531.85,4955.79
Clothing,Adidas,Small Stores / Shops,Sales Associate,Customer Appreciation Week,144218.64,50,2884.37,680.84,4977.50
Clothing,Adidas,Small Stores / Shops,Sales Associate,Cyber Monday Mania,132336.29,48,2757.01,621.12,4902.23
Clothing,Adidas,Small Stores / Shops,Sales Associate,Deal of the Month,148594.13,53,2803.66,529.02,4999.41
Clothing,Adidas,Small Stores / Shops,Sales Associate,Double Points Bonanza,152015.22,51,2980.69,598.74,4957.89
Clothing,Adidas,Small Stores / Shops,Sales Associate,Early Bird Specials,165651.05,59,2807.64,600.74,4774.48
Clothing,Adidas,Small Stores / Shops,Sales Associate,End of Season Sale,103003.94,40,2575.10,515.55,4757.29
Clothing,Adidas,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,176301.06,67,2631.36,532.79,4951.25
Clothing,Adidas,Small Stores / Shops,Sales Associate,Festive Fever Promo,105187.62,38,2768.10,532.46,4814.24
Clothing,Adidas,Small Stores / Shops,Sales Associate,Final Call Frenzy,197176.05,64,3080.88,613.56,4989.90
Clothing,Adidas,Small Stores / Shops,Sales Associate,Flash Frenzy Friday,132315.23,51,2594.42,585.75,4941.27
Clothing,Adidas,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",188986.45,67,2820.69,530.30,4958.60
Clothing,Adidas,Small Stores / Shops,Sales Associate,Golden Hour Bargains,124565.59,46,2707.95,506.24,4601.10
Clothing,Adidas,Small Stores / Shops,Sales Associate,Green Weekend Deals,126912.49,49,2590.05,606.97,4767.97
Clothing,Adidas,Small Stores / Shops,Sales Associate,Happy Hour Discounts,142715.02,55,2594.82,536.61,4818.56
Clothing,Adidas,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,170302.23,68,2504.44,542.11,4878.77
Clothing,Adidas,Small Stores / Shops,Sales Associate,Hot Picks Promo,157903.72,49,3222.52,656.39,4968.97
Clothing,Adidas,Small Stores / Shops,Sales Associate,Instant Gratification Sale,186034.87,66,2818.71,535.85,4938.08
Clothing,Adidas,Small Stores / Shops,Sales Associate,Limited Time Treasures,101385.66,48,2112.20,614.53,4868.08
Clothing,Adidas,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,141694.86,49,2891.73,698.87,4896.46
Clothing,Adidas,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,137684.72,50,2753.69,602.65,4992.14
Clothing,Adidas,Small Stores / Shops,Sales Associate,Mid-Year Madness,165362.80,60,2756.05,764.12,4927.99
Clothing,Adidas,Small Stores / Shops,Sales Associate,Midnight Madness,132750.79,48,2765.64,539.35,4740.47
Clothing,Adidas,Small Stores / Shops,Sales Associate,Mystery Discount Days,185456.62,62,2991.24,697.24,4906.97
Clothing,Adidas,Small Stores / Shops,Sales Associate,New Arrival Showcase,170076.85,58,2932.36,977.98,4988.89
Clothing,Adidas,Small Stores / Shops,Sales Associate,New Product Launch Promo,199011.42,68,2926.64,718.26,4984.79
Clothing,Adidas,Small Stores / Shops,Sales Associate,New Year Kickoff,125048.73,47,2660.61,532.30,4930.98
Clothing,Adidas,Small Stores / Shops,Sales Associate,Price Drop Parade,180091.58,70,2572.74,537.35,4987.71
Clothing,Adidas,Small Stores / Shops,Sales Associate,Red Tag Clearance,172349.28,61,2825.40,544.64,4982.81
Clothing,Adidas,Small Stores / Shops,Sales Associate,Seasonal Surprise Box,137915.36,58,2377.85,578.09,4978.73
Clothing,Adidas,Small Stores / Shops,Sales Associate,Shop & Save Spectacular,138801.38,54,2570.40,513.48,4900.10
Clothing,Adidas,Small Stores / Shops,Sales Associate,Smart Shopper Week,157173.35,58,2709.89,558.79,4921.96
Clothing,Adidas,Small Stores / Shops,Sales Associate,Spring Refresh Event,141786.78,53,2675.22,557.69,4930.99
Clothing,Adidas,Small Stores / Shops,Sales Associate,Spring Splash Discounts,156911.13,56,2801.98,535.84,4914.43
Clothing,Adidas,Small Stores / Shops,Sales Associate,Summer Sizzle Promo,203535.01,73,2788.15,607.99,4936.99
Clothing,Adidas,Small Stores / Shops,Sales Associate,Super Savings Week,153468.72,54,2842.01,736.46,4998.86
Clothing,Adidas,Small Stores / Shops,Sales Associate,Ultimate Value Event,170768.00,60,2846.13,706.38,4998.36
Clothing,Adidas,Small Stores / Shops,Sales Associate,VIP Access Sale,184505.36,65,2838.54,621.38,4978.47
Clothing,Adidas,Small Stores / Shops,Sales Associate,Weekend Warrior Specials,149885.26,56,2676.52,511.44,4964.54
Clothing,Adidas,Small Stores / Shops,Sales Associate,Winter Clearance Carnival,128183.37,49,2615.99,510.29,4918.21
Clothing,Adidas,Small Stores / Shops,Sales Associate,Winter Wonders Sale,147994.16,59,2508.38,554.10,4833.80
Clothing,Adidas,Small Stores / Shops,Salesperson,12 Days of Deals,211142.67,77,2742.11,675.90,4974.07
Clothing,Adidas,Small Stores / Shops,Salesperson,Autumn Deals Drive,155167.08,56,2770.84,538.66,4980.77
Clothing,Adidas,Small Stores / Shops,Salesperson,BOGO Blitz,144397.68,52,2776.88,518.34,4871.97
Clothing,Adidas,Small Stores / Shops,Salesperson,Back to School Boost,146177.33,49,2983.21,760.93,4945.79
Clothing,Adidas,Small Stores / Shops,Salesperson,Birthday Bash Sale,179547.61,64,2805.43,502.17,4871.49
Clothing,Adidas,Small Stores / Shops,Salesperson,Black Friday Blowout,169782.82,62,2738.43,567.65,4994.34
Clothing,Adidas,Small Stores / Shops,Salesperson,Cart Crasher Campaign,131097.49,45,2913.28,739.54,4931.02
Clothing,Adidas,Small Stores / Shops,Salesperson,Cashback Carnival,169407.11,61,2777.17,566.74,4961.14
Clothing,Adidas,Small Stores / Shops,Salesperson,Clearance Countdown,141580.02,54,2621.85,511.56,4859.84
Clothing,Adidas,Small Stores / Shops,Salesperson,Countdown to Savings,153409.43,59,2600.16,509.94,4827.42
Clothing,Adidas,Small Stores / Shops,Salesperson,Customer Appreciation Week,152034.96,58,2621.29,523.17,4980.59
Clothing,Adidas,Small Stores / Shops,Salesperson,Cyber Monday Mania,163082.06,60,2718.03,576.58,4993.46
Clothing,Adidas,Small Stores / Shops,Salesperson,Deal of the Month,139549.61,52,2683.65,567.68,4942.38
Clothing,Adidas,Small Stores / Shops,Salesperson,Double Points Bonanza,200189.58,70,2859.85,583.85,4986.54
Clothing,Adidas,Small Stores / Shops,Salesperson,Early Bird Specials,161620.22,54,2992.97,634.82,4917.36
Clothing,Adidas,Small Stores / Shops,Salesperson,End of Season Sale,154072.63,54,2853.20,558.29,4978.41
Clothing,Adidas,Small Stores / Shops,Salesperson,Exclusive Insider Offers,151785.19,54,2810.84,516.58,4926.65
Clothing,Adidas,Small Stores / Shops,Salesperson,Festive Fever Promo,172910.56,61,2834.60,513.73,4795.97
Clothing,Adidas,Small Stores / Shops,Salesperson,Final Call Frenzy,146367.10,61,2399.46,530.19,4992.84
Clothing,Adidas,Small Stores / Shops,Salesperson,Flash Frenzy Friday,125437.20,42,2986.60,610.52,4942.19
Clothing,Adidas,Small Stores / Shops,Salesperson,"Gift More, Spend Less",153480.55,55,2790.56,510.65,4901.85
Clothing,Adidas,Small Stores / Shops,Salesperson,Golden Hour Bargains,169054.49,63,2683.40,658.38,4904.16
Clothing,Adidas,Small Stores / Shops,Salesperson,Green Weekend Deals,129912.95,52,2498.33,566.74,4871.41
Clothing,Adidas,Small Stores / Shops,Salesperson,Happy Hour Discounts,157706.46,60,2628.44,531.80,4892.98
Clothing,Adidas,Small Stores / Shops,Salesperson,Holiday Shopping Rush,153515.57,51,3010.11,601.30,4998.34
Clothing,Adidas,Small Stores / Shops,Salesperson,Hot Picks Promo,194786.69,69,2823.00,520.65,4918.04
Clothing,Adidas,Small Stores / Shops,Salesperson,Instant Gratification Sale,118989.53,43,2767.20,630.91,4948.74
Clothing,Adidas,Small Stores / Shops,Salesperson,Limited Time Treasures,135553.68,46,2946.82,511.13,4916.16
Clothing,Adidas,Small Stores / Shops,Salesperson,Loyalty Rewards Blast,158732.01,57,2784.77,503.40,4989.59
Clothing,Adidas,Small Stores / Shops,Salesperson,Mega Weekend Bonanza,169290.62,59,2869.33,600.61,4931.29
Clothing,Adidas,Small Stores / Shops,Salesperson,Mid-Year Madness,150362.55,56,2685.05,529.64,4825.03
Clothing,Adidas,Small Stores / Shops,Salesperson,Midnight Madness,208913.55,73,2861.83,628.91,4986.14
Clothing,Adidas,Small Stores / Shops,Salesperson,Mystery Discount Days,165980.64,57,2911.94,698.33,4888.38
Clothing,Adidas,Small Stores / Shops,Salesperson,New Arrival Showcase,183726.92,67,2742.19,605.41,4992.69
Clothing,Adidas,Small Stores / Shops,Salesperson,New Product Launch Promo,163579.56,62,2638.38,526.80,4673.67
Clothing,Adidas,Small Stores / Shops,Salesperson,New Year Kickoff,170391.77,65,2621.41,569.89,4810.38
Clothing,Adidas,Small Stores / Shops,Salesperson,Price Drop Parade,109857.70,44,2496.77,576.54,4826.95
Clothing,Adidas,Small Stores / Shops,Salesperson,Red Tag Clearance,185408.92,66,2809.23,527.34,4930.51
Clothing,Adidas,Small Stores / Shops,Salesperson,Seasonal Surprise Box,169358.03,60,2822.63,531.49,4941.89
Clothing,Adidas,Small Stores / Shops,Salesperson,Shop & Save Spectacular,203046.99,76,2671.67,528.50,4949.92
Clothing,Adidas,Small Stores / Shops,Salesperson,Smart Shopper Week,161551.81,56,2884.85,545.17,4991.97
Clothing,Adidas,Small Stores / Shops,Salesperson,Spring Refresh Event,164630.10,59,2790.34,515.97,4696.35
Clothing,Adidas,Small Stores / Shops,Salesperson,Spring Splash Discounts,176566.60,65,2716.41,548.00,4927.91
Clothing,Adidas,Small Stores / Shops,Salesperson,Summer Sizzle Promo,151982.11,56,2713.97,575.10,4967.83
Clothing,Adidas,Small Stores / Shops,Salesperson,Super Savings Week,135306.62,50,2706.13,513.59,4859.43
Clothing,Adidas,Small Stores / Shops,Salesperson,Ultimate Value Event,146594.56,54,2714.71,683.41,4861.16
Clothing,Adidas,Small Stores / Shops,Salesperson,VIP Access Sale,163578.11,59,2772.51,534.21,4915.80
Clothing,Adidas,Small Stores / Shops,Salesperson,Weekend Warrior Specials,159495.34,60,2658.26,533.71,4929.58
Clothing,Adidas,Small Stores / Shops,Salesperson,Winter Clearance Carnival,157045.73,55,2855.38,571.93,4932.29
Clothing,Adidas,Small Stores / Shops,Salesperson,Winter Wonders Sale,168214.98,64,2628.36,612.68,4961.97
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,12 Days of Deals,143557.57,56,2563.53,660.25,4957.04
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Autumn Deals Drive,122045.63,46,2653.17,518.70,4897.12
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,BOGO Blitz,126717.19,49,2586.07,555.98,4949.01
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Back to School Boost,131459.37,43,3057.19,802.67,4956.11
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Birthday Bash Sale,175106.79,55,3183.76,803.67,4933.99
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Black Friday Blowout,139293.74,53,2628.18,565.02,4987.67
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Cart Crasher Campaign,160354.75,54,2969.53,528.70,4894.25
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Cashback Carnival,109988.40,45,2444.19,531.51,4757.18
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Clearance Countdown,106511.73,37,2878.70,645.89,4689.39
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Countdown to Savings,115354.94,41,2813.54,519.60,4876.08
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Customer Appreciation Week,172049.45,60,2867.49,503.78,4934.22
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Cyber Monday Mania,131426.31,50,2628.53,508.76,4963.90
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Deal of the Month,130210.88,48,2712.73,574.54,4897.43
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Double Points Bonanza,132957.03,52,2556.87,554.96,4979.37
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Early Bird Specials,188072.66,68,2765.77,702.56,4994.73
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,End of Season Sale,146077.64,51,2864.27,749.06,4972.03
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Exclusive Insider Offers,122012.52,45,2711.39,733.70,4942.84
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Festive Fever Promo,184258.94,62,2971.92,534.76,4909.62
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Final Call Frenzy,127732.31,48,2661.09,527.10,4936.83
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Flash Frenzy Friday,96287.31,38,2533.88,599.80,4751.36
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,"Gift More, Spend Less",112190.42,41,2736.35,554.53,4865.15
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Golden Hour Bargains,128247.66,48,2671.83,684.87,4529.91
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Green Weekend Deals,132777.28,45,2950.61,656.92,4990.27
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Happy Hour Discounts,138737.35,48,2890.36,576.49,4969.85
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Holiday Shopping Rush,129089.78,47,2746.59,639.26,4896.59
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Hot Picks Promo,149520.76,50,2990.42,673.26,4982.85
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Instant Gratification Sale,154867.40,52,2978.22,841.83,4994.90
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Limited Time Treasures,119700.26,49,2442.86,600.54,4891.99
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Loyalty Rewards Blast,157806.31,56,2817.97,578.20,4952.71
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Mega Weekend Bonanza,160072.00,54,2964.30,542.23,4902.25
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Mid-Year Madness,126958.45,49,2590.99,635.49,4857.67
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Midnight Madness,96893.93,34,2849.82,518.16,4836.35
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Mystery Discount Days,128264.91,49,2617.65,549.38,4805.89
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,New Arrival Showcase,168172.13,57,2950.39,537.41,4984.16
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,New Product Launch Promo,99327.62,38,2613.88,672.68,4834.31
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,New Year Kickoff,123840.56,45,2752.01,560.55,4588.50
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Price Drop Parade,125413.20,47,2668.37,503.07,4944.33
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Red Tag Clearance,150544.15,56,2688.29,518.26,4955.62
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Seasonal Surprise Box,154855.16,60,2580.92,559.89,4915.64
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Shop & Save Spectacular,149166.58,58,2571.84,555.05,4951.90
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Smart Shopper Week,134014.76,52,2577.21,536.78,4841.32
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Spring Refresh Event,134683.60,51,2640.85,552.66,4979.80
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Spring Splash Discounts,116613.21,44,2650.30,534.86,4960.86
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Summer Sizzle Promo,82383.13,34,2423.03,582.69,4953.69
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Super Savings Week,122204.20,42,2909.62,624.26,4955.31
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Ultimate Value Event,129227.01,53,2438.25,518.28,4974.76
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,VIP Access Sale,153206.39,51,3004.05,560.93,4974.51
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Weekend Warrior Specials,85883.70,37,2321.18,503.46,4855.26
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Winter Clearance Carnival,162547.86,57,2851.72,614.61,4953.01
Clothing,Adidas,Small Stores / Shops,Senior Salesperson,Winter Wonders Sale,112948.23,44,2567.01,625.46,4771.84
Clothing,Adidas,Supermarkets ,Manager,12 Days of Deals,159413.15,61,2613.33,505.04,4998.46
Clothing,Adidas,Supermarkets ,Manager,Autumn Deals Drive,179711.37,60,2995.19,534.57,4899.70
Clothing,Adidas,Supermarkets ,Manager,BOGO Blitz,194247.06,73,2660.92,610.76,4868.95
Clothing,Adidas,Supermarkets ,Manager,Back to School Boost,174108.51,61,2854.24,605.49,4955.06
Clothing,Adidas,Supermarkets ,Manager,Birthday Bash Sale,141776.94,57,2487.31,517.04,4972.85
Clothing,Adidas,Supermarkets ,Manager,Black Friday Blowout,171042.44,65,2631.42,546.08,4952.48
Clothing,Adidas,Supermarkets ,Manager,Cart Crasher Campaign,193080.68,73,2644.94,584.75,4950.61
Clothing,Adidas,Supermarkets ,Manager,Cashback Carnival,162997.38,52,3134.56,587.98,4949.97
Clothing,Adidas,Supermarkets ,Manager,Clearance Countdown,153167.03,61,2510.93,500.53,4993.67
Clothing,Adidas,Supermarkets ,Manager,Countdown to Savings,164105.15,67,2449.33,501.16,4996.97
Clothing,Adidas,Supermarkets ,Manager,Customer Appreciation Week,133714.50,51,2621.85,529.43,4947.90
Clothing,Adidas,Supermarkets ,Manager,Cyber Monday Mania,167883.81,60,2798.06,516.07,4938.46
Clothing,Adidas,Supermarkets ,Manager,Deal of the Month,186648.18,66,2828.00,540.95,4982.42
Clothing,Adidas,Supermarkets ,Manager,Double Points Bonanza,106846.76,44,2428.34,683.56,4833.24
Clothing,Adidas,Supermarkets ,Manager,Early Bird Specials,129425.75,45,2876.13,723.62,4996.74
