brand,customer_segment,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Adidas,Budget Shopper,Small Stores / Shops,Manager,Instant Gratification Sale,17263.19,6,2877.20,626.74,4292.38
Adidas,Budget Shopper,Small Stores / Shops,Manager,Limited Time Treasures,41440.42,16,2590.03,811.64,4901.98
Adidas,Budget Shopper,Small Stores / Shops,Manager,Loyalty Rewards Blast,15162.15,6,2527.03,1008.37,3965.49
Adidas,Budget Shopper,Small Stores / Shops,Manager,Mega Weekend Bonanza,35917.35,13,2762.87,582.79,4698.16
Adidas,Budget Shopper,Small Stores / Shops,Manager,Mid-Year Madness,16811.05,8,2101.38,548.03,3969.48
Adidas,Budget Shopper,Small Stores / Shops,Manager,Midnight Madness,38796.80,12,3233.07,1459.38,4512.05
Adidas,Budget Shopper,Small Stores / Shops,Manager,Mystery Discount Days,29351.38,14,2096.53,603.30,3840.71
Adidas,Budget Shopper,Small Stores / Shops,Manager,New Arrival Showcase,25692.69,9,2854.74,799.26,4597.17
Adidas,Budget Shopper,Small Stores / Shops,Manager,New Product Launch Promo,45047.80,14,3217.70,541.28,4510.55
Adidas,Budget Shopper,Small Stores / Shops,Manager,New Year Kickoff,23799.65,7,3399.95,2118.65,4527.70
Adidas,Budget Shopper,Small Stores / Shops,Manager,Price Drop Parade,19111.58,8,2388.95,637.11,4757.42
Adidas,Budget Shopper,Small Stores / Shops,Manager,Red Tag Clearance,25780.14,9,2864.46,1209.63,4392.21
Adidas,Budget Shopper,Small Stores / Shops,Manager,Seasonal Surprise Box,20281.76,7,2897.39,842.16,4773.24
Adidas,Budget Shopper,Small Stores / Shops,Manager,Shop & Save Spectacular,35891.61,10,3589.16,572.84,4923.97
Adidas,Budget Shopper,Small Stores / Shops,Manager,Smart Shopper Week,24933.88,11,2266.72,554.36,4350.30
Adidas,Budget Shopper,Small Stores / Shops,Manager,Spring Refresh Event,34528.14,12,2877.35,608.36,4858.35
Adidas,Budget Shopper,Small Stores / Shops,Manager,Spring Splash Discounts,31009.80,10,3100.98,1317.30,4960.87
Adidas,Budget Shopper,Small Stores / Shops,Manager,Summer Sizzle Promo,19524.43,9,2169.38,665.88,3601.45
Adidas,Budget Shopper,Small Stores / Shops,Manager,Super Savings Week,25178.54,9,2797.62,892.93,4607.13
Adidas,Budget Shopper,Small Stores / Shops,Manager,Ultimate Value Event,22531.77,8,2816.47,618.43,4493.62
Adidas,Budget Shopper,Small Stores / Shops,Manager,VIP Access Sale,35974.11,12,2997.84,857.33,4991.92
Adidas,Budget Shopper,Small Stores / Shops,Manager,Weekend Warrior Specials,37667.85,14,2690.56,561.75,4296.59
Adidas,Budget Shopper,Small Stores / Shops,Manager,Winter Clearance Carnival,16702.49,6,2783.75,1059.89,4823.60
Adidas,Budget Shopper,Small Stores / Shops,Manager,Winter Wonders Sale,21544.67,8,2693.08,1046.76,4669.79
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,12 Days of Deals,37200.72,16,2325.04,512.05,4733.58
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Autumn Deals Drive,16736.54,6,2789.42,1279.46,4586.01
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,BOGO Blitz,45903.47,14,3278.82,1356.11,4596.89
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Back to School Boost,27521.91,9,3057.99,752.44,4701.84
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Birthday Bash Sale,33247.26,14,2374.80,590.96,4879.79
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Black Friday Blowout,23259.25,8,2907.41,1107.60,4514.81
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Cart Crasher Campaign,15239.49,6,2539.91,701.33,4632.85
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Cashback Carnival,38430.86,17,2260.64,640.72,4737.80
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Clearance Countdown,29384.89,12,2448.74,632.18,4198.46
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Countdown to Savings,17031.45,9,1892.38,531.85,4757.11
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Customer Appreciation Week,43739.49,15,2915.97,540.47,4901.59
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Cyber Monday Mania,24661.77,10,2466.18,877.85,4538.17
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Deal of the Month,23555.18,8,2944.40,599.21,4907.31
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Double Points Bonanza,24500.13,9,2722.24,1213.02,4047.93
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Early Bird Specials,55182.63,17,3246.04,1083.87,4688.23
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,End of Season Sale,28147.78,11,2558.89,549.70,4221.13
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,42516.75,17,2500.99,598.29,4714.20
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Festive Fever Promo,28949.12,9,3216.57,943.17,4887.69
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Final Call Frenzy,47114.81,15,3140.99,838.94,4989.90
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Flash Frenzy Friday,15388.70,7,2198.39,585.75,4383.77
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",24116.68,10,2411.67,524.46,4740.79
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Golden Hour Bargains,22435.32,9,2492.81,1436.26,4532.92
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Green Weekend Deals,31502.93,12,2625.24,763.46,4833.78
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Happy Hour Discounts,52756.54,17,3103.33,673.47,4796.34
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,43600.63,18,2422.26,634.77,4738.44
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Hot Picks Promo,23208.06,7,3315.44,1389.46,4757.41
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Instant Gratification Sale,28235.79,10,2823.58,922.31,4719.00
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Limited Time Treasures,26910.29,11,2446.39,1159.47,3619.86
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,44986.95,15,2999.13,806.67,4583.54
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,27447.39,9,3049.71,745.23,4841.67
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Mid-Year Madness,68076.71,23,2959.86,770.03,4949.66
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Midnight Madness,26140.67,12,2178.39,851.45,3151.30
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Mystery Discount Days,15221.60,5,3044.32,971.36,4356.68
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,New Arrival Showcase,16473.69,5,3294.74,1793.59,4727.85
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,New Product Launch Promo,35261.58,15,2350.77,826.31,4830.09
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,New Year Kickoff,48203.53,14,3443.11,1542.48,4995.24
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Price Drop Parade,28053.18,12,2337.76,537.35,4107.63
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Red Tag Clearance,30014.26,11,2728.57,639.83,4954.02
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Seasonal Surprise Box,33549.21,11,3049.93,702.12,4765.23
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Shop & Save Spectacular,31749.43,11,2886.31,804.03,4958.19
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Smart Shopper Week,31855.43,12,2654.62,963.32,4946.40
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Spring Refresh Event,27902.33,10,2790.23,1423.38,4930.99
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Spring Splash Discounts,51186.34,17,3010.96,1056.16,4636.54
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Summer Sizzle Promo,37436.60,12,3119.72,1498.61,4956.91
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Super Savings Week,19713.90,8,2464.24,743.18,4276.59
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Ultimate Value Event,33398.68,12,2783.22,1026.35,4998.36
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,VIP Access Sale,34438.03,10,3443.80,1195.73,4829.97
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Weekend Warrior Specials,25760.46,8,3220.06,1484.37,4419.39
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Winter Clearance Carnival,43633.07,16,2727.07,610.80,4648.82
Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Winter Wonders Sale,41831.38,18,2323.97,618.03,3955.73
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,12 Days of Deals,55501.87,18,3083.44,675.90,4745.93
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Autumn Deals Drive,25195.87,10,2519.59,671.46,4425.92
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,BOGO Blitz,17531.73,7,2504.53,1475.08,3505.97
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Back to School Boost,23508.33,11,2137.12,978.21,3736.36
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Birthday Bash Sale,37963.02,13,2920.23,831.94,4598.96
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Black Friday Blowout,35689.24,14,2549.23,628.88,4176.85
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Cart Crasher Campaign,34180.56,12,2848.38,1048.14,4931.02
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Cashback Carnival,29209.34,11,2655.39,566.74,4950.22
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Clearance Countdown,30251.09,11,2750.10,511.56,4964.25
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Countdown to Savings,27286.06,11,2480.55,516.38,4497.57
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Customer Appreciation Week,22655.65,9,2517.29,523.17,4914.74
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Cyber Monday Mania,41441.05,13,3187.77,1441.65,4993.46
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Deal of the Month,24933.60,10,2493.36,647.46,4574.96
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Double Points Bonanza,25916.96,10,2591.70,1116.50,4082.87
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Early Bird Specials,39787.74,14,2841.98,1169.93,4911.81
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,End of Season Sale,40584.57,12,3382.05,1433.17,4898.24
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Exclusive Insider Offers,20243.69,9,2249.30,670.39,4144.17
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Festive Fever Promo,24998.42,10,2499.84,1073.46,4752.67
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Final Call Frenzy,28543.00,10,2854.30,759.06,4850.97
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Flash Frenzy Friday,33829.08,11,3075.37,714.38,4942.19
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,"Gift More, Spend Less",14507.50,5,2901.50,1102.39,4085.33
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Golden Hour Bargains,50700.22,16,3168.76,888.90,4913.24
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Green Weekend Deals,16471.61,7,2353.09,647.53,4452.15
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Happy Hour Discounts,44460.48,17,2615.32,602.38,4632.21
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Holiday Shopping Rush,41237.89,14,2945.56,841.42,4426.28
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Hot Picks Promo,48742.06,17,2867.18,631.23,4687.04
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Instant Gratification Sale,21722.81,8,2715.35,1281.36,4374.43
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Limited Time Treasures,30876.44,10,3087.64,1335.01,4804.00
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Loyalty Rewards Blast,21389.05,9,2376.56,545.47,3848.84
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Mega Weekend Bonanza,31116.11,11,2828.74,655.82,4845.90
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Mid-Year Madness,13684.92,6,2280.82,995.19,4097.59
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Midnight Madness,30626.78,12,2552.23,895.55,4556.49
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Mystery Discount Days,41620.08,14,2972.86,1682.77,4314.54
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,New Arrival Showcase,33418.62,13,2570.66,605.41,4720.63
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,New Product Launch Promo,25503.86,10,2550.39,633.00,4115.79
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,New Year Kickoff,35443.50,14,2531.68,569.89,4700.67
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Price Drop Parade,6085.63,4,1521.41,654.54,2197.32
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Red Tag Clearance,13316.08,5,2663.22,927.29,4828.95
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Seasonal Surprise Box,15756.83,7,2250.98,1038.80,3884.97
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Shop & Save Spectacular,60401.77,21,2876.27,773.50,4308.88
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Smart Shopper Week,42853.89,14,3060.99,1536.67,4875.62
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Spring Refresh Event,34188.34,12,2849.03,899.23,4738.75
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Spring Splash Discounts,32601.83,13,2507.83,711.05,4865.49
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Summer Sizzle Promo,34904.08,12,2908.67,581.51,4983.81
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Super Savings Week,29860.75,11,2714.61,1032.76,4859.11
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Ultimate Value Event,42510.42,15,2834.03,1029.05,4580.05
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,VIP Access Sale,38109.11,13,2931.47,534.21,4779.95
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Weekend Warrior Specials,41576.90,16,2598.56,564.24,4819.97
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Winter Clearance Carnival,46518.15,18,2584.34,1008.87,4529.62
Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Winter Wonders Sale,33001.84,11,3000.17,1192.19,4596.58
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,12 Days of Deals,26130.22,13,2010.02,1084.02,4784.68
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Autumn Deals Drive,30608.11,11,2782.56,526.60,4846.31
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,BOGO Blitz,26609.35,11,2419.03,635.44,4769.61
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Back to School Boost,17093.09,6,2848.85,2179.92,4093.15
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Birthday Bash Sale,19145.23,8,2393.15,1253.05,4007.49
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Black Friday Blowout,14498.85,7,2071.26,743.96,3755.68
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Cart Crasher Campaign,33868.13,10,3386.81,635.49,4738.79
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Cashback Carnival,24222.04,8,3027.76,1529.06,4757.18
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Clearance Countdown,19663.98,8,2458.00,615.86,4598.08
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Countdown to Savings,21228.21,7,3032.60,635.54,4441.98
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Customer Appreciation Week,49296.56,18,2738.70,681.18,4859.44
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Cyber Monday Mania,22627.70,8,2828.46,628.59,4596.57
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Deal of the Month,39432.92,11,3584.81,1766.05,4897.43
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Double Points Bonanza,43162.43,14,3083.03,705.15,4859.34
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Early Bird Specials,32447.33,12,2703.94,790.93,4167.09
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,End of Season Sale,29842.43,11,2712.95,710.58,4775.21
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Exclusive Insider Offers,25662.76,11,2332.98,507.80,4452.56
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Festive Fever Promo,31695.66,10,3169.57,735.97,4924.03
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Final Call Frenzy,18132.56,7,2590.37,720.42,4897.60
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Flash Frenzy Friday,20143.24,8,2517.91,599.80,4126.81
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,"Gift More, Spend Less",23678.24,9,2630.92,666.83,4733.56
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Golden Hour Bargains,32500.87,12,2708.41,722.18,4566.80
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Green Weekend Deals,19946.88,7,2849.55,910.15,4864.28
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Happy Hour Discounts,9983.54,7,1426.22,570.89,3141.89
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Holiday Shopping Rush,29067.90,11,2642.54,599.68,4356.01
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Hot Picks Promo,9149.91,4,2287.48,699.60,4179.32
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Instant Gratification Sale,19660.54,6,3276.76,1043.54,4994.90
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Limited Time Treasures,19253.93,8,2406.74,1059.94,4324.37
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Loyalty Rewards Blast,16736.82,9,1859.65,805.27,3348.81
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Mega Weekend Bonanza,32239.44,13,2479.96,747.11,4116.82
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Mid-Year Madness,19945.45,8,2493.18,1391.78,4110.58
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Midnight Madness,23644.36,10,2364.44,518.16,3998.49
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Mystery Discount Days,6683.05,2,3341.52,1770.00,4913.05
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,New Arrival Showcase,31072.19,11,2824.74,1239.94,4399.43
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,New Product Launch Promo,22980.12,9,2553.35,785.33,4834.31
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,New Year Kickoff,35745.50,14,2553.25,553.61,4269.24
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Price Drop Parade,20800.89,9,2311.21,747.47,4976.80
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Red Tag Clearance,29282.36,8,3660.30,3118.36,4565.39
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Seasonal Surprise Box,42180.11,14,3012.87,578.21,4963.96
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Shop & Save Spectacular,22517.94,7,3216.85,1602.84,4966.83
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Smart Shopper Week,26657.41,9,2961.93,1836.64,4796.72
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Spring Refresh Event,10055.43,3,3351.81,3018.03,3742.47
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Spring Splash Discounts,24404.10,12,2033.68,534.86,4682.37
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Summer Sizzle Promo,42825.53,15,2855.04,1240.18,4841.78
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Super Savings Week,32552.52,13,2504.04,624.26,4667.46
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Ultimate Value Event,28459.28,10,2845.93,577.95,4408.29
Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,VIP Access Sale,26694.04,11,2426.73,723.61,3326.86
