category,brand,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Clothing,Levi's,Supermarkets ,Green Weekend Deals,595399.32,222,2681.98,530.54,4982.11
Clothing,Levi's,Supermarkets ,Happy Hour Discounts,586275.15,211,2778.56,518.75,4994.57
Clothing,Levi's,Supermarkets ,Holiday Shopping Rush,625215.68,224,2791.14,506.38,4946.33
Clothing,Levi's,Supermarkets ,Hot Picks Promo,637035.21,233,2734.06,500.12,4985.08
Clothing,Levi's,Supermarkets ,Instant Gratification Sale,591973.82,208,2846.03,525.25,4992.16
Clothing,Levi's,Supermarkets ,Limited Time Treasures,616549.55,231,2669.05,509.30,4987.04
Clothing,Levi's,Supermarkets ,Loyalty Rewards Blast,608330.94,212,2869.49,533.70,4940.80
Clothing,Levi's,Supermarkets ,Mega Weekend Bonanza,640961.28,236,2715.94,520.09,4984.20
Clothing,Levi's,Supermarkets ,Mid-Year Madness,611876.10,233,2626.08,506.96,4989.93
Clothing,Levi's,Supermarkets ,Midnight Madness,659820.29,246,2682.20,511.19,4972.96
Clothing,Levi's,Supermarkets ,Mystery Discount Days,625050.70,225,2778.00,502.13,4999.85
Clothing,Levi's,Supermarkets ,New Arrival Showcase,596724.29,229,2605.78,500.17,4976.30
Clothing,Levi's,Supermarkets ,New Product Launch Promo,671604.54,240,2798.35,500.27,4977.94
Clothing,Levi's,Supermarkets ,New Year Kickoff,608064.13,230,2643.76,519.75,4869.16
Clothing,Levi's,Supermarkets ,Price Drop Parade,596818.73,210,2841.99,506.33,4974.06
Clothing,Levi's,Supermarkets ,Red Tag Clearance,681142.85,241,2826.32,501.79,4985.45
Clothing,Levi's,Supermarkets ,Seasonal Surprise Box,600064.14,222,2702.99,510.78,4979.76
Clothing,Levi's,Supermarkets ,Shop & Save Spectacular,644821.75,234,2755.65,500.33,4988.37
Clothing,Levi's,Supermarkets ,Smart Shopper Week,633978.05,226,2805.21,538.47,4996.33
Clothing,Levi's,Supermarkets ,Spring Refresh Event,707322.90,253,2795.74,501.02,4988.69
Clothing,Levi's,Supermarkets ,Spring Splash Discounts,663738.66,234,2836.49,600.46,4968.99
Clothing,Levi's,Supermarkets ,Summer Sizzle Promo,615830.11,225,2737.02,508.47,4976.42
Clothing,Levi's,Supermarkets ,Super Savings Week,687184.69,238,2887.33,513.72,4973.31
Clothing,Levi's,Supermarkets ,Ultimate Value Event,664592.37,240,2769.13,513.61,4987.96
Clothing,Levi's,Supermarkets ,VIP Access Sale,585162.68,213,2747.24,507.92,4974.45
Clothing,Levi's,Supermarkets ,Weekend Warrior Specials,568246.37,207,2745.15,552.71,4953.54
Clothing,Levi's,Supermarkets ,Winter Clearance Carnival,589880.32,213,2769.39,505.16,4959.11
Clothing,Levi's,Supermarkets ,Winter Wonders Sale,680818.37,250,2723.27,521.06,4998.47
Clothing,Nike,Large Malls / Complexes,12 Days of Deals,526970.82,196,2688.63,506.25,4948.86
Clothing,Nike,Large Malls / Complexes,Autumn Deals Drive,611848.47,226,2707.29,501.91,4994.06
Clothing,Nike,Large Malls / Complexes,BOGO Blitz,662279.70,223,2969.86,531.81,4997.89
Clothing,Nike,Large Malls / Complexes,Back to School Boost,673222.97,237,2840.60,501.92,4988.01
Clothing,Nike,Large Malls / Complexes,Birthday Bash Sale,595070.83,217,2742.26,501.83,4983.74
Clothing,Nike,Large Malls / Complexes,Black Friday Blowout,479665.13,182,2635.52,510.23,4963.71
Clothing,Nike,Large Malls / Complexes,Cart Crasher Campaign,621139.47,244,2545.65,508.37,4992.50
Clothing,Nike,Large Malls / Complexes,Cashback Carnival,578081.43,209,2765.94,500.72,4959.24
Clothing,Nike,Large Malls / Complexes,Clearance Countdown,636078.08,225,2827.01,521.79,4993.71
Clothing,Nike,Large Malls / Complexes,Countdown to Savings,647843.01,235,2756.78,532.98,4904.47
Clothing,Nike,Large Malls / Complexes,Customer Appreciation Week,553367.92,199,2780.74,504.64,4977.34
Clothing,Nike,Large Malls / Complexes,Cyber Monday Mania,623064.64,240,2596.10,514.29,4934.19
Clothing,Nike,Large Malls / Complexes,Deal of the Month,515503.41,197,2616.77,527.00,4979.75
Clothing,Nike,Large Malls / Complexes,Double Points Bonanza,639876.83,230,2782.07,511.97,4987.50
Clothing,Nike,Large Malls / Complexes,Early Bird Specials,594372.87,227,2618.38,501.20,4999.19
Clothing,Nike,Large Malls / Complexes,End of Season Sale,620767.68,228,2722.67,512.03,4953.72
Clothing,Nike,Large Malls / Complexes,Exclusive Insider Offers,583094.85,227,2568.70,500.29,4984.23
Clothing,Nike,Large Malls / Complexes,Festive Fever Promo,570354.14,209,2728.97,531.23,4988.75
Clothing,Nike,Large Malls / Complexes,Final Call Frenzy,610089.12,216,2824.49,501.48,4996.06
Clothing,Nike,Large Malls / Complexes,Flash Frenzy Friday,577284.30,214,2697.59,536.75,4983.04
Clothing,Nike,Large Malls / Complexes,"Gift More, Spend Less",532297.00,196,2715.80,523.12,4985.65
Clothing,Nike,Large Malls / Complexes,Golden Hour Bargains,595882.29,214,2784.50,506.59,4966.64
Clothing,Nike,Large Malls / Complexes,Green Weekend Deals,622142.44,216,2880.29,563.45,4999.01
Clothing,Nike,Large Malls / Complexes,Happy Hour Discounts,610462.15,217,2813.19,532.60,4997.02
Clothing,Nike,Large Malls / Complexes,Holiday Shopping Rush,521761.69,189,2760.64,501.97,4942.69
Clothing,Nike,Large Malls / Complexes,Hot Picks Promo,573027.91,202,2836.77,531.91,4997.81
Clothing,Nike,Large Malls / Complexes,Instant Gratification Sale,538268.59,199,2704.87,518.87,4990.16
Clothing,Nike,Large Malls / Complexes,Limited Time Treasures,608287.60,232,2621.93,513.15,4982.10
Clothing,Nike,Large Malls / Complexes,Loyalty Rewards Blast,641739.19,235,2730.81,500.82,4998.22
Clothing,Nike,Large Malls / Complexes,Mega Weekend Bonanza,541874.05,192,2822.26,504.47,4955.40
Clothing,Nike,Large Malls / Complexes,Mid-Year Madness,607525.48,211,2879.27,532.71,4969.79
Clothing,Nike,Large Malls / Complexes,Midnight Madness,657156.15,239,2749.61,502.64,4982.68
Clothing,Nike,Large Malls / Complexes,Mystery Discount Days,581008.78,206,2820.43,506.69,4992.01
Clothing,Nike,Large Malls / Complexes,New Arrival Showcase,611550.02,224,2730.13,656.46,4934.73
Clothing,Nike,Large Malls / Complexes,New Product Launch Promo,549267.23,195,2816.76,521.36,4997.47
Clothing,Nike,Large Malls / Complexes,New Year Kickoff,544802.66,195,2793.86,574.00,4984.36
Clothing,Nike,Large Malls / Complexes,Price Drop Parade,543305.89,217,2503.71,506.30,4974.79
Clothing,Nike,Large Malls / Complexes,Red Tag Clearance,520004.12,200,2600.02,502.58,4998.76
Clothing,Nike,Large Malls / Complexes,Seasonal Surprise Box,610457.68,226,2701.14,530.54,4996.55
Clothing,Nike,Large Malls / Complexes,Shop & Save Spectacular,538748.37,188,2865.68,501.58,4997.09
Clothing,Nike,Large Malls / Complexes,Smart Shopper Week,510860.48,191,2674.66,511.44,4993.60
Clothing,Nike,Large Malls / Complexes,Spring Refresh Event,571121.28,202,2827.33,524.53,4932.52
Clothing,Nike,Large Malls / Complexes,Spring Splash Discounts,523673.69,195,2685.51,509.30,4982.46
Clothing,Nike,Large Malls / Complexes,Summer Sizzle Promo,438608.68,172,2550.05,513.85,4940.21
Clothing,Nike,Large Malls / Complexes,Super Savings Week,540803.70,188,2876.62,518.08,4993.53
Clothing,Nike,Large Malls / Complexes,Ultimate Value Event,598321.57,222,2695.14,562.49,4999.12
Clothing,Nike,Large Malls / Complexes,VIP Access Sale,514434.58,202,2546.71,514.81,4782.82
Clothing,Nike,Large Malls / Complexes,Weekend Warrior Specials,590755.25,225,2625.58,508.00,4998.79
Clothing,Nike,Large Malls / Complexes,Winter Clearance Carnival,602905.21,215,2804.21,530.15,4999.04
Clothing,Nike,Large Malls / Complexes,Winter Wonders Sale,566231.34,208,2722.27,532.56,4991.55
Clothing,Nike,Small Stores / Shops,12 Days of Deals,640050.23,228,2807.24,510.36,4996.81
Clothing,Nike,Small Stores / Shops,Autumn Deals Drive,705342.25,245,2878.95,518.90,4995.34
Clothing,Nike,Small Stores / Shops,BOGO Blitz,685266.64,232,2953.74,511.49,4998.67
Clothing,Nike,Small Stores / Shops,Back to School Boost,566448.48,202,2804.20,500.65,4975.49
Clothing,Nike,Small Stores / Shops,Birthday Bash Sale,593065.09,210,2824.12,501.20,4997.78
Clothing,Nike,Small Stores / Shops,Black Friday Blowout,638573.31,233,2740.66,512.94,4982.21
Clothing,Nike,Small Stores / Shops,Cart Crasher Campaign,585845.21,210,2789.74,596.85,4964.82
Clothing,Nike,Small Stores / Shops,Cashback Carnival,591264.40,217,2724.72,523.11,4998.40
Clothing,Nike,Small Stores / Shops,Clearance Countdown,597073.58,216,2764.23,536.28,4977.00
Clothing,Nike,Small Stores / Shops,Countdown to Savings,583579.77,215,2714.32,509.72,4994.19
Clothing,Nike,Small Stores / Shops,Customer Appreciation Week,652438.03,240,2718.49,524.31,4996.89
Clothing,Nike,Small Stores / Shops,Cyber Monday Mania,647813.49,239,2710.52,506.75,4955.77
Clothing,Nike,Small Stores / Shops,Deal of the Month,630289.74,229,2752.36,508.62,4991.80
Clothing,Nike,Small Stores / Shops,Double Points Bonanza,680660.18,250,2722.64,522.83,4990.29
Clothing,Nike,Small Stores / Shops,Early Bird Specials,663960.48,234,2837.44,504.72,4957.86
Clothing,Nike,Small Stores / Shops,End of Season Sale,646958.97,254,2547.08,508.79,4969.37
Clothing,Nike,Small Stores / Shops,Exclusive Insider Offers,686956.39,250,2747.83,513.28,4992.82
Clothing,Nike,Small Stores / Shops,Festive Fever Promo,623485.80,220,2834.03,503.50,4995.75
Clothing,Nike,Small Stores / Shops,Final Call Frenzy,619751.33,229,2706.34,545.42,4970.88
Clothing,Nike,Small Stores / Shops,Flash Frenzy Friday,692417.78,239,2897.15,520.08,4996.44
Clothing,Nike,Small Stores / Shops,"Gift More, Spend Less",566293.81,214,2646.23,505.29,4969.81
Clothing,Nike,Small Stores / Shops,Golden Hour Bargains,586206.90,221,2652.52,506.14,4916.48
Clothing,Nike,Small Stores / Shops,Green Weekend Deals,670806.48,244,2749.21,516.26,4987.69
Clothing,Nike,Small Stores / Shops,Happy Hour Discounts,660805.90,235,2811.94,546.13,4992.66
Clothing,Nike,Small Stores / Shops,Holiday Shopping Rush,623725.37,228,2735.64,504.14,4996.20
Clothing,Nike,Small Stores / Shops,Hot Picks Promo,594340.63,213,2790.33,526.96,4978.45
Clothing,Nike,Small Stores / Shops,Instant Gratification Sale,607579.91,211,2879.53,540.63,4998.85
Clothing,Nike,Small Stores / Shops,Limited Time Treasures,661639.25,239,2768.37,531.53,4971.40
Clothing,Nike,Small Stores / Shops,Loyalty Rewards Blast,588409.13,207,2842.56,622.28,4990.18
Clothing,Nike,Small Stores / Shops,Mega Weekend Bonanza,647897.21,232,2792.66,688.80,4942.29
Clothing,Nike,Small Stores / Shops,Mid-Year Madness,637108.73,232,2746.16,502.52,4994.31
Clothing,Nike,Small Stores / Shops,Midnight Madness,610771.21,226,2702.53,501.63,4935.88
Clothing,Nike,Small Stores / Shops,Mystery Discount Days,604363.77,215,2810.99,529.69,4993.88
Clothing,Nike,Small Stores / Shops,New Arrival Showcase,609653.22,216,2822.47,508.18,4978.87
Clothing,Nike,Small Stores / Shops,New Product Launch Promo,631592.44,226,2794.66,507.38,4978.53
Clothing,Nike,Small Stores / Shops,New Year Kickoff,693683.66,247,2808.44,535.23,4987.30
Clothing,Nike,Small Stores / Shops,Price Drop Parade,601376.25,217,2771.32,509.81,4996.09
Clothing,Nike,Small Stores / Shops,Red Tag Clearance,601281.93,214,2809.73,509.39,4974.76
Clothing,Nike,Small Stores / Shops,Seasonal Surprise Box,699617.52,254,2754.40,506.76,4973.98
Clothing,Nike,Small Stores / Shops,Shop & Save Spectacular,684591.12,254,2695.24,500.14,4999.95
Clothing,Nike,Small Stores / Shops,Smart Shopper Week,615868.32,225,2737.19,511.95,4976.73
Clothing,Nike,Small Stores / Shops,Spring Refresh Event,657891.30,239,2752.68,500.55,4995.83
Clothing,Nike,Small Stores / Shops,Spring Splash Discounts,641281.03,232,2764.14,505.94,4987.96
Clothing,Nike,Small Stores / Shops,Summer Sizzle Promo,680202.54,249,2731.74,555.06,4984.79
Clothing,Nike,Small Stores / Shops,Super Savings Week,621453.45,223,2786.79,532.65,4999.08
Clothing,Nike,Small Stores / Shops,Ultimate Value Event,584490.61,208,2810.05,502.13,4998.73
Clothing,Nike,Small Stores / Shops,VIP Access Sale,565780.50,204,2773.43,513.77,4983.73
Clothing,Nike,Small Stores / Shops,Weekend Warrior Specials,599665.91,216,2776.23,566.77,4992.45
Clothing,Nike,Small Stores / Shops,Winter Clearance Carnival,599046.91,207,2893.95,501.25,4998.41
Clothing,Nike,Small Stores / Shops,Winter Wonders Sale,691484.34,247,2799.53,502.80,4988.48
Clothing,Nike,Supermarkets ,12 Days of Deals,657745.80,241,2729.24,511.89,4979.14
Clothing,Nike,Supermarkets ,Autumn Deals Drive,666033.82,236,2822.18,500.77,4999.75
Clothing,Nike,Supermarkets ,BOGO Blitz,627877.65,232,2706.37,527.44,4997.55
Clothing,Nike,Supermarkets ,Back to School Boost,692494.67,239,2897.47,553.94,4963.96
Clothing,Nike,Supermarkets ,Birthday Bash Sale,617045.63,221,2792.06,502.19,4972.14
Clothing,Nike,Supermarkets ,Black Friday Blowout,536237.91,189,2837.24,516.57,4992.36
Clothing,Nike,Supermarkets ,Cart Crasher Campaign,692451.95,251,2758.77,501.15,4953.13
Clothing,Nike,Supermarkets ,Cashback Carnival,634790.00,234,2712.78,510.62,4995.11
Clothing,Nike,Supermarkets ,Clearance Countdown,651794.45,240,2715.81,508.53,4994.91
Clothing,Nike,Supermarkets ,Countdown to Savings,645432.38,230,2806.23,501.71,4998.86
Clothing,Nike,Supermarkets ,Customer Appreciation Week,671574.82,238,2821.74,523.40,4984.95
Clothing,Nike,Supermarkets ,Cyber Monday Mania,588062.82,219,2685.22,502.07,4994.22
Clothing,Nike,Supermarkets ,Deal of the Month,637404.67,232,2747.43,578.30,4992.66
Clothing,Nike,Supermarkets ,Double Points Bonanza,605779.14,219,2766.11,537.04,4962.86
Clothing,Nike,Supermarkets ,Early Bird Specials,627721.86,222,2827.58,523.42,4986.96
Clothing,Nike,Supermarkets ,End of Season Sale,507411.09,192,2642.77,551.38,4995.12
Clothing,Nike,Supermarkets ,Exclusive Insider Offers,585191.99,207,2827.01,507.69,4991.51
Clothing,Nike,Supermarkets ,Festive Fever Promo,678669.26,246,2758.82,501.90,4988.91
Clothing,Nike,Supermarkets ,Final Call Frenzy,682736.17,246,2775.35,505.45,4962.99
Clothing,Nike,Supermarkets ,Flash Frenzy Friday,631424.06,228,2769.40,509.25,4998.23
Clothing,Nike,Supermarkets ,"Gift More, Spend Less",515088.49,191,2696.80,556.71,4986.56
Clothing,Nike,Supermarkets ,Golden Hour Bargains,718841.71,249,2886.91,507.62,4997.10
Clothing,Nike,Supermarkets ,Green Weekend Deals,687208.47,248,2771.00,519.98,4989.62
Clothing,Nike,Supermarkets ,Happy Hour Discounts,699334.13,244,2866.12,546.58,4983.25
Clothing,Nike,Supermarkets ,Holiday Shopping Rush,601531.56,222,2709.60,508.71,4999.33
Clothing,Nike,Supermarkets ,Hot Picks Promo,658348.11,247,2665.38,510.06,4977.65
Clothing,Nike,Supermarkets ,Instant Gratification Sale,532519.00,197,2703.14,503.83,4996.19
Clothing,Nike,Supermarkets ,Limited Time Treasures,708877.97,249,2846.90,525.80,4962.47
Clothing,Nike,Supermarkets ,Loyalty Rewards Blast,610062.50,225,2711.39,521.58,4985.57
Clothing,Nike,Supermarkets ,Mega Weekend Bonanza,723817.86,254,2849.68,550.08,4996.67
Clothing,Nike,Supermarkets ,Mid-Year Madness,639251.35,238,2685.93,500.89,4994.34
Clothing,Nike,Supermarkets ,Midnight Madness,665837.91,227,2933.21,513.39,4973.36
Clothing,Nike,Supermarkets ,Mystery Discount Days,747681.73,265,2821.44,503.54,4973.22
Clothing,Nike,Supermarkets ,New Arrival Showcase,621052.28,219,2835.86,551.36,4994.65
Clothing,Nike,Supermarkets ,New Product Launch Promo,590813.67,201,2939.37,520.13,4988.99
Clothing,Nike,Supermarkets ,New Year Kickoff,587829.03,213,2759.76,516.64,4986.79
Clothing,Nike,Supermarkets ,Price Drop Parade,634166.38,227,2793.68,504.45,4998.25
Clothing,Nike,Supermarkets ,Red Tag Clearance,557975.58,216,2583.22,511.82,4966.80
Clothing,Nike,Supermarkets ,Seasonal Surprise Box,662065.57,230,2878.55,528.03,4971.33
Clothing,Nike,Supermarkets ,Shop & Save Spectacular,679264.14,249,2727.97,504.07,4970.27
Clothing,Nike,Supermarkets ,Smart Shopper Week,629057.86,214,2939.52,521.75,4989.29
Clothing,Nike,Supermarkets ,Spring Refresh Event,608676.18,218,2792.09,500.43,4996.02
Clothing,Nike,Supermarkets ,Spring Splash Discounts,589711.37,214,2755.66,507.73,4997.44
Clothing,Nike,Supermarkets ,Summer Sizzle Promo,604689.28,229,2640.56,502.32,4997.93
Clothing,Nike,Supermarkets ,Super Savings Week,629720.64,228,2761.93,523.61,4989.04
Clothing,Nike,Supermarkets ,Ultimate Value Event,648959.19,232,2797.24,506.18,4998.67
Clothing,Nike,Supermarkets ,VIP Access Sale,723547.12,259,2793.62,543.54,4990.46
Clothing,Nike,Supermarkets ,Weekend Warrior Specials,600555.54,230,2611.11,524.76,4958.68
Clothing,Nike,Supermarkets ,Winter Clearance Carnival,665326.96,243,2737.97,547.43,4997.27
Clothing,Nike,Supermarkets ,Winter Wonders Sale,660480.31,241,2740.58,524.51,4960.21
Clothing,Puma,Large Malls / Complexes,12 Days of Deals,610869.56,222,2751.66,502.32,4972.18
Clothing,Puma,Large Malls / Complexes,Autumn Deals Drive,622414.96,213,2922.14,526.61,4977.29
Clothing,Puma,Large Malls / Complexes,BOGO Blitz,720549.41,250,2882.20,502.29,4985.85
Clothing,Puma,Large Malls / Complexes,Back to School Boost,573422.85,218,2630.38,507.03,4998.12
Clothing,Puma,Large Malls / Complexes,Birthday Bash Sale,537153.93,191,2812.32,592.49,4997.95
Clothing,Puma,Large Malls / Complexes,Black Friday Blowout,617370.64,213,2898.45,505.64,4995.99
Clothing,Puma,Large Malls / Complexes,Cart Crasher Campaign,496337.00,186,2668.48,513.28,4993.73
Clothing,Puma,Large Malls / Complexes,Cashback Carnival,570714.06,212,2692.05,571.99,4964.81
Clothing,Puma,Large Malls / Complexes,Clearance Countdown,594563.24,219,2714.90,513.63,4990.06
Clothing,Puma,Large Malls / Complexes,Countdown to Savings,547637.03,203,2697.72,504.64,4877.26
Clothing,Puma,Large Malls / Complexes,Customer Appreciation Week,600584.56,217,2767.67,530.75,4923.45
Clothing,Puma,Large Malls / Complexes,Cyber Monday Mania,537728.27,196,2743.51,527.15,4977.22
Clothing,Puma,Large Malls / Complexes,Deal of the Month,528461.07,190,2781.37,509.66,4999.45
Clothing,Puma,Large Malls / Complexes,Double Points Bonanza,583600.09,219,2664.84,518.64,4990.96
Clothing,Puma,Large Malls / Complexes,Early Bird Specials,615215.03,239,2574.12,505.07,4953.71
Clothing,Puma,Large Malls / Complexes,End of Season Sale,502031.20,182,2758.41,503.81,4969.41
Clothing,Puma,Large Malls / Complexes,Exclusive Insider Offers,592219.23,206,2874.85,534.34,4979.41
Clothing,Puma,Large Malls / Complexes,Festive Fever Promo,527577.98,199,2651.15,519.19,4977.01
Clothing,Puma,Large Malls / Complexes,Final Call Frenzy,522361.09,194,2692.58,505.58,4961.36
Clothing,Puma,Large Malls / Complexes,Flash Frenzy Friday,501761.68,197,2547.01,518.09,4955.85
Clothing,Puma,Large Malls / Complexes,"Gift More, Spend Less",586656.58,205,2861.74,504.71,4979.95
Clothing,Puma,Large Malls / Complexes,Golden Hour Bargains,582896.22,207,2815.92,501.78,4996.90
Clothing,Puma,Large Malls / Complexes,Green Weekend Deals,591644.81,212,2790.78,516.31,4999.23
Clothing,Puma,Large Malls / Complexes,Happy Hour Discounts,635282.49,235,2703.33,534.50,4936.49
Clothing,Puma,Large Malls / Complexes,Holiday Shopping Rush,588670.54,213,2763.71,511.70,4969.15
Clothing,Puma,Large Malls / Complexes,Hot Picks Promo,583078.57,215,2711.99,533.24,4982.25
Clothing,Puma,Large Malls / Complexes,Instant Gratification Sale,532702.07,198,2690.41,522.66,4956.20
Clothing,Puma,Large Malls / Complexes,Limited Time Treasures,611344.60,228,2681.34,526.93,4961.11
Clothing,Puma,Large Malls / Complexes,Loyalty Rewards Blast,528669.43,190,2782.47,508.40,4972.66
Clothing,Puma,Large Malls / Complexes,Mega Weekend Bonanza,619120.09,222,2788.83,518.98,4961.17
Clothing,Puma,Large Malls / Complexes,Mid-Year Madness,594643.36,221,2690.69,528.33,4998.11
Clothing,Puma,Large Malls / Complexes,Midnight Madness,566288.26,199,2845.67,515.18,4997.93
Clothing,Puma,Large Malls / Complexes,Mystery Discount Days,563092.36,212,2656.10,519.35,4980.68
Clothing,Puma,Large Malls / Complexes,New Arrival Showcase,566264.38,211,2683.72,511.56,4998.00
Clothing,Puma,Large Malls / Complexes,New Product Launch Promo,605125.60,214,2827.69,509.60,4983.43
