category,brand,customer_segment,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Green Weekend Deals,8275.67,4,2068.92,1472.17,2506.66
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Happy Hour Discounts,10477.13,5,2095.43,1072.77,3638.95
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Holiday Shopping Rush,15861.24,5,3172.25,1726.19,4146.95
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Hot Picks Promo,5605.81,3,1868.60,954.41,2814.86
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Instant Gratification Sale,12970.81,5,2594.16,626.74,4241.63
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Limited Time Treasures,25031.54,9,2781.28,1098.56,4901.98
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Loyalty Rewards Blast,12197.62,4,3049.40,1008.37,3965.49
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Mega Weekend Bonanza,15080.31,6,2513.39,582.79,4405.13
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Mid-Year Madness,9528.12,5,1905.62,548.03,3969.48
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Midnight Madness,26676.76,9,2964.08,1459.38,4512.05
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Mystery Discount Days,15016.15,7,2145.16,671.02,3422.81
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,New Arrival Showcase,12035.04,5,2407.01,799.26,4597.17
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,New Product Launch Promo,21797.52,8,2724.69,541.28,4311.19
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Price Drop Parade,12331.84,5,2466.37,678.62,4146.97
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Red Tag Clearance,15690.03,6,2615.00,1209.63,4392.21
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Seasonal Surprise Box,20281.76,7,2897.39,842.16,4773.24
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Shop & Save Spectacular,7031.22,3,2343.74,572.84,4832.91
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Smart Shopper Week,10672.32,6,1778.72,554.36,3108.47
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Spring Refresh Event,9106.12,3,3035.37,2529.11,3805.40
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Spring Splash Discounts,17577.93,6,2929.66,1328.95,4374.46
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Summer Sizzle Promo,6682.70,4,1670.67,665.88,3406.40
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Super Savings Week,17601.74,6,2933.62,1230.80,4607.13
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Ultimate Value Event,8215.83,3,2738.61,2584.36,2840.69
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,VIP Access Sale,8977.41,5,1795.48,857.33,3472.83
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Weekend Warrior Specials,26585.83,8,3323.23,1149.14,4296.59
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Winter Clearance Carnival,6248.00,2,3124.00,1429.08,4818.92
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Manager,Winter Wonders Sale,7756.06,2,3878.03,3551.40,4204.66
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,12 Days of Deals,17342.89,7,2477.56,630.95,4480.06
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Autumn Deals Drive,12491.18,4,3122.79,1279.46,4586.01
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,BOGO Blitz,21862.63,7,3123.23,1356.11,4596.89
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Back to School Boost,18242.61,6,3040.43,752.44,4701.84
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Birthday Bash Sale,23703.12,11,2154.83,590.96,3914.52
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Black Friday Blowout,10110.22,4,2527.56,1107.60,4514.81
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Cart Crasher Campaign,11749.95,3,3916.65,3209.69,4632.85
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Cashback Carnival,22191.94,10,2219.19,819.63,4737.80
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Countdown to Savings,9712.99,6,1618.83,531.85,2974.85
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Customer Appreciation Week,16163.85,5,3232.77,2062.21,4461.46
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Cyber Monday Mania,14581.82,5,2916.36,1315.09,4538.17
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Deal of the Month,16885.50,6,2814.25,599.21,4907.31
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Double Points Bonanza,14127.99,5,2825.60,1213.02,3496.49
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Early Bird Specials,21548.31,7,3078.33,2218.98,4306.27
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,End of Season Sale,5374.00,3,1791.33,1039.14,2500.76
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,25741.60,11,2340.15,598.29,4714.20
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Final Call Frenzy,30387.78,8,3798.47,2154.07,4989.90
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",17736.02,6,2956.00,921.60,4740.79
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Golden Hour Bargains,14015.86,6,2335.98,1521.45,4532.92
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Green Weekend Deals,17143.55,7,2449.08,864.87,4208.33
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Happy Hour Discounts,16817.96,5,3363.59,1449.31,4796.34
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,21103.95,8,2637.99,634.77,4738.44
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Hot Picks Promo,13748.36,4,3437.09,1389.46,4757.41
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Instant Gratification Sale,13132.00,4,3283.00,922.31,4719.00
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Limited Time Treasures,18610.90,7,2658.70,1619.83,3619.86
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,21219.99,8,2652.50,806.67,4583.54
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,10040.05,3,3346.68,2766.74,3852.01
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Mid-Year Madness,25616.14,11,2328.74,770.03,4664.03
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Midnight Madness,10797.39,5,2159.48,1003.14,3038.72
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Mystery Discount Days,6082.72,2,3041.36,1726.04,4356.68
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,New Arrival Showcase,7215.02,3,2405.01,1793.59,2929.95
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,New Product Launch Promo,21697.82,9,2410.87,927.25,4830.09
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,New Year Kickoff,19830.83,6,3305.14,2066.75,4545.36
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Price Drop Parade,19445.96,9,2160.66,537.35,3402.65
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Red Tag Clearance,10841.26,5,2168.25,639.83,4869.59
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Seasonal Surprise Box,5819.02,3,1939.67,702.12,4237.06
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Shop & Save Spectacular,9279.05,5,1855.81,804.03,2826.66
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Smart Shopper Week,14889.55,6,2481.59,1152.47,4157.65
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Spring Refresh Event,12070.05,4,3017.51,1423.38,4930.99
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Spring Splash Discounts,23187.94,9,2576.44,1056.16,4321.90
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Summer Sizzle Promo,18890.96,6,3148.49,1724.02,4917.17
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Super Savings Week,9808.80,4,2452.20,1055.59,4276.59
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Ultimate Value Event,14493.62,5,2898.72,1227.66,4998.36
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,VIP Access Sale,14306.18,5,2861.24,1195.73,4829.97
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Weekend Warrior Specials,14510.54,5,2902.11,1484.37,3719.23
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Winter Clearance Carnival,15463.49,6,2577.25,871.46,4007.78
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Sales Associate,Winter Wonders Sale,16311.70,7,2330.24,623.34,3622.21
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,12 Days of Deals,31972.84,12,2664.40,675.90,4745.93
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Autumn Deals Drive,15177.29,7,2168.18,671.46,3193.97
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,BOGO Blitz,9585.76,4,2396.44,1475.08,3505.97
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Birthday Bash Sale,20627.60,7,2946.80,831.94,4598.96
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Black Friday Blowout,27964.30,11,2542.21,628.88,4176.85
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Cart Crasher Campaign,21943.75,8,2742.97,1048.14,4931.02
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Cashback Carnival,21067.39,7,3009.63,566.74,4950.22
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Clearance Countdown,10092.82,4,2523.20,511.56,4859.84
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Countdown to Savings,6306.63,4,1576.66,516.38,4497.57
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Customer Appreciation Week,7389.26,5,1477.85,523.17,2363.32
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Cyber Monday Mania,16442.56,6,2740.43,1441.65,4993.46
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Deal of the Month,11446.14,5,2289.23,647.46,3991.70
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Double Points Bonanza,16953.37,7,2421.91,1116.50,4082.87
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Early Bird Specials,21607.89,7,3086.84,1169.93,4647.08
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,End of Season Sale,25892.28,8,3236.54,1433.17,4898.24
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Festive Fever Promo,11978.46,5,2395.69,1126.42,4071.18
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Final Call Frenzy,14378.56,6,2396.43,759.06,4730.51
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Flash Frenzy Friday,25063.41,7,3580.49,1156.34,4942.19
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,"Gift More, Spend Less",8117.14,2,4058.57,4031.81,4085.33
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Golden Hour Bargains,7414.25,4,1853.56,888.90,4098.75
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Green Weekend Deals,5832.41,3,1944.14,647.53,3566.89
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Happy Hour Discounts,10632.42,6,1772.07,602.38,2932.38
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Holiday Shopping Rush,10051.86,3,3350.62,2267.24,4197.66
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Hot Picks Promo,25011.60,8,3126.45,1115.24,4687.04
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Limited Time Treasures,7728.96,2,3864.48,2935.92,4793.04
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Loyalty Rewards Blast,6918.36,3,2306.12,984.27,3645.86
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Mega Weekend Bonanza,26074.46,8,3259.31,1095.87,4845.90
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Mid-Year Madness,6701.22,4,1675.31,995.19,3039.37
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Midnight Madness,16633.21,7,2376.17,895.55,4556.49
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Mystery Discount Days,24471.82,8,3058.98,1767.69,4046.53
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,New Arrival Showcase,21374.51,9,2374.95,605.41,4720.63
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,New Product Launch Promo,9433.37,4,2358.34,1012.82,3368.26
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,New Year Kickoff,15907.93,7,2272.56,569.89,4333.93
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Red Tag Clearance,9443.97,4,2360.99,927.29,4828.95
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Seasonal Surprise Box,12816.54,5,2563.31,1108.18,3884.97
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Shop & Save Spectacular,25719.16,9,2857.68,968.90,4258.11
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Smart Shopper Week,8449.36,2,4224.68,3573.74,4875.62
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Spring Refresh Event,19918.66,7,2845.52,899.23,4594.42
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Spring Splash Discounts,17190.98,6,2865.16,1156.22,4620.63
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Summer Sizzle Promo,16656.56,5,3331.31,2638.89,3651.84
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Super Savings Week,19081.31,7,2725.90,1032.76,4859.11
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Ultimate Value Event,17633.28,7,2519.04,1029.05,4525.96
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,VIP Access Sale,19671.98,6,3278.66,534.21,4779.95
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Weekend Warrior Specials,28583.27,10,2858.33,891.49,4819.97
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Winter Clearance Carnival,21580.18,9,2397.80,1008.87,4312.75
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Salesperson,Winter Wonders Sale,14127.85,6,2354.64,1192.19,3890.04
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,12 Days of Deals,13671.96,6,2278.66,1229.39,4784.68
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Autumn Deals Drive,19421.46,8,2427.68,526.60,4846.31
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,BOGO Blitz,8883.56,4,2220.89,635.44,4018.33
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Back to School Boost,10730.53,4,2682.63,2179.92,4093.15
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Birthday Bash Sale,7727.82,3,2575.94,1373.12,4007.49
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Black Friday Blowout,7393.04,4,1848.26,743.96,3661.21
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Cart Crasher Campaign,30767.33,8,3845.92,2629.92,4738.79
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Cashback Carnival,18330.23,6,3055.04,1529.06,4757.18
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Clearance Countdown,9727.15,3,3242.38,1117.51,4598.08
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Countdown to Savings,10118.40,4,2529.60,635.54,4441.98
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Customer Appreciation Week,23285.10,9,2587.23,731.65,4801.35
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Cyber Monday Mania,15734.49,6,2622.42,628.59,4596.57
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Deal of the Month,28985.48,8,3623.19,1766.05,4897.43
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Double Points Bonanza,21101.34,7,3014.48,705.15,4737.65
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Early Bird Specials,19661.37,8,2457.67,790.93,3771.75
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,End of Season Sale,8102.56,4,2025.64,1539.18,2338.47
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Exclusive Insider Offers,12694.78,5,2538.96,733.70,4452.56
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Festive Fever Promo,15373.39,5,3074.68,735.97,4228.50
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Final Call Frenzy,10473.26,4,2618.32,831.00,4731.39
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Flash Frenzy Friday,6314.40,3,2104.80,599.80,3502.21
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,"Gift More, Spend Less",11361.77,3,3787.26,2603.85,4733.56
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Golden Hour Bargains,10057.34,5,2011.47,722.18,2692.63
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Holiday Shopping Rush,12843.23,4,3210.81,1631.35,4356.01
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Instant Gratification Sale,15645.86,5,3129.17,1043.54,4994.90
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Limited Time Treasures,9676.68,5,1935.34,1059.94,3669.98
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Mega Weekend Bonanza,15934.31,6,2655.72,747.11,4116.82
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Mid-Year Madness,10157.71,4,2539.43,1391.78,4110.58
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Midnight Madness,16804.67,7,2400.67,518.16,3998.49
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,New Arrival Showcase,21675.88,8,2709.48,1239.94,4399.43
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,New Product Launch Promo,12210.52,4,3052.63,1517.06,4834.31
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,New Year Kickoff,26745.53,10,2674.55,560.55,4269.24
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Price Drop Parade,10752.36,5,2150.47,747.47,4443.24
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Red Tag Clearance,9919.41,3,3306.47,3118.36,3502.04
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Seasonal Surprise Box,32218.83,10,3221.88,578.21,4885.48
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Shop & Save Spectacular,8409.35,3,2803.12,1602.84,4642.70
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Spring Splash Discounts,13200.40,7,1885.77,534.86,4682.37
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Summer Sizzle Promo,18945.46,7,2706.49,1240.18,4701.27
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Super Savings Week,9626.71,5,1925.34,624.26,4659.24
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,VIP Access Sale,14971.18,7,2138.74,723.61,3326.86
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Weekend Warrior Specials,16840.38,7,2405.77,1227.76,3913.49
Clothing,Adidas,Budget Shopper,Small Stores / Shops,Senior Salesperson,Winter Clearance Carnival,26154.29,8,3269.29,2375.49,4261.40
