category,customer_segment,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Clothing,Budget Shopper,Small Stores / Shops,Manager,Instant Gratification Sale,69512.30,27,2574.53,626.74,4900.39
Clothing,Budget Shopper,Small Stores / Shops,Manager,Limited Time Treasures,101246.44,35,2892.76,504.90,4910.10
Clothing,Budget Shopper,Small Stores / Shops,Manager,Loyalty Rewards Blast,90653.07,31,2924.29,596.40,4946.41
Clothing,Budget Shopper,Small Stores / Shops,Manager,Mega Weekend Bonanza,93989.63,33,2848.17,531.75,4901.48
Clothing,Budget Shopper,Small Stores / Shops,Manager,Mid-Year Madness,109419.41,35,3126.27,548.03,4959.16
Clothing,Budget Shopper,Small Stores / Shops,Manager,Midnight Madness,100933.26,39,2588.03,509.57,4747.24
Clothing,Budget Shopper,Small Stores / Shops,Manager,Mystery Discount Days,58828.36,23,2557.75,671.02,4873.19
Clothing,Budget Shopper,Small Stores / Shops,Manager,New Arrival Showcase,65143.50,25,2605.74,799.26,4597.17
Clothing,Budget Shopper,Small Stores / Shops,Manager,New Product Launch Promo,89237.30,35,2549.64,507.38,4672.80
Clothing,Budget Shopper,Small Stores / Shops,Manager,New Year Kickoff,76070.86,27,2817.44,713.17,4932.41
Clothing,Budget Shopper,Small Stores / Shops,Manager,Price Drop Parade,81473.07,29,2809.42,534.29,4847.52
Clothing,Budget Shopper,Small Stores / Shops,Manager,Red Tag Clearance,104897.31,33,3178.71,972.59,4976.00
Clothing,Budget Shopper,Small Stores / Shops,Manager,Seasonal Surprise Box,74966.01,27,2776.52,763.84,4773.24
Clothing,Budget Shopper,Small Stores / Shops,Manager,Shop & Save Spectacular,74813.71,26,2877.45,572.84,4997.51
Clothing,Budget Shopper,Small Stores / Shops,Manager,Smart Shopper Week,94411.29,33,2860.95,554.36,4859.28
Clothing,Budget Shopper,Small Stores / Shops,Manager,Spring Refresh Event,63943.69,24,2664.32,516.01,4722.14
Clothing,Budget Shopper,Small Stores / Shops,Manager,Spring Splash Discounts,75675.63,26,2910.60,509.24,4974.85
Clothing,Budget Shopper,Small Stores / Shops,Manager,Summer Sizzle Promo,90244.90,33,2734.69,665.88,4893.73
Clothing,Budget Shopper,Small Stores / Shops,Manager,Super Savings Week,46644.04,19,2454.95,507.88,4607.13
Clothing,Budget Shopper,Small Stores / Shops,Manager,Ultimate Value Event,68521.52,24,2855.06,749.20,4937.43
Clothing,Budget Shopper,Small Stores / Shops,Manager,VIP Access Sale,72076.94,28,2574.18,650.15,4903.02
Clothing,Budget Shopper,Small Stores / Shops,Manager,Weekend Warrior Specials,87031.18,35,2486.61,535.23,4758.87
Clothing,Budget Shopper,Small Stores / Shops,Manager,Winter Clearance Carnival,80753.55,28,2884.06,547.96,4939.82
Clothing,Budget Shopper,Small Stores / Shops,Manager,Winter Wonders Sale,54166.97,20,2708.35,641.31,4204.66
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,12 Days of Deals,94674.44,31,3054.01,630.95,4878.20
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Autumn Deals Drive,69075.98,26,2656.77,836.13,4990.58
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,BOGO Blitz,87175.94,29,3006.07,704.91,4969.91
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Back to School Boost,83970.55,33,2544.56,515.93,4986.50
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Birthday Bash Sale,78501.94,31,2532.32,590.96,4992.91
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Black Friday Blowout,62808.28,22,2854.92,727.73,4847.11
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Cart Crasher Campaign,111611.95,43,2595.63,557.26,4996.24
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Cashback Carnival,103318.29,38,2718.90,819.63,4942.35
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Clearance Countdown,81760.16,30,2725.34,632.18,4502.66
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Countdown to Savings,100662.08,41,2455.17,531.85,4875.84
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Customer Appreciation Week,76791.36,25,3071.65,765.59,4936.72
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Cyber Monday Mania,64757.54,23,2815.55,944.79,4901.78
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Deal of the Month,72276.14,28,2581.29,599.21,4991.80
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Double Points Bonanza,114196.22,41,2785.27,624.32,4995.86
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Early Bird Specials,65648.53,27,2431.43,634.30,4770.68
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,End of Season Sale,69544.96,24,2897.71,527.84,4928.72
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,73158.39,30,2438.61,598.29,4767.62
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Festive Fever Promo,64409.25,24,2683.72,722.42,4496.98
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Final Call Frenzy,85431.52,28,3051.13,652.27,4989.90
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Flash Frenzy Friday,51907.72,20,2595.39,585.75,4625.84
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",76306.52,29,2631.26,714.20,4969.81
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Golden Hour Bargains,96211.56,34,2829.75,732.64,4996.69
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Green Weekend Deals,60909.83,25,2436.39,829.13,4344.42
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Happy Hour Discounts,83773.37,28,2991.91,540.55,4870.97
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,86162.30,33,2610.98,634.77,4912.57
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Hot Picks Promo,79355.30,28,2834.12,618.39,4867.92
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Instant Gratification Sale,101513.00,35,2900.37,548.56,4935.00
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Limited Time Treasures,100983.77,36,2805.10,507.40,4997.38
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,83323.25,30,2777.44,603.19,4877.30
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,62900.60,22,2859.12,512.13,4650.00
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Mid-Year Madness,87547.61,32,2735.86,770.03,4964.76
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Midnight Madness,63403.25,24,2641.80,521.65,4917.83
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Mystery Discount Days,66038.73,23,2871.25,800.71,4965.62
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,New Arrival Showcase,72075.69,25,2883.03,883.27,4731.46
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,New Product Launch Promo,84910.91,29,2927.96,682.21,4942.23
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,New Year Kickoff,107819.28,37,2914.03,637.61,4800.11
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Price Drop Parade,68284.26,30,2276.14,527.86,4259.08
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Red Tag Clearance,71851.41,25,2874.06,562.28,4979.88
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Seasonal Surprise Box,95456.29,38,2512.01,605.17,4873.02
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Shop & Save Spectacular,76688.93,30,2556.30,511.64,4824.39
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Smart Shopper Week,83161.43,33,2520.04,810.08,4965.91
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Spring Refresh Event,60095.87,23,2612.86,730.56,4939.65
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Spring Splash Discounts,106690.13,43,2481.17,520.27,4894.58
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Summer Sizzle Promo,74820.59,31,2413.57,642.85,4917.17
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Super Savings Week,61770.07,24,2573.75,754.74,4622.06
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Ultimate Value Event,87305.32,27,3233.53,526.43,4998.36
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,VIP Access Sale,72366.83,28,2584.53,771.59,4829.97
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Weekend Warrior Specials,94451.29,37,2552.74,593.18,4907.90
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Winter Clearance Carnival,59496.10,23,2586.79,623.37,4917.45
Clothing,Budget Shopper,Small Stores / Shops,Sales Associate,Winter Wonders Sale,80381.44,28,2870.77,623.34,4935.10
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,12 Days of Deals,73652.31,29,2539.73,624.19,4944.73
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Autumn Deals Drive,87917.76,32,2747.43,671.46,4869.80
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,BOGO Blitz,88717.91,32,2772.43,842.37,4963.80
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Back to School Boost,60836.79,23,2645.08,596.89,4841.82
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Birthday Bash Sale,65034.74,24,2709.78,831.94,4682.45
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Black Friday Blowout,106034.71,35,3029.56,628.88,4872.99
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Cart Crasher Campaign,67522.70,24,2813.45,1027.99,4971.66
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Cashback Carnival,123938.91,41,3022.90,566.74,4950.22
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Clearance Countdown,70300.36,24,2929.18,511.56,4859.84
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Countdown to Savings,75167.52,27,2783.98,516.38,4883.26
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Customer Appreciation Week,51484.25,21,2451.63,523.17,4885.33
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Cyber Monday Mania,63901.67,27,2366.73,836.40,4993.46
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Deal of the Month,67270.01,25,2690.80,627.04,4696.80
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Double Points Bonanza,102432.72,36,2845.35,651.74,4897.10
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Early Bird Specials,92220.24,32,2881.88,875.35,4909.43
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,End of Season Sale,92435.28,36,2567.65,632.85,4919.43
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Exclusive Insider Offers,76423.91,28,2729.43,589.82,4874.57
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Festive Fever Promo,42805.98,17,2518.00,913.11,4788.38
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Final Call Frenzy,112881.79,38,2970.57,646.14,4869.49
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Flash Frenzy Friday,86485.03,30,2882.83,586.67,4996.58
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,"Gift More, Spend Less",80241.53,27,2971.91,1041.81,4536.37
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Golden Hour Bargains,56511.30,23,2457.01,644.30,4943.29
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Green Weekend Deals,68542.60,26,2636.25,647.53,4943.70
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Happy Hour Discounts,91370.66,35,2610.59,599.07,4440.02
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Holiday Shopping Rush,81686.29,27,3025.42,507.94,4700.44
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Hot Picks Promo,78050.89,27,2890.77,701.72,4944.51
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Instant Gratification Sale,56848.00,22,2584.00,516.12,4247.06
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Limited Time Treasures,69995.17,28,2499.83,531.53,4971.40
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Loyalty Rewards Blast,73630.49,24,3067.94,965.80,4897.40
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Mega Weekend Bonanza,111301.77,39,2853.89,614.39,4845.90
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Mid-Year Madness,61651.43,24,2568.81,505.48,4230.34
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Midnight Madness,80285.81,34,2361.35,561.15,4870.06
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Mystery Discount Days,87400.26,28,3121.44,538.53,4975.27
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,New Arrival Showcase,79171.01,29,2730.03,569.95,4954.84
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,New Product Launch Promo,62557.66,24,2606.57,553.95,4785.29
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,New Year Kickoff,92008.21,35,2628.81,565.81,4973.48
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Price Drop Parade,43743.94,21,2083.04,507.96,4440.00
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Red Tag Clearance,81205.27,29,2800.18,552.38,4955.33
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Seasonal Surprise Box,83088.43,32,2596.51,743.76,4961.02
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Shop & Save Spectacular,94241.32,34,2771.80,600.50,4789.49
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Smart Shopper Week,67470.13,23,2933.48,647.10,4950.47
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Spring Refresh Event,80357.24,28,2869.90,533.54,4930.65
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Spring Splash Discounts,80506.60,30,2683.55,819.10,4911.04
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Summer Sizzle Promo,64447.34,24,2685.31,1442.00,3957.04
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Super Savings Week,77952.69,29,2688.02,568.38,4859.11
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Ultimate Value Event,87891.88,36,2441.44,802.28,4806.68
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,VIP Access Sale,83156.00,28,2969.86,534.21,4875.61
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Weekend Warrior Specials,99015.42,34,2912.22,757.00,4938.99
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Winter Clearance Carnival,69539.57,29,2397.92,910.48,4721.73
Clothing,Budget Shopper,Small Stores / Shops,Salesperson,Winter Wonders Sale,91201.42,35,2605.75,582.89,4603.72
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,12 Days of Deals,81218.63,29,2800.64,943.09,4957.65
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Autumn Deals Drive,72573.46,31,2341.08,525.01,4881.45
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,BOGO Blitz,72244.22,23,3141.05,635.44,4965.62
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Back to School Boost,69955.90,24,2914.83,682.98,4970.78
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Birthday Bash Sale,74409.61,29,2565.85,565.33,4937.77
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Black Friday Blowout,73693.97,26,2834.38,743.96,4706.58
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Cart Crasher Campaign,83999.86,27,3111.11,741.76,4775.69
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Cashback Carnival,50201.88,17,2953.05,568.25,4757.18
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Clearance Countdown,60526.71,21,2882.22,1021.03,4988.20
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Countdown to Savings,70031.25,27,2593.75,522.84,4956.58
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Customer Appreciation Week,76578.87,31,2470.29,663.41,4801.35
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Cyber Monday Mania,72043.48,28,2572.98,505.15,4848.30
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Deal of the Month,81710.59,30,2723.69,691.87,4897.43
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Double Points Bonanza,88121.44,31,2842.63,705.15,4750.70
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Early Bird Specials,67338.67,25,2693.55,753.99,4944.17
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,End of Season Sale,51828.57,23,2253.42,738.70,4649.73
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Exclusive Insider Offers,63744.15,23,2771.48,733.70,4452.56
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Festive Fever Promo,74252.01,26,2855.85,561.77,4810.71
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Final Call Frenzy,77487.53,26,2980.29,831.00,4731.39
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Flash Frenzy Friday,56897.42,18,3160.97,599.80,4898.15
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,"Gift More, Spend Less",91209.68,28,3257.49,881.23,4916.47
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Golden Hour Bargains,79691.38,27,2951.53,722.18,4906.25
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Green Weekend Deals,81511.16,28,2911.11,559.58,4939.63
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Happy Hour Discounts,40879.11,19,2151.53,614.60,4717.27
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Holiday Shopping Rush,85265.12,28,3045.18,534.88,4867.88
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Hot Picks Promo,81188.99,28,2899.61,548.20,4943.14
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Instant Gratification Sale,34720.80,12,2893.40,1001.32,4994.90
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Limited Time Treasures,63735.07,25,2549.40,509.31,4906.72
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Loyalty Rewards Blast,45999.13,20,2299.96,805.27,4308.23
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Mega Weekend Bonanza,65712.66,27,2433.80,661.39,4646.52
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Mid-Year Madness,54485.49,21,2594.55,580.35,4871.98
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Midnight Madness,71318.02,28,2547.07,518.16,4920.45
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Mystery Discount Days,46517.75,20,2325.89,823.29,4695.83
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,New Arrival Showcase,64874.79,22,2948.85,761.38,4966.36
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,New Product Launch Promo,74317.63,22,3378.07,1517.06,4834.31
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,New Year Kickoff,80918.55,29,2790.29,560.55,4819.78
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Price Drop Parade,60883.66,23,2647.12,747.47,4928.45
Clothing,Budget Shopper,Small Stores / Shops,Senior Salesperson,Red Tag Clearance,54891.53,23,2386.59,521.54,4996.92
