category,brand,customer_segment,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Clothing,Adidas,In-Store Regular,Red Tag Clearance,166048.66,65,2554.59,519.86,4962.42
Clothing,Adidas,In-Store Regular,Seasonal Surprise Box,113024.22,40,2825.61,654.79,4953.06
Clothing,Adidas,In-Store Regular,Shop & Save Spectacular,151788.17,62,2448.20,519.63,4752.90
Clothing,Adidas,In-Store Regular,Smart Shopper Week,200691.91,68,2951.35,555.25,4885.85
Clothing,Adidas,In-Store Regular,Spring Refresh Event,238788.32,85,2809.27,552.66,4943.76
Clothing,Adidas,In-Store Regular,Spring Splash Discounts,151686.86,55,2757.94,669.68,4984.88
Clothing,Adidas,In-Store Regular,Summer Sizzle Promo,145315.67,50,2906.31,718.16,4804.94
Clothing,Adidas,In-Store Regular,Super Savings Week,163435.46,63,2594.21,779.95,4899.02
Clothing,Adidas,In-Store Regular,Ultimate Value Event,137426.81,48,2863.06,517.57,4995.70
Clothing,Adidas,In-Store Regular,VIP Access Sale,163717.21,60,2728.62,520.45,4903.18
Clothing,Adidas,In-Store Regular,Weekend Warrior Specials,206014.28,76,2710.71,502.44,4964.14
Clothing,Adidas,In-Store Regular,Winter Clearance Carnival,208623.04,77,2709.39,689.64,4963.58
Clothing,Adidas,In-Store Regular,Winter Wonders Sale,174201.85,65,2680.03,520.80,4858.00
Clothing,Adidas,Loyal Customer,12 Days of Deals,128106.50,47,2725.67,671.63,4974.07
Clothing,Adidas,Loyal Customer,Autumn Deals Drive,204418.28,69,2962.58,566.54,4981.04
Clothing,Adidas,Loyal Customer,BOGO Blitz,183258.51,64,2863.41,535.82,4998.71
Clothing,Adidas,Loyal Customer,Back to School Boost,191611.39,73,2624.81,745.72,4980.54
Clothing,Adidas,Loyal Customer,Birthday Bash Sale,186881.35,67,2789.27,500.58,4996.78
Clothing,Adidas,Loyal Customer,Black Friday Blowout,166171.90,60,2769.53,557.08,4816.99
Clothing,Adidas,Loyal Customer,Cart Crasher Campaign,173154.94,62,2792.82,555.02,4994.25
Clothing,Adidas,Loyal Customer,Cashback Carnival,142520.80,52,2740.78,532.95,4982.89
Clothing,Adidas,Loyal Customer,Clearance Countdown,139678.79,60,2327.98,624.22,4623.11
Clothing,Adidas,Loyal Customer,Countdown to Savings,186608.30,65,2870.90,631.06,4973.90
Clothing,Adidas,Loyal Customer,Customer Appreciation Week,168302.99,61,2759.07,503.78,4912.93
Clothing,Adidas,Loyal Customer,Cyber Monday Mania,153371.50,59,2599.52,589.65,4952.82
Clothing,Adidas,Loyal Customer,Deal of the Month,217021.25,76,2855.54,633.85,4872.78
Clothing,Adidas,Loyal Customer,Double Points Bonanza,227240.54,75,3029.87,506.41,4898.41
Clothing,Adidas,Loyal Customer,Early Bird Specials,196365.16,70,2805.22,630.48,4878.73
Clothing,Adidas,Loyal Customer,End of Season Sale,202076.85,69,2928.65,558.29,4987.68
Clothing,Adidas,Loyal Customer,Exclusive Insider Offers,173891.78,60,2898.20,537.01,4905.89
Clothing,Adidas,Loyal Customer,Festive Fever Promo,179091.29,67,2673.00,513.73,4980.87
Clothing,Adidas,Loyal Customer,Final Call Frenzy,154257.52,61,2528.81,525.27,4936.83
Clothing,Adidas,Loyal Customer,Flash Frenzy Friday,167354.73,66,2535.68,533.79,4941.27
Clothing,Adidas,Loyal Customer,"Gift More, Spend Less",167061.46,60,2784.36,614.29,4972.49
Clothing,Adidas,Loyal Customer,Golden Hour Bargains,162844.24,65,2505.30,548.47,4977.91
Clothing,Adidas,Loyal Customer,Green Weekend Deals,212392.91,78,2722.99,522.76,4954.03
Clothing,Adidas,Loyal Customer,Happy Hour Discounts,168967.15,57,2964.34,578.94,4971.52
Clothing,Adidas,Loyal Customer,Holiday Shopping Rush,179247.03,61,2938.48,507.47,4845.27
Clothing,Adidas,Loyal Customer,Hot Picks Promo,198139.36,66,3002.11,636.91,4964.66
Clothing,Adidas,Loyal Customer,Instant Gratification Sale,191702.60,66,2904.58,591.91,4964.73
Clothing,Adidas,Loyal Customer,Limited Time Treasures,121000.28,52,2326.93,625.72,4987.77
Clothing,Adidas,Loyal Customer,Loyalty Rewards Blast,189736.97,67,2831.90,503.40,4977.69
Clothing,Adidas,Loyal Customer,Mega Weekend Bonanza,151806.77,61,2488.64,538.40,4828.37
Clothing,Adidas,Loyal Customer,Mid-Year Madness,186028.65,67,2776.55,626.85,4991.43
Clothing,Adidas,Loyal Customer,Midnight Madness,195655.69,71,2755.71,518.95,4986.14
Clothing,Adidas,Loyal Customer,Mystery Discount Days,133836.70,51,2624.25,768.48,4974.10
Clothing,Adidas,Loyal Customer,New Arrival Showcase,153382.02,64,2396.59,572.30,4899.81
Clothing,Adidas,Loyal Customer,New Product Launch Promo,183129.17,62,2953.70,903.31,4841.71
Clothing,Adidas,Loyal Customer,New Year Kickoff,171231.53,67,2555.69,554.80,4963.23
Clothing,Adidas,Loyal Customer,Price Drop Parade,208123.34,74,2812.48,507.14,4789.43
Clothing,Adidas,Loyal Customer,Red Tag Clearance,205256.36,71,2890.93,535.33,4968.23
Clothing,Adidas,Loyal Customer,Seasonal Surprise Box,215824.30,80,2697.80,559.89,4964.98
Clothing,Adidas,Loyal Customer,Shop & Save Spectacular,247744.94,80,3096.81,731.92,4992.80
Clothing,Adidas,Loyal Customer,Smart Shopper Week,163423.66,63,2594.03,582.00,4894.70
Clothing,Adidas,Loyal Customer,Spring Refresh Event,204409.79,74,2762.29,593.67,4995.47
Clothing,Adidas,Loyal Customer,Spring Splash Discounts,173221.94,64,2706.59,609.39,4715.20
Clothing,Adidas,Loyal Customer,Summer Sizzle Promo,226332.26,82,2760.15,508.62,4984.71
Clothing,Adidas,Loyal Customer,Super Savings Week,222511.20,78,2852.71,621.45,4992.84
Clothing,Adidas,Loyal Customer,Ultimate Value Event,172123.54,71,2424.28,518.28,4949.42
Clothing,Adidas,Loyal Customer,VIP Access Sale,212455.29,78,2723.79,540.60,4991.78
Clothing,Adidas,Loyal Customer,Weekend Warrior Specials,181100.30,74,2447.30,556.93,4855.24
Clothing,Adidas,Loyal Customer,Winter Clearance Carnival,187785.37,65,2889.01,510.29,4953.01
Clothing,Adidas,Loyal Customer,Winter Wonders Sale,155130.61,63,2462.39,554.10,4790.05
Clothing,Adidas,Occasional Shopper,12 Days of Deals,179902.47,60,2998.37,539.04,4893.83
Clothing,Adidas,Occasional Shopper,Autumn Deals Drive,176983.51,61,2901.37,593.03,4955.89
Clothing,Adidas,Occasional Shopper,BOGO Blitz,196437.97,70,2806.26,532.84,4914.99
Clothing,Adidas,Occasional Shopper,Back to School Boost,180348.15,65,2774.59,501.52,4867.72
Clothing,Adidas,Occasional Shopper,Birthday Bash Sale,183796.77,61,3013.06,537.51,4906.16
Clothing,Adidas,Occasional Shopper,Black Friday Blowout,196471.33,78,2518.86,573.60,4994.34
Clothing,Adidas,Occasional Shopper,Cart Crasher Campaign,190817.70,70,2725.97,520.56,4894.25
Clothing,Adidas,Occasional Shopper,Cashback Carnival,217962.27,83,2626.05,529.52,4961.14
Clothing,Adidas,Occasional Shopper,Clearance Countdown,202835.15,71,2856.83,503.83,4952.25
Clothing,Adidas,Occasional Shopper,Countdown to Savings,185817.52,70,2654.54,502.59,4992.78
Clothing,Adidas,Occasional Shopper,Customer Appreciation Week,192174.00,73,2632.52,546.36,4994.47
Clothing,Adidas,Occasional Shopper,Cyber Monday Mania,197488.19,71,2781.52,621.51,4990.65
Clothing,Adidas,Occasional Shopper,Deal of the Month,150085.79,62,2420.74,529.02,4789.72
Clothing,Adidas,Occasional Shopper,Double Points Bonanza,193071.07,68,2839.28,594.67,4986.54
Clothing,Adidas,Occasional Shopper,Early Bird Specials,208545.35,71,2937.26,548.17,4994.73
Clothing,Adidas,Occasional Shopper,End of Season Sale,196564.97,69,2848.77,691.66,4834.58
Clothing,Adidas,Occasional Shopper,Exclusive Insider Offers,186896.37,67,2789.50,511.16,4802.33
Clothing,Adidas,Occasional Shopper,Festive Fever Promo,184632.49,62,2977.94,548.90,4782.10
Clothing,Adidas,Occasional Shopper,Final Call Frenzy,148291.99,61,2431.02,613.56,4783.67
Clothing,Adidas,Occasional Shopper,Flash Frenzy Friday,198207.81,77,2574.13,611.25,4911.20
Clothing,Adidas,Occasional Shopper,"Gift More, Spend Less",150255.57,60,2504.26,532.59,4930.17
Clothing,Adidas,Occasional Shopper,Golden Hour Bargains,172901.90,64,2701.59,539.51,4972.07
Clothing,Adidas,Occasional Shopper,Green Weekend Deals,146666.56,55,2666.66,560.33,4980.69
Clothing,Adidas,Occasional Shopper,Happy Hour Discounts,188724.35,65,2903.45,536.61,4950.04
Clothing,Adidas,Occasional Shopper,Holiday Shopping Rush,176943.44,63,2808.63,577.62,4988.67
Clothing,Adidas,Occasional Shopper,Hot Picks Promo,180910.91,63,2871.60,540.99,4964.05
Clothing,Adidas,Occasional Shopper,Instant Gratification Sale,164437.09,57,2884.86,535.85,4920.27
Clothing,Adidas,Occasional Shopper,Limited Time Treasures,172481.93,61,2827.57,512.09,4858.03
Clothing,Adidas,Occasional Shopper,Loyalty Rewards Blast,159289.02,58,2746.36,513.69,4712.26
Clothing,Adidas,Occasional Shopper,Mega Weekend Bonanza,175137.92,70,2501.97,575.14,4954.91
Clothing,Adidas,Occasional Shopper,Mid-Year Madness,140849.44,56,2515.17,502.00,4896.51
Clothing,Adidas,Occasional Shopper,Midnight Madness,204798.70,73,2805.46,504.20,4935.43
Clothing,Adidas,Occasional Shopper,Mystery Discount Days,174230.28,63,2765.56,571.58,4832.66
Clothing,Adidas,Occasional Shopper,New Arrival Showcase,176417.14,66,2672.99,525.22,4955.32
Clothing,Adidas,Occasional Shopper,New Product Launch Promo,165143.39,66,2502.17,526.80,4979.03
Clothing,Adidas,Occasional Shopper,New Year Kickoff,185657.80,66,2813.00,557.45,4991.46
Clothing,Adidas,Occasional Shopper,Price Drop Parade,152147.86,57,2669.26,506.80,4919.42
Clothing,Adidas,Occasional Shopper,Red Tag Clearance,197790.57,66,2996.83,614.53,4995.28
Clothing,Adidas,Occasional Shopper,Seasonal Surprise Box,207017.47,74,2797.53,607.40,4990.98
Clothing,Adidas,Occasional Shopper,Shop & Save Spectacular,193064.09,66,2925.21,519.85,4944.98
Clothing,Adidas,Occasional Shopper,Smart Shopper Week,172328.52,68,2534.24,536.78,4967.21
Clothing,Adidas,Occasional Shopper,Spring Refresh Event,205227.27,72,2850.38,529.10,4973.07
Clothing,Adidas,Occasional Shopper,Spring Splash Discounts,187441.02,67,2797.63,541.50,4993.32
Clothing,Adidas,Occasional Shopper,Summer Sizzle Promo,217608.24,76,2863.27,601.06,4953.69
Clothing,Adidas,Occasional Shopper,Super Savings Week,136727.73,48,2848.49,501.26,4998.86
Clothing,Adidas,Occasional Shopper,Ultimate Value Event,209112.59,74,2825.85,513.09,4983.22
Clothing,Adidas,Occasional Shopper,VIP Access Sale,201888.69,76,2656.43,506.71,4970.86
Clothing,Adidas,Occasional Shopper,Weekend Warrior Specials,156495.02,57,2745.53,501.72,4938.00
Clothing,Adidas,Occasional Shopper,Winter Clearance Carnival,165374.72,59,2802.96,526.27,4844.84
Clothing,Adidas,Occasional Shopper,Winter Wonders Sale,172297.66,60,2871.63,645.02,4993.56
Clothing,Adidas,Online Shopper,12 Days of Deals,164499.95,57,2885.96,660.25,4977.02
Clothing,Adidas,Online Shopper,Autumn Deals Drive,137934.70,58,2378.18,549.97,4982.21
Clothing,Adidas,Online Shopper,BOGO Blitz,198401.42,80,2480.02,509.20,4850.17
Clothing,Adidas,Online Shopper,Back to School Boost,201576.30,70,2879.66,637.79,4994.39
Clothing,Adidas,Online Shopper,Birthday Bash Sale,155404.79,59,2633.98,556.02,4933.99
Clothing,Adidas,Online Shopper,Black Friday Blowout,193951.43,69,2810.89,562.65,4944.99
Clothing,Adidas,Online Shopper,Cart Crasher Campaign,201725.32,68,2966.55,585.79,4961.92
Clothing,Adidas,Online Shopper,Cashback Carnival,182723.26,64,2855.05,531.51,4949.97
Clothing,Adidas,Online Shopper,Clearance Countdown,191589.64,74,2589.05,567.76,4946.32
Clothing,Adidas,Online Shopper,Countdown to Savings,184331.93,63,2925.90,502.26,4900.14
Clothing,Adidas,Online Shopper,Customer Appreciation Week,149888.43,47,3189.12,680.84,4977.50
Clothing,Adidas,Online Shopper,Cyber Monday Mania,179885.11,64,2810.70,606.41,4952.15
Clothing,Adidas,Online Shopper,Deal of the Month,155822.11,61,2554.46,651.60,4999.41
Clothing,Adidas,Online Shopper,Double Points Bonanza,175956.43,66,2666.01,528.47,4970.84
Clothing,Adidas,Online Shopper,Early Bird Specials,190179.54,72,2641.38,541.82,4934.17
Clothing,Adidas,Online Shopper,End of Season Sale,180784.92,59,3064.15,557.84,4950.72
Clothing,Adidas,Online Shopper,Exclusive Insider Offers,215117.91,77,2793.74,516.58,4975.61
Clothing,Adidas,Online Shopper,Festive Fever Promo,208046.01,76,2737.45,520.59,4842.48
Clothing,Adidas,Online Shopper,Final Call Frenzy,168206.07,66,2548.58,526.12,4944.90
Clothing,Adidas,Online Shopper,Flash Frenzy Friday,174271.44,68,2562.82,669.90,4884.93
Clothing,Adidas,Online Shopper,"Gift More, Spend Less",168436.68,60,2807.28,592.28,4916.33
Clothing,Adidas,Online Shopper,Golden Hour Bargains,202921.03,75,2705.61,582.27,4935.36
Clothing,Adidas,Online Shopper,Green Weekend Deals,139850.50,51,2742.17,513.09,4990.27
Clothing,Adidas,Online Shopper,Happy Hour Discounts,142157.38,55,2584.68,565.16,4830.20
Clothing,Adidas,Online Shopper,Holiday Shopping Rush,179355.04,63,2846.91,660.60,4923.92
Clothing,Adidas,Online Shopper,Hot Picks Promo,204066.60,71,2874.18,772.15,4987.14
Clothing,Adidas,Online Shopper,Instant Gratification Sale,182890.71,65,2813.70,649.71,4859.23
Clothing,Adidas,Online Shopper,Limited Time Treasures,168049.94,64,2625.78,563.66,4917.45
Clothing,Adidas,Online Shopper,Loyalty Rewards Blast,177233.84,65,2726.67,534.09,4976.27
Clothing,Adidas,Online Shopper,Mega Weekend Bonanza,167998.99,64,2624.98,508.93,4897.69
Clothing,Adidas,Online Shopper,Mid-Year Madness,199238.53,74,2692.41,572.46,4981.55
Clothing,Adidas,Online Shopper,Midnight Madness,176650.02,66,2676.52,599.24,4906.51
Clothing,Adidas,Online Shopper,Mystery Discount Days,150055.69,54,2778.81,529.02,4945.34
Clothing,Adidas,Online Shopper,New Arrival Showcase,190427.70,69,2759.82,537.41,4980.20
Clothing,Adidas,Online Shopper,New Product Launch Promo,153804.64,56,2746.51,604.18,4894.77
Clothing,Adidas,Online Shopper,New Year Kickoff,132900.75,53,2507.56,503.72,4937.51
Clothing,Adidas,Online Shopper,Price Drop Parade,178591.75,66,2705.94,559.26,4974.39
Clothing,Adidas,Online Shopper,Red Tag Clearance,235740.78,80,2946.76,572.89,4966.78
Clothing,Adidas,Online Shopper,Seasonal Surprise Box,202028.76,74,2730.12,500.11,4973.71
Clothing,Adidas,Online Shopper,Shop & Save Spectacular,152684.67,56,2726.51,567.82,4951.90
Clothing,Adidas,Online Shopper,Smart Shopper Week,163890.78,60,2731.51,528.74,4991.97
Clothing,Adidas,Online Shopper,Spring Refresh Event,214299.15,75,2857.32,533.04,4985.02
Clothing,Adidas,Online Shopper,Spring Splash Discounts,143820.03,54,2663.33,620.51,4906.24
Clothing,Adidas,Online Shopper,Summer Sizzle Promo,187767.60,69,2721.27,506.00,4958.89
Clothing,Adidas,Online Shopper,Super Savings Week,165871.92,64,2591.75,529.01,4723.62
Clothing,Adidas,Online Shopper,Ultimate Value Event,214142.58,77,2781.07,691.60,4924.78
Clothing,Adidas,Online Shopper,VIP Access Sale,175822.45,65,2704.96,510.81,4978.47
Clothing,Adidas,Online Shopper,Weekend Warrior Specials,197222.27,71,2777.78,632.58,4986.59
Clothing,Adidas,Online Shopper,Winter Clearance Carnival,178638.13,63,2835.53,535.08,4932.29
Clothing,Adidas,Online Shopper,Winter Wonders Sale,171290.15,63,2718.89,614.79,4915.20
Clothing,Adidas,Premium Shopper,12 Days of Deals,149735.14,59,2537.88,524.97,4987.39
Clothing,Adidas,Premium Shopper,Autumn Deals Drive,188945.22,67,2820.08,560.46,4965.27
Clothing,Adidas,Premium Shopper,BOGO Blitz,176768.78,67,2638.34,570.27,4976.65
Clothing,Adidas,Premium Shopper,Back to School Boost,178535.80,60,2975.60,567.97,4826.94
Clothing,Adidas,Premium Shopper,Birthday Bash Sale,179852.91,62,2900.85,517.04,4963.09
Clothing,Adidas,Premium Shopper,Black Friday Blowout,202693.26,75,2702.58,546.08,4952.48
Clothing,Adidas,Premium Shopper,Cart Crasher Campaign,177819.91,61,2915.08,525.18,4967.90
Clothing,Adidas,Premium Shopper,Cashback Carnival,180508.77,67,2694.16,502.29,4924.41
Clothing,Adidas,Premium Shopper,Clearance Countdown,174070.53,62,2807.59,713.34,4904.11
Clothing,Adidas,Premium Shopper,Countdown to Savings,176722.64,67,2637.65,510.74,4939.17
Clothing,Adidas,Premium Shopper,Customer Appreciation Week,242795.23,79,3073.36,543.16,4980.59
Clothing,Adidas,Premium Shopper,Cyber Monday Mania,142917.40,54,2646.62,658.22,4917.69
Clothing,Adidas,Premium Shopper,Deal of the Month,202225.41,71,2848.25,559.31,4980.89
Clothing,Adidas,Premium Shopper,Double Points Bonanza,218829.04,77,2841.94,554.96,4995.71
Clothing,Adidas,Premium Shopper,Early Bird Specials,166844.49,59,2827.87,556.33,4899.11
Clothing,Adidas,Premium Shopper,End of Season Sale,131524.62,52,2529.32,553.90,4978.41
Clothing,Adidas,Premium Shopper,Exclusive Insider Offers,201082.86,68,2957.10,633.30,4889.16
Clothing,Adidas,Premium Shopper,Festive Fever Promo,187175.00,64,2924.61,616.33,4951.48
Clothing,Adidas,Premium Shopper,Final Call Frenzy,151614.66,55,2756.63,550.77,4845.61
Clothing,Adidas,Premium Shopper,Flash Frenzy Friday,138497.78,54,2564.77,509.03,4926.08
Clothing,Adidas,Premium Shopper,"Gift More, Spend Less",177525.51,69,2572.83,533.89,4781.43
Clothing,Adidas,Premium Shopper,Golden Hour Bargains,193921.81,71,2731.29,506.24,4901.65
Clothing,Adidas,Premium Shopper,Green Weekend Deals,152657.07,61,2502.57,518.83,4999.76
Clothing,Adidas,Premium Shopper,Happy Hour Discounts,155968.88,56,2785.16,687.91,4965.62
Clothing,Adidas,Premium Shopper,Holiday Shopping Rush,150959.32,58,2602.75,531.41,4952.54
Clothing,Adidas,Premium Shopper,Hot Picks Promo,179238.15,65,2757.51,523.47,4938.72
Clothing,Adidas,Premium Shopper,Instant Gratification Sale,172339.62,61,2825.24,515.12,4966.50
Clothing,Adidas,Premium Shopper,Limited Time Treasures,156915.81,57,2752.91,511.13,4952.45
Clothing,Adidas,Premium Shopper,Loyalty Rewards Blast,137493.56,50,2749.87,530.81,4971.34
Clothing,Adidas,Premium Shopper,Mega Weekend Bonanza,158687.35,61,2601.43,610.53,4980.15
Clothing,Adidas,Premium Shopper,Mid-Year Madness,210145.61,77,2729.16,529.64,4886.37
Clothing,Adidas,Premium Shopper,Midnight Madness,153714.47,53,2900.27,530.37,4818.68
Clothing,Adidas,Premium Shopper,Mystery Discount Days,210559.48,75,2807.46,592.61,4968.03
Clothing,Adidas,Premium Shopper,New Arrival Showcase,179936.71,72,2499.12,513.68,4777.53
Clothing,Adidas,Premium Shopper,New Product Launch Promo,194413.71,71,2738.22,500.83,4984.79
Clothing,Adidas,Premium Shopper,New Year Kickoff,144629.31,55,2629.62,506.98,4774.09
Clothing,Adidas,Premium Shopper,Price Drop Parade,168417.62,68,2476.73,508.98,4989.39
Clothing,Adidas,Premium Shopper,Red Tag Clearance,174965.95,66,2651.00,532.18,4855.69
Clothing,Adidas,Premium Shopper,Seasonal Surprise Box,159534.77,61,2615.32,596.27,4948.54
Clothing,Adidas,Premium Shopper,Shop & Save Spectacular,184080.17,74,2487.57,547.57,4900.10
Clothing,Adidas,Premium Shopper,Smart Shopper Week,168990.14,68,2485.15,518.72,4925.47
Clothing,Adidas,Premium Shopper,Spring Refresh Event,206012.14,70,2943.03,515.97,4985.65
Clothing,Adidas,Premium Shopper,Spring Splash Discounts,215412.22,69,3121.92,548.00,4944.39
Clothing,Adidas,Premium Shopper,Summer Sizzle Promo,198812.65,66,3012.31,612.91,4974.59
Clothing,Adidas,Premium Shopper,Super Savings Week,168411.50,65,2590.95,543.46,4908.70
Clothing,Adidas,Premium Shopper,Ultimate Value Event,211272.73,71,2975.67,665.76,4909.30
Clothing,Adidas,Premium Shopper,VIP Access Sale,215959.16,69,3129.84,612.72,4974.51
Clothing,Adidas,Premium Shopper,Weekend Warrior Specials,160713.91,61,2634.65,533.71,4920.20
Clothing,Adidas,Premium Shopper,Winter Clearance Carnival,157141.18,62,2534.54,517.38,4876.23
Clothing,Adidas,Premium Shopper,Winter Wonders Sale,155832.16,65,2397.42,558.76,4850.37
Clothing,Levi's,Budget Shopper,12 Days of Deals,182868.90,62,2949.50,585.28,4991.32
Clothing,Levi's,Budget Shopper,Autumn Deals Drive,199995.37,74,2702.64,525.01,4974.69
Clothing,Levi's,Budget Shopper,BOGO Blitz,151755.15,53,2863.30,759.80,4967.08
Clothing,Levi's,Budget Shopper,Back to School Boost,167993.88,62,2709.58,596.89,4909.98
Clothing,Levi's,Budget Shopper,Birthday Bash Sale,198607.91,70,2837.26,759.65,4972.13
Clothing,Levi's,Budget Shopper,Black Friday Blowout,202375.05,69,2932.97,622.77,4976.83
Clothing,Levi's,Budget Shopper,Cart Crasher Campaign,170209.99,65,2618.62,639.97,4996.24
Clothing,Levi's,Budget Shopper,Cashback Carnival,231254.06,83,2786.19,595.71,4847.44
Clothing,Levi's,Budget Shopper,Clearance Countdown,145616.35,56,2600.29,530.24,4988.20
Clothing,Levi's,Budget Shopper,Countdown to Savings,206809.00,74,2794.72,537.71,4985.41
Clothing,Levi's,Budget Shopper,Customer Appreciation Week,197033.40,64,3078.65,629.82,4983.91
Clothing,Levi's,Budget Shopper,Cyber Monday Mania,210260.47,74,2841.36,505.15,4981.01
Clothing,Levi's,Budget Shopper,Deal of the Month,194984.62,71,2746.26,631.12,4790.30
Clothing,Levi's,Budget Shopper,Double Points Bonanza,213085.45,75,2841.14,623.60,4973.85
Clothing,Levi's,Budget Shopper,Early Bird Specials,131018.98,51,2569.00,641.67,4916.38
