brand,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Adidas,Small Stores / Shops,Sales Associate,Cyber Monday Mania,295795.97,106,2790.53,512.33,4929.91
Adidas,Small Stores / Shops,Sales Associate,Deal of the Month,286110.39,104,2751.06,529.02,4999.41
Adidas,Small Stores / Shops,Sales Associate,Double Points Bonanza,293574.88,103,2850.24,504.72,4992.41
Adidas,Small Stores / Shops,Sales Associate,Early Bird Specials,358214.64,124,2888.83,600.74,4927.36
Adidas,Small Stores / Shops,Sales Associate,End of Season Sale,277245.39,104,2665.82,515.55,4980.34
Adidas,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,333405.08,126,2646.07,532.79,4951.25
Adidas,Small Stores / Shops,Sales Associate,Festive Fever Promo,285768.41,102,2801.65,532.46,4887.69
Adidas,Small Stores / Shops,Sales Associate,Final Call Frenzy,356219.27,123,2896.09,564.73,4989.90
Adidas,Small Stores / Shops,Sales Associate,Flash Frenzy Friday,292342.16,108,2706.87,538.03,4941.27
Adidas,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",346333.88,123,2815.72,524.46,4958.60
Adidas,Small Stores / Shops,Sales Associate,Golden Hour Bargains,290838.47,106,2743.76,506.24,4977.06
Adidas,Small Stores / Shops,Sales Associate,Green Weekend Deals,268465.93,101,2658.08,606.97,4996.09
Adidas,Small Stores / Shops,Sales Associate,Happy Hour Discounts,329879.10,122,2703.93,525.65,4881.74
Adidas,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,312713.90,126,2481.86,542.11,4878.77
Adidas,Small Stores / Shops,Sales Associate,Hot Picks Promo,356961.40,115,3104.01,583.88,4969.93
Adidas,Small Stores / Shops,Sales Associate,Instant Gratification Sale,390043.20,134,2910.77,535.85,4984.04
Adidas,Small Stores / Shops,Sales Associate,Limited Time Treasures,225102.64,95,2369.50,600.42,4961.50
Adidas,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,312678.76,106,2949.80,510.40,4940.38
Adidas,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,270849.46,100,2708.49,593.03,4992.14
Adidas,Small Stores / Shops,Sales Associate,Mid-Year Madness,303931.04,113,2689.66,743.00,4949.66
Adidas,Small Stores / Shops,Sales Associate,Midnight Madness,281476.59,107,2630.62,533.16,4949.02
Adidas,Small Stores / Shops,Sales Associate,Mystery Discount Days,342513.33,118,2902.66,554.37,4950.82
Adidas,Small Stores / Shops,Sales Associate,New Arrival Showcase,328979.57,118,2787.96,547.42,4988.89
Adidas,Small Stores / Shops,Sales Associate,New Product Launch Promo,361430.98,126,2868.50,519.44,4984.79
Adidas,Small Stores / Shops,Sales Associate,New Year Kickoff,274277.40,104,2637.28,516.02,4995.24
Adidas,Small Stores / Shops,Sales Associate,Price Drop Parade,349094.34,125,2792.75,537.35,4987.71
Adidas,Small Stores / Shops,Sales Associate,Red Tag Clearance,324590.18,112,2898.13,544.64,4982.81
Adidas,Small Stores / Shops,Sales Associate,Seasonal Surprise Box,361074.39,137,2635.58,533.53,4980.91
Adidas,Small Stores / Shops,Sales Associate,Shop & Save Spectacular,297614.50,110,2705.59,513.48,4963.93
Adidas,Small Stores / Shops,Sales Associate,Smart Shopper Week,343439.15,126,2725.71,558.79,4988.00
Adidas,Small Stores / Shops,Sales Associate,Spring Refresh Event,328346.59,122,2691.37,524.13,4999.78
Adidas,Small Stores / Shops,Sales Associate,Spring Splash Discounts,323265.03,118,2739.53,535.84,4974.21
Adidas,Small Stores / Shops,Sales Associate,Summer Sizzle Promo,383630.73,136,2820.81,607.99,4956.91
Adidas,Small Stores / Shops,Sales Associate,Super Savings Week,303524.96,107,2836.68,674.19,4998.86
Adidas,Small Stores / Shops,Sales Associate,Ultimate Value Event,358188.07,132,2713.55,502.59,4998.36
Adidas,Small Stores / Shops,Sales Associate,VIP Access Sale,323957.56,114,2841.73,558.18,4989.16
Adidas,Small Stores / Shops,Sales Associate,Weekend Warrior Specials,316535.19,114,2776.62,511.44,4964.54
Adidas,Small Stores / Shops,Sales Associate,Winter Clearance Carnival,324228.58,123,2636.00,510.29,4945.48
Adidas,Small Stores / Shops,Sales Associate,Winter Wonders Sale,291685.46,116,2514.53,513.20,4852.23
Adidas,Small Stores / Shops,Salesperson,12 Days of Deals,384404.21,138,2785.54,538.90,4974.07
Adidas,Small Stores / Shops,Salesperson,Autumn Deals Drive,305759.56,116,2635.86,538.66,4980.77
Adidas,Small Stores / Shops,Salesperson,BOGO Blitz,340021.53,114,2982.65,518.34,4997.05
Adidas,Small Stores / Shops,Salesperson,Back to School Boost,336888.60,122,2761.38,527.30,4945.79
Adidas,Small Stores / Shops,Salesperson,Birthday Bash Sale,366929.65,128,2866.64,502.17,4993.81
Adidas,Small Stores / Shops,Salesperson,Black Friday Blowout,327475.44,119,2751.89,567.65,4994.34
Adidas,Small Stores / Shops,Salesperson,Cart Crasher Campaign,331832.66,114,2910.81,515.37,4931.02
Adidas,Small Stores / Shops,Salesperson,Cashback Carnival,294905.36,113,2609.78,566.74,4961.14
Adidas,Small Stores / Shops,Salesperson,Clearance Countdown,315314.36,121,2605.90,511.56,4964.25
Adidas,Small Stores / Shops,Salesperson,Countdown to Savings,321375.12,117,2746.80,509.94,4827.42
Adidas,Small Stores / Shops,Salesperson,Customer Appreciation Week,304121.36,113,2691.34,523.17,4980.59
Adidas,Small Stores / Shops,Salesperson,Cyber Monday Mania,312787.00,112,2792.74,576.58,4993.46
Adidas,Small Stores / Shops,Salesperson,Deal of the Month,261799.96,104,2517.31,524.49,4985.83
Adidas,Small Stores / Shops,Salesperson,Double Points Bonanza,352367.35,124,2841.67,507.03,4986.54
Adidas,Small Stores / Shops,Salesperson,Early Bird Specials,299792.09,112,2676.72,505.00,4917.36
Adidas,Small Stores / Shops,Salesperson,End of Season Sale,304642.23,112,2720.02,558.29,4978.41
Adidas,Small Stores / Shops,Salesperson,Exclusive Insider Offers,319355.45,116,2753.06,516.58,4982.41
Adidas,Small Stores / Shops,Salesperson,Festive Fever Promo,306709.09,107,2866.44,513.73,4955.04
Adidas,Small Stores / Shops,Salesperson,Final Call Frenzy,326870.12,122,2679.26,530.19,4992.84
Adidas,Small Stores / Shops,Salesperson,Flash Frenzy Friday,252826.83,95,2661.34,538.19,4942.19
Adidas,Small Stores / Shops,Salesperson,"Gift More, Spend Less",305312.73,110,2775.57,510.65,4901.85
Adidas,Small Stores / Shops,Salesperson,Golden Hour Bargains,385839.99,146,2642.74,505.89,4913.24
Adidas,Small Stores / Shops,Salesperson,Green Weekend Deals,280336.98,102,2748.40,565.23,4871.41
Adidas,Small Stores / Shops,Salesperson,Happy Hour Discounts,338983.29,126,2690.34,531.80,4925.49
Adidas,Small Stores / Shops,Salesperson,Holiday Shopping Rush,299557.54,106,2826.01,516.60,4998.34
Adidas,Small Stores / Shops,Salesperson,Hot Picks Promo,376019.31,135,2785.33,520.65,4918.04
Adidas,Small Stores / Shops,Salesperson,Instant Gratification Sale,269753.37,98,2752.59,630.91,4948.74
Adidas,Small Stores / Shops,Salesperson,Limited Time Treasures,336186.33,118,2849.04,511.13,4916.16
Adidas,Small Stores / Shops,Salesperson,Loyalty Rewards Blast,317623.16,111,2861.47,503.40,4989.94
Adidas,Small Stores / Shops,Salesperson,Mega Weekend Bonanza,316080.65,112,2822.15,600.61,4931.29
Adidas,Small Stores / Shops,Salesperson,Mid-Year Madness,335163.98,115,2914.47,529.64,4871.52
Adidas,Small Stores / Shops,Salesperson,Midnight Madness,366937.46,132,2779.83,520.72,4986.14
Adidas,Small Stores / Shops,Salesperson,Mystery Discount Days,321592.66,112,2871.36,681.07,4983.78
Adidas,Small Stores / Shops,Salesperson,New Arrival Showcase,375260.61,127,2954.81,566.44,4995.28
Adidas,Small Stores / Shops,Salesperson,New Product Launch Promo,315814.22,121,2610.03,526.80,4977.65
Adidas,Small Stores / Shops,Salesperson,New Year Kickoff,309716.04,118,2624.71,503.31,4955.49
Adidas,Small Stores / Shops,Salesperson,Price Drop Parade,250899.72,101,2484.16,516.53,4848.90
Adidas,Small Stores / Shops,Salesperson,Red Tag Clearance,273445.90,99,2762.08,506.04,4963.69
Adidas,Small Stores / Shops,Salesperson,Seasonal Surprise Box,304514.99,108,2819.58,531.49,4941.89
Adidas,Small Stores / Shops,Salesperson,Shop & Save Spectacular,364150.46,136,2677.58,528.50,4949.92
Adidas,Small Stores / Shops,Salesperson,Smart Shopper Week,343928.05,122,2819.08,507.17,4991.97
Adidas,Small Stores / Shops,Salesperson,Spring Refresh Event,276266.39,101,2735.31,515.97,4742.57
Adidas,Small Stores / Shops,Salesperson,Spring Splash Discounts,305748.78,114,2682.01,548.00,4927.91
Adidas,Small Stores / Shops,Salesperson,Summer Sizzle Promo,304080.51,107,2841.87,561.41,4983.81
Adidas,Small Stores / Shops,Salesperson,Super Savings Week,293523.53,110,2668.40,513.59,4933.06
Adidas,Small Stores / Shops,Salesperson,Ultimate Value Event,314557.07,113,2783.69,683.41,4980.77
Adidas,Small Stores / Shops,Salesperson,VIP Access Sale,303736.66,113,2687.94,534.21,4954.84
Adidas,Small Stores / Shops,Salesperson,Weekend Warrior Specials,345686.33,136,2541.81,533.71,4929.58
Adidas,Small Stores / Shops,Salesperson,Winter Clearance Carnival,318065.79,109,2918.03,532.03,4992.09
Adidas,Small Stores / Shops,Salesperson,Winter Wonders Sale,345821.53,128,2701.73,612.68,4970.45
Adidas,Small Stores / Shops,Senior Salesperson,12 Days of Deals,285561.44,118,2420.01,529.90,4984.11
Adidas,Small Stores / Shops,Senior Salesperson,Autumn Deals Drive,295449.75,101,2925.25,518.70,4941.61
Adidas,Small Stores / Shops,Senior Salesperson,BOGO Blitz,265027.55,103,2573.08,531.65,4949.01
Adidas,Small Stores / Shops,Senior Salesperson,Back to School Boost,290119.77,100,2901.20,553.46,4976.43
Adidas,Small Stores / Shops,Senior Salesperson,Birthday Bash Sale,329944.81,115,2869.09,532.08,4933.99
Adidas,Small Stores / Shops,Senior Salesperson,Black Friday Blowout,258457.81,101,2558.99,565.02,4987.67
Adidas,Small Stores / Shops,Senior Salesperson,Cart Crasher Campaign,319205.33,112,2850.05,527.92,4983.68
Adidas,Small Stores / Shops,Senior Salesperson,Cashback Carnival,235772.00,88,2679.23,531.51,4992.80
Adidas,Small Stores / Shops,Senior Salesperson,Clearance Countdown,215833.87,80,2697.92,615.86,4939.61
Adidas,Small Stores / Shops,Senior Salesperson,Countdown to Savings,285458.72,95,3004.83,515.05,4950.52
Adidas,Small Stores / Shops,Senior Salesperson,Customer Appreciation Week,305185.55,111,2749.42,503.78,4934.22
Adidas,Small Stores / Shops,Senior Salesperson,Cyber Monday Mania,281583.67,103,2733.82,508.76,4963.90
Adidas,Small Stores / Shops,Senior Salesperson,Deal of the Month,258059.89,92,2805.00,574.54,4923.82
Adidas,Small Stores / Shops,Senior Salesperson,Double Points Bonanza,268003.75,96,2791.71,521.27,4979.37
Adidas,Small Stores / Shops,Senior Salesperson,Early Bird Specials,288726.00,104,2776.21,541.91,4994.73
Adidas,Small Stores / Shops,Senior Salesperson,End of Season Sale,284660.49,103,2763.69,602.62,4972.03
Adidas,Small Stores / Shops,Senior Salesperson,Exclusive Insider Offers,223499.67,80,2793.75,507.80,4946.86
Adidas,Small Stores / Shops,Senior Salesperson,Festive Fever Promo,323629.59,113,2863.98,534.76,4924.03
Adidas,Small Stores / Shops,Senior Salesperson,Final Call Frenzy,286821.91,101,2839.82,527.10,4936.83
Adidas,Small Stores / Shops,Senior Salesperson,Flash Frenzy Friday,223163.61,85,2625.45,599.80,4883.87
Adidas,Small Stores / Shops,Senior Salesperson,"Gift More, Spend Less",250245.27,90,2780.50,519.95,4986.03
Adidas,Small Stores / Shops,Senior Salesperson,Golden Hour Bargains,252070.80,91,2770.01,684.87,4987.94
Adidas,Small Stores / Shops,Senior Salesperson,Green Weekend Deals,283144.76,95,2980.47,656.92,4990.27
Adidas,Small Stores / Shops,Senior Salesperson,Happy Hour Discounts,258196.91,95,2717.86,570.89,4969.85
Adidas,Small Stores / Shops,Senior Salesperson,Holiday Shopping Rush,249138.67,94,2650.41,599.68,4952.40
Adidas,Small Stores / Shops,Senior Salesperson,Hot Picks Promo,253793.81,90,2819.93,560.52,4982.85
Adidas,Small Stores / Shops,Senior Salesperson,Instant Gratification Sale,316980.08,108,2935.00,597.04,4994.90
Adidas,Small Stores / Shops,Senior Salesperson,Limited Time Treasures,242548.35,92,2636.40,600.54,4892.67
Adidas,Small Stores / Shops,Senior Salesperson,Loyalty Rewards Blast,290584.46,109,2665.91,502.35,4952.71
Adidas,Small Stores / Shops,Senior Salesperson,Mega Weekend Bonanza,300385.35,105,2860.81,515.58,4902.25
Adidas,Small Stores / Shops,Senior Salesperson,Mid-Year Madness,259472.11,100,2594.72,503.20,4857.67
Adidas,Small Stores / Shops,Senior Salesperson,Midnight Madness,222895.38,82,2718.24,518.16,4836.35
Adidas,Small Stores / Shops,Senior Salesperson,Mystery Discount Days,301090.95,111,2712.53,531.52,4962.98
Adidas,Small Stores / Shops,Senior Salesperson,New Arrival Showcase,302284.03,111,2723.28,530.40,4993.32
Adidas,Small Stores / Shops,Senior Salesperson,New Product Launch Promo,247964.19,88,2817.77,500.73,4984.56
Adidas,Small Stores / Shops,Senior Salesperson,New Year Kickoff,270004.43,99,2727.32,553.61,4906.61
Adidas,Small Stores / Shops,Senior Salesperson,Price Drop Parade,238908.83,90,2654.54,503.07,4976.80
Adidas,Small Stores / Shops,Senior Salesperson,Red Tag Clearance,346842.93,122,2842.97,518.26,4955.62
Adidas,Small Stores / Shops,Senior Salesperson,Seasonal Surprise Box,271567.70,107,2538.02,539.50,4963.96
Adidas,Small Stores / Shops,Senior Salesperson,Shop & Save Spectacular,313364.87,115,2724.91,503.19,4966.83
Adidas,Small Stores / Shops,Senior Salesperson,Smart Shopper Week,290605.38,104,2794.28,536.78,4872.62
Adidas,Small Stores / Shops,Senior Salesperson,Spring Refresh Event,266575.79,100,2665.76,506.81,4979.80
Adidas,Small Stores / Shops,Senior Salesperson,Spring Splash Discounts,313391.01,117,2678.56,534.24,4960.86
Adidas,Small Stores / Shops,Senior Salesperson,Summer Sizzle Promo,267347.95,104,2570.65,501.65,4953.69
Adidas,Small Stores / Shops,Senior Salesperson,Super Savings Week,266883.73,96,2780.04,610.73,4959.41
Adidas,Small Stores / Shops,Senior Salesperson,Ultimate Value Event,270667.31,107,2529.60,507.38,4974.76
Adidas,Small Stores / Shops,Senior Salesperson,VIP Access Sale,293456.43,104,2821.70,560.93,4974.51
Adidas,Small Stores / Shops,Senior Salesperson,Weekend Warrior Specials,253243.89,95,2665.73,502.77,4971.28
Adidas,Small Stores / Shops,Senior Salesperson,Winter Clearance Carnival,310235.84,110,2820.33,540.64,4984.27
Adidas,Small Stores / Shops,Senior Salesperson,Winter Wonders Sale,237183.92,88,2695.27,625.46,4995.17
Adidas,Supermarkets ,Manager,12 Days of Deals,359279.04,128,2806.87,505.04,4998.46
Adidas,Supermarkets ,Manager,Autumn Deals Drive,339863.53,120,2832.20,500.33,4997.38
Adidas,Supermarkets ,Manager,BOGO Blitz,390680.29,143,2732.03,561.81,4990.14
Adidas,Supermarkets ,Manager,Back to School Boost,320493.74,110,2913.58,605.49,4965.45
Adidas,Supermarkets ,Manager,Birthday Bash Sale,250254.57,96,2606.82,517.04,4972.85
Adidas,Supermarkets ,Manager,Black Friday Blowout,350465.87,128,2738.01,535.84,4952.48
Adidas,Supermarkets ,Manager,Cart Crasher Campaign,345964.61,124,2790.04,570.74,4950.61
Adidas,Supermarkets ,Manager,Cashback Carnival,325909.53,112,2909.91,509.51,4978.45
Adidas,Supermarkets ,Manager,Clearance Countdown,288822.55,111,2602.00,500.53,4993.67
Adidas,Supermarkets ,Manager,Countdown to Savings,285363.57,113,2525.34,501.16,4996.97
Adidas,Supermarkets ,Manager,Customer Appreciation Week,323599.40,114,2838.59,529.43,4954.61
Adidas,Supermarkets ,Manager,Cyber Monday Mania,334481.10,113,2960.01,516.07,4978.33
Adidas,Supermarkets ,Manager,Deal of the Month,318557.72,116,2746.19,518.06,4982.42
Adidas,Supermarkets ,Manager,Double Points Bonanza,243286.84,87,2796.40,555.14,4985.88
Adidas,Supermarkets ,Manager,Early Bird Specials,309788.46,107,2895.22,615.84,4996.74
Adidas,Supermarkets ,Manager,End of Season Sale,313068.00,118,2653.12,552.42,4933.50
Adidas,Supermarkets ,Manager,Exclusive Insider Offers,299984.96,104,2884.47,534.77,4969.33
Adidas,Supermarkets ,Manager,Festive Fever Promo,332205.11,124,2679.07,520.59,4982.65
Adidas,Supermarkets ,Manager,Final Call Frenzy,335242.12,119,2817.16,501.90,4971.11
Adidas,Supermarkets ,Manager,Flash Frenzy Friday,296817.60,112,2650.16,521.17,4994.26
Adidas,Supermarkets ,Manager,"Gift More, Spend Less",300805.99,118,2549.20,510.97,4986.37
Adidas,Supermarkets ,Manager,Golden Hour Bargains,318449.89,116,2745.26,536.94,4885.13
Adidas,Supermarkets ,Manager,Green Weekend Deals,333041.86,116,2871.05,513.01,4920.02
Adidas,Supermarkets ,Manager,Happy Hour Discounts,258120.78,96,2688.76,594.43,4919.71
Adidas,Supermarkets ,Manager,Holiday Shopping Rush,225482.11,90,2505.36,568.36,4894.76
Adidas,Supermarkets ,Manager,Hot Picks Promo,363162.28,136,2670.31,554.94,4938.72
Adidas,Supermarkets ,Manager,Instant Gratification Sale,316788.61,117,2707.59,501.99,4993.28
Adidas,Supermarkets ,Manager,Limited Time Treasures,272929.53,103,2649.80,558.62,4999.38
Adidas,Supermarkets ,Manager,Loyalty Rewards Blast,271759.48,98,2773.06,509.05,4955.44
Adidas,Supermarkets ,Manager,Mega Weekend Bonanza,279569.52,112,2496.16,517.03,4931.49
Adidas,Supermarkets ,Manager,Mid-Year Madness,310984.25,112,2776.65,502.53,4991.08
Adidas,Supermarkets ,Manager,Midnight Madness,334370.61,113,2959.03,500.45,4985.69
Adidas,Supermarkets ,Manager,Mystery Discount Days,306052.31,115,2661.32,506.53,4998.07
Adidas,Supermarkets ,Manager,New Arrival Showcase,282242.34,108,2613.35,541.17,4931.40
Adidas,Supermarkets ,Manager,New Product Launch Promo,325912.70,119,2738.76,564.61,4898.65
Adidas,Supermarkets ,Manager,New Year Kickoff,302310.25,109,2773.49,506.98,4977.99
Adidas,Supermarkets ,Manager,Price Drop Parade,327565.24,121,2707.15,522.55,4970.18
Adidas,Supermarkets ,Manager,Red Tag Clearance,373498.69,129,2895.34,520.14,4957.70
Adidas,Supermarkets ,Manager,Seasonal Surprise Box,331946.24,115,2886.49,515.20,4956.42
Adidas,Supermarkets ,Manager,Shop & Save Spectacular,322878.72,110,2935.26,582.86,4969.48
Adidas,Supermarkets ,Manager,Smart Shopper Week,354197.03,126,2811.09,528.74,4978.10
Adidas,Supermarkets ,Manager,Spring Refresh Event,319594.78,119,2685.67,529.10,4977.82
Adidas,Supermarkets ,Manager,Spring Splash Discounts,325166.89,121,2687.33,561.36,4984.88
Adidas,Supermarkets ,Manager,Summer Sizzle Promo,333825.90,110,3034.78,580.01,4974.26
Adidas,Supermarkets ,Manager,Super Savings Week,281134.07,109,2579.21,501.26,4873.39
Adidas,Supermarkets ,Manager,Ultimate Value Event,360849.42,133,2713.15,501.61,4918.07
Adidas,Supermarkets ,Manager,VIP Access Sale,302322.95,106,2852.10,510.81,4991.78
Adidas,Supermarkets ,Manager,Weekend Warrior Specials,332561.37,118,2818.32,501.72,4998.83
Adidas,Supermarkets ,Manager,Winter Clearance Carnival,320706.63,122,2628.74,509.53,4988.66
Adidas,Supermarkets ,Manager,Winter Wonders Sale,307992.77,119,2588.17,506.23,4975.48
Adidas,Supermarkets ,Sales Associate,12 Days of Deals,296858.17,104,2854.41,552.50,4947.84
Adidas,Supermarkets ,Sales Associate,Autumn Deals Drive,328476.46,123,2670.54,546.07,4991.85
Adidas,Supermarkets ,Sales Associate,BOGO Blitz,322082.68,115,2800.72,509.20,4982.08
Adidas,Supermarkets ,Sales Associate,Back to School Boost,312842.13,123,2543.43,550.18,4989.82
