brand,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Amul,Salesperson,Mid-Year Madness,503977.69,178,2831.34,506.46,4966.74
Amul,Salesperson,Midnight Madness,442065.28,175,2526.09,500.95,4998.10
Amul,Salesperson,Mystery Discount Days,463625.87,165,2809.85,523.06,4974.65
Amul,Salesperson,New Arrival Showcase,472739.63,163,2900.24,554.48,4995.23
Amul,Salesperson,New Product Launch Promo,479106.80,180,2661.70,512.57,4994.33
Amul,Salesperson,New Year Kickoff,487568.82,179,2723.85,536.28,4993.91
Amul,Salesperson,Price Drop Parade,586978.20,202,2905.83,610.71,4981.26
Amul,Salesperson,Red Tag Clearance,472630.31,170,2780.18,544.14,4949.07
Amul,Salesperson,Seasonal Surprise Box,465946.99,182,2560.15,535.10,4954.10
Amul,Salesperson,Shop & Save Spectacular,455837.73,162,2813.81,532.45,4986.30
Amul,Salesperson,Smart Shopper Week,496495.26,182,2728.00,555.83,4993.62
Amul,Salesperson,Spring Refresh Event,435268.40,159,2737.54,512.88,4962.44
Amul,Salesperson,Spring Splash Discounts,526598.26,191,2757.06,531.96,4963.85
Amul,Salesperson,Summer Sizzle Promo,470589.41,176,2673.80,587.40,4976.48
Amul,Salesperson,Super Savings Week,490877.83,176,2789.08,514.94,4973.98
Amul,Salesperson,Ultimate Value Event,472547.53,161,2935.08,569.45,4990.23
Amul,Salesperson,VIP Access Sale,459737.57,174,2642.17,522.64,4982.39
Amul,Salesperson,Weekend Warrior Specials,498773.43,186,2681.58,500.62,4944.06
Amul,Salesperson,Winter Clearance Carnival,462331.52,164,2819.09,565.02,4993.64
Amul,Salesperson,Winter Wonders Sale,478766.72,171,2799.81,505.32,4975.59
Amul,Senior Salesperson,12 Days of Deals,410532.75,148,2773.87,507.40,4938.30
Amul,Senior Salesperson,Autumn Deals Drive,466294.66,169,2759.14,519.35,4999.80
Amul,Senior Salesperson,BOGO Blitz,426843.23,147,2903.70,573.39,4986.67
Amul,Senior Salesperson,Back to School Boost,366934.88,132,2779.81,513.98,4997.33
Amul,Senior Salesperson,Birthday Bash Sale,441471.61,161,2742.06,528.97,4978.76
Amul,Senior Salesperson,Black Friday Blowout,407383.86,153,2662.64,505.81,4950.07
Amul,Senior Salesperson,Cart Crasher Campaign,387790.71,139,2789.86,581.61,4947.81
Amul,Senior Salesperson,Cashback Carnival,402166.21,147,2735.82,569.38,4960.13
Amul,Senior Salesperson,Clearance Countdown,452516.16,150,3016.77,531.76,4970.35
Amul,Senior Salesperson,Countdown to Savings,479727.25,177,2710.32,514.73,4978.89
Amul,Senior Salesperson,Customer Appreciation Week,477202.28,166,2874.71,608.15,4985.65
Amul,Senior Salesperson,Cyber Monday Mania,416609.96,153,2722.94,510.36,4941.05
Amul,Senior Salesperson,Deal of the Month,413295.76,147,2811.54,504.17,4994.21
Amul,Senior Salesperson,Double Points Bonanza,424316.13,162,2619.24,514.40,4954.59
Amul,Senior Salesperson,Early Bird Specials,335104.15,127,2638.62,512.60,4918.25
Amul,Senior Salesperson,End of Season Sale,406071.93,148,2743.73,517.26,4918.94
Amul,Senior Salesperson,Exclusive Insider Offers,481113.30,179,2687.78,519.26,4954.76
Amul,Senior Salesperson,Festive Fever Promo,389335.46,139,2800.97,502.25,4980.61
Amul,Senior Salesperson,Final Call Frenzy,365129.36,139,2626.83,542.51,4994.94
Amul,Senior Salesperson,Flash Frenzy Friday,466775.27,166,2811.90,553.89,4961.75
Amul,Senior Salesperson,"Gift More, Spend Less",424578.78,151,2811.78,521.08,4946.94
Amul,Senior Salesperson,Golden Hour Bargains,404054.65,151,2675.86,504.10,4984.09
Amul,Senior Salesperson,Green Weekend Deals,467919.00,170,2752.46,517.72,4994.70
Amul,Senior Salesperson,Happy Hour Discounts,426887.29,148,2884.37,507.68,4995.48
Amul,Senior Salesperson,Holiday Shopping Rush,416071.31,152,2737.31,521.68,4996.88
Amul,Senior Salesperson,Hot Picks Promo,400563.72,148,2706.51,522.20,4991.62
Amul,Senior Salesperson,Instant Gratification Sale,403671.44,149,2709.20,524.42,4988.78
Amul,Senior Salesperson,Limited Time Treasures,382187.93,138,2769.48,500.84,4924.07
Amul,Senior Salesperson,Loyalty Rewards Blast,444675.70,162,2744.91,539.74,4983.03
Amul,Senior Salesperson,Mega Weekend Bonanza,455675.49,168,2712.35,501.33,4975.12
Amul,Senior Salesperson,Mid-Year Madness,415669.45,153,2716.79,513.32,4894.18
Amul,Senior Salesperson,Midnight Madness,421391.79,158,2667.04,506.04,4984.38
Amul,Senior Salesperson,Mystery Discount Days,388381.63,137,2834.90,573.30,4977.87
Amul,Senior Salesperson,New Arrival Showcase,432881.99,161,2688.71,510.88,4961.42
Amul,Senior Salesperson,New Product Launch Promo,409539.01,149,2748.58,539.64,4967.82
Amul,Senior Salesperson,New Year Kickoff,354106.92,131,2703.11,540.87,4996.25
Amul,Senior Salesperson,Price Drop Parade,371026.72,127,2921.47,558.87,4984.55
Amul,Senior Salesperson,Red Tag Clearance,371649.44,138,2693.11,506.29,4993.78
Amul,Senior Salesperson,Seasonal Surprise Box,381656.44,141,2706.78,525.07,4975.74
Amul,Senior Salesperson,Shop & Save Spectacular,417708.71,156,2677.62,523.81,4990.08
Amul,Senior Salesperson,Smart Shopper Week,464882.86,171,2718.61,514.94,4966.67
Amul,Senior Salesperson,Spring Refresh Event,484116.79,163,2970.04,524.46,4972.47
Amul,Senior Salesperson,Spring Splash Discounts,426309.41,158,2698.16,509.39,4957.64
Amul,Senior Salesperson,Summer Sizzle Promo,416381.79,153,2721.45,523.97,4988.04
Amul,Senior Salesperson,Super Savings Week,439014.75,156,2814.20,545.99,4996.48
Amul,Senior Salesperson,Ultimate Value Event,434325.06,160,2714.53,511.06,4918.00
Amul,Senior Salesperson,VIP Access Sale,411080.80,150,2740.54,534.12,4975.04
Amul,Senior Salesperson,Weekend Warrior Specials,376511.38,136,2768.47,525.52,4994.19
Amul,Senior Salesperson,Winter Clearance Carnival,387902.89,146,2656.87,527.28,4955.80
Amul,Senior Salesperson,Winter Wonders Sale,431800.21,159,2715.72,513.51,4995.64
Apple,Manager,12 Days of Deals,444904.53,163,2729.48,552.29,4969.65
Apple,Manager,Autumn Deals Drive,437956.71,147,2979.30,523.27,4922.67
Apple,Manager,BOGO Blitz,417738.94,150,2784.93,517.95,4998.43
Apple,Manager,Back to School Boost,426765.34,162,2634.35,530.14,4991.54
Apple,Manager,Birthday Bash Sale,451364.88,169,2670.80,534.39,4935.82
Apple,Manager,Black Friday Blowout,454521.57,161,2823.12,511.49,4994.08
Apple,Manager,Cart Crasher Campaign,449510.33,161,2791.99,508.39,4965.47
Apple,Manager,Cashback Carnival,484116.72,174,2782.28,522.52,4982.07
Apple,Manager,Clearance Countdown,514605.72,179,2874.89,535.65,4982.48
Apple,Manager,Countdown to Savings,476696.23,170,2804.10,528.60,4989.36
Apple,Manager,Customer Appreciation Week,457145.02,152,3007.53,531.84,4983.41
Apple,Manager,Cyber Monday Mania,435313.05,160,2720.71,518.12,4970.73
Apple,Manager,Deal of the Month,467078.86,167,2796.88,564.25,4924.15
Apple,Manager,Double Points Bonanza,430361.43,158,2723.81,509.10,4964.53
Apple,Manager,Early Bird Specials,341631.55,135,2530.60,511.39,4968.03
Apple,Manager,End of Season Sale,477812.28,173,2761.92,504.05,4956.16
Apple,Manager,Exclusive Insider Offers,468907.53,180,2605.04,536.56,4989.13
Apple,Manager,Festive Fever Promo,424505.63,151,2811.30,500.64,4977.00
Apple,Manager,Final Call Frenzy,484537.19,182,2662.29,509.54,4955.97
Apple,Manager,Flash Frenzy Friday,395594.96,143,2766.40,564.15,4990.29
Apple,Manager,"Gift More, Spend Less",364052.18,138,2638.06,519.09,4984.39
Apple,Manager,Golden Hour Bargains,465088.97,169,2752.01,512.23,4995.98
Apple,Manager,Green Weekend Deals,433900.15,154,2817.53,542.53,4983.70
Apple,Manager,Happy Hour Discounts,482660.25,175,2758.06,532.66,4985.69
Apple,Manager,Holiday Shopping Rush,408631.21,144,2837.72,537.56,4988.74
Apple,Manager,Hot Picks Promo,494474.41,178,2777.95,553.05,4986.36
Apple,Manager,Instant Gratification Sale,496287.30,185,2682.63,528.53,4993.60
Apple,Manager,Limited Time Treasures,465527.62,178,2615.32,536.32,4977.48
Apple,Manager,Loyalty Rewards Blast,450891.20,175,2576.52,530.61,4996.70
Apple,Manager,Mega Weekend Bonanza,490916.41,173,2837.67,519.39,4977.51
Apple,Manager,Mid-Year Madness,408714.22,156,2619.96,506.67,4825.37
Apple,Manager,Midnight Madness,494109.21,174,2839.71,532.81,4987.52
Apple,Manager,Mystery Discount Days,442406.67,152,2910.57,529.87,4987.89
Apple,Manager,New Arrival Showcase,462139.26,159,2906.54,533.21,4999.20
Apple,Manager,New Product Launch Promo,497039.00,182,2730.98,516.58,4989.38
Apple,Manager,New Year Kickoff,498122.60,181,2752.06,521.49,4996.42
Apple,Manager,Price Drop Parade,440741.14,158,2789.50,541.45,4996.99
Apple,Manager,Red Tag Clearance,503958.60,181,2784.30,501.68,4943.14
Apple,Manager,Seasonal Surprise Box,468878.24,175,2679.30,567.53,4859.66
Apple,Manager,Shop & Save Spectacular,480404.68,175,2745.17,521.35,4994.26
Apple,Manager,Smart Shopper Week,492046.82,175,2811.70,536.06,4976.84
Apple,Manager,Spring Refresh Event,447209.09,154,2903.96,509.43,4940.02
Apple,Manager,Spring Splash Discounts,434711.28,156,2786.61,514.69,4985.90
Apple,Manager,Summer Sizzle Promo,435263.00,156,2790.15,501.20,4969.25
Apple,Manager,Super Savings Week,495703.70,174,2848.87,560.61,4982.95
Apple,Manager,Ultimate Value Event,465891.92,154,3025.27,547.36,4999.80
Apple,Manager,VIP Access Sale,502393.07,183,2745.32,554.81,4955.22
Apple,Manager,Weekend Warrior Specials,453537.47,171,2652.27,544.86,4979.11
Apple,Manager,Winter Clearance Carnival,499569.34,192,2601.92,521.11,4949.59
Apple,Manager,Winter Wonders Sale,498100.46,180,2767.22,544.90,4989.20
Apple,Sales Associate,12 Days of Deals,458867.41,164,2797.97,525.65,4934.71
Apple,Sales Associate,Autumn Deals Drive,463407.63,168,2758.38,520.68,4971.89
Apple,Sales Associate,BOGO Blitz,424056.85,162,2617.63,507.85,4967.43
Apple,Sales Associate,Back to School Boost,466823.86,173,2698.40,501.01,4988.38
Apple,Sales Associate,Birthday Bash Sale,520255.23,185,2812.19,504.53,4989.43
Apple,Sales Associate,Black Friday Blowout,511807.51,186,2751.65,522.18,4989.77
Apple,Sales Associate,Cart Crasher Campaign,471750.37,176,2680.40,512.07,4927.33
Apple,Sales Associate,Cashback Carnival,451351.35,163,2769.03,500.55,4904.22
Apple,Sales Associate,Clearance Countdown,484114.46,166,2916.35,548.05,4920.88
Apple,Sales Associate,Countdown to Savings,460865.63,177,2603.76,500.60,4989.61
Apple,Sales Associate,Customer Appreciation Week,501797.31,199,2521.59,507.42,4973.76
Apple,Sales Associate,Cyber Monday Mania,429995.73,157,2738.83,535.88,4984.30
Apple,Sales Associate,Deal of the Month,495002.36,176,2812.51,520.13,4997.93
Apple,Sales Associate,Double Points Bonanza,430073.49,152,2829.43,554.75,4980.94
Apple,Sales Associate,Early Bird Specials,557965.30,199,2803.85,540.77,4973.65
Apple,Sales Associate,End of Season Sale,469326.64,169,2777.08,527.68,4997.96
Apple,Sales Associate,Exclusive Insider Offers,467482.63,171,2733.82,567.43,4985.88
Apple,Sales Associate,Festive Fever Promo,443242.51,171,2592.06,524.53,4986.14
Apple,Sales Associate,Final Call Frenzy,489684.92,173,2830.55,523.38,4987.50
Apple,Sales Associate,Flash Frenzy Friday,420004.35,160,2625.03,509.18,4967.34
Apple,Sales Associate,"Gift More, Spend Less",497501.66,180,2763.90,549.75,4993.33
Apple,Sales Associate,Golden Hour Bargains,444494.93,169,2630.15,502.34,4977.35
Apple,Sales Associate,Green Weekend Deals,511567.91,179,2857.92,508.03,4999.77
Apple,Sales Associate,Happy Hour Discounts,481621.37,174,2767.94,533.45,4984.26
Apple,Sales Associate,Holiday Shopping Rush,500087.88,183,2732.72,539.84,4987.03
Apple,Sales Associate,Hot Picks Promo,485458.42,167,2906.94,523.30,4976.46
Apple,Sales Associate,Instant Gratification Sale,503012.65,188,2675.60,552.05,4996.98
Apple,Sales Associate,Limited Time Treasures,474453.65,171,2774.58,502.69,4939.03
Apple,Sales Associate,Loyalty Rewards Blast,456579.34,169,2701.65,575.02,4878.36
Apple,Sales Associate,Mega Weekend Bonanza,480475.36,168,2859.97,527.11,4958.79
Apple,Sales Associate,Mid-Year Madness,454162.04,160,2838.51,536.81,4956.28
Apple,Sales Associate,Midnight Madness,507618.87,185,2743.89,537.46,4998.11
Apple,Sales Associate,Mystery Discount Days,541343.21,174,3111.17,500.77,4976.71
Apple,Sales Associate,New Arrival Showcase,499480.38,179,2790.39,508.74,4995.38
Apple,Sales Associate,New Product Launch Promo,474853.94,179,2652.82,541.64,4973.07
Apple,Sales Associate,New Year Kickoff,531108.01,192,2766.19,503.50,4976.30
Apple,Sales Associate,Price Drop Parade,409083.87,147,2782.88,511.56,4977.85
Apple,Sales Associate,Red Tag Clearance,430475.77,164,2624.85,514.32,4985.06
Apple,Sales Associate,Seasonal Surprise Box,473430.83,174,2720.87,500.70,4989.80
Apple,Sales Associate,Shop & Save Spectacular,458218.69,173,2648.66,503.16,4991.11
Apple,Sales Associate,Smart Shopper Week,524540.88,188,2790.11,512.23,4997.75
Apple,Sales Associate,Spring Refresh Event,486709.06,179,2719.05,525.85,4957.58
Apple,Sales Associate,Spring Splash Discounts,462046.65,166,2783.41,508.55,4968.06
Apple,Sales Associate,Summer Sizzle Promo,416652.38,151,2759.29,501.26,4995.70
Apple,Sales Associate,Super Savings Week,469129.92,171,2743.45,548.56,4995.51
Apple,Sales Associate,Ultimate Value Event,495209.47,179,2766.53,519.49,4997.68
Apple,Sales Associate,VIP Access Sale,521972.36,190,2747.22,538.56,4974.40
Apple,Sales Associate,Weekend Warrior Specials,426977.40,164,2603.52,524.39,4904.05
Apple,Sales Associate,Winter Clearance Carnival,485286.98,186,2609.07,511.37,4977.62
Apple,Sales Associate,Winter Wonders Sale,381101.91,150,2540.68,533.84,4979.50
Apple,Salesperson,12 Days of Deals,417132.87,157,2656.90,615.63,4880.77
Apple,Salesperson,Autumn Deals Drive,524864.95,186,2821.85,518.47,4985.10
Apple,Salesperson,BOGO Blitz,401379.68,158,2540.38,528.14,4942.73
Apple,Salesperson,Back to School Boost,487385.58,175,2785.06,507.63,4959.97
Apple,Salesperson,Birthday Bash Sale,450147.29,157,2867.18,527.38,4976.43
Apple,Salesperson,Black Friday Blowout,520330.16,193,2696.01,523.77,4944.19
Apple,Salesperson,Cart Crasher Campaign,476475.56,171,2786.41,511.88,4998.84
Apple,Salesperson,Cashback Carnival,473930.99,165,2872.31,525.06,4992.85
Apple,Salesperson,Clearance Countdown,479322.57,170,2819.54,510.87,4956.48
Apple,Salesperson,Countdown to Savings,483224.55,183,2640.57,505.11,4971.77
Apple,Salesperson,Customer Appreciation Week,546251.56,186,2936.84,513.82,4998.63
Apple,Salesperson,Cyber Monday Mania,536228.16,195,2749.89,532.36,4990.26
Apple,Salesperson,Deal of the Month,505770.03,180,2809.83,578.66,4999.96
Apple,Salesperson,Double Points Bonanza,462808.01,181,2556.95,500.80,4942.56
Apple,Salesperson,Early Bird Specials,458527.92,172,2665.86,601.95,4982.24
Apple,Salesperson,End of Season Sale,491894.99,184,2673.34,518.61,4965.76
Apple,Salesperson,Exclusive Insider Offers,528416.69,192,2752.17,584.22,4986.42
Apple,Salesperson,Festive Fever Promo,506710.05,178,2846.69,501.00,4960.42
Apple,Salesperson,Final Call Frenzy,457313.70,170,2690.08,500.25,4992.74
Apple,Salesperson,Flash Frenzy Friday,422217.62,155,2723.98,505.51,4976.45
Apple,Salesperson,"Gift More, Spend Less",466348.56,175,2664.85,508.46,4961.47
Apple,Salesperson,Golden Hour Bargains,493098.57,175,2817.71,598.71,4996.32
Apple,Salesperson,Green Weekend Deals,387795.71,146,2656.14,572.20,4993.95
Apple,Salesperson,Happy Hour Discounts,466860.31,169,2762.49,521.65,4993.94
Apple,Salesperson,Holiday Shopping Rush,458482.75,169,2712.92,516.51,4991.74
Apple,Salesperson,Hot Picks Promo,446394.00,165,2705.42,505.53,4995.24
Apple,Salesperson,Instant Gratification Sale,514878.30,190,2709.89,501.85,4976.47
Apple,Salesperson,Limited Time Treasures,513921.54,188,2733.63,520.41,4973.60
Apple,Salesperson,Loyalty Rewards Blast,520016.19,178,2921.44,564.71,4925.93
Apple,Salesperson,Mega Weekend Bonanza,482925.69,180,2682.92,504.97,4941.07
Apple,Salesperson,Mid-Year Madness,481456.14,166,2900.34,509.00,4993.10
Apple,Salesperson,Midnight Madness,438719.94,164,2675.12,514.32,4999.83
Apple,Salesperson,Mystery Discount Days,479983.34,176,2727.18,531.64,4996.73
Apple,Salesperson,New Arrival Showcase,459138.39,177,2594.00,519.44,4981.04
Apple,Salesperson,New Product Launch Promo,546813.83,205,2667.38,540.97,4978.60
Apple,Salesperson,New Year Kickoff,478099.91,177,2701.13,512.61,4949.44
Apple,Salesperson,Price Drop Parade,563639.76,193,2920.41,607.91,4972.74
Apple,Salesperson,Red Tag Clearance,460873.56,162,2844.90,536.16,4991.96
Apple,Salesperson,Seasonal Surprise Box,534382.02,192,2783.24,505.64,4946.54
Apple,Salesperson,Shop & Save Spectacular,524637.54,188,2790.63,539.52,4982.70
Apple,Salesperson,Smart Shopper Week,491232.40,179,2744.32,535.73,4999.52
Apple,Salesperson,Spring Refresh Event,508100.47,175,2903.43,509.24,4998.88
Apple,Salesperson,Spring Splash Discounts,506832.08,178,2847.37,524.04,4989.38
Apple,Salesperson,Summer Sizzle Promo,503466.94,186,2706.81,510.80,4985.95
Apple,Salesperson,Super Savings Week,447786.91,168,2665.40,527.66,4987.93
Apple,Salesperson,Ultimate Value Event,459858.48,170,2705.05,519.87,4967.66
Apple,Salesperson,VIP Access Sale,504878.16,177,2852.42,503.41,4993.82
Apple,Salesperson,Weekend Warrior Specials,521182.50,191,2728.70,506.54,4941.72
Apple,Salesperson,Winter Clearance Carnival,487136.14,182,2676.57,513.61,4995.16
Apple,Salesperson,Winter Wonders Sale,486631.94,166,2931.52,648.45,4988.84
Apple,Senior Salesperson,12 Days of Deals,414693.38,163,2544.13,510.31,4987.59
Apple,Senior Salesperson,Autumn Deals Drive,336439.23,133,2529.62,519.51,4874.89
Apple,Senior Salesperson,BOGO Blitz,362738.72,137,2647.73,535.66,4800.75
Apple,Senior Salesperson,Back to School Boost,398478.53,147,2710.74,564.07,4952.42
Apple,Senior Salesperson,Birthday Bash Sale,422532.99,154,2743.72,526.91,4995.40
Apple,Senior Salesperson,Black Friday Blowout,408383.92,159,2568.45,521.24,4982.42
Apple,Senior Salesperson,Cart Crasher Campaign,474338.58,171,2773.91,526.19,4966.70
Apple,Senior Salesperson,Cashback Carnival,391130.08,142,2754.44,538.48,4988.77
Apple,Senior Salesperson,Clearance Countdown,341793.75,134,2550.70,525.85,4924.47
Apple,Senior Salesperson,Countdown to Savings,394454.91,153,2578.14,504.78,4878.48
Apple,Senior Salesperson,Customer Appreciation Week,366567.91,139,2637.18,510.56,4996.83
Apple,Senior Salesperson,Cyber Monday Mania,401822.15,151,2661.07,539.54,4952.76
Apple,Senior Salesperson,Deal of the Month,389014.98,138,2818.95,507.33,4992.24
Apple,Senior Salesperson,Double Points Bonanza,319476.97,112,2852.47,637.32,4999.96
Apple,Senior Salesperson,Early Bird Specials,351365.25,138,2546.13,503.12,4960.42
Apple,Senior Salesperson,End of Season Sale,399720.13,139,2875.68,653.36,4995.06
Apple,Senior Salesperson,Exclusive Insider Offers,436350.57,151,2889.74,526.79,4997.92
Apple,Senior Salesperson,Festive Fever Promo,419444.02,153,2741.46,521.00,4994.26
Apple,Senior Salesperson,Final Call Frenzy,398125.63,147,2708.34,617.08,4968.20
Apple,Senior Salesperson,Flash Frenzy Friday,419635.75,157,2672.84,505.17,4990.08
Apple,Senior Salesperson,"Gift More, Spend Less",365348.60,139,2628.41,543.51,4959.32
Apple,Senior Salesperson,Golden Hour Bargains,352392.71,127,2774.75,555.72,4993.39
Apple,Senior Salesperson,Green Weekend Deals,449368.12,161,2791.11,517.70,4994.22
Apple,Senior Salesperson,Happy Hour Discounts,427643.97,147,2909.14,535.55,4983.25
Apple,Senior Salesperson,Holiday Shopping Rush,422976.97,150,2819.85,500.26,4975.71
Apple,Senior Salesperson,Hot Picks Promo,416513.90,151,2758.37,519.48,4893.10
Apple,Senior Salesperson,Instant Gratification Sale,351958.43,133,2646.30,533.07,4977.85
Apple,Senior Salesperson,Limited Time Treasures,387003.29,140,2764.31,552.06,4972.61
Apple,Senior Salesperson,Loyalty Rewards Blast,448332.42,157,2855.62,508.20,4991.91
Apple,Senior Salesperson,Mega Weekend Bonanza,374912.00,140,2677.94,511.57,4956.94
Apple,Senior Salesperson,Mid-Year Madness,390258.06,144,2710.13,505.44,4969.34
Apple,Senior Salesperson,Midnight Madness,406130.44,147,2762.79,539.30,4982.21
Apple,Senior Salesperson,Mystery Discount Days,391989.18,147,2666.59,525.96,4953.93
