brand,customer_segment,store_type,salesperson_role,sum_amount,count,avg_amount,min_amount,max_amount
Apple,First-time Buyer,Small Stores / Shops,Manager,723992.71,256,2828.10,528.60,4996.99
Apple,First-time Buyer,Small Stores / Shops,Sales Associate,828753.34,299,2771.75,512.23,4997.68
Apple,First-time Buyer,Small Stores / Shops,Salesperson,801827.21,293,2736.61,505.11,4983.14
Apple,First-time Buyer,Small Stores / Shops,Senior Salesperson,621994.38,224,2776.76,517.66,4991.72
Apple,First-time Buyer,Supermarkets ,Manager,872258.45,311,2804.69,509.28,4983.02
Apple,First-time Buyer,Supermarkets ,Sales Associate,853026.41,312,2734.06,533.45,4973.05
Apple,First-time Buyer,Supermarkets ,Salesperson,797369.25,286,2788.00,506.54,4999.96
Apple,First-time Buyer,Supermarkets ,Senior Salesperson,676824.24,240,2820.10,516.17,4991.91
Apple,High Value,Large Malls / Complexes,Manager,600628.29,224,2681.38,500.64,4974.13
Apple,High Value,Large Malls / Complexes,Sales Associate,724434.01,268,2703.11,501.26,4989.79
Apple,High Value,Large Malls / Complexes,Salesperson,750912.56,265,2833.63,539.52,4993.95
Apple,High Value,Large Malls / Complexes,Senior Salesperson,628338.24,231,2720.08,565.69,4978.80
Apple,High Value,Small Stores / Shops,Manager,801165.60,289,2772.20,523.27,4983.70
Apple,High Value,Small Stores / Shops,Sales Associate,871695.39,311,2802.88,515.62,4976.71
Apple,High Value,Small Stores / Shops,Salesperson,751057.69,278,2701.65,522.67,4996.44
Apple,High Value,Small Stores / Shops,Senior Salesperson,762137.72,278,2741.50,505.44,4998.48
Apple,High Value,Supermarkets ,Manager,751322.63,283,2654.85,552.46,4989.38
Apple,High Value,Supermarkets ,Sales Associate,746937.42,278,2686.83,522.02,4980.00
Apple,High Value,Supermarkets ,Salesperson,850373.84,316,2691.06,505.64,4999.52
Apple,High Value,Supermarkets ,Senior Salesperson,760092.69,284,2676.38,503.12,4985.27
Apple,In-Store Regular,Large Malls / Complexes,Manager,683017.03,249,2743.04,501.20,4996.42
Apple,In-Store Regular,Large Malls / Complexes,Sales Associate,726502.44,256,2837.90,524.39,4959.72
Apple,In-Store Regular,Large Malls / Complexes,Salesperson,720717.88,263,2740.37,500.25,4998.63
Apple,In-Store Regular,Large Malls / Complexes,Senior Salesperson,639770.00,235,2722.43,550.76,4999.96
Apple,In-Store Regular,Small Stores / Shops,Manager,790822.35,285,2774.82,509.54,4993.60
Apple,In-Store Regular,Small Stores / Shops,Sales Associate,805256.49,296,2720.46,501.01,4995.70
Apple,In-Store Regular,Small Stores / Shops,Salesperson,837398.11,300,2791.33,500.80,4966.20
Apple,In-Store Regular,Small Stores / Shops,Senior Salesperson,740951.99,277,2674.92,526.19,4934.87
Apple,In-Store Regular,Supermarkets ,Manager,753470.31,271,2780.33,511.49,4991.97
Apple,In-Store Regular,Supermarkets ,Sales Associate,824275.16,303,2720.38,503.16,4997.96
Apple,In-Store Regular,Supermarkets ,Salesperson,818190.87,297,2754.85,525.53,4990.56
Apple,In-Store Regular,Supermarkets ,Senior Salesperson,757820.32,278,2725.97,531.79,4997.92
Apple,Loyal Customer,Large Malls / Complexes,Manager,720372.47,256,2813.95,596.65,4986.37
Apple,Loyal Customer,Large Malls / Complexes,Sales Associate,713543.13,259,2754.99,509.18,4975.80
Apple,Loyal Customer,Large Malls / Complexes,Salesperson,728657.72,272,2678.89,505.53,4999.83
Apple,Loyal Customer,Large Malls / Complexes,Senior Salesperson,696811.51,247,2821.10,553.72,4988.77
Apple,Loyal Customer,Small Stores / Shops,Manager,759474.88,285,2664.82,509.43,4999.80
Apple,Loyal Customer,Small Stores / Shops,Sales Associate,817184.22,291,2808.19,544.21,4990.67
Apple,Loyal Customer,Small Stores / Shops,Salesperson,837444.43,308,2718.98,504.97,4987.93
Apple,Loyal Customer,Small Stores / Shops,Senior Salesperson,582087.73,216,2694.85,508.20,4973.77
Apple,Loyal Customer,Supermarkets ,Manager,765199.29,274,2792.70,552.95,4983.41
Apple,Loyal Customer,Supermarkets ,Sales Associate,786586.00,284,2769.67,508.55,4991.67
Apple,Loyal Customer,Supermarkets ,Salesperson,893863.31,300,2979.54,513.99,4996.09
Apple,Loyal Customer,Supermarkets ,Senior Salesperson,684217.48,243,2815.71,509.48,4995.40
Apple,Occasional Shopper,Large Malls / Complexes,Manager,717220.05,257,2790.74,519.09,4977.29
Apple,Occasional Shopper,Large Malls / Complexes,Sales Associate,769992.32,287,2682.90,527.88,4965.90
Apple,Occasional Shopper,Large Malls / Complexes,Salesperson,859937.28,303,2838.08,509.83,4985.10
Apple,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,665368.98,242,2749.46,505.17,4997.26
Apple,Occasional Shopper,Small Stores / Shops,Manager,751214.23,281,2673.36,512.06,4987.89
Apple,Occasional Shopper,Small Stores / Shops,Sales Associate,863962.58,296,2918.79,500.55,4997.93
Apple,Occasional Shopper,Small Stores / Shops,Salesperson,842183.99,296,2845.22,513.61,4989.07
Apple,Occasional Shopper,Small Stores / Shops,Senior Salesperson,794243.95,276,2877.70,500.26,4994.26
Apple,Occasional Shopper,Supermarkets ,Manager,829644.99,315,2633.79,531.38,4989.20
Apple,Occasional Shopper,Supermarkets ,Sales Associate,858936.13,315,2726.78,512.07,4988.14
Apple,Occasional Shopper,Supermarkets ,Salesperson,782464.20,288,2716.89,510.55,4996.32
Apple,Occasional Shopper,Supermarkets ,Senior Salesperson,614262.59,224,2742.24,510.94,4910.26
Apple,Online Shopper,Large Malls / Complexes,Manager,749200.58,269,2785.13,512.23,4998.93
Apple,Online Shopper,Large Malls / Complexes,Sales Associate,704071.41,254,2771.93,500.77,4988.38
Apple,Online Shopper,Large Malls / Complexes,Salesperson,813086.29,295,2756.22,553.73,4990.26
Apple,Online Shopper,Large Malls / Complexes,Senior Salesperson,622957.43,230,2708.51,521.24,4970.33
Apple,Online Shopper,Small Stores / Shops,Manager,779422.14,277,2813.80,522.75,4994.26
Apple,Online Shopper,Small Stores / Shops,Sales Associate,776771.56,284,2735.11,596.25,4971.73
Apple,Online Shopper,Small Stores / Shops,Salesperson,811261.77,313,2591.89,512.61,4964.53
Apple,Online Shopper,Small Stores / Shops,Senior Salesperson,709389.69,253,2803.91,525.96,4995.06
Apple,Online Shopper,Supermarkets ,Manager,786263.64,292,2692.68,541.45,4989.36
Apple,Online Shopper,Supermarkets ,Sales Associate,825030.34,304,2713.92,500.70,4996.98
Apple,Online Shopper,Supermarkets ,Salesperson,804941.23,294,2737.90,501.00,4998.84
Apple,Online Shopper,Supermarkets ,Senior Salesperson,715507.16,261,2741.41,511.01,4997.20
Apple,Premium Shopper,Large Malls / Complexes,Manager,678251.84,243,2791.16,504.05,4995.98
Apple,Premium Shopper,Large Malls / Complexes,Sales Associate,722960.37,270,2677.63,507.85,4995.38
Apple,Premium Shopper,Large Malls / Complexes,Salesperson,801054.21,295,2715.44,509.24,4986.11
Apple,Premium Shopper,Large Malls / Complexes,Senior Salesperson,620548.01,225,2757.99,538.73,4996.76
Apple,Premium Shopper,Small Stores / Shops,Manager,843025.37,296,2848.06,521.02,4970.73
Apple,Premium Shopper,Small Stores / Shops,Sales Associate,787324.17,290,2714.91,524.53,4973.07
Apple,Premium Shopper,Small Stores / Shops,Salesperson,807596.67,294,2746.93,503.41,4991.96
Apple,Premium Shopper,Small Stores / Shops,Senior Salesperson,704049.12,255,2760.98,510.56,4993.39
Apple,Premium Shopper,Supermarkets ,Manager,716712.16,280,2559.69,509.10,4985.69
Apple,Premium Shopper,Supermarkets ,Sales Associate,802318.59,293,2738.29,502.69,4985.88
Apple,Premium Shopper,Supermarkets ,Salesperson,844358.06,304,2777.49,516.51,4972.02
Apple,Premium Shopper,Supermarkets ,Senior Salesperson,712878.30,262,2720.91,530.06,4983.88
Bosch,Budget Shopper,Large Malls / Complexes,Manager,744260.50,278,2677.20,505.78,4989.53
Bosch,Budget Shopper,Large Malls / Complexes,Sales Associate,775037.50,272,2849.40,565.18,4987.76
Bosch,Budget Shopper,Large Malls / Complexes,Salesperson,796803.82,280,2845.73,547.73,4998.98
Bosch,Budget Shopper,Large Malls / Complexes,Senior Salesperson,656958.03,238,2760.33,500.71,4908.37
Bosch,Budget Shopper,Small Stores / Shops,Manager,822238.75,302,2722.64,503.76,4977.07
Bosch,Budget Shopper,Small Stores / Shops,Sales Associate,824972.42,298,2768.36,512.83,4976.81
Bosch,Budget Shopper,Small Stores / Shops,Salesperson,801125.59,294,2724.92,507.78,4998.12
Bosch,Budget Shopper,Small Stores / Shops,Senior Salesperson,707162.71,258,2740.94,500.98,4998.56
Bosch,Budget Shopper,Supermarkets ,Manager,863243.74,315,2740.46,502.91,4999.80
Bosch,Budget Shopper,Supermarkets ,Sales Associate,864674.72,319,2710.58,500.10,4994.19
Bosch,Budget Shopper,Supermarkets ,Salesperson,811238.95,289,2807.06,506.50,4974.23
Bosch,Budget Shopper,Supermarkets ,Senior Salesperson,710330.97,249,2852.73,525.01,4991.10
Bosch,Churn Risk,Large Malls / Complexes,Manager,780668.37,275,2838.79,517.11,4992.97
Bosch,Churn Risk,Large Malls / Complexes,Sales Associate,693327.76,264,2626.24,505.59,4985.02
Bosch,Churn Risk,Large Malls / Complexes,Salesperson,783584.00,296,2647.24,541.40,4990.07
Bosch,Churn Risk,Large Malls / Complexes,Senior Salesperson,620531.48,229,2709.74,509.17,4984.14
Bosch,Churn Risk,Small Stores / Shops,Manager,739909.24,263,2813.34,522.32,4930.86
Bosch,Churn Risk,Small Stores / Shops,Sales Associate,870953.64,316,2756.18,504.11,4995.95
Bosch,Churn Risk,Small Stores / Shops,Salesperson,799137.03,280,2854.06,502.07,4982.75
Bosch,Churn Risk,Small Stores / Shops,Senior Salesperson,661823.63,243,2723.55,502.75,4989.15
Bosch,Churn Risk,Supermarkets ,Manager,852540.23,304,2804.41,522.25,4961.45
Bosch,Churn Risk,Supermarkets ,Sales Associate,762098.96,274,2781.38,522.06,4975.88
Bosch,Churn Risk,Supermarkets ,Salesperson,926500.48,325,2850.77,513.89,4968.99
Bosch,Churn Risk,Supermarkets ,Senior Salesperson,699571.23,258,2711.52,521.53,4969.25
Bosch,Deal Seeker,Large Malls / Complexes,Manager,739835.30,271,2730.02,500.88,4998.91
Bosch,Deal Seeker,Large Malls / Complexes,Sales Associate,801188.79,307,2609.74,514.98,4996.94
Bosch,Deal Seeker,Large Malls / Complexes,Salesperson,667781.13,257,2598.37,500.80,4995.05
Bosch,Deal Seeker,Large Malls / Complexes,Senior Salesperson,643126.62,238,2702.21,509.29,4999.30
Bosch,Deal Seeker,Small Stores / Shops,Manager,619137.06,235,2634.63,527.56,4996.02
Bosch,Deal Seeker,Small Stores / Shops,Sales Associate,787094.47,282,2791.12,515.46,4997.54
Bosch,Deal Seeker,Small Stores / Shops,Salesperson,875754.21,321,2728.21,521.06,4975.87
Bosch,Deal Seeker,Small Stores / Shops,Senior Salesperson,680883.04,260,2618.78,502.22,4993.56
Bosch,Deal Seeker,Supermarkets ,Manager,882678.35,321,2749.78,543.60,4989.14
Bosch,Deal Seeker,Supermarkets ,Sales Associate,805492.82,300,2684.98,501.45,4978.86
Bosch,Deal Seeker,Supermarkets ,Salesperson,862699.76,307,2810.10,502.39,4998.61
Bosch,Deal Seeker,Supermarkets ,Senior Salesperson,685459.56,260,2636.38,502.77,4989.24
Bosch,First-time Buyer,Large Malls / Complexes,Manager,698631.00,256,2729.03,509.99,4988.13
Bosch,First-time Buyer,Large Malls / Complexes,Sales Associate,819210.79,296,2767.60,526.33,4941.38
Bosch,First-time Buyer,Large Malls / Complexes,Salesperson,740983.73,265,2796.17,502.14,4998.36
Bosch,First-time Buyer,Large Malls / Complexes,Senior Salesperson,618374.04,230,2688.58,536.54,4995.52
Bosch,First-time Buyer,Small Stores / Shops,Manager,772797.71,283,2730.73,543.35,4978.98
Bosch,First-time Buyer,Small Stores / Shops,Sales Associate,704445.50,261,2699.02,510.30,4986.75
Bosch,First-time Buyer,Small Stores / Shops,Salesperson,757478.70,291,2603.02,503.20,4972.46
Bosch,First-time Buyer,Small Stores / Shops,Senior Salesperson,669144.59,246,2720.10,520.64,4984.77
Bosch,First-time Buyer,Supermarkets ,Manager,804098.44,297,2707.40,524.04,4937.64
Bosch,First-time Buyer,Supermarkets ,Sales Associate,868504.68,321,2705.62,518.20,4985.87
Bosch,First-time Buyer,Supermarkets ,Salesperson,875899.78,308,2843.83,523.58,4994.66
Bosch,First-time Buyer,Supermarkets ,Senior Salesperson,708965.40,260,2726.79,507.03,4994.42
Bosch,High Value,Large Malls / Complexes,Manager,773268.27,272,2842.90,501.99,4978.78
Bosch,High Value,Large Malls / Complexes,Sales Associate,791980.96,291,2721.58,512.34,4989.69
Bosch,High Value,Large Malls / Complexes,Salesperson,721076.50,261,2762.75,510.39,4979.06
Bosch,High Value,Large Malls / Complexes,Senior Salesperson,605280.20,233,2597.77,509.24,4943.53
Bosch,High Value,Small Stores / Shops,Manager,823472.00,287,2869.24,504.30,4997.76
Bosch,High Value,Small Stores / Shops,Sales Associate,736494.91,274,2687.94,539.69,4948.03
Bosch,High Value,Small Stores / Shops,Salesperson,778166.59,291,2674.11,506.12,4948.05
Bosch,High Value,Small Stores / Shops,Senior Salesperson,623703.29,238,2620.60,505.19,4991.33
Bosch,High Value,Supermarkets ,Manager,704506.71,259,2720.10,514.22,4972.08
Bosch,High Value,Supermarkets ,Sales Associate,772008.33,290,2662.10,507.44,4997.47
Bosch,High Value,Supermarkets ,Salesperson,807900.59,306,2640.20,500.13,4977.38
Bosch,High Value,Supermarkets ,Senior Salesperson,697457.40,259,2692.89,504.23,4994.48
Bosch,In-Store Regular,Large Malls / Complexes,Manager,717534.04,272,2637.99,509.54,4988.41
Bosch,In-Store Regular,Large Malls / Complexes,Sales Associate,672316.10,243,2766.73,503.66,4998.96
Bosch,In-Store Regular,Large Malls / Complexes,Salesperson,690994.66,251,2752.97,503.97,4961.44
Bosch,In-Store Regular,Large Malls / Complexes,Senior Salesperson,684443.62,238,2875.81,507.12,4995.95
Bosch,In-Store Regular,Small Stores / Shops,Manager,761373.14,286,2662.14,510.67,4985.21
Bosch,In-Store Regular,Small Stores / Shops,Sales Associate,748295.94,273,2741.01,534.60,4986.66
Bosch,In-Store Regular,Small Stores / Shops,Salesperson,781866.94,288,2714.82,506.06,4990.91
Bosch,In-Store Regular,Small Stores / Shops,Senior Salesperson,756621.03,266,2844.44,517.19,4994.91
Bosch,In-Store Regular,Supermarkets ,Manager,781781.63,292,2677.33,516.55,4964.82
Bosch,In-Store Regular,Supermarkets ,Sales Associate,894207.28,334,2677.27,509.13,4992.03
Bosch,In-Store Regular,Supermarkets ,Salesperson,784919.77,289,2715.99,504.57,4958.76
Bosch,In-Store Regular,Supermarkets ,Senior Salesperson,730462.55,262,2788.03,501.78,4985.72
Bosch,Loyal Customer,Large Malls / Complexes,Manager,630791.43,252,2503.14,529.82,4975.30
Bosch,Loyal Customer,Large Malls / Complexes,Sales Associate,641838.03,249,2577.66,504.89,4998.58
Bosch,Loyal Customer,Large Malls / Complexes,Salesperson,695604.26,259,2685.73,510.35,4973.61
Bosch,Loyal Customer,Large Malls / Complexes,Senior Salesperson,594121.37,220,2700.55,520.54,4996.68
Bosch,Loyal Customer,Small Stores / Shops,Manager,732278.65,280,2615.28,504.44,4981.27
Bosch,Loyal Customer,Small Stores / Shops,Sales Associate,738044.20,272,2713.40,517.81,4980.12
Bosch,Loyal Customer,Small Stores / Shops,Salesperson,835159.24,301,2774.62,513.49,4995.11
Bosch,Loyal Customer,Small Stores / Shops,Senior Salesperson,669572.68,238,2813.33,514.58,4985.48
Bosch,Loyal Customer,Supermarkets ,Manager,809270.09,296,2734.02,508.53,4999.32
Bosch,Loyal Customer,Supermarkets ,Sales Associate,793949.74,287,2766.38,514.55,4998.09
Bosch,Loyal Customer,Supermarkets ,Salesperson,843266.60,306,2755.77,502.78,4944.64
Bosch,Loyal Customer,Supermarkets ,Senior Salesperson,699074.43,253,2763.14,536.37,4982.25
Bosch,Occasional Shopper,Large Malls / Complexes,Manager,773452.75,285,2713.87,505.55,4984.75
Bosch,Occasional Shopper,Large Malls / Complexes,Sales Associate,746767.96,267,2796.88,511.48,4998.02
Bosch,Occasional Shopper,Large Malls / Complexes,Salesperson,772061.49,280,2757.36,516.63,4984.35
Bosch,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,690696.35,253,2730.03,549.02,4978.16
Bosch,Occasional Shopper,Small Stores / Shops,Manager,756668.14,268,2823.39,508.82,4986.82
Bosch,Occasional Shopper,Small Stores / Shops,Sales Associate,866446.08,308,2813.14,508.90,4978.05
Bosch,Occasional Shopper,Small Stores / Shops,Salesperson,763747.11,286,2670.44,502.76,4985.30
Bosch,Occasional Shopper,Small Stores / Shops,Senior Salesperson,710301.05,265,2680.38,503.29,4964.53
Bosch,Occasional Shopper,Supermarkets ,Manager,713603.14,279,2557.72,543.03,4995.57
Bosch,Occasional Shopper,Supermarkets ,Sales Associate,880530.20,321,2743.08,508.21,4992.17
Bosch,Occasional Shopper,Supermarkets ,Salesperson,667232.28,249,2679.65,534.33,4994.65
Bosch,Occasional Shopper,Supermarkets ,Senior Salesperson,713917.83,255,2799.68,500.65,4986.36
Bosch,Online Shopper,Large Malls / Complexes,Manager,756725.13,284,2664.53,529.18,4996.64
Bosch,Online Shopper,Large Malls / Complexes,Sales Associate,742987.64,277,2682.27,504.73,4977.45
Bosch,Online Shopper,Large Malls / Complexes,Salesperson,727418.13,265,2744.97,513.98,4985.15
Bosch,Online Shopper,Large Malls / Complexes,Senior Salesperson,752716.34,267,2819.16,503.05,4993.68
Bosch,Online Shopper,Small Stores / Shops,Manager,774871.99,291,2662.79,523.85,4973.49
Bosch,Online Shopper,Small Stores / Shops,Sales Associate,776467.09,298,2605.59,504.93,4959.27
Bosch,Online Shopper,Small Stores / Shops,Salesperson,816704.14,295,2768.49,537.73,4991.17
Bosch,Online Shopper,Small Stores / Shops,Senior Salesperson,710343.44,266,2670.46,581.24,4968.77
Bosch,Online Shopper,Supermarkets ,Manager,896924.73,322,2785.48,519.67,4986.31
Bosch,Online Shopper,Supermarkets ,Sales Associate,939713.32,344,2731.72,501.02,4945.09
Bosch,Online Shopper,Supermarkets ,Salesperson,843620.32,312,2703.91,507.80,4991.75
Bosch,Online Shopper,Supermarkets ,Senior Salesperson,701391.86,261,2687.33,506.58,4964.41
Bosch,Premium Shopper,Large Malls / Complexes,Manager,631965.17,234,2700.71,502.49,4991.13
Bosch,Premium Shopper,Large Malls / Complexes,Sales Associate,767306.97,278,2760.10,501.60,4999.74
Bosch,Premium Shopper,Large Malls / Complexes,Salesperson,752933.58,277,2718.17,502.95,4991.40
Bosch,Premium Shopper,Large Malls / Complexes,Senior Salesperson,632658.76,232,2726.98,529.17,4976.42
Bosch,Premium Shopper,Small Stores / Shops,Manager,734423.83,269,2730.20,516.11,4998.02
Bosch,Premium Shopper,Small Stores / Shops,Sales Associate,786017.45,282,2787.30,506.17,4975.23
Bosch,Premium Shopper,Small Stores / Shops,Salesperson,744564.82,266,2799.12,523.67,4967.99
Bosch,Premium Shopper,Small Stores / Shops,Senior Salesperson,675331.16,257,2627.75,531.94,4959.94
Bosch,Premium Shopper,Supermarkets ,Manager,792060.12,277,2859.42,515.66,4994.98
Bosch,Premium Shopper,Supermarkets ,Sales Associate,832289.71,316,2633.83,515.54,4993.50
Bosch,Premium Shopper,Supermarkets ,Salesperson,839333.49,302,2779.25,503.29,4975.44
Bosch,Premium Shopper,Supermarkets ,Senior Salesperson,748833.34,278,2693.65,507.39,4994.08
Britannia,Budget Shopper,Large Malls / Complexes,Manager,588174.37,220,2673.52,517.12,4979.96
Britannia,Budget Shopper,Large Malls / Complexes,Sales Associate,735905.54,283,2600.37,502.18,4999.95
Britannia,Budget Shopper,Large Malls / Complexes,Salesperson,796285.32,288,2764.88,506.50,4999.56
Britannia,Budget Shopper,Large Malls / Complexes,Senior Salesperson,718995.73,256,2808.58,504.16,4974.65
Britannia,Budget Shopper,Small Stores / Shops,Manager,689924.09,260,2653.55,520.12,4947.15
Britannia,Budget Shopper,Small Stores / Shops,Sales Associate,848561.22,314,2702.42,506.49,4979.63
Britannia,Budget Shopper,Small Stores / Shops,Salesperson,805737.42,292,2759.37,516.56,4976.60
Britannia,Budget Shopper,Small Stores / Shops,Senior Salesperson,613788.18,242,2536.31,503.39,4995.11
Britannia,Budget Shopper,Supermarkets ,Manager,766158.33,268,2858.80,516.01,4976.41
Britannia,Budget Shopper,Supermarkets ,Sales Associate,852722.32,317,2689.98,522.13,4999.16
Britannia,Budget Shopper,Supermarkets ,Salesperson,766158.82,281,2726.54,508.29,4996.82
